row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L2:I7:T6,simulate_imu_prior,0.6095491370069794,,,,
R4:L2:I7:T6,cpu_golden,21.301699422998354,,,,
R4:L2:I7:T6,torch_gpu,2.293653755012201,0,1,2.293653755012201,2.293653755012201
R4:L2:I7:T8,simulate_imu_prior,0.5696911230043042,,,,
R4:L2:I7:T8,cpu_golden,20.467974704995868,,,,
R4:L2:I7:T8,torch_gpu,2.223681019997457,0,1,2.223681019997457,2.223681019997457
R4:L2:I8:T6,simulate_imu_prior,0.5865007460088236,,,,
R4:L2:I8:T6,cpu_golden,20.233121151992236,,,,
R4:L2:I8:T6,torch_gpu,2.156326035008533,0,1,2.156326035008533,2.156326035008533
R4:L2:I8:T8,simulate_imu_prior,0.5691507130104583,,,,
R4:L2:I8:T8,cpu_golden,20.17489192499488,,,,
R4:L2:I8:T8,torch_gpu,2.124717601996963,0,1,2.124717601996963,2.124717601996963
