row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I8:T6,simulate_imu_prior,0.1579304629995022,,,,
R2:L0:I8:T6,cpu_golden,25.707884739997098,,,,
R2:L0:I8:T6,torch_gpu,2.5376138370193075,0,1,2.5376138370193075,2.5376138370193075
R2:L0:I8:T8,simulate_imu_prior,0.14083679401664995,,,,
R2:L0:I8:T8,cpu_golden,26.989557044988032,,,,
R2:L0:I8:T8,torch_gpu,3.079272305010818,0,1,3.079272305010818,3.079272305010818
