run_id,phase,layout_source,correction_source,correction_detail,tag_delay_mode,tag_delay_value_mm,tag_solver,n_positions,n_frames,median_3d_mm,p75_3d_mm,p95_3d_mm,rmse_3d_mm,median_horiz_mm,rmse_horiz_mm,median_vert_mm,rmse_vert_mm,signed_vertical_slope_mm_per_m,signed_vertical_slope_r2,fail_rate,notes
20260617T193025,Phase5_transfer,L_Vicon,C_Vicon_cm,L_Vicon with C_Vicon_cm,D0,0.0,T4,24,28818,102.33642750720954,166.27526678432343,213.92483314490153,136.39579696090004,47.587858917886464,53.35200836573954,86.60525088880202,125.52838974487457,188.17939024131888,0.7860910730600157,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_Vicon,C_V5,L_Vicon with C_V5,D0,0.0,T4,24,28818,104.90671242273515,148.4492881145963,214.0155246401002,123.14918444452888,39.21867418108302,48.512420722673845,94.86681492335323,113.19128352032625,163.2287784075815,0.7269038958590142,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_Vicon,C_V5,L_Vicon with C_V5,D_LOO_CV,49.621,T4,24,28818,61.25041702237773,85.30802254789853,158.3961450633251,82.54471712647387,33.696994878193095,44.85626026831044,43.537430007023886,69.29319043189729,51.30448695188045,0.1947384334420731,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_Vicon,C_V5,L_Vicon with C_V5,D_oracle_91,91.153,T4,24,28818,69.90627740394257,103.70377075777817,140.20184843617184,86.43757247557247,45.44679178708857,54.839462645799074,39.94603694030506,66.81382545693558,-22.968425833909567,0.04046578855822425,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_Vicon,C_V5,L_Vicon with C_V5,D_sweep_opt,48.0,T4,24,28818,59.883873746402145,84.403740080496,160.78483672908948,83.10212768917162,33.92395732824433,44.69388942789185,44.11995284550483,70.06011614517037,54.5127478636321,0.21512197040466596,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_Vicon,C_V4,L_Vicon with C_V4,D0,0.0,T4,24,28818,253.14162190880933,290.653423261391,395.2610635996725,248.1576198588699,70.32760382189286,79.12870268113525,238.58519697634915,235.20385351014104,374.76836599620646,0.8821807428031194,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_Vicon,C_V4,L_Vicon with C_V4,D_LOO_CV,49.621,T4,24,28818,161.59968354400422,194.1448754573591,290.07385060519675,166.8204361766285,52.146516974018624,61.60967486237706,154.3642742690935,155.02679087665064,238.81755660868848,0.8250188839540971,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_Vicon,C_V4,L_Vicon with C_V4,D_oracle_91,91.153,T4,24,28818,78.40525610354791,129.22931375458933,214.72960878656417,112.85477611595235,37.31471450750281,51.71501814849954,72.5281747945601,100.30831166998122,131.64717513416934,0.5994501888588679,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_Vicon,C_V4,L_Vicon with C_V4,D_sweep_opt,110.0,T4,24,28818,60.072895333614156,106.8530347585391,191.29136677461997,97.32425191726531,36.22323487445291,50.619389753365944,49.40384961006556,83.12452942574863,88.91615003852041,0.4001115783543441,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_none,L_V4 with C_none,D0,0.0,T4,24,28818,117.77524439086201,178.5205891855589,216.4171950702538,151.70346048071406,49.239136573149764,60.18760145910989,95.21935561436351,139.25298040768436,211.3825511931235,0.7891262609853767,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_none,L_V4 with C_none,D_LOO_CV,49.621,T4,24,28818,63.36845218466607,104.04940441138491,142.87232731336212,90.64263513614632,36.43047556504233,40.80996251505023,50.51924712162099,80.93598868207359,101.87834906598052,0.5626024248982677,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_none,L_V4 with C_none,D_oracle_91,91.153,T4,24,28818,53.19849672790036,78.95798228543718,117.45846796948192,68.62917685851882,28.95471082377981,37.231662872637365,37.31183072115124,57.652122216065315,27.161827461491796,0.07866820456475154,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_none,L_V4 with C_none,D_sweep_opt,88.0,T4,24,28818,51.119131722637206,76.32867679056437,112.68074209668875,68.71774856603972,29.139839528941305,36.965969037399574,41.19589004056763,57.92793886469179,32.459035744778795,0.11153944070861088,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_V4,L_V5 with C_V4,D0,0.0,T4,24,28818,248.08502032833644,316.8937465206292,424.8884088942349,274.70207782320426,77.65667973053058,90.16861308182014,239.8737622896588,259.4818929622774,395.8605516284726,0.7955037267500469,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_V4,L_V5 with C_V4,D_LOO_CV,49.621,T4,24,28818,157.48365344737505,237.79483467519555,318.2363767912407,187.61023860519964,52.623210190437376,64.81106143055318,149.40093649047608,176.06001234165868,274.01538747897905,0.8252379902898277,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_V4,L_V5 with C_V4,D_oracle_91,91.153,T4,24,28818,93.31939052105946,160.11621384062144,199.5006589393489,123.98565242643011,38.84817013164968,50.46506520716841,78.12246205054225,113.25069183560767,162.40638397275256,0.7154690798218915,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_V4,L_V5 with C_V4,D_sweep_opt,120.0,T4,24,28818,75.28909982347736,107.96188668991638,167.59136645118986,92.57795972859279,39.17726111431975,46.204015145337436,64.02985428814316,80.22385936838478,92.55941958339034,0.48173896012832407,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_V5,L_V4 with C_V5,D0,0.0,T4,24,28818,59.83258999663252,99.37967286099999,117.66010643864962,75.28051109111345,31.72392813228005,42.05810111703927,46.21634035420162,62.4361392189504,-10.569472962494112,0.010649038305088454,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_V5,L_V4 with C_V5,D_LOO_CV,49.621,T4,24,28818,104.31725674038807,134.83543595262,168.26901495321468,113.57937856325859,54.825856155571145,66.97658817060262,76.75192329678055,91.73010341126569,-83.40159744937668,0.29995604271090615,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_V5,L_V4 with C_V5,D_oracle_91,91.153,T4,24,28818,154.31962239470442,176.54390284187707,201.0016040112087,152.62812000386415,74.50004465853615,96.66566714024994,108.35244682635744,118.11474002953383,-137.40396373517083,0.4835477270304529,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_V5,L_V4 with C_V5,D_sweep_opt,0.0,T4,24,28818,59.83258999663252,99.37967286099999,117.66010643864962,75.28051109111345,31.72392813228005,42.05810111703927,46.21634035420162,62.4361392189504,-10.569472962494112,0.010649038305088454,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_Vicon_cm,L_V4 with C_Vicon_cm,D0,0.0,T4,24,28818,84.08717087259672,105.32035772614978,150.11710494631365,94.67245439382397,47.870751620212864,51.635399505181034,68.11064479829315,79.35149109431421,7.827809459353416,0.007475098552835346,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_Vicon_cm,L_V4 with C_Vicon_cm,D_LOO_CV,49.621,T4,24,28818,109.65770478191027,128.36934365405216,163.47745852420022,116.45720209134403,52.8284868227134,65.37802158135351,93.74005082055294,96.37424040194672,-65.9056162921357,0.21625068409017056,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_Vicon_cm,L_V4 with C_Vicon_cm,D_oracle_91,91.153,T4,24,28818,151.69465280565203,166.41874914929633,183.5474126760736,147.84072223086844,72.49005937151681,86.60803824547058,104.3460975209149,119.81622119319199,-122.37170599070927,0.4300319531109772,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V4,C_Vicon_cm,L_V4 with C_Vicon_cm,D_sweep_opt,0.0,T4,24,28818,84.08717087259672,105.32035772614978,150.11710494631365,94.67245439382397,47.870751620212864,51.635399505181034,68.11064479829315,79.35149109431421,7.827809459353416,0.007475098552835346,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_V5,L_V5 with C_V5,D0,0.0,T4,24,28818,109.51537928451557,176.23104113628585,223.85943877996434,140.5199951638537,45.22951266720612,49.71095998324754,89.4207269270108,131.43321307186184,196.4196482751764,0.7692969170331878,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_V5,L_V5 with C_V5,D_LOO_CV,49.621,T4,24,28818,67.84873089032392,88.3776361829374,153.63462763650298,82.79872650778267,33.418877554303364,40.16715267860024,59.416636714272954,72.40323858091301,76.94273729548733,0.4133355941954716,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_V5,L_V5 with C_V5,D_oracle_91,91.153,T4,24,28818,58.59133412757516,87.41694067269252,143.19811970244746,77.8803810427947,35.60420922347659,47.45595350886528,43.81742358531528,61.75181153565709,-4.681930201764025,0.002129781873256187,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_V5,L_V5 with C_V5,D_sweep_opt,76.0,T4,24,28818,56.61920830126448,78.56095527400535,128.05436599617215,74.48425619296654,30.2250369073994,43.50552298880252,46.702391426321014,60.4580341235989,23.4541034511672,0.05602499549583362,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_none,L_V5 with C_none,D0,0.0,T4,24,28818,294.75146479229056,363.73858017384646,493.9832498696266,330.03031776156286,76.47329257934531,105.3590736891828,281.2376741963125,312.76105293523284,451.52931214330994,0.7201688857580282,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_none,L_V5 with C_none,D_LOO_CV,49.621,T4,24,28818,224.66007289672245,289.59695077683864,393.5152781093901,243.7414248626913,64.07909916561873,76.35350379151295,210.1195413907883,231.47359385652265,366.3055407464234,0.8499937969595961,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_none,L_V5 with C_none,D_oracle_91,91.153,T4,24,28818,149.9216618932822,206.69453634090166,276.088471295424,173.1909707345459,51.317192272776374,56.644962207125616,133.95928232609435,163.66569769052907,256.45326066027684,0.8336669244983275,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_none,L_V5 with C_none,D_sweep_opt,120.0,T4,24,28818,101.58939998896045,163.71499694493403,206.3828838860549,128.69978802121767,39.72406510308531,46.2794388518727,82.82307457527588,120.09100289473038,179.5925729948488,0.7649223510674706,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_Vicon_cm,L_V5 with C_Vicon_cm,D0,0.0,T4,24,28818,164.28122580922846,206.68104764331054,254.69387588807135,176.29901725701575,52.07891005432016,66.35312732639238,141.7773042456982,163.3358686259607,214.5670756785029,0.7091257649894995,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_Vicon_cm,L_V5 with C_Vicon_cm,D_LOO_CV,49.621,T4,24,28818,97.12014167329315,144.0113821337349,198.55203683033474,119.41370524611699,48.29020818263334,54.26406869773707,73.72964348779011,106.37219490531245,101.59698567411525,0.5117145886824287,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_Vicon_cm,L_V5 with C_Vicon_cm,D_oracle_91,91.153,T4,24,28818,85.75500738587942,116.12613964220805,148.5747878631683,99.74540654025294,47.44366389174422,57.56392651446901,67.69288125319235,81.45882696256524,19.568566619470964,0.03878411278986038,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
20260617T193025,Phase5_transfer,L_V5,C_Vicon_cm,L_V5 with C_Vicon_cm,D_sweep_opt,72.0,T4,24,28818,84.41223842642242,127.2894669931056,160.4169358207848,104.24394767131982,48.57421113461278,55.07259540163853,63.303011704615756,88.50881233994888,55.50217693663093,0.26567166246558094,0.0,transfer matrix static cell; D_sweep_opt is in-sample diagnostic
