experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L4_I0_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,26566.603837197334,110558.8252185474,141627.27839473498,63638.51259601726,40661,17873.8995060971,76411.0916623014,99974.25791793552,47190.060039927215,40661,11180.450907057731,71250.8263285431,99062.06842159604,42696.118311405226,28363.266099597175,111182.37989267567,55223.141565802725,76436.49717439237,58764.775564104864,165720.7615682303,161822.36537220603,16109.15649619298,158615.50207725863,494.46695763460946,891.8209930304555,123694.63734508153,85458.80902900719,1031.5414006464223,nan,nan,nan,nan,nan,17,497381.2532845928,265603.31609273795,1013495.4020825748,A0,L4,I0,T11,imu_only,S02,X_A0_L4_I0_T11__S02,,,
X_A0_L4_I0_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,26569.528035368166,110567.87406460237,141628.79178691737,63638.4714569023,40661,17873.56181357197,76411.11714763123,99980.59547420312,47190.02962543455,40661,11180.649675551706,71254.71433982182,99062.67379583215,42696.090609347106,28363.47767614812,111181.41355929921,55223.10482452692,76438.16931775716,58762.44853292969,165744.05001775888,161870.9984427645,16109.628030735905,158664.74150548264,493.6862267314774,889.3068297514247,123694.63734508153,85458.80902900719,1031.5414006464223,nan,nan,nan,nan,nan,17,497675.8686575005,266854.8692624165,1013803.6795906355,A0,L4,I0,T12,imu_only,S02,X_A0_L4_I0_T12__S02,,,
X_A0_L4_I1_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,13703.478247334742,52264.5597564139,66164.4228911656,30141.84028098764,40661,11031.133594180847,40864.4158050239,53301.99687296091,24403.777071369193,40661,4696.760304955632,27487.65300385563,38311.714689143984,17691.41600255571,14442.645721831002,55342.77497794788,26938.010574741696,40449.00832135096,25350.977586323097,65425.61889274471,65073.26776951478,5351.471357202681,63200.60584912995,605.5268671104354,1133.3260516181863,61464.54343261962,45128.894529945625,512.2555507606056,nan,nan,nan,nan,nan,17,112073.85927352308,35950.18948868351,213551.124466049,A0,L4,I1,T11,imu_only,S02,X_A0_L4_I1_T11__S02,,,
X_A0_L4_I1_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,13706.167472479558,52266.23296184814,66160.00354305931,30141.820135434198,40661,11030.025460324723,40866.577820120176,53304.13607282136,24403.760444161682,40661,4696.191926787002,27484.57027775965,38310.86248568459,17691.40461525982,14443.075721688369,55344.840887430735,26937.99370931551,40445.314675113084,25350.148586239462,65517.600708529855,65165.67488978012,5352.1796346393785,63294.27592749567,604.7930362261068,1131.9818851128948,61464.54343261962,45128.894529945625,512.2555507606056,nan,nan,nan,nan,nan,17,112232.67892919993,36159.096352437846,213708.44761466037,A0,L4,I1,T12,imu_only,S02,X_A0_L4_I1_T12__S02,,,
X_A0_L4_I2_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,13604.39201406791,60885.120755693075,77535.60948546861,34085.87223716343,40661,9211.638242465935,43304.32465715336,56067.96660618617,24998.810126624474,40661,5708.365553978113,40227.71813638987,54844.6421248377,23171.236014101753,16427.741822276617,64572.91346559638,31243.943822785848,43110.39126461586,35687.401067754516,69695.34805271351,67767.38875468988,8965.624240815916,67686.68741183719,497.56843619676,896.0560991035431,71611.23651236056,48396.90850184177,597.0388527306561,nan,nan,nan,nan,nan,17,234862.8215930359,94598.50745368321,411786.76841467584,A0,L4,I2,T11,imu_only,S02,X_A0_L4_I2_T11__S02,,,
X_A0_L4_I2_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,13604.773652509937,60893.26054685896,77534.6277961195,34085.8494917536,40661,9211.113612366453,43296.87179683826,56070.54183992236,24998.79333556148,40661,5708.546886632982,40232.89641669657,54846.55550169162,23171.22067005461,16427.26880489962,64573.673038329376,31243.92424530309,43107.77985134539,35687.45744592988,69713.35248912955,67785.57412595316,8965.012884060066,67705.24465676732,496.13440150112183,893.7376718531609,71611.23651236056,48396.90850184177,597.0388527306561,nan,nan,nan,nan,nan,17,234995.4214432904,94775.29896459024,412391.9750532358,A0,L4,I2,T12,imu_only,S02,X_A0_L4_I2_T12__S02,,,
X_A0_L4_I3_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,7346.818901583462,32744.806570742086,40951.9884470873,18510.198718154545,40661,5635.808778002026,27184.756409241854,36147.12128676238,15687.30100700541,40661,2149.202270199294,16882.9050034442,23025.884067404706,9825.27575700434,8947.311197517933,36279.47095183861,17683.055680348363,26564.291673254054,14601.75126807365,34744.46821995583,34153.229047976245,3556.453311763095,33484.10845234958,547.496984005988,997.8024480842148,40556.3040542301,29068.920866478136,338.1557672242436,nan,nan,nan,nan,nan,17,86198.69024289235,43946.33100332989,190655.10254663692,A0,L4,I3,T11,imu_only,S02,X_A0_L4_I3_T11__S02,,,
X_A0_L4_I3_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,7345.413055807024,32745.66116664027,40951.84559051791,18510.185298854747,40661,5636.446443969095,27186.697940606908,36147.360722166966,15687.289806124214,40661,2148.7363309783527,16884.00197546133,23026.782412676046,9825.268359521264,8947.40121101051,36274.778442019786,17683.043269268226,26558.23930910946,14601.272198515231,34760.556858851174,34169.63285509322,3557.8086622116475,33500.94727620839,546.8440420627836,995.5253938254984,40556.3040542301,29068.920866478136,338.1557672242436,nan,nan,nan,nan,nan,17,86386.67514172893,43942.672634170885,191002.19193397294,A0,L4,I3,T12,imu_only,S02,X_A0_L4_I3_T12__S02,,,
X_A0_L4_I4_T11,imu_only_diagnostic_screening,Phase4 L4 single-I T11.,34,17,40661,10910.168975240425,39295.197292508376,47392.76135006125,22604.594742193036,40661,7579.999553754597,32266.808389921815,39552.66181794751,18539.28080667018,40661,2897.097513052131,22586.575580785127,29716.687111723237,12933.010888041954,11461.062172116584,42367.67694982089,20881.749606095487,34716.24042647129,21437.197343622272,56992.08306251235,56709.69802760447,4172.236823400383,56318.68230400805,470.0535460624692,850.8433600062158,47119.293556284516,38595.95388662946,392.86874877356905,nan,nan,nan,nan,nan,17,89666.04480186735,28683.629422137776,176511.2842842345,A0,L4,I4,T11,imu_only,S02,X_A0_L4_I4_T11__S02,,,
X_A0_L4_I4_T12,imu_only_diagnostic_screening,Phase4 L4 single-I T12.,34,17,40661,10910.232237314656,39295.24796186048,47391.29544744986,22604.580699296177,40661,7579.303621219701,32268.006914874622,39545.49666881181,18539.26966031191,40661,2897.766597726385,22581.78679111182,29719.926966806634,12933.00232170518,11461.871552121363,42364.317639719346,20881.73614870392,34715.43055468061,21437.192392478883,57058.6008078515,56776.53632708658,4172.889295666064,56386.44365880873,468.82858457918246,848.828844621517,47119.293556284516,38595.95388662946,392.86874877356905,nan,nan,nan,nan,nan,17,89917.1898033827,28776.00384250386,176930.39656990574,A0,L4,I4,T12,imu_only,S02,X_A0_L4_I4_T12__S02,,,
