pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2451.6577621328956,2451.888799266024,-0.23103713312821128,0.23103713312821128
A-C,3265.7060229991653,3266.272677352963,-0.5666543537977304,0.5666543537977304
A-D,4082.573865653686,4081.5592800732093,1.0145855804767052,1.0145855804767052
A-E,1602.7038810955091,1605.1227602923652,-2.4188791968560963,2.4188791968560963
A-F,2994.718675450005,2995.7361438124644,-1.0174683624595673,1.0174683624595673
A-G,3704.766574487693,3703.8651686869057,0.9014058007874155,0.9014058007874155
A-H,4421.755769375544,4421.85693217171,-0.10116279616522661,0.10116279616522661
B-C,1143.9410920202624,1143.8578448132314,0.08324720703103594,0.08324720703103594
B-D,2081.5770364620785,2082.1605594068155,-0.5835229447370693,0.5835229447370693
B-E,2977.811864016317,2978.1722568689283,-0.36039285261131226,0.36039285261131226
B-F,1349.5111297106068,1348.3046027052496,1.2065270053572021,1.2065270053572021
B-G,2123.7368954765243,2124.759360636452,-1.0224651599278332,1.0224651599278332
B-H,2612.2509146076704,2612.4712860796867,-0.22037147201626794,0.22037147201626794
C-D,2622.053443857525,2621.289742940795,0.7637009167301585,0.7637009167301585
C-E,3717.8987837852505,3716.5424621119682,1.3563216732823093,1.3563216732823093
C-F,1690.8135762190823,1692.9108401392873,-2.097263920205023,2.097263920205023
C-G,1549.336511535394,1551.088373530507,-1.751861995112904,1.751861995112904
C-H,3073.1247424844732,3073.5613869828303,-0.43664449835705454,0.43664449835705454
D-E,4431.209515458722,4431.50906875415,-0.29955329542735853,0.29955329542735853
D-F,2401.863825023217,2403.2460663882025,-1.3822413649854752,1.3822413649854752
D-G,3459.7495866056543,3459.462577777222,0.2870088284321355,0.2870088284321355
D-H,1510.9159914184686,1512.1915840783088,-1.2755926598401857,1.2755926598401857
E-F,2756.910480313085,2758.033092465336,-1.1226121522508947,1.1226121522508947
E-G,3501.845228863936,3501.840231558918,0.004997305018150655,0.004997305018150655
E-H,4206.743310795877,4206.09636253662,0.6469482592565328,0.6469482592565328
F-G,1470.4481146327585,1471.0175509513083,-0.5694363185498332,0.5694363185498332
F-H,2053.230711426439,2054.114900528214,-0.884189101775064,0.884189101775064
G-H,3190.842024858948,3189.6757577249546,1.1662671339936423,1.1662671339936423
