host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,diag_source,tr_diag_version,rfd_version,poll_seq,anchor_id,raw_mm,resp_rx_ts,carrier_integrator,anchor_diag_valid,anchor_diag_flags,anchor_fp_index,anchor_fp1,anchor_fp2,anchor_fp3,anchor_fp_sum,anchor_fp_sum_q8,anchor_cir_pwr,anchor_cir_pwr_q8,anchor_rxpacc,anchor_rxpacc_q8,anchor_std_noise,tag_diag_valid,tag_diag_flags,tag_fp_index,tag_fp1,tag_fp2,tag_fp3,tag_fp_sum,tag_fp_sum_q8,tag_cir_pwr,tag_cir_pwr_q8,tag_rxpacc,tag_rxpacc_q8,tag_std_noise,anchor_temp_raw,anchor_vbat_raw
3.01908,1783686845.564068,2087340,,BSCCF4,4,rfd_legacy,,1,135,6,2782,3845253662,10462,1,3,47695,405,5699,5519,11623,45,1787,7,123,123,40,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79
3.021277,1783686845.566265,2087340,,BSCCF4,4,rfd_legacy,,1,135,3,3183,3648644081,6322,1,3,47980,5513,6556,4556,16625,65,2087,8,124,124,40,0,0,0,0,0,0,0,0,0,0,0,0,0,80,122
3.023535,1783686845.568523,2087340,,BSCCF4,4,rfd_legacy,,1,135,7,2991,3910788795,5677,1,3,47858,6665,6641,4323,17629,69,1949,8,117,117,48,0,0,0,0,0,0,0,0,0,0,0,0,0,251,206
4.428996,1783686846.973984,2087350,,BSCCF4,4,rfd_legacy,,1,144,0,3136,504412530,5247,1,3,48144,6678,6801,6258,19737,77,2019,8,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,134,80
4.458476,1783686847.003464,2087350,,BSCCF4,4,rfd_legacy,,1,144,4,2907,766557884,7820,1,3,47800,5760,6324,3817,15901,62,2077,8,124,124,44,0,0,0,0,0,0,0,0,0,0,0,0,0,27,75
4.460723,1783686847.005711,2087350,,BSCCF4,4,rfd_legacy,,1,144,1,2705,569948327,3066,1,3,47847,7915,7794,6126,21835,85,1949,8,124,124,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234
4.462955,1783686847.007943,2087350,,BSCCF4,4,rfd_legacy,,1,144,5,2284,832091819,-1318,1,3,47646,7057,7074,6584,20715,81,1892,7,120,120,48,0,0,0,0,0,0,0,0,0,0,0,0,0,59,97
4.482039,1783686847.027027,2087350,,BSCCF4,4,rfd_legacy,,1,144,2,2770,635484795,5920,1,3,47831,6642,6621,6104,19367,76,2001,8,120,120,40,0,0,0,0,0,0,0,0,0,0,0,0,0,191,163
4.484969,1783686847.029957,2087350,,BSCCF4,4,rfd_legacy,,1,144,6,2774,897630791,10456,1,3,47803,7226,7150,4102,18478,72,2202,9,122,122,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66
4.485019,1783686847.030007,2087350,,BSCCF4,4,rfd_legacy,,1,144,3,3199,701021549,6268,1,3,48055,6818,6709,4018,17545,69,1840,7,118,118,56,0,0,0,0,0,0,0,0,0,0,0,0,0,106,45
4.509886,1783686847.054874,2087350,,BSCCF4,4,rfd_legacy,,1,144,7,2944,963166188,5777,1,3,48057,6815,6370,3694,16879,66,1783,7,122,122,52,0,0,0,0,0,0,0,0,0,0,0,0,0,157,47
5.543404,1783686848.088392,2087360,,BSCCF4,4,rfd_legacy,,1,154,0,3174,2041068417,5240,1,3,47758,7658,7676,6425,21759,85,2404,9,125,125,44,0,0,0,0,0,0,0,0,0,0,0,0,0,30,86
5.560634,1783686848.105622,2087360,,BSCCF4,4,rfd_legacy,,1,154,4,2908,2303213488,7832,1,3,48136,4536,5891,6027,16454,64,1962,8,120,120,40,0,0,0,0,0,0,0,0,0,0,0,0,0,80,14
5.565375,1783686848.110363,2087360,,BSCCF4,4,rfd_legacy,,1,154,1,2620,2106604135,3067,1,3,48092,7057,7589,6750,21396,84,1831,7,120,120,68,0,0,0,0,0,0,0,0,0,0,0,0,0,203,226
5.565525,1783686848.110513,2087360,,BSCCF4,4,rfd_legacy,,1,154,5,2299,2368747402,-1351,1,3,47705,7321,7351,7119,21791,85,1895,7,120,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,48,240
5.567692,1783686848.11268,2087360,,BSCCF4,4,rfd_legacy,,1,154,2,2784,2172140538,5937,1,3,47895,6981,6781,6650,20412,80,2074,8,119,119,40,0,0,0,0,0,0,0,0,0,0,0,0,0,125,232
5.591553,1783686848.136541,2087360,,BSCCF4,4,rfd_legacy,,1,154,6,2764,2434287054,10484,1,3,47707,7028,7127,6245,20400,80,2008,8,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,178,134
5.593744,1783686848.138732,2087360,,BSCCF4,4,rfd_legacy,,1,154,3,3245,2237677003,6269,1,3,47895,6826,6824,5993,19643,77,1851,7,118,118,64,0,0,0,0,0,0,0,0,0,0,0,0,0,162,167
5.596076,1783686848.141064,2087360,,BSCCF4,4,rfd_legacy,,1,154,7,2916,2499821778,5865,1,3,47736,6895,6494,3843,17232,67,1728,7,118,118,44,0,0,0,0,0,0,0,0,0,0,0,0,0,51,104
6.51502,1783686849.060008,2087370,,BSCCF4,4,rfd_legacy,,1,164,0,3118,1565525665,5223,1,3,48049,7159,6712,4483,18354,72,2161,8,119,119,40,0,0,0,0,0,0,0,0,0,0,0,0,0,217,109
6.516224,1783686849.061212,2087370,,BSCCF4,4,rfd_legacy,,1,164,4,2918,1827671146,7789,1,3,47690,5405,6037,6068,17510,68,2061,8,123,123,40,0,0,0,0,0,0,0,0,0,0,0,0,0,241,59
6.518491,1783686849.063479,2087370,,BSCCF4,4,rfd_legacy,,1,164,1,2666,1631061816,3013,1,3,47802,7080,6990,3923,17993,70,1766,7,117,117,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,172
6.538355,1783686849.083343,2087370,,BSCCF4,4,rfd_legacy,,1,164,5,2301,1893205044,-1346,1,3,47663,7708,7699,5244,20651,81,2074,8,124,124,52,0,0,0,0,0,0,0,0,0,0,0,0,0,170,165
6.538391,1783686849.083379,2087370,,BSCCF4,4,rfd_legacy,,1,164,2,2782,1696598057,5902,1,3,47757,6776,6722,6739,20237,79,2035,8,118,118,40,0,0,0,0,0,0,0,0,0,0,0,0,0,219,46
6.540587,1783686849.085575,2087370,,BSCCF4,4,rfd_legacy,,1,164,6,2765,1958744572,10405,1,3,47899,6976,6887,5912,19775,77,1931,8,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,21,202
6.588628,1783686849.133616,2087370,,BSCCF4,4,rfd_legacy,,1,164,3,3185,1762134885,6299,1,3,47951,6340,7437,6546,20323,79,1973,8,122,122,60,0,0,0,0,0,0,0,0,0,0,0,0,0,118,255
6.590959,1783686849.135947,2087370,,BSCCF4,4,rfd_legacy,,1,164,7,2930,2024279292,5742,1,3,47627,2812,6901,5866,15579,61,1667,7,118,118,52,0,0,0,0,0,0,0,0,0,0,0,0,0,26,163
7.903046,1783686850.448034,2087380,,BSCCF4,4,rfd_legacy,,1,174,0,3111,780573811,5220,1,3,47634,6846,6936,6068,19850,78,2126,8,121,121,44,0,0,0,0,0,0,0,0,0,0,0,0,0,51,16
7.903657,1783686850.448645,2087380,,BSCCF4,4,rfd_legacy,,1,174,4,2944,1042718653,7769,1,3,47876,5666,5810,6455,17931,70,2002,8,123,123,48,0,0,0,0,0,0,0,0,0,0,0,0,0,221,190
7.905979,1783686850.450967,2087380,,BSCCF4,4,rfd_legacy,,1,174,1,2664,846109642,3070,1,3,47786,7306,7260,5477,20043,78,1900,7,121,121,56,0,0,0,0,0,0,0,0,0,0,0,0,0,72,208
7.931063,1783686850.476051,2087380,,BSCCF4,4,rfd_legacy,,1,174,5,2187,1108252692,-1188,1,3,47931,7356,7313,4217,18886,74,1836,7,119,119,48,0,0,0,0,0,0,0,0,0,0,0,0,0,86,240
7.933192,1783686850.47818,2087380,,BSCCF4,4,rfd_legacy,,1,174,6,2765,1173792144,10412,1,3,47883,7287,7513,7185,21985,86,2262,9,122,122,44,0,0,0,0,0,0,0,0,0,0,0,0,0,153,31
7.935519,1783686850.480507,2087380,,BSCCF4,4,rfd_legacy,,1,174,3,3191,977182447,6250,1,3,48010,7116,7646,6752,21514,84,2186,9,124,124,68,0,0,0,0,0,0,0,0,0,0,0,0,0,147,9
7.953817,1783686850.498805,2087380,,BSCCF4,4,rfd_legacy,,1,174,7,2981,1239327209,5661,1,3,47863,6827,6401,3762,16990,66,1842,7,125,125,44,0,0,0,0,0,0,0,0,0,0,0,0,0,127,73
9.012469,1783686851.557457,2087390,,BSCCF4,4,rfd_legacy,,1,183,0,3184,2357618714,5196,1,3,48003,6563,6741,6690,19994,78,1956,8,118,118,44,0,0,0,0,0,0,0,0,0,0,0,0,0,108,34
9.015442,1783686851.56043,2087390,,BSCCF4,4,rfd_legacy,,1,183,4,2924,2619763585,7674,1,3,47631,3843,6510,6080,16433,64,2014,8,123,123,44,0,0,0,0,0,0,0,0,0,0,0,0,0,51,144
9.015497,1783686851.560485,2087390,,BSCCF4,4,rfd_legacy,,1,183,1,2645,2423154309,3123,1,3,47863,7270,7083,4248,18601,73,1857,7,121,121,56,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1
9.034028,1783686851.579016,2087390,,BSCCF4,4,rfd_legacy,,1,183,5,2199,2685297532,-1270,1,3,47832,7241,7305,7114,21660,85,1914,7,120,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,208,91
9.038004,1783686851.582992,2087390,,BSCCF4,4,rfd_legacy,,1,183,2,2775,2488691065,5901,1,3,48021,7011,6744,6595,20350,79,2042,8,118,118,36,0,0,0,0,0,0,0,0,0,0,0,0,0,131,108
9.038632,1783686851.58362,2087390,,BSCCF4,4,rfd_legacy,,1,183,6,2761,2750837194,10466,1,3,47902,7280,7215,6073,20568,80,2201,9,124,124,40,0,0,0,0,0,0,0,0,0,0,0,0,0,155,29
9.056379,1783686851.601367,2087390,,BSCCF4,4,rfd_legacy,,1,183,3,3261,2554227623,6238,1,3,47986,7102,7109,4593,18804,73,2007,8,124,124,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150
9.057558,1783686851.602546,2087390,,BSCCF4,4,rfd_legacy,,1,183,7,2907,2816371795,5845,1,3,47929,6391,6094,3539,16024,63,1637,6,118,118,40,0,0,0,0,0,0,0,0,0,0,0,0,0,24,184
10.316465,1783686852.861453,2087400,,BSCCF4,4,rfd_legacy,,1,193,0,3144,3825067309,5237,1,3,47922,7351,6347,4180,17878,70,2099,8,121,121,44,0,0,0,0,0,0,0,0,0,0,0,0,0,242,81
10.318739,1783686852.863727,2087400,,BSCCF4,4,rfd_legacy,,1,193,4,2901,4087212800,7791,1,3,48025,4286,6740,5584,16610,65,2124,8,124,124,40,0,0,0,0,0,0,0,0,0,0,0,0,0,168,198
10.321039,1783686852.866027,2087400,,BSCCF4,4,rfd_legacy,,1,193,1,2698,3890603032,3079,1,3,47633,7096,7290,6694,21080,82,1803,7,125,125,52,0,0,0,0,0,0,0,0,0,0,0,0,0,227,147
10.34697,1783686852.891958,2087400,,BSCCF4,4,rfd_legacy,,1,193,5,2308,4152746485,-1298,1,3,47772,7035,7067,6626,20728,81,1798,7,120,120,56,0,0,0,0,0,0,0,0,0,0,0,0,0,31,175
10.348158,1783686852.893146,2087400,,BSCCF4,4,rfd_legacy,,1,193,2,2807,3956139589,5882,1,3,48067,6907,6637,6679,20223,79,2040,8,119,119,40,0,0,0,0,0,0,0,0,0,0,0,0,0,53,72
10.350372,1783686852.89536,2087400,,BSCCF4,4,rfd_legacy,,1,193,6,2785,4218286005,10446,1,3,47760,7070,7292,6920,21282,83,2125,8,121,121,44,0,0,0,0,0,0,0,0,0,0,0,0,0,236,147
10.367996,1783686852.912984,2087400,,BSCCF4,4,rfd_legacy,,1,193,3,3256,4021676125,6228,1,3,48076,7040,7312,6238,20590,80,2078,8,124,124,56,0,0,0,0,0,0,0,0,0,0,0,0,0,152,244
10.370265,1783686852.915253,2087400,,BSCCF4,4,rfd_legacy,,1,193,7,2933,4283820700,5867,1,3,47607,7248,6745,4039,18032,70,1918,7,124,124,48,0,0,0,0,0,0,0,0,0,0,0,0,0,104,194
11.628944,1783686854.173932,2087410,,BSCCF4,4,rfd_legacy,,1,203,0,3170,985084534,5234,1,3,47733,6950,6636,4270,17856,70,1627,6,118,118,36,0,0,0,0,0,0,0,0,0,0,0,0,0,248,219
11.631062,1783686854.17605,2087410,,BSCCF4,4,rfd_legacy,,1,203,4,2868,1247229441,7797,1,3,47873,4050,5654,6261,15965,62,1794,7,117,117,44,0,0,0,0,0,0,0,0,0,0,0,0,0,29,44
11.633369,1783686854.178357,2087410,,BSCCF4,4,rfd_legacy,,1,203,1,2705,1050620006,3018,1,3,47708,7547,7584,6849,21980,86,1968,8,124,124,52,0,0,0,0,0,0,0,0,0,0,0,0,0,217,3
11.65938,1783686854.204368,2087410,,BSCCF4,4,rfd_legacy,,1,203,5,2243,1312763233,-1235,1,3,47629,6893,7143,7123,21159,83,1882,7,124,124,48,0,0,0,0,0,0,0,0,0,0,0,0,0,217,140
11.66059,1783686854.205578,2087410,,BSCCF4,4,rfd_legacy,,1,203,2,2762,1116156854,5917,1,3,47965,6619,6897,5865,19381,76,2060,8,122,122,44,0,0,0,0,0,0,0,0,0,0,0,0,0,213,143
11.683539,1783686854.228527,2087410,,BSCCF4,4,rfd_legacy,,1,203,6,2740,1378302867,10469,1,3,48018,6942,6968,6431,20341,79,2015,8,119,119,44,0,0,0,0,0,0,0,0,0,0,0,0,0,41,129
11.683648,1783686854.228636,2087410,,BSCCF4,4,rfd_legacy,,1,203,3,3233,1181693027,6226,1,3,47801,7315,6963,4040,18318,72,2005,8,121,121,64,0,0,0,0,0,0,0,0,0,0,0,0,0,117,56
11.685937,1783686854.230925,2087410,,BSCCF4,4,rfd_legacy,,1,203,7,3057,1443837662,5657,1,3,47779,5422,6882,5193,17497,68,1787,7,123,123,60,0,0,0,0,0,0,0,0,0,0,0,0,0,211,116
12.922943,1783686855.467931,2087420,,BSCCF4,4,rfd_legacy,,1,213,0,3178,2405527716,5254,1,3,47697,7073,6887,6244,20204,79,2087,8,119,119,48,0,0,0,0,0,0,0,0,0,0,0,0,0,152,23
12.939711,1783686855.484699,2087420,,BSCCF4,4,rfd_legacy,,1,213,4,2930,2667673392,7820,1,3,48023,3298,6981,5786,16065,63,2107,8,119,119,48,0,0,0,0,0,0,0,0,0,0,0,0,0,29,125
12.944529,1783686855.489517,2087420,,BSCCF4,4,rfd_legacy,,1,213,1,2674,2471063815,3046,1,3,47636,6883,7817,6995,21695,85,1855,7,122,122,60,0,0,0,0,0,0,0,0,0,0,0,0,0,94,97
12.944587,1783686855.489575,2087420,,BSCCF4,4,rfd_legacy,,1,213,5,2148,2733207265,-1126,1,3,47958,7243,7296,7202,21741,85,1991,8,122,122,52,0,0,0,0,0,0,0,0,0,0,0,0,0,28,150
12.946814,1783686855.491802,2087420,,BSCCF4,4,rfd_legacy,,1,213,2,2750,2536600120,5924,1,3,47782,6538,6308,4885,17731,69,1975,8,118,118,44,0,0,0,0,0,0,0,0,0,0,0,0,0,49,212
12.971356,1783686855.516344,2087420,,BSCCF4,4,rfd_legacy,,1,213,6,2739,2798746495,10430,1,3,47875,6784,7490,7208,21482,84,2173,8,121,121,40,0,0,0,0,0,0,0,0,0,0,0,0,0,120,28
12.973609,1783686855.518597,2087420,,BSCCF4,4,rfd_legacy,,1,213,3,3206,2602136495,6242,1,3,47900,7538,7392,5911,20841,81,2113,8,125,125,60,0,0,0,0,0,0,0,0,0,0,0,0,0,170,91
12.975808,1783686855.520796,2087420,,BSCCF4,4,rfd_legacy,,1,213,7,3071,2864281376,5634,1,3,47664,6808,6961,4593,18362,72,1893,7,122,122,48,0,0,0,0,0,0,0,0,0,0,0,0,0,52,231
14.021322,1783686856.56631,2087430,,BSCCF4,4,rfd_legacy,,1,222,0,3160,4002465648,5261,1,3,47979,7567,7341,5118,20026,78,2287,9,124,124,44,0,0,0,0,0,0,0,0,0,0,0,0,0,55,164
14.023555,1783686856.568543,2087430,,BSCCF4,4,rfd_legacy,,1,222,4,2906,4264611020,7816,1,3,47665,4580,6669,4439,15688,61,1950,8,124,124,44,0,0,0,0,0,0,0,0,0,0,0,0,0,147,214
14.025788,1783686856.570776,2087430,,BSCCF4,4,rfd_legacy,,1,222,1,2629,4068001713,3060,1,3,47851,7185,7259,5364,19808,77,1857,7,123,123,56,0,0,0,0,0,0,0,0,0,0,0,0,0,17,146
14.052382,1783686856.59737,2087430,,BSCCF4,4,rfd_legacy,,1,222,5,2180,35177360,-1176,1,3,48040,7723,7704,6015,21442,84,2054,8,123,123,52,0,0,0,0,0,0,0,0,0,0,0,0,0,166,235
14.05297,1783686856.597958,2087430,,BSCCF4,4,rfd_legacy,,1,222,2,2780,4133538155,5877,1,3,47826,6564,6744,6318,19626,77,2001,8,118,118,36,0,0,0,0,0,0,0,0,0,0,0,0,0,42,125
14.055285,1783686856.600273,2087430,,BSCCF4,4,rfd_legacy,,1,222,6,2769,100716722,10479,1,3,48080,7326,7447,7002,21775,85,2212,9,121,121,44,0,0,0,0,0,0,0,0,0,0,0,0,0,136,89
14.074908,1783686856.619896,2087430,,BSCCF4,4,rfd_legacy,,1,222,3,3212,4199074391,6270,1,3,47602,6902,6892,4424,18218,71,1868,7,120,120,64,0,0,0,0,0,0,0,0,0,0,0,0,0,29,88
14.075022,1783686856.62001,2087430,,BSCCF4,4,rfd_legacy,,1,222,7,2890,166251628,5894,1,3,47707,4087,7252,5814,17153,67,1753,7,122,122,52,0,0,0,0,0,0,0,0,0,0,0,0,0,83,10
15.030062,1783686857.57505,2087440,,BSCCF4,4,rfd_legacy,,1,232,0,3136,3457576025,5251,1,3,47719,7118,6929,5030,19077,75,2115,8,118,118,40,0,0,0,0,0,0,0,0,0,0,0,0,0,198,233
15.047133,1783686857.592121,2087440,,BSCCF4,4,rfd_legacy,,1,232,4,2952,3719721127,7777,1,3,48081,3201,6909,6014,16124,63,2082,8,121,121,48,0,0,0,0,0,0,0,0,0,0,0,0,0,253,231
15.051929,1783686857.596917,2087440,,BSCCF4,4,rfd_legacy,,1,232,1,2698,3523111871,3030,1,3,47960,7441,7331,6777,21549,84,1867,7,120,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,194,238
15.05198,1783686857.596968,2087440,,BSCCF4,4,rfd_legacy,,1,232,5,2303,3785254833,-1302,1,3,47817,6939,7297,7295,21531,84,1896,7,120,120,48,0,0,0,0,0,0,0,0,0,0,0,0,0,106,74
15.054224,1783686857.599212,2087440,,BSCCF4,4,rfd_legacy,,1,232,2,2814,3588647993,5897,1,3,48060,6854,6797,3825,17476,68,2100,8,122,122,40,0,0,0,0,0,0,0,0,0,0,0,0,0,75,97
15.078765,1783686857.623753,2087440,,BSCCF4,4,rfd_legacy,,1,232,6,2772,3850794354,10456,1,3,48081,7313,7338,6894,21545,84,2147,8,120,120,44,0,0,0,0,0,0,0,0,0,0,0,0,0,46,58
15.10016,1783686857.645148,2087440,,BSCCF4,4,rfd_legacy,,1,232,3,3206,3654184747,6262,1,3,47740,6802,6536,3648,16986,66,1897,7,120,120,68,0,0,0,0,0,0,0,0,0,0,0,0,0,177,75
15.102485,1783686857.647473,2087440,,BSCCF4,4,rfd_legacy,,1,232,7,2925,3916329058,5895,1,3,47627,2840,7166,6294,16300,64,1769,7,124,124,48,0,0,0,0,0,0,0,0,0,0,0,0,0,203,197
16.158774,1783686858.703762,2087450,,BSCCF4,4,rfd_legacy,,1,242,0,3161,704632780,5275,1,3,48061,6494,6903,3935,17332,68,1719,7,118,118,60,0,0,0,0,0,0,0,0,0,0,0,0,0,162,188
16.161001,1783686858.705989,2087450,,BSCCF4,4,rfd_legacy,,1,242,4,2933,966777829,7797,1,3,47904,7286,7385,6496,21167,83,1932,8,121,121,60,0,0,0,0,0,0,0,0,0,0,0,0,0,174,225
16.163185,1783686858.708173,2087450,,BSCCF4,4,rfd_legacy,,1,242,1,2664,770168637,3098,1,3,48015,6574,7295,7174,21043,82,1714,7,120,120,52,0,0,0,0,0,0,0,0,0,0,0,0,0,221,134
16.181697,1783686858.726685,2087450,,BSCCF4,4,rfd_legacy,,1,242,5,2281,1032311654,-1271,1,3,47691,7509,7516,7303,22328,87,2189,9,123,123,48,0,0,0,0,0,0,0,0,0,0,0,0,0,241,28
16.182856,1783686858.727844,2087450,,BSCCF4,4,rfd_legacy,,1,242,2,2775,835705140,5894,1,3,47858,7006,6729,4334,18069,71,2087,8,121,121,60,0,0,0,0,0,0,0,0,0,0,0,0,0,114,47
16.185215,1783686858.730203,2087450,,BSCCF4,4,rfd_legacy,,1,242,6,2770,1097851318,10459,1,3,47782,1360,6902,5160,13422,52,1949,8,122,122,48,0,0,0,0,0,0,0,0,0,0,0,0,0,105,109
16.210235,1783686858.755223,2087450,,BSCCF4,4,rfd_legacy,,1,242,3,3213,901241492,6248,1,3,47809,304,5394,6734,12432,49,2056,8,121,121,52,0,0,0,0,0,0,0,0,0,0,0,0,0,124,168
16.212616,1783686858.757604,2087450,,BSCCF4,4,rfd_legacy,,1,242,7,3234,1163386002,5386,1,3,47993,6866,6746,3974,17586,69,1972,8,119,119,52,0,0,0,0,0,0,0,0,0,0,0,0,0,126,18
17.242998,1783686859.787986,2087460,,BSCCF4,4,rfd_legacy,,1,252,0,3123,2265178669,5258,1,3,47874,7222,7313,7007,21542,84,2177,9,121,121,40,0,0,0,0,0,0,0,0,0,0,0,0,0,82,22
17.260562,1783686859.80555,2087460,,BSCCF4,4,rfd_legacy,,1,252,4,2937,2527323634,7790,1,3,47882,3756,5720,6188,15664,61,1994,8,124,124,44,0,0,0,0,0,0,0,0,0,0,0,0,0,146,75
17.264094,1783686859.809082,2087460,,BSCCF4,4,rfd_legacy,,1,252,1,2640,2330714562,3076,1,3,48014,7308,7423,6940,21671,85,1850,7,124,124,52,0,0,0,0,0,0,0,0,0,0,0,0,0,23,221
17.26534,1783686859.810328,2087460,,BSCCF4,4,rfd_legacy,,1,252,5,2223,2592857637,-1229,1,3,47645,7342,7289,6778,21409,84,1962,8,123,123,56,0,0,0,0,0,0,0,0,0,0,0,0,0,185,100
