pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,1502.0644490644493,1502.0644490644493,0.0,0.0
A-C,2509.209791213447,2509.0,0.20979121344680607,0.20979121344680607
A-D,3266.763707239814,3266.590163934426,0.17354330538773866,0.17354330538773866
A-E,1473.9379427599888,1473.9379427599888,0.0,0.0
A-F,2150.9666311529536,2150.467775467776,0.4988556851776593,0.4988556851776593
A-G,2854.0587863965648,2854.59900990099,-0.5402235044252848,0.5402235044252848
A-H,3459.13850485797,3459.444615384615,-0.30611052664517047,0.30611052664517047
B-C,1155.7166332846004,1156.53698630137,-0.820353016769559,0.820353016769559
B-D,2061.9121313243795,2061.4714518760197,0.4406794483597878,0.4406794483597878
B-E,2027.226566620176,2027.9999999999998,-0.7734333798237003,0.7734333798237003
B-F,1443.5139839780497,1442.9999999999998,0.5139839780499642,0.5139839780499642
B-G,1728.8172295985262,1728.3976470588236,0.4195825397025601,0.4195825397025601
B-H,2307.2605001867046,2308.0,-0.7394998132954242,0.7394998132954242
C-D,2283.300884955752,2283.300884955752,0.0,0.0
C-E,2987.6602049316243,2986.4697247706417,1.1904801609825881,1.1904801609825881
C-F,1845.6341099411225,1846.5000000000002,-0.8658900588777669,0.8658900588777669
C-G,1370.9999999999998,1370.9999999999998,0.0,0.0
C-H,2506.3378289001685,2506.0,0.3378289001684607,0.3378289001684607
D-E,3394.3204517406,3394.4787330316744,-0.15828129107421773,0.15828129107421773
D-F,2662.8985038458954,2662.9999999999995,-0.10149615410409751,0.10149615410409751
D-G,2693.4941883527817,2693.4999999999995,-0.0058116472177971445,0.0058116472177971445
D-H,1362.6960032145312,1362.4767567567565,0.21924645777471596,0.21924645777471596
E-F,1597.7201246928003,1598.576470588235,-0.8563458954347425,0.8563458954347425
E-G,2631.235835686861,2630.9999999999995,0.23583568686126455,0.23583568686126455
E-H,3019.250444055245,3018.8578680203045,0.3925760349407028,0.3925760349407028
F-G,1059.2863905325444,1059.2863905325444,0.0,0.0
F-H,2055.0,2055.0,0.0,0.0
G-H,2146.7712215203555,2146.9311163895486,-0.15989486919306728,0.15989486919306728
