row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I0:T6,S02,simulate_imu_prior,0.22666006701183505,,,,
R2:L0:I0:T6,S02,cpu_golden,0.24949085799744353,,,,
R2:L0:I0:T6,S02,torch_gpu,0.5129676679789554,0,1,0.5129676679789554,0.5129676679789554
R2:L2:I3:T6,S02,simulate_imu_prior,0.5790179960022215,,,,
R2:L2:I3:T6,S02,cpu_golden,0.19398750297841616,,,,
R2:L2:I3:T6,S02,torch_gpu,0.3896907599992119,0,1,0.3896907599992119,0.3896907599992119
