host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen,imu_valid,imu_n,acc_norm_mean_mg,acc_norm_std_mg,acc_norm_min_mg,acc_norm_max_mg,imu_skip_count
0.000000,0.000000,0,0,ID01,ID01,phase0,synthetic,0,1352,1352,100,1,O,100,0,0,0,phase0,255,0,0,0,1,0,0,,,,,0
0.000010,0.000010,0,0,ID01,ID01,phase0,synthetic,1,1615,1615,100,1,O,100,0,0,1,phase0,255,0,0,0,1,0,0,,,,,0
0.000020,0.000020,0,0,ID01,ID01,phase0,synthetic,2,2106,2106,100,1,O,100,0,0,2,phase0,255,0,0,0,1,0,0,,,,,0
0.000030,0.000030,0,0,ID01,ID01,phase0,synthetic,3,1935,1935,100,1,O,100,0,0,3,phase0,255,0,0,0,1,0,0,,,,,0
0.000040,0.000040,0,0,ID01,ID01,phase0,synthetic,4,1995,1995,100,1,O,100,0,0,4,phase0,255,0,0,0,1,0,0,,,,,0
0.000050,0.000050,0,0,ID01,ID01,phase0,synthetic,5,2217,2217,100,1,O,100,0,0,5,phase0,255,0,0,0,1,0,0,,,,,0
0.000060,0.000060,0,0,ID01,ID01,phase0,synthetic,6,2609,2609,100,1,O,100,0,0,6,phase0,255,0,0,0,1,0,0,,,,,0
0.000070,0.000070,0,0,ID01,ID01,phase0,synthetic,7,2435,2435,100,1,O,100,0,0,7,phase0,255,0,0,0,1,0,0,,,,,0
0.001000,0.001000,0,0,ID02,ID02,phase0,synthetic,0,1697,1697,100,1,O,100,0,0,8,phase0,255,0,0,0,1,0,0,,,,,0
0.001010,0.001010,0,0,ID02,ID02,phase0,synthetic,1,1722,1722,100,1,O,100,0,0,9,phase0,255,0,0,0,1,0,0,,,,,0
0.001020,0.001020,0,0,ID02,ID02,phase0,synthetic,2,2200,2200,100,1,O,100,0,0,10,phase0,255,0,0,0,1,0,0,,,,,0
0.001030,0.001030,0,0,ID02,ID02,phase0,synthetic,3,2183,2183,100,1,O,100,0,0,11,phase0,255,0,0,0,1,0,0,,,,,0
0.001040,0.001040,0,0,ID02,ID02,phase0,synthetic,4,1560,1560,100,1,O,100,0,0,12,phase0,255,0,0,0,1,0,0,,,,,0
