rigid_anchor_median_mm,rigid_anchor_rmse_mm,sim3_scale_autopos_to_vicon,mean_delta_mm,ols_b0_mm,ols_b1_mm_per_m,static_t4_mean_median_mm,delta_A_mm,delta_B_mm,delta_C_mm,delta_D_mm,delta_E_mm,delta_F_mm,delta_G_mm,delta_H_mm,model,trial,rigid_anchor_median_mm_shift_from_baseline,rigid_anchor_rmse_mm_shift_from_baseline,sim3_scale_autopos_to_vicon_shift_from_baseline,mean_delta_mm_shift_from_baseline,ols_b0_mm_shift_from_baseline,ols_b1_mm_per_m_shift_from_baseline,delta_C_mm_shift_from_baseline,delta_D_mm_shift_from_baseline,static_t4_mean_median_mm_shift_from_baseline,radial_magnitude_mm
92.77084899701543,105.41990950811795,0.9582672713308588,120.53003459009854,63.46386867944242,20.917735315021133,72.69137167036669,145.6064541713352,52.391936707055194,43.99269000098205,72.08018196359585,26.440884793780526,25.727022031680924,69.63413061812885,46.24683807383531,baseline_unperturbed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
89.69548558174623,106.1992730663427,0.9580590405257514,121.18484897970656,65.20879807413944,20.52307716008752,72.19364209725451,147.4690193595731,52.787786168626994,52.59986434319119,68.09413762960563,31.53709156312118,26.569333602623278,63.007846896183736,42.67431635590109,M1_isotropic_gaussian_sigma5mm,0,-3.0753634152692086,0.7793635582247447,-0.0002082308051073456,0.6548143896080205,1.7449293946970172,-0.39465815493361234,8.607174342209142,-3.986044333990222,-0.49772957311218136,
91.09253860025737,106.55716983559472,0.9575380872029715,122.1619099844233,56.854395547284824,23.952948589769367,72.48071890975223,145.84318656667608,56.05314935207278,49.97461750860989,73.27363229467674,30.209087129165788,25.491428969827727,70.08800908135841,37.714529035305745,M1_isotropic_gaussian_sigma5mm,1,-1.6783103967580644,1.137260327476767,-0.0007291841278872502,1.6318753943247657,-6.609473132157596,3.0352132747482337,5.981927507627837,1.1934503310808964,-0.21065276061446525,
92.369238456188,106.45905970880504,0.9577579630737838,122.37293644389429,69.90633523862198,19.244754432263942,72.50842494102503,144.96224769911686,58.66002723936063,38.116320670518796,73.94630554985024,24.459528150672302,26.549015564346938,79.10839503514772,43.689905866563606,M1_isotropic_gaussian_sigma5mm,2,-0.4016105408274342,1.0391502006870894,-0.0005093082570749585,1.8429018537957518,6.442466559179557,-1.6729808827571908,-5.876369330463255,1.866123586254389,-0.18294672934166556,
97.4825101394036,108.30726700133293,0.956296247411954,126.54417625620059,69.47465850594186,20.96518163134731,70.74096160491385,147.3133804959567,64.41797599310112,49.36369765398251,73.09968349249378,28.201055142096294,27.25709633363074,68.30797386704778,48.2158420464933,M1_isotropic_gaussian_sigma5mm,3,4.7116611423881665,2.887357493214978,-0.0019710239189048018,6.014141666102049,6.01078982649944,0.047446316326176685,5.371007653000461,1.0195015288979334,-1.950410065452843,
98.3973407548857,109.35003667047798,0.9565903731983982,125.32549908356621,66.78433246127773,21.49618599398157,74.06594644114534,154.63620744084406,55.12359203570787,43.79444578934946,78.39036259008114,28.30749580899059,19.329814203979648,64.88057076771784,56.83950769759415,M1_isotropic_gaussian_sigma5mm,4,5.626491757870269,3.930127162360023,-0.0016768981324605248,4.7954644934676764,3.3204637818353078,0.5784506789604364,-0.19824421163259132,6.310180626485291,1.3745747707786506,
92.29157840324868,105.53559346800745,0.9588451419055459,118.95101631384543,66.38384691020278,19.257471636854845,72.24270466078008,149.29770028212147,53.165246369448994,47.7291802285924,70.51857535101229,22.79079898570307,22.12087439037685,66.19799528483024,43.98369436329628,M1_isotropic_gaussian_sigma5mm,5,-0.4792705937667563,0.11568395988949476,0.0005778705746871671,-1.5790182762531089,2.919978230760357,-1.660263678166288,3.7364902276103464,-1.5616066125835601,-0.44866700958661454,
93.11598023359204,104.10630526782263,0.9593213479825179,117.79889932791676,68.00671960198578,18.233185513794574,73.32561216007423,148.42979361064388,46.82669027884448,47.382714907407596,68.88434428311174,20.55620089158526,29.167913940280577,63.49048604032026,46.45745335947313,M1_isotropic_gaussian_sigma5mm,6,0.3451312365766057,-1.3136042402953194,0.0010540766516591304,-2.7311352621817804,4.542850922543359,-2.6845498012265594,3.3900249064255448,-3.1958376804841038,0.6342404897075369,
96.50134627983006,108.41353641972937,0.9560012511353225,126.82473687306491,60.53813364625439,24.353700184155198,72.30725409655382,148.14265598889938,57.322843895748576,42.99348393061791,76.04811545923053,28.97125581660579,26.849269511204984,73.43314658079798,53.538176309154466,M1_isotropic_gaussian_sigma5mm,7,3.730497282814625,2.9936269116114147,-0.0022660201955362336,6.2947022829663695,-2.925735033188033,3.4359648691340645,-0.9992060703641386,3.967933495634682,-0.3841175738128726,
91.49375284551755,106.28542781597842,0.9579208581288238,121.40154049039259,62.30911356622952,21.667387684903026,73.48978161171874,147.52934383738733,52.79873140019677,48.290416160187704,71.56233138168885,24.989781500513065,31.11347631075827,66.31685479309628,43.005226577742185,M1_isotropic_gaussian_sigma5mm,8,-1.2770961514978865,0.8655183078604693,-0.0003464132020349897,0.8715059002940535,-1.1547551132129001,0.7496523698818933,4.297726159205652,-0.5178505819069983,0.7984099413520482,
92.03073126224011,107.49899208217944,0.9565229602994085,125.1226810277416,57.34746204629827,24.885056155011302,74.21368246795818,151.8277846579483,54.552519513702805,43.6458202487885,68.73000934403497,18.991078382417797,28.389927419083943,79.54658236485166,54.80700218013821,M1_isotropic_gaussian_sigma5mm,9,-0.7401177347753247,2.0790825740614878,-0.0017443110314502297,4.592646437643069,-6.116406633144152,3.967320839990169,-0.3468697521935482,-3.3501726195608796,1.5223107975914871,
92.95788279110425,106.48046723301083,0.9581023463735866,120.89016592064995,63.242438673686536,21.13369776558054,74.4863365869474,146.00699693790867,47.01983484327549,41.41261811434211,74.69673689066241,29.42799191583922,24.070236255983918,74.39333798764123,46.53291073694672,M1_isotropic_gaussian_sigma5mm,10,0.18703379408881915,1.060557724892874,-0.00016492495727216117,0.3601313305514111,-0.22143000575588445,0.215962450559406,-2.580071886639942,2.6165549270665593,1.7949649165807102,
87.97520067199724,100.53458995442162,0.960147631229799,115.35323461539267,62.615616790969604,19.294483391710777,72.74884813599664,139.14848609809886,47.69731479266534,46.638355304856276,67.16753258692572,26.30761332181441,22.04954913356458,65.56343739122678,46.84064983241863,M1_isotropic_gaussian_sigma5mm,11,-4.795648325018192,-4.885319553696334,0.0018803598989401982,-5.176799974705872,-0.8482518884728165,-1.623251923310356,2.6456653038742246,-4.912649376670132,0.05747646562994646,
97.22878798159249,109.13800441421778,0.9566423396364351,124.91350549600791,61.91660221536374,23.1288235698228,72.76719493023936,144.08040290911688,49.82040537274139,53.10517059483844,79.65899652064292,25.720947130755384,29.327089558783474,73.53152059674892,44.40948930040409,M1_isotropic_gaussian_sigma5mm,12,4.457938984577055,3.7180949060998216,-0.0016249316944236813,4.383470905909377,-1.5472664640786817,2.211088254801666,9.11248059385639,7.5788145570470675,0.07582325987266358,
96.2357575963083,106.73186020800709,0.9576255988870557,122.2311362910345,62.34075538968218,21.966655011383875,75.19076205095033,147.4613833024878,51.36234395211082,42.64381475974435,75.72552763434373,28.036757457437783,21.676372485838225,74.1006279823832,47.91771758979191,M1_isotropic_gaussian_sigma5mm,13,3.464908599292869,1.3119506998891381,-0.0006416724438030874,1.7011017009359648,-1.1231132897602407,1.0489196963627414,-1.3488752412376996,3.6453456707478864,2.499390380583634,
87.68828821078715,104.31438228774024,0.9587260978601727,119.31564077263876,64.35033855203766,20.13869434694819,74.79476569412428,147.59064305138983,53.31138393692805,46.226964347877434,66.8288807794666,31.18490263133114,23.480767159579674,68.94578812225211,39.693233061730034,M1_isotropic_gaussian_sigma5mm,14,-5.082560786228285,-1.1055272203777093,0.0004588265293139493,-1.2143938174597793,0.8864698725952351,-0.7790409680729447,2.2342743468953827,-5.251301184129247,2.1033940237575877,
90.48713612229875,105.18133304516817,0.9603271648262001,114.45534125899562,65.20218510003671,18.013747407089983,70.56859476090361,151.46100293987556,52.888160717055214,31.261888920783804,69.56608593696492,23.229376907616214,21.932622286174055,70.57429258369883,36.90793474381376,M1_isotropic_gaussian_sigma5mm,15,-2.2837128747166844,-0.23857646294977997,0.002059893495341303,-6.074693331102921,1.7383164205942947,-2.9039879079311497,-12.730801080198248,-2.5140960266309236,-2.1227769094630844,
88.9585913302632,108.50781598119873,0.9569117677814631,124.33996189133418,64.53067755301592,21.95389116563697,72.42847513608893,146.383973348292,53.13384649943899,47.13329413327232,69.77845428009252,31.771486909605493,26.747756176047734,80.73486272531568,41.67617349327216,M1_isotropic_gaussian_sigma5mm,16,-3.812257666752231,3.0879064730807784,-0.0013555035493956202,3.8099273012356463,1.0668088735734997,1.0361558506158381,3.140604132290271,-2.30172768350333,-0.2628965342777576,
92.364732688693,105.61302959465627,0.9578691832045043,121.48745745794655,59.90593930743647,22.580772761054934,71.14753378385058,144.05490476568355,60.41319490367849,42.07032291135736,71.70843875146886,26.24486504825997,31.187017000212784,66.99421913106711,43.276867320058,M1_isotropic_gaussian_sigma5mm,17,-0.4061163083224386,0.1931200865383147,-0.00039808812635444557,0.9574228678480097,-3.557929372005951,1.663037446033801,-1.922367089624693,-0.3717432121269866,-1.5438378865161155,
91.19540226066759,103.5665569673317,0.9586316562637831,119.63688219361094,63.88456382316747,20.42945311647187,73.77343948952594,147.04966782781045,46.71742478742479,45.92250248601169,74.46029897215124,20.904148467522084,24.34561854548739,72.13066069500118,47.01720699303496,M1_isotropic_gaussian_sigma5mm,18,-1.5754467363478426,-1.853352540786247,0.00036438493292434426,-0.8931523964875936,0.4206951437250481,-0.488282198549264,1.929812485029636,2.3801170085553878,1.0820678191592492,
91.51826907114345,107.63539447455035,0.9578255512427941,121.88131320125692,68.0299837288399,19.74911158852576,70.89965855369046,153.62361676182812,54.471697090991654,43.93928571922304,69.68180425681234,25.833793111008294,18.858933440612574,73.62707780712985,47.48904461742164,M1_isotropic_gaussian_sigma5mm,19,-1.2525799258719843,2.215484966432399,-0.00044172008806464547,1.3512786111583779,4.5661150493974745,-1.1686237264953725,-0.05340428175901479,-2.3983777067835064,-1.7917131166762346,
93.35821523933123,105.49374783606056,0.9588999157726669,119.33256067833757,74.13917962518767,16.55847039818984,71.06925405429433,143.26057863964593,48.29988412127035,43.96107053339725,80.33731302270955,27.235971656443148,24.32691292689536,67.52952782774423,42.37898398524436,M1_isotropic_gaussian_sigma5mm,20,0.5873662423157953,0.07383832794261025,0.0006326444418081056,-1.1974739117609658,10.675310945745245,-4.359264916831293,-0.03161946758480383,8.257131059113703,-1.6221176160723587,
