row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L12:I7:T6,simulate_imu_prior,0.5495761950005544,,,,
R4:L12:I7:T6,cpu_golden,20.80756418200326,,,,
R4:L12:I7:T6,torch_gpu,2.14795004100597,0,1,2.14795004100597,2.14795004100597
R4:L12:I7:T8,simulate_imu_prior,0.5529706250090385,,,,
R4:L12:I7:T8,cpu_golden,20.478747356988606,,,,
R4:L12:I7:T8,torch_gpu,2.002972728005261,0,1,2.002972728005261,2.002972728005261
R4:L12:I8:T6,simulate_imu_prior,0.5943202330090571,,,,
R4:L12:I8:T6,cpu_golden,20.934450453991303,,,,
R4:L12:I8:T6,torch_gpu,2.0125909320049686,0,1,2.0125909320049686,2.0125909320049686
R4:L12:I8:T8,simulate_imu_prior,0.5976415390032344,,,,
R4:L12:I8:T8,cpu_golden,20.47817724100605,,,,
R4:L12:I8:T8,torch_gpu,2.0230105459922925,0,1,2.0230105459922925,2.0230105459922925
