host_elapsed_s,host_epoch_s,ver,listener_id,near_anchor_id,good_frames,accepted_polls,ignored_nonpoll,ignored_poll_mask,bad_header,too_long,rx_errors,cir_captures,last_status,last_src,last_dst,last_code,ring_drops,self_recover,rx_enable_failures,fps
974.598738,1784056012.881074,1,255,255,344856,146336,198519,0,1,0,1912,14633,0x00800002,0xa106,0xb104,0xe1,0,788,0,0
979.598295,1784056017.880631,1,255,255,344856,146336,198519,0,1,0,1912,14633,0x00800002,0xa106,0xb104,0xe1,0,788,0,0
984.597888,1784056022.880224,1,255,255,344856,146336,198519,0,1,0,1912,14633,0x00800002,0xa106,0xb104,0xe1,0,789,0,0
989.597537,1784056027.879874,1,255,255,344856,146336,198519,0,1,0,1912,14633,0x00800002,0xa106,0xb104,0xe1,0,789,0,0
994.597231,1784056032.879567,1,255,255,344856,146336,198519,0,1,0,1913,14633,0x00800002,0xa106,0xb104,0xe1,0,789,0,0
999.596877,1784056037.879214,1,255,255,344856,146336,198519,0,1,0,1913,14633,0x00800002,0xa106,0xb104,0xe1,0,790,0,0
1004.596630,1784056042.878966,1,255,255,344856,146336,198519,0,1,0,1913,14633,0x00800002,0xa106,0xb104,0xe1,0,790,0,0
1009.596267,1784056047.878604,1,255,255,344856,146336,198519,0,1,0,1913,14633,0x00800002,0xa106,0xb104,0xe1,0,790,0,0
1014.596009,1784056052.878346,1,255,255,344856,146336,198519,0,1,0,1913,14633,0x00800002,0xa106,0xb104,0xe1,0,791,0,0
1019.595468,1784056057.877805,1,255,255,344856,146336,198519,0,1,0,1913,14633,0x00800002,0xa106,0xb104,0xe1,0,791,0,0
1024.595126,1784056062.877462,1,255,255,344856,146336,198519,0,1,0,1913,14633,0x00800002,0xa106,0xb104,0xe1,0,791,0,0
1029.594688,1784056067.877024,1,255,255,344856,146336,198519,0,1,0,1913,14633,0x00800002,0xa106,0xb104,0xe1,0,792,0,0
1034.594519,1784056072.876855,1,255,255,344856,146336,198519,0,1,0,1913,14633,0x00800002,0xa106,0xb104,0xe1,0,792,0,0
1039.594337,1784056077.876673,1,255,255,344856,146336,198519,0,1,0,1913,14633,0x00800002,0xa106,0xb104,0xe1,0,792,0,0
1044.593783,1784056082.876119,1,255,255,345000,146386,198613,0,1,0,1913,14638,0x00800002,0xa106,0xb102,0xe1,0,792,0,28
1049.600082,1784056087.882418,1,255,255,345193,146453,198739,0,1,0,1913,14645,0x00806f02,0xa101,0xb103,0xe1,0,792,0,38
1054.604729,1784056092.887065,1,255,255,345388,146520,198867,0,1,0,1913,14652,0x00806f02,0xa106,0xb103,0xe1,0,792,0,39
1059.598763,1784056097.881099,1,255,255,345434,146536,198897,0,1,0,1913,14653,0x00800002,0xa106,0xb103,0xe1,0,792,0,9
1064.599343,1784056102.881679,1,255,255,345434,146536,198897,0,1,0,1913,14653,0x00800002,0xa106,0xb103,0xe1,0,792,0,0
1069.599765,1784056107.882101,1,255,255,345434,146536,198897,0,1,0,1913,14653,0x00800002,0xa106,0xb103,0xe1,0,792,0,0
1074.597609,1784056112.879946,1,255,255,345434,146536,198897,0,1,0,1913,14653,0x00800002,0xa106,0xb103,0xe1,0,793,0,0
1079.599737,1784056117.882073,1,255,255,345434,146536,198897,0,1,0,1913,14653,0x00800002,0xa106,0xb103,0xe1,0,793,0,0
1084.599682,1784056122.882018,1,255,255,345434,146536,198897,0,1,0,1913,14653,0x00800002,0xa106,0xb103,0xe1,0,793,0,0
1089.596575,1784056127.878911,1,255,255,345434,146536,198897,0,1,0,1913,14653,0x00800002,0xa106,0xb103,0xe1,0,794,0,0
1094.596224,1784056132.878560,1,255,255,345434,146536,198897,0,1,0,1913,14653,0x00800002,0xa106,0xb103,0xe1,0,794,0,0
1099.595808,1784056137.878145,1,255,255,345434,146536,198897,0,1,0,1913,14653,0x00800002,0xa106,0xb103,0xe1,0,794,0,0
1104.595567,1784056142.877903,1,255,255,345434,146536,198897,0,1,0,1913,14653,0x00800002,0xa106,0xb103,0xe1,0,795,0,0
1109.595199,1784056147.877535,1,255,255,345434,146536,198897,0,1,0,1913,14653,0x00800002,0xa106,0xb103,0xe1,0,795,0,0
1114.594998,1784056152.877335,1,255,255,345482,146553,198928,0,1,0,1913,14655,0x00800002,0xa106,0xb103,0xe1,0,795,0,9
1119.632679,1784056157.915015,1,255,255,345674,146620,199053,0,1,0,1913,14662,0x00806f02,0xa105,0xb103,0xe1,0,795,0,38
1124.626292,1784056162.908628,1,255,255,345892,146696,199195,0,1,0,1913,14669,0x00800002,0xa106,0xb102,0xe1,0,795,0,43
1129.625984,1784056167.908320,1,255,255,346017,146740,199276,0,1,0,1913,14674,0x00800002,0xb104,0xffff,0xe0,0,795,0,25
1134.625592,1784056172.907928,1,255,255,346017,146740,199276,0,1,0,1913,14674,0x00800002,0xb104,0xffff,0xe0,0,795,0,0
1139.625178,1784056177.907514,1,255,255,346017,146740,199276,0,1,0,1913,14674,0x00800002,0xb104,0xffff,0xe0,0,795,0,0
1144.624942,1784056182.907278,1,255,255,346017,146740,199276,0,1,0,1913,14674,0x00800002,0xb104,0xffff,0xe0,0,796,0,0
1149.630050,1784056187.912386,1,255,255,346017,146740,199276,0,1,0,1913,14674,0x00800002,0xb104,0xffff,0xe0,0,796,0,0
1154.624078,1784056192.906414,1,255,255,346017,146740,199276,0,1,0,1913,14674,0x00800002,0xb104,0xffff,0xe0,0,796,0,0
1159.623799,1784056197.906136,1,255,255,346017,146740,199276,0,1,0,1913,14674,0x00800002,0xb104,0xffff,0xe0,0,797,0,0
1164.623584,1784056202.905921,1,255,255,346017,146740,199276,0,1,0,1913,14674,0x00800002,0xb104,0xffff,0xe0,0,797,0,0
1169.623096,1784056207.905432,1,255,255,346017,146740,199276,0,1,0,1913,14674,0x00800002,0xb104,0xffff,0xe0,0,797,0,0
1174.622699,1784056212.905035,1,255,255,346017,146740,199276,0,1,0,1913,14674,0x00800002,0xb104,0xffff,0xe0,0,798,0,0
1179.622533,1784056217.904869,1,255,255,346017,146740,199276,0,1,0,1913,14674,0x00800002,0xb104,0xffff,0xe0,0,798,0,0
1184.628931,1784056222.911267,1,255,255,346057,146754,199302,0,1,0,1913,14675,0x00806f02,0xa101,0xb104,0xe1,0,798,0,8
1189.801970,1784056228.084306,1,255,255,346251,146820,199430,0,1,0,1914,14682,0x00800002,0xb103,0xffff,0xe0,0,798,0,38
1194.990430,1784056233.272766,1,255,255,346451,146890,199560,0,1,0,1915,14689,0x00806f02,0xa105,0xb102,0xe1,0,798,0,40
1199.984125,1784056238.266461,1,255,255,346586,146937,199648,0,1,0,1915,14693,0x00800002,0xa106,0xb104,0xe1,0,798,0,27
1204.983764,1784056243.266100,1,255,255,346586,146937,199648,0,1,0,1915,14693,0x00800002,0xa106,0xb104,0xe1,0,798,0,0
1209.983442,1784056248.265779,1,255,255,346586,146937,199648,0,1,0,1915,14693,0x00800002,0xa106,0xb104,0xe1,0,798,0,0
1214.983023,1784056253.265359,1,255,255,346586,146937,199648,0,1,0,1915,14693,0x00800002,0xa106,0xb104,0xe1,0,799,0,0
1219.982662,1784056258.264998,1,255,255,346586,146937,199648,0,1,0,1915,14693,0x00800002,0xa106,0xb104,0xe1,0,799,0,0
1224.982307,1784056263.264644,1,255,255,346586,146937,199648,0,1,0,1915,14693,0x00800002,0xa106,0xb104,0xe1,0,799,0,0
1229.981973,1784056268.264309,1,255,255,346586,146937,199648,0,1,0,1915,14693,0x00800002,0xa106,0xb104,0xe1,0,800,0,0
1234.981609,1784056273.263946,1,255,255,346586,146937,199648,0,1,0,1915,14693,0x00800002,0xa106,0xb104,0xe1,0,800,0,0
1239.981228,1784056278.263564,1,255,255,346586,146937,199648,0,1,0,1915,14693,0x00800002,0xa106,0xb104,0xe1,0,800,0,0
1244.980942,1784056283.263278,1,255,255,346586,146937,199648,0,1,0,1915,14693,0x00800002,0xa106,0xb104,0xe1,0,801,0,0
1249.980599,1784056288.262935,1,255,255,346586,146937,199648,0,1,0,1915,14693,0x00800002,0xa106,0xb104,0xe1,0,801,0,0
1254.980500,1784056293.262836,1,255,255,346614,146947,199666,0,1,0,1915,14694,0x00800002,0xa106,0xb104,0xe1,0,801,0,5
1259.979976,1784056298.262312,1,255,255,346807,147012,199794,0,1,0,1918,14701,0x00800002,0xa106,0xb104,0xe1,0,801,0,38
1265.014325,1784056303.296662,1,255,255,347003,147080,199922,0,1,0,1918,14708,0x00806f02,0xa106,0xb102,0xe1,0,801,0,39
1270.008377,1784056308.290713,1,255,255,347170,147138,200031,0,1,0,1918,14713,0x00800002,0xa106,0xb103,0xe1,0,801,0,33
1275.007950,1784056313.290287,1,255,255,347170,147138,200031,0,1,0,1918,14713,0x00800002,0xa106,0xb103,0xe1,0,801,0,0
1280.007614,1784056318.289951,1,255,255,347170,147138,200031,0,1,0,1918,14713,0x00800002,0xa106,0xb103,0xe1,0,801,0,0
1285.007259,1784056323.289596,1,255,255,347170,147138,200031,0,1,0,1918,14713,0x00800002,0xa106,0xb103,0xe1,0,802,0,0
1290.006842,1784056328.289179,1,255,255,347170,147138,200031,0,1,0,1918,14713,0x00800002,0xa106,0xb103,0xe1,0,802,0,0
1295.006478,1784056333.288814,1,255,255,347170,147138,200031,0,1,0,1918,14713,0x00800002,0xa106,0xb103,0xe1,0,802,0,0
1300.007793,1784056338.290129,1,255,255,347170,147138,200031,0,1,0,1918,14713,0x00800002,0xa106,0xb103,0xe1,0,803,0,0
1305.008051,1784056343.290387,1,255,255,347170,147138,200031,0,1,0,1918,14713,0x00800002,0xa106,0xb103,0xe1,0,803,0,0
1310.005465,1784056348.287801,1,255,255,347170,147138,200031,0,1,0,1918,14713,0x00800002,0xa106,0xb103,0xe1,0,803,0,0
1315.005159,1784056353.287495,1,255,255,347170,147138,200031,0,1,0,1919,14713,0x00800002,0xa106,0xb103,0xe1,0,804,0,0
1320.004844,1784056358.287180,1,255,255,347170,147138,200031,0,1,0,1919,14713,0x00800002,0xa106,0xb103,0xe1,0,804,0,0
1325.004451,1784056363.286787,1,255,255,347175,147140,200034,0,1,0,1919,14714,0x00800002,0xa105,0xb103,0xe1,0,804,0,1
1330.004188,1784056368.286524,1,255,255,347388,147213,200174,0,1,0,1920,14721,0x00800002,0xa106,0xb103,0xe1,0,804,0,42
1335.085285,1784056373.367622,1,255,255,347581,147280,200300,0,1,0,1920,14728,0x00806f02,0xa105,0xb103,0xe1,0,804,0,38
1340.085368,1784056378.367704,1,255,255,347780,147350,200429,0,1,0,1920,14735,0x00806f02,0xa107,0xb103,0xe1,0,804,0,39
1345.252940,1784056383.535276,1,255,255,347980,147420,200559,0,1,0,1920,14742,0x00806f02,0xa105,0xb102,0xe1,0,804,0,40
1350.318005,1784056388.600342,1,255,255,348182,147490,200691,0,1,0,1920,14749,0x00806f02,0xa106,0xb104,0xe1,0,804,0,40
1355.412634,1784056393.694971,1,255,255,348382,147560,200821,0,1,0,1920,14756,0x00800002,0xb104,0xffff,0xe0,0,804,0,40
1360.583827,1784056398.866163,1,255,255,348583,147630,200952,0,1,0,1920,14763,0x00806f02,0xa106,0xb103,0xe1,0,804,0,40
1365.677251,1784056403.959587,1,255,255,348784,147700,201083,0,1,0,1920,14770,0x00800002,0xb103,0xffff,0xe0,0,804,0,40
1370.882406,1784056409.164742,1,255,255,348987,147770,201216,0,1,0,1920,14777,0x00806f02,0xa106,0xb103,0xe1,0,804,0,40
1376.051170,1784056414.333506,1,255,255,349188,147840,201347,0,1,0,1920,14784,0x00806f02,0xa105,0xb102,0xe1,0,804,0,40
1381.076821,1784056419.359157,1,255,255,349387,147910,201476,0,1,0,1920,14791,0x00800002,0xb103,0xffff,0xe0,0,804,0,39
1386.150034,1784056424.432370,1,255,255,349590,147980,201609,0,1,0,1920,14798,0x00806f02,0xa105,0xb102,0xe1,0,804,0,40
1391.214375,1784056429.496711,1,255,255,349790,148050,201739,0,1,0,1920,14805,0x00806f02,0xa106,0xb104,0xe1,0,804,0,40
1396.475498,1784056434.757834,1,255,255,349990,148120,201869,0,1,0,1920,14812,0x00800002,0xb103,0xffff,0xe0,0,804,0,40
1401.649298,1784056439.931634,1,255,255,350193,148190,202002,0,1,0,1920,14819,0x00806f02,0xa106,0xb102,0xe1,0,804,0,40
1406.908110,1784056445.190447,1,255,255,350392,148260,202131,0,1,0,1920,14826,0x00800002,0xb104,0xffff,0xe0,0,804,0,39
1412.048289,1784056450.330626,1,255,255,350597,148330,202266,0,1,0,1921,14833,0x00806f02,0xa105,0xb102,0xe1,0,804,0,41
1417.248038,1784056455.530374,1,255,255,350799,148400,202398,0,1,0,1921,14840,0x00806f02,0xa106,0xb102,0xe1,0,804,0,40
1422.447919,1784056460.730256,1,255,255,351000,148470,202529,0,1,0,1921,14847,0x00806f02,0xa106,0xb102,0xe1,0,804,0,40
1427.578143,1784056465.860480,1,255,255,351202,148540,202661,0,1,0,1921,14854,0x00806f02,0xa106,0xb103,0xe1,0,804,0,40
1432.841954,1784056471.124290,1,255,255,351404,148610,202793,0,1,0,1921,14861,0x00800002,0xb102,0xffff,0xe0,0,804,0,40
1438.040963,1784056476.323299,1,255,255,351605,148680,202924,0,1,0,1921,14868,0x00800002,0xb102,0xffff,0xe0,0,804,0,40
1443.211069,1784056481.493406,1,255,255,351807,148750,203056,0,1,0,1921,14875,0x00806f02,0xa107,0xb104,0xe1,0,804,0,40
1448.212147,1784056486.494483,1,255,255,352011,148820,203190,0,1,0,1922,14882,0x00806f02,0xa106,0xb104,0xe1,0,804,0,40
1453.204603,1784056491.486939,1,255,255,352215,148891,203323,0,1,0,1922,14889,0x00800002,0xa106,0xb103,0xe1,0,804,0,40
1458.270865,1784056496.553201,1,255,255,352412,148960,203451,0,1,0,1922,14896,0x00800002,0xb103,0xffff,0xe0,0,804,0,39
1463.275284,1784056501.557620,1,255,255,352612,149029,203582,0,1,0,1922,14902,0x00806f02,0xa106,0xb103,0xe1,0,804,0,40
1468.274812,1784056506.557148,1,255,255,352798,149093,203704,0,1,0,1923,14909,0x00806f02,0xa106,0xb103,0xe1,0,804,0,37
1473.274318,1784056511.556654,1,255,255,352994,149161,203832,0,1,0,1923,14916,0x00806f02,0xa106,0xb103,0xe1,0,804,0,39
1478.374427,1784056516.656763,1,255,255,353191,149230,203960,0,1,0,1923,14923,0x00806f02,0xa106,0xb103,0xe1,0,804,0,39
1483.573459,1784056521.855796,1,255,255,353390,149300,204089,0,1,0,1924,14930,0x00806f02,0xa106,0xb103,0xe1,0,804,0,39
1488.573483,1784056526.855820,1,255,255,353596,149372,204223,0,1,0,1924,14937,0x00806f02,0xa106,0xb103,0xe1,0,804,0,41
1493.573268,1784056531.855604,1,255,255,353794,149441,204352,0,1,0,1924,14944,0x00806f02,0xa106,0xb103,0xe1,0,804,0,39
1498.767097,1784056537.049433,1,255,255,353990,149510,204479,0,1,0,1924,14951,0x00800002,0xb103,0xffff,0xe0,0,804,0,39
1503.772042,1784056542.054378,1,255,255,354193,149580,204612,0,1,0,1924,14958,0x00806f02,0xa106,0xb103,0xe1,0,804,0,40
1508.772104,1784056547.054440,1,255,255,354405,149653,204751,0,1,0,1924,14965,0x00806f02,0xa106,0xb103,0xe1,0,804,0,42
1513.770913,1784056552.053249,1,255,255,354607,149724,204882,0,1,0,1924,14972,0x00800002,0xa106,0xb103,0xe1,0,804,0,40
1518.804807,1784056557.087143,1,255,255,354796,149790,205005,0,1,0,1924,14979,0x00806f02,0xa106,0xb104,0xe1,0,804,0,37
1523.798679,1784056562.081015,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,804,0,34
1528.798176,1784056567.080512,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,804,0,0
1533.798192,1784056572.080528,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,804,0,0
1538.797419,1784056577.079755,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,805,0,0
1543.797024,1784056582.079361,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,805,0,0
1548.796907,1784056587.079243,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,805,0,0
1553.796330,1784056592.078666,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,806,0,0
1558.795985,1784056597.078321,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,806,0,0
1563.795654,1784056602.077990,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,806,0,0
1568.796669,1784056607.079005,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,807,0,0
1573.794890,1784056612.077227,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,807,0,0
1578.796383,1784056617.078719,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,807,0,0
1583.796129,1784056622.078466,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,808,0,0
1588.793846,1784056627.076182,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,808,0,0
1593.793598,1784056632.075934,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,808,0,0
1598.793184,1784056637.075520,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,809,0,0
1603.792896,1784056642.075233,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,809,0,0
1608.792602,1784056647.074938,1,255,255,354968,149850,205117,0,1,0,1925,14985,0x00800002,0xb102,0xffff,0xe0,0,809,0,0
1613.998979,1784056652.281315,1,255,255,355082,149890,205191,0,1,0,1926,14989,0x00806f02,0xa106,0xb103,0xe1,0,809,0,22
1619.097908,1784056657.380244,1,255,255,355284,149960,205323,0,1,0,1926,14996,0x00806f02,0xa106,0xb103,0xe1,0,809,0,40
1624.094512,1784056662.376848,1,255,255,355492,150032,205459,0,1,0,1927,15003,0x00800002,0xa106,0xb103,0xe1,0,809,0,41
1629.094217,1784056667.376553,1,255,255,355556,150054,205501,0,1,0,1927,15005,0x00800002,0xa106,0xb102,0xe1,0,809,0,12
1634.093824,1784056672.376160,1,255,255,355556,150054,205501,0,1,0,1927,15005,0x00800002,0xa106,0xb102,0xe1,0,809,0,0
1639.093719,1784056677.376055,1,255,255,355556,150054,205501,0,1,0,1927,15005,0x00800002,0xa106,0xb102,0xe1,0,809,0,0
1644.093036,1784056682.375372,1,255,255,355556,150054,205501,0,1,0,1927,15005,0x00800002,0xa106,0xb102,0xe1,0,810,0,0
1649.092684,1784056687.375020,1,255,255,355556,150054,205501,0,1,0,1927,15005,0x00800002,0xa106,0xb102,0xe1,0,810,0,0
1654.092352,1784056692.374688,1,255,255,355556,150054,205501,0,1,0,1927,15005,0x00800002,0xa106,0xb102,0xe1,0,810,0,0
1659.091972,1784056697.374308,1,255,255,355556,150054,205501,0,1,0,1928,15005,0x00800002,0xa106,0xb102,0xe1,0,811,0,0
1664.091599,1784056702.373935,1,255,255,355556,150054,205501,0,1,0,1928,15005,0x00800002,0xa106,0xb102,0xe1,0,811,0,0
1669.091272,1784056707.373608,1,255,255,355556,150054,205501,0,1,0,1928,15005,0x00800002,0xa106,0xb102,0xe1,0,811,0,0
1674.090899,1784056712.373235,1,255,255,355556,150054,205501,0,1,0,1928,15005,0x00800002,0xa106,0xb102,0xe1,0,812,0,0
1679.090510,1784056717.372846,1,255,255,355556,150054,205501,0,1,0,1928,15005,0x00800002,0xa106,0xb102,0xe1,0,812,0,0
1684.090204,1784056722.372540,1,255,255,355645,150083,205561,0,1,0,1928,15008,0x00800002,0xa106,0xb102,0xe1,0,812,0,17
1689.159170,1784056727.441506,1,255,255,355832,150140,205691,0,1,0,1929,15014,0x00806f02,0xa105,0xb104,0xe1,0,812,0,37
1694.159715,1784056732.442051,1,255,255,356033,150203,205829,0,1,0,1930,15020,0x00806f02,0xa106,0xb104,0xe1,0,812,0,40
1699.154184,1784056737.436520,1,255,255,356111,150230,205880,0,1,0,1931,15023,0x00800002,0xb103,0xffff,0xe0,0,812,0,15
1704.153876,1784056742.436213,1,255,255,356111,150230,205880,0,1,0,1931,15023,0x00800002,0xb103,0xffff,0xe0,0,812,0,0
1709.153423,1784056747.435759,1,255,255,356111,150230,205880,0,1,0,1931,15023,0x00800002,0xb103,0xffff,0xe0,0,812,0,0
1714.153940,1784056752.436277,1,255,255,356111,150230,205880,0,1,0,1932,15023,0x00800002,0xb103,0xffff,0xe0,0,813,0,0
1719.152652,1784056757.434988,1,255,255,356111,150230,205880,0,1,0,1932,15023,0x00800002,0xb103,0xffff,0xe0,0,813,0,0
1724.152232,1784056762.434568,1,255,255,356111,150230,205880,0,1,0,1933,15023,0x00800002,0xb103,0xffff,0xe0,0,813,0,0
1729.151905,1784056767.434241,1,255,255,356111,150230,205880,0,1,0,1933,15023,0x00800002,0xb103,0xffff,0xe0,0,814,0,0
1734.151448,1784056772.433784,1,255,255,356111,150230,205880,0,1,0,1933,15023,0x00800002,0xb103,0xffff,0xe0,0,814,0,0
1739.151163,1784056777.433499,1,255,255,356111,150230,205880,0,1,0,1933,15023,0x00800002,0xb103,0xffff,0xe0,0,814,0,0
1744.150856,1784056782.433192,1,255,255,356111,150230,205880,0,1,0,1933,15023,0x00800002,0xb103,0xffff,0xe0,0,815,0,0
1749.150608,1784056787.432945,1,255,255,356111,150230,205880,0,1,0,1933,15023,0x00800002,0xb103,0xffff,0xe0,0,815,0,0
1754.150098,1784056792.432434,1,255,255,356111,150230,205880,0,1,0,1933,15023,0x00800002,0xb103,0xffff,0xe0,0,815,0,0
1759.334903,1784056797.617239,1,255,255,356317,150300,206016,0,1,0,1934,15030,0x00806f02,0xa105,0xb103,0xe1,0,815,0,41
1764.362132,1784056802.644468,1,255,255,356520,150370,206149,0,1,0,1934,15037,0x00806f02,0xa105,0xb104,0xe1,0,815,0,40
1769.356056,1784056807.638392,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,815,0,37
1774.355633,1784056812.637969,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,815,0,0
1779.355268,1784056817.637605,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,815,0,0
1784.354819,1784056822.637155,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,816,0,0
1789.354510,1784056827.636846,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,816,0,0
1794.354162,1784056832.636498,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,816,0,0
1799.353760,1784056837.636096,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,817,0,0
1804.353420,1784056842.635756,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,817,0,0
1809.353098,1784056847.635434,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,817,0,0
1814.352699,1784056852.635035,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,818,0,0
1819.352739,1784056857.635075,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,818,0,0
1824.352079,1784056862.634416,1,255,255,356707,150435,206271,0,1,0,1934,15043,0x00800002,0xa106,0xb104,0xe1,0,818,0,0
1829.568963,1784056867.851300,1,255,255,356896,150500,206395,0,1,0,1935,15050,0x00800002,0xb104,0xffff,0xe0,0,818,0,37
1834.673656,1784056872.955992,1,255,255,357096,150570,206525,0,1,0,1935,15057,0x00806f02,0xa106,0xb104,0xe1,0,818,0,40
1839.668044,1784056877.950380,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,818,0,36
1844.669034,1784056882.951370,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,818,0,0
1849.669311,1784056887.951647,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,818,0,0
1854.667014,1784056892.949350,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,819,0,0
1859.666468,1784056897.948804,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,819,0,0
1864.666116,1784056902.948452,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,819,0,0
1869.665677,1784056907.948013,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,820,0,0
1874.665320,1784056912.947656,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,820,0,0
1879.665058,1784056917.947394,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,820,0,0
1884.664679,1784056922.947015,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,821,0,0
1889.664394,1784056927.946730,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,821,0,0
1894.663966,1784056932.946303,1,255,255,357280,150634,206645,0,1,0,1936,15063,0x00800002,0xa106,0xb102,0xe1,0,821,0,0
1899.663694,1784056937.946030,1,255,255,357366,150664,206701,0,1,0,1936,15066,0x00800002,0xa106,0xb103,0xe1,0,821,0,17
1904.672408,1784056942.954744,1,255,255,357571,150736,206834,0,1,0,1937,15073,0x00806f02,0xa101,0xb104,0xe1,0,821,0,41
1909.665987,1784056947.948324,1,255,255,357774,150806,206967,0,1,0,1938,15080,0x00800002,0xa107,0xb103,0xe1,0,821,0,40
1914.671821,1784056952.954157,1,255,255,357976,150877,207098,0,1,0,1938,15087,0x00806f02,0xa101,0xb104,0xe1,0,821,0,40
1919.666313,1784056957.948649,1,255,255,358163,150942,207220,0,1,0,1938,15094,0x00800002,0xa106,0xb102,0xe1,0,821,0,37
1924.842816,1784056963.125153,1,255,255,358362,151010,207351,0,1,0,1939,15101,0x00806f02,0xa105,0xb103,0xe1,0,821,0,39
1929.842534,1784056968.124871,1,255,255,358559,151078,207480,0,1,0,1940,15107,0x00806f02,0xa106,0xb103,0xe1,0,821,0,39
1934.842453,1784056973.124789,1,255,255,358754,151146,207607,0,1,0,1940,15114,0x00806f02,0xa106,0xb103,0xe1,0,821,0,39
1939.843091,1784056978.125428,1,255,255,358954,151215,207738,0,1,0,1940,15121,0x00806f02,0xa106,0xb103,0xe1,0,821,0,40
1944.836413,1784056983.118749,1,255,255,359153,151285,207867,0,1,0,1940,15128,0x00800002,0xa106,0xb102,0xe1,0,821,0,39
1949.841248,1784056988.123584,1,255,255,359356,151355,208000,0,1,0,1940,15135,0x00806f02,0xa106,0xb103,0xe1,0,821,0,40
1954.841084,1784056993.123420,1,255,255,359551,151423,208127,0,1,0,1940,15142,0x00806f02,0xa106,0xb103,0xe1,0,821,0,39
1959.840559,1784056998.122895,1,255,255,359750,151492,208257,0,1,0,1940,15149,0x00806f02,0xa106,0xb103,0xe1,0,821,0,39
