pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3445.0000000000005,3445.0000000000005,0.0,0.0
A-C,9168.13858883972,9167.948751642574,0.1898371971456072,0.1898371971456072
A-D,9241.904792011876,9242.000000000002,-0.09520798812627618,0.09520798812627618
A-E,1548.154349295303,1548.0000000000002,0.15434929530283625,0.15434929530283625
A-F,3607.4313683308965,3608.0000000000005,-0.5686316691039792,0.5686316691039792
A-G,9247.120500712657,9247.188764044944,-0.0682633322867332,0.0682633322867332
A-H,9529.053388421185,9528.47145187602,0.5819365451661724,0.5819365451661724
B-C,7464.54126262434,7465.000000000001,-0.45873737566125783,0.45873737566125783
B-D,5866.527217688161,5867.0,-0.4727823118391825,0.4727823118391825
B-E,3684.142182919292,3684.5302752293574,-0.3880923100655309,0.3880923100655309
B-F,1396.0566422762565,1396.0000000000002,0.05664227625629792,0.05664227625629792
B-G,7511.128617062455,7510.795294117647,0.33332294480806013,0.33332294480806013
B-H,6227.719420358348,6227.534770725782,0.18464963256519695,0.18464963256519695
C-D,9154.466356691171,9154.0,0.4663566911713133,0.4663566911713133
C-E,9346.671936613591,9346.999999999998,-0.32806338640693866,0.32806338640693866
C-F,7489.034754821256,7488.499999999999,0.5347548212566835,0.5347548212566835
C-G,1530.0,1530.0,0.0,0.0
C-H,9470.502065920178,9471.0,-0.49793407982178906,0.49793407982178906
D-E,9249.88476267162,9249.327245699724,0.5575169718958932,0.5575169718958932
D-F,6177.043955746121,6176.840088839534,0.20386690658779116,0.20386690658779116
D-G,9100.64405935685,9101.0,-0.35594064315046126,0.35594064315046126
D-H,1495.9999999999998,1495.9999999999998,0.0,0.0
E-F,3245.650289017341,3245.650289017341,0.0,0.0
E-G,9169.314293287782,9168.91320754717,0.40108574061196123,0.40108574061196123
E-H,9291.229365656938,9291.359999999999,-0.13063434306059207,0.13063434306059207
F-G,7256.4375717545145,7257.165517241379,-0.7279454868648827,0.7279454868648827
F-H,6206.3591828677445,6207.0,-0.6408171322555063,0.6408171322555063
G-H,9172.569549781201,9172.032778076302,0.5367717048993654,0.5367717048993654
