version,ID,tilt,facing,inner_radius_mm,outer_radius_mm,deltaR_mm,deltaR_error_mm,abs_deltaR_error_mm,inner_radius_bias_mm,outer_radius_bias_mm,inner_outer_center_sep_mm,inner_turn_center_rms_3d_mm,outer_turn_center_rms_3d_mm,inner_turn_center_p95_3d_mm,outer_turn_center_p95_3d_mm,inner_turn_count,outer_turn_count,inner_circle_thickness_rms_diagnostic,outer_circle_thickness_rms_diagnostic
v1-old,ID35,high,CDHG,460.9095139850465,548.1309074626172,87.2213934775707,-32.7786065224293,32.7786065224293,20.909513985046488,-11.869092537382812,28.253770445174933,22.985092866242308,18.497282439341884,46.19791673540928,29.011357154225333,45,45,104.92538724783098,93.29791539113889
v1-old,ID36,high,ADHE,472.10727197279397,540.6108276872142,68.5035557144202,-51.4964442855798,51.4964442855798,32.10727197279397,-19.38917231278583,36.2597932591417,19.646917967857433,16.18429190450644,30.1065406951371,26.689071338072182,44,44,85.89544444757104,74.75377971367068
v1-old,ID37,high-extra,suspect,458.0935772834526,541.4317340990216,83.338156815569,-36.66184318443101,36.66184318443101,18.09357728345259,-18.568265900978417,24.0986839603228,20.028009372182215,26.20082397554247,27.909110339986114,45.46297901913475,43,43,105.43943098280393,104.4622733246892
v1-old,ID38,vertical,ABEF,449.7069589654093,527.0099744559294,77.30301549052012,-42.696984509479876,42.696984509479876,9.706958965409285,-32.99002554407059,22.23342272453735,16.33058397261082,13.353970036385785,22.404885242936448,23.597648916292627,42,43,68.24898126078176,70.51438663814875
v1-old,ID39,vertical,BCGF,447.82826982118064,550.859948971008,103.03167914982731,-16.968320850172688,16.968320850172688,7.8282698211806405,-9.140051028992048,26.39093405814953,17.90701223428398,16.492183713799673,28.8943590144142,27.964818549309783,43,43,94.81204999525852,89.18112765918998
v1-old,ID40,vertical,CDHG,454.68532962693456,530.9994025427771,76.31407291584259,-43.68592708415741,43.68592708415741,14.68532962693456,-29.000597457222852,18.41992120355528,19.544902804513892,15.936606611620709,39.83034111383789,29.22678122356264,44,44,73.7343217980885,66.06647055341983
v1-old,ID41,vertical,ADHE,428.3315540528839,528.9222188233962,100.59066477051226,-19.409335229487738,19.409335229487738,-11.668445947116084,-31.07778117660382,22.377803024318677,26.714255420812062,16.30177512538588,42.48007945600476,29.968107731489805,43,43,92.87368863679606,90.10047624321986
v2,ID25,planar,none,464.4836599190512,592.7400204072586,128.2563604882074,8.256360488207406,8.256360488207406,24.483659919051206,32.74002040725861,46.81066975521258,24.315324620963256,15.952804809645547,42.203417662077115,24.70756759034697,48,47,154.16365035868793,140.08754457384907
v2,ID26,small,BCGF,460.3341031317405,583.4433953116929,123.10929217995243,3.1092921799524333,3.1092921799524333,20.334103131740505,23.44339531169294,20.461467013030724,26.551629458577118,19.110564106797927,58.69489676594197,27.367006155751163,47,48,159.2805965325798,144.54019835533484
v2,ID27,small,CDHG,463.92616425614153,570.1187885300986,106.19262427395711,-13.807375726042892,13.807375726042892,23.926164256141533,10.11878853009864,63.12476702517829,27.112039142278803,26.81310655119329,45.04608894610004,43.81150887987898,48,48,144.8419210806127,151.35697846715294
v2,ID28,small,ADHE,471.4473995693031,593.863601101548,122.41620153224494,2.4162015322449406,2.4162015322449406,31.447399569303116,33.863601101548056,44.381730102700274,25.11265561278395,20.069056772943764,39.76930018155503,34.08528181681821,47,47,116.11512897408136,125.03031082520953
v2,ID29,mid,ABEF,457.9557156931926,577.3674237197586,119.41170802656598,-0.5882919734340248,0.5882919734340248,17.955715693192587,17.367423719758563,55.045896040369016,26.588701148413776,15.711814004373345,42.98936637882855,23.89799299839261,47,47,173.8925101113126,129.71782840683306
v2,ID30,mid,BCGF,488.56138020400226,560.1694735812905,71.60809337728824,-48.39190662271176,48.39190662271176,48.56138020400226,0.16947358129050372,19.73994630686742,30.012882128237546,19.41160796710928,48.184532378997794,32.24527144807442,46,46,103.83804580020856,91.58736918150079
v2,ID31,mid,CDHG,431.5725170603795,548.9707698899176,117.39825282953814,-2.601747170461863,2.601747170461863,-8.427482939620518,-11.02923011008238,33.690938970832555,21.697608169521107,16.0136302642983,38.268261450108,26.799455143922604,46,46,102.33550562873373,96.45153266709552
v2,ID32,mid,ADHE,499.4503341634907,571.3469378872156,71.89660372372492,-48.10339627627508,48.10339627627508,59.45033416349071,11.346937887215631,51.59429779888452,21.82885725373773,18.676906640292312,33.733093395341356,34.92953338802326,46,46,95.369932234494,103.95833837098688
v2,ID33,high,ABEF,455.1294429047996,555.0642220033321,99.93477909853254,-20.065220901467455,20.065220901467455,15.129442904799589,-4.935777996667866,51.3571153255982,33.611738888729185,20.05502046784279,54.160017979779035,32.14372410494937,45,45,146.38805656243213,118.44637921837895
v2,ID34,high,BCGF,478.1882052363666,538.2530991590422,60.064893922675594,-59.935106077324406,59.935106077324406,38.18820523636663,-21.746900840957778,32.25331676719452,24.63085541410842,13.510181739613852,47.246272409278525,22.92268395022715,44,44,86.85329774870019,70.56825132264949
v2,ID35,high,CDHG,460.5050682298435,546.5424654208606,86.03739719101708,-33.96260280898292,33.96260280898292,20.505068229843516,-13.457534579139406,29.593438663411206,23.170517977040067,18.5265159797216,40.39409503740143,29.31228189448713,45,45,108.92400499424376,95.87740367627458
v2,ID36,high,ADHE,464.7774500396406,536.7844439561329,72.00699391649232,-47.99300608350768,47.99300608350768,24.7774500396406,-23.215556043867082,34.37452630839269,20.078060895578545,16.144093938064493,30.598531341018266,25.649431129674092,44,44,85.08220480567707,74.98879593393102
v2,ID37,high-extra,suspect,461.3154925969615,542.632158966527,81.31666636956544,-38.68333363043456,38.68333363043456,21.31549259696152,-17.36784103347304,23.65378909483486,18.622865677850452,25.725673808230205,27.91305924953317,42.339889202882624,43,43,104.55997359157872,105.19570245832456
v2,ID38,vertical,ABEF,442.70408500180304,519.9978584100573,77.29377340825431,-42.70622659174569,42.70622659174569,2.704085001803037,-40.00214158994265,22.063660592067635,16.462125098404766,13.415352600785834,25.418036963008113,23.890391513342998,42,43,69.84811884211653,72.83371666521124
v2,ID39,vertical,BCGF,447.7321948057117,546.8758044128434,99.14360960713174,-20.856390392868263,20.856390392868263,7.732194805711686,-13.124195587156578,25.246884946756154,18.25137401585034,16.451919416680866,30.404034173244426,26.65254389021334,43,43,100.07906892998882,91.5542236318615
v2,ID40,vertical,CDHG,442.39084086292655,523.8628111802265,81.4719703172999,-38.528029682700094,38.528029682700094,2.3908408629265523,-36.13718881977354,12.935795729406799,14.63962405721884,15.063385580101134,25.15668321435797,24.134624193526964,44,44,69.00562822228558,63.701594460900104
v2,ID41,vertical,ADHE,433.6252257349865,529.7829425321149,96.15771679712844,-23.842283202871556,23.842283202871556,-6.374774265013514,-30.21705746788507,18.540000878359272,26.0529307120816,17.35258027546091,49.6222272505691,31.856561768099294,43,43,93.25990820314757,93.83297964401092
v3-full,ID25,planar,none,467.7240320867256,596.8814426370517,129.15741055032612,9.15741055032612,9.15741055032612,27.724032086725572,36.88144263705169,72.87273682383548,22.65597706829846,15.02440842257606,40.23038374503014,25.850000040466625,48,47,153.18506803526284,138.64919986453637
v3-full,ID26,small,BCGF,454.56156889677385,592.0610809147416,137.4995120179678,17.49951201796779,17.49951201796779,14.56156889677385,32.06108091474164,46.829994166932956,21.874348702704847,19.098029283976754,39.30933164694675,28.87075683495485,48,48,161.30238893521235,139.80045203077668
v3-full,ID27,small,CDHG,459.12563375717406,565.7703801694408,106.64474641226678,-13.355253587733216,13.355253587733216,19.125633757174057,5.770380169440841,68.55774130322065,19.89814869154724,21.44825407055605,36.693151042410925,31.583282131383786,48,48,132.19849324909475,147.0194122559011
v3-full,ID28,small,ADHE,462.8717234196369,593.7605557288357,130.8888323091988,10.88883230919879,10.88883230919879,22.871723419636908,33.7605557288357,61.84048064413347,22.542132964060645,21.743131031982564,37.44172921199445,36.05270194018489,47,47,129.05543193703392,147.986483485065
v3-full,ID29,mid,ABEF,455.5578912350103,579.2908599262092,123.73296869119895,3.7329686911989484,3.7329686911989484,15.557891235010288,19.290859926209237,72.96719844565852,24.610300817789213,14.82072192314675,36.255097210308726,21.373081295567754,47,47,177.97269896712243,130.77826289740904
v3-full,ID30,mid,BCGF,479.16297451988135,565.914576193248,86.75160167336662,-33.24839832663338,33.24839832663338,39.162974519881345,5.914576193247967,51.086332320496815,25.01751826297011,24.058935053770234,45.67247260700394,40.22760810619691,46,46,99.71187585105132,106.68926455023082
v3-full,ID31,mid,CDHG,441.86680779111686,552.7072959106343,110.84048811951749,-9.159511880482512,9.159511880482512,1.8668077911168552,-7.292704089365657,28.844246083673504,19.47361631114168,19.284942536341514,31.62830876584857,31.63340589776794,46,46,104.78166280277176,108.89034937777046
v3-full,ID32,mid,ADHE,497.6113607123982,574.8749838166601,77.26362310426191,-42.73637689573809,42.73637689573809,57.61136071239821,14.87498381666012,55.09187334418456,21.2014523281857,21.454218210581438,31.102258027830878,34.763358356320616,46,46,98.28645305794085,108.04761243440011
v3-full,ID33,high,ABEF,458.2318070803191,551.4852351872471,93.25342810692803,-26.746571893071973,26.746571893071973,18.231807080319072,-8.514764812752901,45.3017365055277,35.663863645392084,22.982101037033406,52.17970383706839,40.061887214346996,45,45,143.845942269441,125.36830892723752
v3-full,ID34,high,BCGF,480.67369215592424,549.4451207142529,68.77142855832864,-51.22857144167136,51.22857144167136,40.67369215592424,-10.55487928574712,52.94909874698153,29.129579652220972,16.774692649072943,44.753435904360124,30.396807581234913,44,44,98.2424225341217,80.29686675040814
v3-full,ID35,high,CDHG,480.0952186184343,560.2118850563027,80.11666643786839,-39.88333356213161,39.88333356213161,40.095218618434274,0.21188505630266263,60.158364098239986,25.836585323903286,21.109251397035262,53.035071339317774,34.18747753234074,45,45,120.51644797553394,105.89405415809365
v3-full,ID36,high,ADHE,462.28099648009385,534.6310013113955,72.35000483130165,-47.649995168698354,47.649995168698354,22.280996480093847,-25.368998688604506,54.022074720566074,25.840173122722536,18.102407022166098,44.76485886552341,30.68528656905542,44,44,95.56167228147376,79.45137052543501
v3-full,ID37,high-extra,suspect,458.46823784593863,538.0024919349315,79.5342540889929,-40.465745911007104,40.465745911007104,18.46823784593863,-21.997508065068473,25.657560490667628,21.81005705141647,29.868471075676048,30.36142575731381,51.83057725793151,43,43,109.48418123671772,117.5137441908053
v3-full,ID38,vertical,ABEF,450.8674878552325,531.0443073318605,80.176819476628,-39.823180523372,39.823180523372,10.867487855232525,-28.955692668139477,49.80577979863138,18.977803664379373,18.22651336577357,32.9385795747041,32.45607204530751,42,43,82.09410583798109,89.99927049990254
v3-full,ID39,vertical,BCGF,454.1529106943501,550.5578668443801,96.40495615002999,-23.59504384997001,23.59504384997001,14.152910694350112,-9.4421331556199,44.19210934843621,19.58255147174221,17.586583403314602,35.850765726453766,30.011425046364142,43,43,110.92748348266656,101.4466761195328
v3-full,ID40,vertical,CDHG,444.5413281882366,529.7031717603973,85.16184357216065,-34.83815642783935,34.83815642783935,4.541328188236605,-30.296828239602746,12.972499353287157,17.75209286895915,14.921746361503454,32.32955865282998,22.912196413973167,44,44,76.04234995977748,69.00443813562889
v3-full,ID41,vertical,ADHE,429.6794548290433,523.4025508730865,93.72309604404319,-26.27690395595681,26.27690395595681,-10.320545170956677,-36.59744912691349,14.791687195933513,31.978215714979694,17.87173812026107,50.54936601804249,31.901626197169108,43,43,97.04189613960213,107.082068917927
v3-lite,ID25,planar,none,464.6111728689624,592.8683340958211,128.25716122685867,8.25716122685867,8.25716122685867,24.6111728689624,32.86833409582107,46.90837393630205,24.314398396572418,15.94135475537862,42.34315999015491,24.736784920941574,48,47,154.1077217351137,140.02310419622827
v3-lite,ID26,small,BCGF,460.64712413947296,583.557279185232,122.91015504575904,2.9101550457590406,2.9101550457590406,20.647124139472965,23.557279185232005,20.644905598108718,26.625749536328307,19.0916900029715,58.15256457501601,27.363277765685257,47,48,159.35406684534846,144.37815697403286
v3-lite,ID27,small,CDHG,463.9908462712947,570.2493602360539,106.25851396475923,-13.741486035240769,13.741486035240769,23.990846271294686,10.249360236053917,63.24429021765705,27.118466401056548,26.69238025903207,45.22455487666439,43.26879752238069,48,48,144.50598768307853,151.07923477252157
v3-lite,ID28,small,ADHE,471.3961621580168,593.9113550760719,122.5151929180551,2.5151929180551065,2.5151929180551065,31.396162158016807,33.911355076071914,44.81893457914238,25.06163716238334,20.04356380927203,39.69228633507306,33.93149587069201,47,47,115.92409746551431,124.81740279965766
v3-lite,ID29,mid,ABEF,458.008145396861,577.4306830695215,119.4225376726605,-0.5774623273395036,0.5774623273395036,18.008145396860982,17.43068306952148,55.104677593073504,26.300541656468933,15.657852397167321,42.7165733363464,23.863129832035426,47,47,173.78207264263094,129.83288654444286
v3-lite,ID30,mid,BCGF,488.48227696805674,560.0570874586612,71.57481049060442,-48.42518950939558,48.42518950939558,48.48227696805674,0.05708745866115805,19.661774938089003,30.0124306599846,19.43209663775619,48.137785590750724,32.3121221188341,46,46,103.88666658800746,91.58527346785078
v3-lite,ID31,mid,CDHG,431.379764039758,548.8764899306132,117.49672589085515,-2.5032741091448543,2.5032741091448543,-8.620235960241985,-11.123510069386839,33.967340050646506,21.696315818235774,15.996084517499392,37.71182724867266,26.841293581747948,46,46,102.24427911116648,96.40075222835516
v3-lite,ID32,mid,ADHE,499.4172669852726,571.2887958117293,71.87152882645671,-48.12847117354329,48.12847117354329,59.41726698527259,11.288795811729301,51.43757619716298,21.84565257488801,18.695089585443426,33.77171271395331,34.999228001472375,46,46,95.37499253089256,103.98091806999504
v3-lite,ID33,high,ABEF,454.8674897675641,554.8652206948709,99.9977309273068,-20.002269072693196,20.002269072693196,14.86748976756411,-5.134779305129086,51.53300499003966,33.78917291668227,20.022258273726877,54.64979366705356,31.974524678663446,45,45,146.45173433626456,118.40829728480904
v3-lite,ID34,high,BCGF,478.1086395203633,538.076527114208,59.96788759384475,-60.03211240615525,60.03211240615525,38.10863952036328,-21.923472885791966,32.24907626708695,24.6037569501905,13.50934688620162,47.048983306255955,22.726800423052694,44,44,86.86691861091063,70.61544877264272
v3-lite,ID35,high,CDHG,460.2918736181422,546.3422809659709,86.0504073478287,-33.949592652171305,33.949592652171305,20.291873618142176,-13.657719034029128,29.493726840642744,23.08389372723341,18.503887694809773,38.730242701900956,29.357531850170396,45,45,108.85521226307479,95.82632505994252
v3-lite,ID36,high,ADHE,464.79390640794094,536.7182903799827,71.92438397204177,-48.07561602795823,48.07561602795823,24.793906407940938,-23.281709620017295,34.260705564366376,20.087293209903844,16.1741052041014,30.46979275106049,25.741387107431123,44,44,85.12348849842324,75.05425548310313
v3-lite,ID37,high-extra,suspect,460.97637156891574,542.425994819787,81.44962325087124,-38.55037674912876,38.55037674912876,20.976371568915738,-17.57400518021302,23.763132067519653,18.598892157338167,25.725209676657425,27.829974774817927,42.411168737273314,43,43,104.49152537795443,105.17973178058048
v3-lite,ID38,vertical,ABEF,442.6884621394424,519.8921486860138,77.20368654657142,-42.79631345342858,42.79631345342858,2.688462139442379,-40.1078513139862,22.059661701264496,16.440881880434812,13.418112260026236,25.503593300840418,23.871700418500215,42,43,69.82528255707588,72.75989357605518
v3-lite,ID39,vertical,BCGF,447.4914332700896,546.7008552128049,99.20942194271527,-20.790578057284733,20.790578057284733,7.491433270089601,-13.299144787195132,25.169507406362023,18.228681985081227,16.448356972258694,30.389416952777424,26.642019505079965,43,43,100.04569446641963,91.53792608671327
v3-lite,ID40,vertical,CDHG,442.43455424853005,523.7283725414659,81.29381829293584,-38.70618170706416,38.70618170706416,2.4345542485300484,-36.27162745853411,12.884919062146125,14.557296099429278,15.051807557846942,25.187885485072616,24.290656561040297,44,44,69.04819923794942,63.76564245250189
v3-lite,ID41,vertical,ADHE,433.34629755345236,529.5961120411857,96.24981448773337,-23.750185512266626,23.750185512266626,-6.653702446547641,-30.403887958814266,18.75056031369934,26.012308092849025,17.376293968604422,49.309068372993394,31.815203273508168,43,43,93.20546367700703,93.84371105223059
v4-io,ID25,planar,none,464.98413298354023,594.6886189905537,129.70448600701343,9.70448600701343,9.70448600701343,24.984132983540235,34.688618990553664,58.5583853771684,23.93450877989155,15.703886860671961,40.72556723857675,23.188814772415014,48,47,155.782918788221,138.66871639951822
v4-io,ID26,small,BCGF,461.8731860404193,585.6305775311074,123.75739149068812,3.7573914906881214,3.7573914906881214,21.873186040419284,25.630577531107406,37.563135370157234,26.736360285720366,19.207826374526384,46.017916794997376,28.125161163912747,48,48,160.83489719809143,145.51111578569086
v4-io,ID27,small,CDHG,463.0735236414023,570.2745666351947,107.20104299379238,-12.798957006207615,12.798957006207615,23.07352364140229,10.274566635194674,74.18425689184708,27.753876557899282,23.851882916660205,49.52921665936108,36.26649898016522,48,48,140.89211174038513,145.58951291876645
v4-io,ID28,small,ADHE,467.96340299593453,594.5271287614536,126.56372576551905,6.563725765519052,6.563725765519052,27.96340299593453,34.52712876145358,52.49167079945943,24.19369998439141,20.581214171069764,34.93416477003234,34.23704114745504,47,47,116.30009426290368,130.07632540082824
v4-io,ID29,mid,ABEF,456.77142489578193,577.4628398428918,120.69141494710982,0.6914149471098199,0.6914149471098199,16.771424895781934,17.462839842891754,71.44496892976434,26.338490575941123,15.139429736769916,44.67544440282817,23.335199500202183,47,47,171.7097420696666,127.91618312075714
v4-io,ID30,mid,BCGF,488.12943957620627,564.2493509950218,76.11991141881555,-43.88008858118445,43.88008858118445,48.129439576206266,4.249350995021814,31.521193493040503,31.149244102718225,20.830883359094315,48.176555576050745,35.66156109128998,46,46,104.48613602772666,96.15025135096411
v4-io,ID31,mid,CDHG,432.25076844041797,550.8659764194654,118.6152079790474,-1.3847920209526023,1.3847920209526023,-7.749231559582029,-9.134023580534631,36.01161446142796,20.641161627964244,16.663130560861635,33.87914024873415,26.69682637922798,46,46,102.32431084137632,98.43275365372918
v4-io,ID32,mid,ADHE,497.1158786839911,571.2555216175134,74.13964293352228,-45.86035706647772,45.86035706647772,57.11587868399113,11.25552161751341,56.237408078934216,21.885771594435067,18.715966838444498,34.44998466216571,30.40344162984554,46,46,95.34938411088494,105.00332968968875
v4-io,ID33,high,ABEF,455.82163240078114,553.3364109036185,97.51477850283732,-22.485221497162684,22.485221497162684,15.82163240078114,-6.663589096381543,47.162107039983034,34.13886111175198,21.39774826427262,50.518523773260945,36.64054443997114,45,45,145.43535280236995,119.34812728835219
v4-io,ID34,high,BCGF,479.920994188821,541.0342223020602,61.113228113239245,-58.886771886760755,58.886771886760755,39.920994188821,-18.965777697939757,41.060603798575734,26.428393614013945,14.535282049383838,44.74788268858775,23.481170118852262,44,44,91.60590630374098,74.34883712436375
v4-io,ID35,high,CDHG,465.77940629772445,549.8893945840726,84.1099882863482,-35.8900117136518,35.8900117136518,25.77940629772445,-10.110605415927353,35.46511602856095,23.88163442590604,19.268928133968863,44.68662586720991,30.476338948215826,45,45,112.55823374519873,98.34921597711431
v4-io,ID36,high,ADHE,465.3547782809849,536.942426920901,71.5876486399161,-48.4123513600839,48.4123513600839,25.354778280984874,-23.05757307909903,37.8606752458402,22.03954801956188,16.38672999494115,38.601742008313586,25.95792491662817,44,44,88.82098902360428,75.94159078689349
v4-io,ID37,high-extra,suspect,462.41908648470144,540.8216945745306,78.40260808982919,-41.59739191017081,41.59739191017081,22.419086484701438,-19.178305425469375,28.016763546619085,19.375055341697955,27.528674324433524,27.53850310872545,50.092925237806405,43,43,105.72809909024804,108.09807539503785
v4-io,ID38,vertical,ABEF,443.9805963273437,524.0971078464319,80.11651151908819,-39.88348848091181,39.88348848091181,3.980596327343676,-35.90289215356813,29.0152123018689,17.119749231556856,15.101363411404623,25.582455653376172,25.522078108275053,42,43,72.7524167344197,78.01545659638776
v4-io,ID39,vertical,BCGF,448.13632579311985,546.5658414807427,98.42951568762288,-21.57048431237712,21.57048431237712,8.136325793119852,-13.434158519257267,30.475754662352585,18.670674760831382,16.58368845925214,36.08221642175784,28.03318663972507,43,43,103.15659871470255,93.69775540516538
v4-io,ID40,vertical,CDHG,445.0491080089879,527.1683165226275,82.11920851363959,-37.88079148636041,37.88079148636041,5.049108008987901,-32.83168347737251,11.804084152622929,16.17302913036899,14.921276725621674,33.415833266983284,22.532140743443016,44,44,71.97298360613426,63.68200692777687
v4-io,ID41,vertical,ADHE,432.1306239335107,528.6208007336604,96.4901768001497,-23.509823199850302,23.509823199850302,-7.869376066489281,-31.379199266339583,21.48149779774109,27.24368691205952,17.409579452495496,49.144907517427434,32.12446235395193,43,43,93.57255295321899,95.88574193921228
v4-io-roto,ID25,planar,none,457.49686593588706,588.1971665991849,130.70030066329787,10.700300663297867,10.700300663297867,17.496865935887058,28.197166599184925,53.3781510780596,19.743446432305845,16.562980338375414,34.71564475528535,25.471911503989833,48,47,135.99510484140004,125.67510703279387
v4-io-roto,ID26,small,BCGF,449.364043800862,573.8369997457538,124.4729559448918,4.472955944891794,4.472955944891794,9.36404380086202,13.836999745753815,17.74270116203887,19.77041005901982,16.231930772778316,29.669985849969596,24.42332087931201,47,48,140.3563220373931,132.83716581263502
v4-io-roto,ID27,small,CDHG,453.7688830017873,566.2801462473869,112.51126324559965,-7.48873675440035,7.48873675440035,13.768883001787287,6.280146247386938,64.28590981793492,19.30705034866547,24.761147461127344,31.747860292011936,42.67213730421882,48,48,120.91353140421822,133.32599322136255
v4-io-roto,ID28,small,ADHE,460.4576632749409,587.9512010938984,127.49353781895746,7.4935378189574635,7.4935378189574635,20.4576632749409,27.951201093898362,43.19901215749224,22.48683708672755,18.26339581061083,33.52431324025998,30.764291641592358,47,47,113.59049717563659,123.44677129509947
v4-io-roto,ID29,mid,ABEF,450.512985411082,575.6516794672098,125.13869405612775,5.138694056127747,5.138694056127747,10.512985411082013,15.65167946720976,56.67088866709305,22.390005053824318,14.55107841362182,35.100270422846364,22.0177629692404,47,47,148.87977431632123,113.65422145859478
v4-io-roto,ID30,mid,BCGF,467.3355592301279,546.315833329402,78.98027409927414,-41.01972590072586,41.01972590072586,27.3355592301279,-13.68416667059796,27.94492012836353,27.500742909605115,16.8074815248058,41.56273932119686,27.666880298070772,46,46,100.25753585619815,86.62353519919542
v4-io-roto,ID31,mid,CDHG,422.8627434375886,542.454260979137,119.59151754154834,-0.4084824584516582,0.4084824584516582,-17.13725656241138,-17.54573902086304,29.717689596684785,17.84611774902035,14.787480031963298,27.818303280994098,26.95468964476584,46,46,100.20327120518189,94.02093928208633
v4-io-roto,ID32,mid,ADHE,482.6980371334318,560.8962654245353,78.19822829110348,-41.801771708896524,41.801771708896524,42.6980371334318,0.8962654245352724,47.87398568061494,20.594236650727073,17.836458910178706,29.220670790767954,29.334184339922054,46,46,92.81990877206894,101.02854948602007
v4-io-roto,ID33,high,ABEF,443.6524497977508,547.0113849376608,103.35893513990993,-16.64106486009007,16.64106486009007,3.652449797750819,-12.98861506233925,55.50356305316111,26.534136150169815,19.491130682914278,42.6117771261659,31.575498321971796,45,45,137.0838151669537,115.90697746593355
v4-io-roto,ID34,high,BCGF,467.01800727906084,527.4368676883147,60.41886040925385,-59.58113959074615,59.58113959074615,27.01800727906084,-32.56313231168531,39.352606247792615,23.375819158776018,11.876684149923198,45.37912937188552,19.13231532143826,44,44,89.29726967791,69.53370873674145
v4-io-roto,ID35,high,CDHG,447.6972462186047,537.5785848758039,89.88133865719925,-30.11866134280075,30.11866134280075,7.6972462186046755,-22.421415124196074,28.939747802339188,22.0590115961034,17.13265533118907,36.71173046759957,26.170620521905136,45,45,101.78154099784214,96.12668945187541
v4-io-roto,ID36,high,ADHE,451.3032681365567,529.6341354157651,78.33086727920835,-41.66913272079165,41.66913272079165,11.30326813655671,-30.36586458423494,40.251795175618106,18.438313457301234,15.539291682587702,26.248766828727085,23.914602847627116,44,44,82.2904927906459,74.77290243350303
v4-io-roto,ID37,high-extra,suspect,451.5479933528346,534.84624742445,83.29825407161536,-36.70174592838464,36.70174592838464,11.547993352834624,-25.153752575550016,22.661544555949924,18.204460308517856,21.68538337626346,26.24777490819838,36.132532121049714,43,43,105.77101086030889,104.01244649817824
v4-io-roto,ID38,vertical,ABEF,429.35204951043175,509.5692064288449,80.21715691841314,-39.78284308158686,39.78284308158686,-10.647950489568245,-50.43079357115511,26.905309517543675,14.940037171062034,12.629529284378123,21.746038432651826,21.836166286327273,42,43,64.45311078058711,71.69633150859032
v4-io-roto,ID39,vertical,BCGF,436.1825654085628,537.1169563416073,100.93439093304448,-19.065609066955517,19.065609066955517,-3.817434591437177,-22.883043658392694,29.970842277744897,15.60078237610883,16.992445782141914,26.941283147865203,26.549175902956478,43,43,93.76659162828092,93.82953067282538
