experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L14_I0_T11,imu_only_diagnostic_screening,Phase4 L14 single-I T11.,34,17,40661,4918.230611394014,22515.111221031355,29500.224809092568,13105.302581838654,40661,3241.3164500898256,16431.442522657595,22665.42898106652,9890.08643258247,40661,2244.371040873307,14020.920893836832,20120.277709661717,8598.554885420868,5361.4425160047485,21743.50986794271,10409.502616941085,15465.241570550295,11608.345593068896,17206.225492246198,17089.655968696625,2745.085890139768,12425.520585383329,432.56027098159836,761.7662605710414,24323.155177523444,16763.93476292664,202.8632542268455,nan,nan,nan,nan,nan,17,46989.8016430572,19442.50803896397,97733.97151781543,A0,L14,I0,T11,imu_only,S00,X_A0_L14_I0_T11__S00,,,
X_A0_L14_I0_T12,imu_only_diagnostic_screening,Phase4 L14 single-I T12.,34,17,40661,4917.941044081218,22517.468047390903,29501.786383976203,13105.293887691894,40661,3242.796578401501,16433.443848112594,22665.217283055237,9890.080381137393,40661,2244.9121159105634,14020.29553874227,20119.14600038963,8598.548594816206,5361.073444677135,21744.47417978244,10409.498591070342,15465.623094157583,11607.999431218073,17258.13154695819,17141.99029067441,2745.298909105803,12468.604724428693,431.10944909170496,759.276313180377,24323.155177523444,16763.93476292664,202.8632542268455,nan,nan,nan,nan,nan,17,47068.83256782092,19477.902290652317,98067.8248874768,A0,L14,I0,T12,imu_only,S00,X_A0_L14_I0_T12__S00,,,
X_A0_L14_I1_T11,imu_only_diagnostic_screening,Phase4 L14 single-I T11.,34,17,40661,2524.013189668972,12408.733199381259,15785.891807628746,6777.786435275146,40661,1751.2477610632243,10052.395676886763,13235.694479684294,5489.861136836938,40661,1086.1194403374652,6539.419865368098,9226.252782749174,3974.8979434002067,3202.5808713273755,13861.451058708535,6712.21821946809,10314.14469537207,5775.935592787353,7773.060228034296,7107.385687872256,1441.5614808343657,5253.134583747771,439.22408219910665,825.4575422058324,15435.71409411494,11624.323170889536,128.74751171105623,nan,nan,nan,nan,nan,17,22014.574249166064,7417.853409700804,53969.92425916626,A0,L14,I1,T11,imu_only,S00,X_A0_L14_I1_T11__S00,,,
X_A0_L14_I1_T12,imu_only_diagnostic_screening,Phase4 L14 single-I T12.,34,17,40661,2523.7842744594864,12408.894855251272,15784.112513891632,6777.78236090225,40661,1751.7978109771154,10049.275044588428,13236.076180185102,5489.857769201438,40661,1085.8059321720134,6539.488162629354,9225.925375848174,3974.895647145504,3203.7876442339384,13861.078435109055,6712.213932092631,10313.593194583042,5774.3148779611165,7788.840025471743,7124.516832631452,1440.9285853286055,5262.890486841616,437.8203204882095,822.8016933984863,15435.71409411494,11624.323170889536,128.74751171105623,nan,nan,nan,nan,nan,17,22028.150196089242,7429.868266772645,53979.84602963654,A0,L14,I1,T12,imu_only,S00,X_A0_L14_I1_T12__S00,,,
X_A0_L14_I2_T11,imu_only_diagnostic_screening,Phase4 L14 single-I T11.,34,17,40661,2875.96159594079,11388.160048205778,14172.958539092602,6770.969803061558,40661,2056.7336542237,8926.649460464323,11164.750488089188,5132.135460021914,40661,1150.9867313605007,7240.221750263355,9382.143200275916,4416.697600465435,2905.2945446005624,12342.313609272722,5722.390691936807,9720.406421745363,7314.3987617812945,8527.324204864095,7722.154260625209,1687.3564586837574,4431.076384440188,606.1154171364037,1129.6685384073235,13805.807873727574,10759.031986992184,115.13641425568844,nan,nan,nan,nan,nan,17,8673.973862067221,5295.706676624269,20260.163517011366,A0,L14,I2,T11,imu_only,S00,X_A0_L14_I2_T11__S00,,,
X_A0_L14_I2_T12,imu_only_diagnostic_screening,Phase4 L14 single-I T12.,34,17,40661,2875.9322437052892,11387.185298451162,14172.531140616195,6770.965565040337,40661,2056.7098875732827,8927.4161760075,11163.83624054051,5132.132689219289,40661,1151.1014816819707,7241.166041235633,9379.75679458303,4416.694323043966,2905.447353683112,12343.114842350235,5722.38416934924,9719.670815685267,7311.8156078002885,8548.77206408164,7741.622709533045,1687.9411983374177,4437.934964484991,603.7534875626234,1123.170484378067,13805.807873727574,10759.031986992184,115.13641425568844,nan,nan,nan,nan,nan,17,8703.538441017197,5313.80082560646,20299.708976346785,A0,L14,I2,T12,imu_only,S00,X_A0_L14_I2_T12__S00,,,
X_A0_L14_I3_T11,imu_only_diagnostic_screening,Phase4 L14 single-I T11.,34,17,40661,1628.4801349416273,7288.324489856449,9191.909688498865,4137.264939698361,40661,1041.6305432777076,5578.773085204123,7379.884984875331,3227.920342823022,40661,543.6093903720988,4326.798668303501,6200.27099871441,2587.9512054222705,1956.8223272224373,8016.863166083827,3765.5436078408666,4886.2077189883885,3422.2886233456634,4141.90924087122,4075.9596200150418,770.7371348078475,2249.1528196875643,533.9240506068986,1066.2285599301772,8920.027491578292,5581.243850237647,74.40417600669987,nan,nan,nan,nan,nan,17,4860.340785368341,1231.693828847906,8636.185027355068,A0,L14,I3,T11,imu_only,S00,X_A0_L14_I3_T11__S00,,,
X_A0_L14_I3_T12,imu_only_diagnostic_screening,Phase4 L14 single-I T12.,34,17,40661,1628.1936977394855,7287.489991658184,9191.713222976452,4137.2631302673035,40661,1041.4159677505786,5578.267604492404,7379.521184818502,3227.91905060035,40661,543.7238891546195,4327.48056859744,6200.436982709499,2587.949924523374,1956.85663227475,8017.209480224079,3765.5423687438306,4888.289603163184,3420.987342453503,4144.1095154663,4078.0730145321286,772.585022934089,2234.7864294517613,532.9558859091717,1063.633375725233,8920.027491578292,5581.243850237647,74.40417600669987,nan,nan,nan,nan,nan,17,4871.77859734698,1238.0081082666902,8662.082476131698,A0,L14,I3,T12,imu_only,S00,X_A0_L14_I3_T12__S00,,,
X_A0_L14_I4_T11,imu_only_diagnostic_screening,Phase4 L14 single-I T11.,34,17,40661,1791.1064213994457,7425.250672906658,9645.367591410499,4483.80979504146,40661,1180.345683964318,5695.215417034961,7470.117122765592,3477.769129786693,40661,771.7065712710933,4452.819331988436,6288.613827648287,2830.136420389032,1770.0632043440787,7582.795004569867,3542.710810581799,5630.146938960761,3609.9717537412434,3940.4235073950667,3016.4451833818644,905.1348262584887,2070.553989960285,493.99613159917277,933.5362442594908,8555.243205547951,6424.076583266866,71.32396249889521,nan,nan,nan,nan,nan,17,13870.52500738999,2545.80139565772,24855.340792861596,A0,L14,I4,T11,imu_only,S00,X_A0_L14_I4_T11__S00,,,
X_A0_L14_I4_T12,imu_only_diagnostic_screening,Phase4 L14 single-I T12.,34,17,40661,1791.510099873883,7426.295126878216,9648.628173793084,4483.8082097316565,40661,1180.4860136927634,5696.7432700592735,7468.5156359205,3477.768171291731,40661,771.9137547790056,4452.407915477175,6286.926083563164,2830.135086600492,1769.5259316983986,7582.598312297064,3542.708395579751,5628.471391754987,3610.0691251570497,3937.2843294824243,3019.2795876024775,905.3193621243131,2072.057775195288,493.09132990014155,932.4398955468067,8555.243205547951,6424.076583266866,71.32396249889521,nan,nan,nan,nan,nan,17,13882.100577384586,2555.5193082536366,24865.433794528013,A0,L14,I4,T12,imu_only,S00,X_A0_L14_I4_T12__S00,,,
