capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004156486184385741,0.0007298306425354958,0.0008977086931810329,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R01,BSDC91,1200,1200,0.00036648353335696143,0.0006471655404114616,0.0009881505590083653,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R02,BS2DCE,1201,1201,0.00040563920054529387,0.0007290936663955487,0.0012297547904832255,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R02,BSDC91,1200,1200,0.00044802465204288945,0.0008543333889191599,0.0014242804720086557,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R03,BS2DCE,1200,1200,0.0004041917890719294,0.0007039787266545125,0.0009564651691442944,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R03,BSDC91,1200,1200,0.00038020710999611045,0.0006573971074734731,0.000865484446662429,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R04,BS2DCE,1200,1200,0.0003578589216226848,0.0005730350281091702,0.0007851761880637102,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R04,BSDC91,1200,1200,0.00039378167873284077,0.0006966208030405647,0.0009615956115755929,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R05,BS2DCE,1200,1200,0.00037585348338873344,0.0006381861861351508,0.0008913550541539502,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R05,BSDC91,1201,1201,0.00038029621120338564,0.0006534159475515498,0.0008718006344468534,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R06,BS2DCE,1200,1200,0.00041447401452462284,0.0007892578925012699,0.0011450102257379198,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R06,BSDC91,1201,1201,0.0004840077961004687,0.0008968031808629012,0.0015830551796971969,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R07,BS2DCE,1200,1200,0.0003757483349436677,0.000559914177478526,0.0007304212082566014,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R07,BSDC91,1201,1201,0.0005179366582288885,0.0010025073803362078,0.0015739515215375875,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R08,BS2DCE,1201,1201,0.0003058133309257719,0.00047182807714658804,0.0007506537323337345,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R08,BSDC91,1200,1200,0.0003795335132224992,0.0006087607124154022,0.0008335703147603397,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R09,BS2DCE,1200,1200,0.00030022135269675026,0.0004856139944544052,0.0007383868684922816,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R09,BSDC91,1200,1200,0.0004213710818046967,0.0007149556365751192,0.0009072886752453475,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R10,BS2DCE,1200,1200,0.0003796443958485213,0.000667481378025138,0.000967696696239879,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R10,BSDC91,1200,1200,0.00045045669716455234,0.0008592848050746844,0.0015952314515041684,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R11,BS2DCE,1201,1201,0.00033999085329923,0.0004983025374050974,0.0007619960991828512,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
R11,BSDC91,1200,1200,0.0003303016340011233,0.0005001873198982891,0.0008003635753004209,1.0,1.0,R4:L2:I3:T6,R4,L2,I3,T6,100.88000000000001,1.35,True
