row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L1:I7:T6,simulate_imu_prior,0.5603224349906668,,,,
R2:L1:I7:T6,cpu_golden,18.360198830996524,,,,
R2:L1:I7:T6,torch_gpu,2.0962097699957667,0,1,2.0962097699957667,2.0962097699957667
R2:L1:I7:T8,simulate_imu_prior,0.5652070400101366,,,,
R2:L1:I7:T8,cpu_golden,18.558569614004227,,,,
R2:L1:I7:T8,torch_gpu,1.9064922530087642,0,1,1.9064922530087642,1.9064922530087642
R2:L1:I8:T6,simulate_imu_prior,0.5231668329943204,,,,
R2:L1:I8:T6,cpu_golden,18.48682642300264,,,,
R2:L1:I8:T6,torch_gpu,1.8866089770017425,0,1,1.8866089770017425,1.8866089770017425
R2:L1:I8:T8,simulate_imu_prior,0.5412200230057351,,,,
R2:L1:I8:T8,cpu_golden,18.86701563501265,,,,
R2:L1:I8:T8,torch_gpu,1.9595150139939506,0,1,1.9595150139939506,1.9595150139939506
