phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,aerated_concrete,4,x_min+x_max+y_min+y_max,130,,0,cuda:1,847,128,108416,0.002470446052029729,0.031235221773386,0.020310960710048676,0.03732583671808243,0.04272535443305969,0.020260581746697426,0.04982970654964447,0.05938124656677246,0.03304802626371384,0.057472988963127136,0.06578490883111954,0.0,0.0
