row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I0:T6,S03,simulate_imu_prior,0.14977547898888588,,,,
R2:L0:I0:T6,S03,cpu_golden,0.30228509099106304,,,,
R2:L0:I0:T6,S03,torch_gpu,0.5694488819863182,0,1,0.5694488819863182,0.5694488819863182
R2:L2:I3:T6,S03,simulate_imu_prior,0.7248734710155986,,,,
R2:L2:I3:T6,S03,cpu_golden,0.30800688499584794,,,,
R2:L2:I3:T6,S03,torch_gpu,0.46197212298284285,0,1,0.46197212298284285,0.46197212298284285
