version,solver,solver_family,eval_set,n_positions,component,role,signed_mean_bias_mm,signed_std_mm,p95_abs_error_mm,axis_convention,horizontal_2d_rmse_mm,horizontal_2d_p50_mm,horizontal_2d_p95_mm
v1-old,T1+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,16.810342945663123,38.68640880474222,73.44039388942625,OptiTrack frame; Y is vertical,,,
v2,T2+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.75057383614527,43.28508153280784,74.05842298206169
v2,T3+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,23.65893688115489,35.6258107206559,75.68290037424893,OptiTrack frame; Y is vertical,,,
v2,T3+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-48.03174008418702,79.63332048529782,197.75760230885854,OptiTrack frame; Y is vertical,,,
v2,T3+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-0.3691881237139363,33.82858023493425,62.04769373872093,OptiTrack frame; Y is vertical,,,
v2,T3+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,53.59932235119122,48.948177503433726,91.03032352666351
v2,T3+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,23.010251983708383,34.19197480140979,74.11285485935564,OptiTrack frame; Y is vertical,,,
v2,T3+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.129054249710826,78.81310420696005,193.37268867262938,OptiTrack frame; Y is vertical,,,
v2,T3+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.3894715826774717,33.766006355045576,63.86797254495049,OptiTrack frame; Y is vertical,,,
v2,T3+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.387198404818584,45.94267608194028,92.53572782719723
v2,T3+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,23.010251983708383,34.19197480140979,74.11285485935564,OptiTrack frame; Y is vertical,,,
v2,T3+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.129054249710826,78.81310420696005,193.37268867262938,OptiTrack frame; Y is vertical,,,
v2,T3+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.3894715826774717,33.766006355045576,63.86797254495049,OptiTrack frame; Y is vertical,,,
v2,T3+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.387198404818584,45.94267608194028,92.53572782719723
v2,T3+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,23.139319032848345,34.3676269951786,74.69887976087779,OptiTrack frame; Y is vertical,,,
v2,T3+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.40470146516072,78.87755886850339,194.56900367069395,OptiTrack frame; Y is vertical,,,
v2,T3+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.2042737119416043,33.719054244280706,64.04916185265107,OptiTrack frame; Y is vertical,,,
v2,T3+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.52046186680005,46.31103989545865,93.08537624807593
v2,T3+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,22.94255856202193,34.4459847611759,73.53161686628873,OptiTrack frame; Y is vertical,,,
v2,T3+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.15921219008115,78.5962095017113,193.15571112883927,OptiTrack frame; Y is vertical,,,
v2,T3+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.4748974008943054,33.84774280358117,63.79567553683757,OptiTrack frame; Y is vertical,,,
v2,T3+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.56954498394,45.54509893329424,93.23922289153029
v2,T3+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,22.71047031988429,34.3264893660652,73.33074194543174,OptiTrack frame; Y is vertical,,,
v2,T3+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-45.969613127725175,78.69290553460631,194.83346329597939,OptiTrack frame; Y is vertical,,,
v2,T3+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,1.6033545327586,33.825391058388924,63.28383586565545,OptiTrack frame; Y is vertical,,,
v2,T3+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.38350682553407,45.035692971816346,92.13325101161894
v2,T4+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,16.448747739652806,34.504526377711144,66.2830157303267,OptiTrack frame; Y is vertical,,,
v2,T4+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-32.76302084922707,89.04313523560057,161.4566521653021,OptiTrack frame; Y is vertical,,,
v2,T4+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.234293681885259,30.75283950834107,45.145471210959826,OptiTrack frame; Y is vertical,,,
v2,T4+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,48.32988252931586,42.68687976905686,75.31034595088838
v2,T4+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,16.383247931635513,33.597191740273864,66.07333439569238,OptiTrack frame; Y is vertical,,,
v2,T4+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.75115930229587,90.37130509866644,168.41935048540805,OptiTrack frame; Y is vertical,,,
v2,T4+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.8986543897174513,30.70409258859023,45.347575380495215,OptiTrack frame; Y is vertical,,,
v2,T4+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.56062005283561,40.11350657081115,74.40599584644622
v2,T4+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,16.383247931635513,33.597191740273864,66.07333439569238,OptiTrack frame; Y is vertical,,,
v2,T4+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.75115930229587,90.37130509866644,168.41935048540805,OptiTrack frame; Y is vertical,,,
v2,T4+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.8986543897174513,30.70409258859023,45.347575380495215,OptiTrack frame; Y is vertical,,,
v2,T4+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.56062005283561,40.11350657081115,74.40599584644622
v2,T4+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,16.501730940320112,33.679775562029334,66.0993374076835,OptiTrack frame; Y is vertical,,,
v2,T4+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-31.182243210717946,90.47383645540238,169.17986907255587,OptiTrack frame; Y is vertical,,,
v2,T4+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.0845009760443687,30.797079558219824,44.918957546107166,OptiTrack frame; Y is vertical,,,
v2,T4+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.726573871945384,40.03808249236987,74.79383066915429
v2,T4+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,16.47438911339236,33.54081936267248,65.93745603980358,OptiTrack frame; Y is vertical,,,
v2,T4+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.545439975512974,90.10600132393525,167.22649177426908,OptiTrack frame; Y is vertical,,,
v2,T4+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.850757284151386,30.643226771284397,45.41509584645859,OptiTrack frame; Y is vertical,,,
v2,T4+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.513434710180285,40.42273551299377,74.54377780594456
v2,T4+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,16.27460579474584,33.341660430516356,65.89277079426472,OptiTrack frame; Y is vertical,,,
v2,T4+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-30.45671192376929,90.05294523453121,166.87512653200105,OptiTrack frame; Y is vertical,,,
v2,T4+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.6689728963483326,30.578629813776473,45.35841623750056,OptiTrack frame; Y is vertical,,,
v2,T4+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,47.25912797103853,40.11834411408661,74.51892413373865
v2,T5a,native_range_filter,all8,24,X,OptiTrack horizontal X,20.949137152711856,38.952444777749676,71.88796087505737,OptiTrack frame; Y is vertical,,,
v2,T5a,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.12892925461972,135.62733336255693,247.71342468108446,OptiTrack frame; Y is vertical,,,
v2,T5a,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.7161650835296727,39.56991384566545,69.61109364779497,OptiTrack frame; Y is vertical,,,
v2,T5a,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.37196221753207,38.07677324100375,111.83928452290255
v2,T5b,native_range_filter,all8,24,X,OptiTrack horizontal X,17.73940974181959,27.81539048766464,63.56807643685453,OptiTrack frame; Y is vertical,,,
v2,T5b,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-16.93069713581314,113.68704351735485,217.9301072227164,OptiTrack frame; Y is vertical,,,
v2,T5b,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.640059507182015,28.530864072724683,47.34671700988863,OptiTrack frame; Y is vertical,,,
v2,T5b,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,43.22092848285858,34.221307668006006,70.47502844414406
v2,T5c,native_range_filter,all8,24,X,OptiTrack horizontal X,17.73940974181959,27.81539048766464,63.56807643685453,OptiTrack frame; Y is vertical,,,
v2,T5c,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-16.93069713581314,113.68704351735485,217.9301072227164,OptiTrack frame; Y is vertical,,,
v2,T5c,native_range_filter,all8,24,Z,OptiTrack horizontal Z,5.640059507182015,28.530864072724683,47.34671700988863,OptiTrack frame; Y is vertical,,,
v2,T5c,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,43.22092848285858,34.221307668006006,70.47502844414406
v2,T5d,native_range_filter,all8,24,X,OptiTrack horizontal X,20.94188563093903,38.9473910963435,71.88623971014518,OptiTrack frame; Y is vertical,,,
v2,T5d,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.180526374612654,135.34240772942871,247.30503445945087,OptiTrack frame; Y is vertical,,,
v2,T5d,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.719744988680128,39.55783357439115,69.60688241838508,OptiTrack frame; Y is vertical,,,
v2,T5d,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.358508253792415,38.084388271786665,111.75779141729397
v2,T5e,native_range_filter,all8,24,X,OptiTrack horizontal X,19.552510923455404,36.81280935593449,75.22278103490883,OptiTrack frame; Y is vertical,,,
v2,T5e,native_range_filter,all8,24,Y_vertical,OptiTrack vertical Y,-46.584944302378574,111.39686122732826,231.60743608483878,OptiTrack frame; Y is vertical,,,
v2,T5e,native_range_filter,all8,24,Z,OptiTrack horizontal Z,3.4008666252578847,33.29338924901882,67.44148505016491,OptiTrack frame; Y is vertical,,,
v2,T5e,native_range_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,52.48664511151925,39.00536642657956,93.14076183321237
v3-full,T1+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,30.673395330668356,40.17460443909604,104.13502419127741,OptiTrack frame; Y is vertical,,,
v3-full,T1+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.721267706700535,151.83081747731032,274.6809922147167,OptiTrack frame; Y is vertical,,,
v3-full,T1+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-7.376379990623302,31.991947329002944,50.89856186165312,OptiTrack frame; Y is vertical,,,
v3-full,T1+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,59.35365659582052,48.93371364102105,104.95270873112504
v3-full,T1+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,30.558611284150846,39.18447228120646,100.57704379901804,OptiTrack frame; Y is vertical,,,
v3-full,T1+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.5586307960524906,151.65663387978492,272.3666145483429,OptiTrack frame; Y is vertical,,,
v3-full,T1+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.719924647391617,32.10483192378737,49.15189567763484,OptiTrack frame; Y is vertical,,,
v3-full,T1+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.530049830821724,48.4015428101863,101.95210112798144
v3-full,T1+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,30.558611284150846,39.18447228120646,100.57704379901804,OptiTrack frame; Y is vertical,,,
v3-full,T1+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.5586307960524906,151.65663387978492,272.3666145483429,OptiTrack frame; Y is vertical,,,
v3-full,T1+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.719924647391617,32.10483192378737,49.15189567763484,OptiTrack frame; Y is vertical,,,
v3-full,T1+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.530049830821724,48.4015428101863,101.95210112798144
v3-full,T1+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,30.500175101480234,39.26818526590009,100.88335721960154,OptiTrack frame; Y is vertical,,,
v3-full,T1+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.806540521518362,151.42607413314715,272.0926694611481,OptiTrack frame; Y is vertical,,,
v3-full,T1+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-6.034057820867635,32.01368178160383,49.27564072191822,OptiTrack frame; Y is vertical,,,
v3-full,T1+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.53703077676776,48.39095045902736,101.76577048660218
v3-full,T1+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,30.458632464177075,39.21199589064768,100.95750360465246,OptiTrack frame; Y is vertical,,,
v3-full,T1+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.2448469124207096,151.5979754983383,272.2063493201783,OptiTrack frame; Y is vertical,,,
v3-full,T1+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.732424842603393,32.011723746855274,48.95700675493616,OptiTrack frame; Y is vertical,,,
v3-full,T1+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.44789363338812,47.75968753756764,102.36426912958433
v3-full,T1+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,30.25705005413306,39.30572887498032,100.9300167358781,OptiTrack frame; Y is vertical,,,
v3-full,T1+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.258655875250454,151.76776548391544,272.91717053063917,OptiTrack frame; Y is vertical,,,
v3-full,T1+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.5102368454424875,32.05108708379115,48.64325964695719,OptiTrack frame; Y is vertical,,,
v3-full,T1+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.40281476648893,47.70019106000704,102.70665464271305
v3-full,T2+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,31.5598925583223,39.55406131783484,103.77818971148625,OptiTrack frame; Y is vertical,,,
v3-full,T2+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-7.138452151594009,151.38832277627037,274.74601138170925,OptiTrack frame; Y is vertical,,,
v3-full,T2+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-6.42714663310763,31.925376229458813,49.66627550111782,OptiTrack frame; Y is vertical,,,
v3-full,T2+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,59.274210699161,47.43131061056312,104.86831693359389
v3-full,T2+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,31.016851501060767,38.92689989037281,100.12322188714924,OptiTrack frame; Y is vertical,,,
v3-full,T2+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.121242453888667,151.6814161905982,272.6538800463635,OptiTrack frame; Y is vertical,,,
v3-full,T2+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.334911547169663,32.250438030448514,48.553374384691395,OptiTrack frame; Y is vertical,,,
v3-full,T2+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.64661869601917,47.6584636724144,101.77199004785635
v3-full,T2+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,31.016851501060767,38.92689989037281,100.12322188714924,OptiTrack frame; Y is vertical,,,
v3-full,T2+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.121242453888667,151.6814161905982,272.6538800463635,OptiTrack frame; Y is vertical,,,
v3-full,T2+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.334911547169663,32.250438030448514,48.553374384691395,OptiTrack frame; Y is vertical,,,
v3-full,T2+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.64661869601917,47.6584636724144,101.77199004785635
v3-full,T2+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,31.09306880089332,38.93995714749265,100.5452846062493,OptiTrack frame; Y is vertical,,,
v3-full,T2+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.394364154201604,151.44739520664885,272.27043567281106,OptiTrack frame; Y is vertical,,,
v3-full,T2+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.492849730266552,32.114661924289365,48.472388054219195,OptiTrack frame; Y is vertical,,,
v3-full,T2+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.638460998119726,47.15255065729275,101.91047414543314
v3-full,T2+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,30.77428537089968,39.06346887212826,100.68864090296321,OptiTrack frame; Y is vertical,,,
v3-full,T2+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-5.986105358615231,151.62482825103743,272.1575490057682,OptiTrack frame; Y is vertical,,,
v3-full,T2+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.511608439932033,32.1310897330976,48.596557611899776,OptiTrack frame; Y is vertical,,,
v3-full,T2+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.5593510761074,47.71023728888167,102.22609796712136
v3-full,T2+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,30.540305376138715,39.204444993370075,100.78975861620675,OptiTrack frame; Y is vertical,,,
v3-full,T2+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-6.009003505732039,151.6886099689006,272.60597043395546,OptiTrack frame; Y is vertical,,,
v3-full,T2+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-5.292501472390375,32.14817484880183,48.286579331090884,OptiTrack frame; Y is vertical,,,
v3-full,T2+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.51590019326005,47.739524874720615,102.67870629795574
v3-full,T3+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,34.49736367953326,44.73002267630144,108.37019072422073,OptiTrack frame; Y is vertical,,,
v3-full,T3+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-36.32165275874179,108.35395408470781,242.34499402403821,OptiTrack frame; Y is vertical,,,
v3-full,T3+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-4.546571083284122,32.73101860173642,53.731908930717864,OptiTrack frame; Y is vertical,,,
v3-full,T3+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,64.45797063961594,46.211800706593436,112.41025103394301
v3-full,T3+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,33.8071776747143,41.9317430697537,106.98026198495548,OptiTrack frame; Y is vertical,,,
v3-full,T3+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-35.47579915354995,107.73608988261874,242.40930551278655,OptiTrack frame; Y is vertical,,,
v3-full,T3+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.1871545019541165,32.10626261524644,50.39245362119237,OptiTrack frame; Y is vertical,,,
v3-full,T3+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,61.85430133092264,46.1012012287286,111.35195579955769
v3-full,T3+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,33.8071776747143,41.9317430697537,106.98026198495548,OptiTrack frame; Y is vertical,,,
v3-full,T3+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-35.47579915354995,107.73608988261874,242.40930551278655,OptiTrack frame; Y is vertical,,,
v3-full,T3+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.1871545019541165,32.10626261524644,50.39245362119237,OptiTrack frame; Y is vertical,,,
v3-full,T3+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,61.85430133092264,46.1012012287286,111.35195579955769
v3-full,T3+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,33.965574014974266,42.274142007098895,107.38363663290743,OptiTrack frame; Y is vertical,,,
v3-full,T3+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-35.62074208513804,107.77838756559554,241.9065048784498,OptiTrack frame; Y is vertical,,,
v3-full,T3+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.2381382747664227,32.27545155371547,50.30966917583056,OptiTrack frame; Y is vertical,,,
v3-full,T3+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.250193727485225,45.91565255125013,111.66903774939173
v3-full,T3+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,33.701076436867474,42.28395729737078,107.69674266472802,OptiTrack frame; Y is vertical,,,
v3-full,T3+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-35.476251162625594,107.6662767130354,244.6434077327137,OptiTrack frame; Y is vertical,,,
v3-full,T3+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-3.2226982728873996,32.112820419436304,50.21244844757132,OptiTrack frame; Y is vertical,,,
v3-full,T3+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.031035421884816,45.75021864366278,111.68220340045686
v3-full,T3+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,33.6402875517018,42.302741541367645,107.63459941293881,OptiTrack frame; Y is vertical,,,
v3-full,T3+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-35.340156556184645,107.7566488677749,244.13517532669522,OptiTrack frame; Y is vertical,,,
v3-full,T3+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-2.998623339532358,32.330398321812176,50.08254622967294,OptiTrack frame; Y is vertical,,,
v3-full,T3+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.10733929650539,46.16309747198214,111.60329089067639
v3-full,T4+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,26.804581857012778,39.98425644603782,99.10301245903987,OptiTrack frame; Y is vertical,,,
v3-full,T4+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-22.71579766967285,121.36357838008509,234.1458362482268,OptiTrack frame; Y is vertical,,,
v3-full,T4+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-9.06953842041131,26.9787705633768,46.945789366426716,OptiTrack frame; Y is vertical,,,
v3-full,T4+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,55.04902823225143,40.67698403854823,106.3148136204726
v3-full,T4+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,27.291548313722345,39.42641432554452,98.66433424947948,OptiTrack frame; Y is vertical,,,
v3-full,T4+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.42615917539361,122.0350776459156,232.34926924724036,OptiTrack frame; Y is vertical,,,
v3-full,T4+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-7.767452783595426,27.160805343981533,45.50012589645801,OptiTrack frame; Y is vertical,,,
v3-full,T4+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,54.78874987969232,42.2273850461667,105.51653283181986
v3-full,T4+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,27.291548313722345,39.42641432554452,98.66433424947948,OptiTrack frame; Y is vertical,,,
v3-full,T4+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.42615917539361,122.0350776459156,232.34926924724036,OptiTrack frame; Y is vertical,,,
v3-full,T4+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-7.767452783595426,27.160805343981533,45.50012589645801,OptiTrack frame; Y is vertical,,,
v3-full,T4+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,54.78874987969232,42.2273850461667,105.51653283181986
v3-full,T4+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,27.347430374682066,39.43883530309943,98.61281235422582,OptiTrack frame; Y is vertical,,,
v3-full,T4+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.441926853518737,121.69772929087318,232.04514447166704,OptiTrack frame; Y is vertical,,,
v3-full,T4+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-8.063563178723271,27.012757476592462,45.638027335853415,OptiTrack frame; Y is vertical,,,
v3-full,T4+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,54.797817893900884,41.59171443818168,105.63155935652037
v3-full,T4+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,27.418464041066844,39.44231128753907,98.85668695977927,OptiTrack frame; Y is vertical,,,
v3-full,T4+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-21.284568457507877,121.90070118248272,232.7429766680039,OptiTrack frame; Y is vertical,,,
v3-full,T4+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-7.72243746824716,27.124598239870544,45.228035461837955,OptiTrack frame; Y is vertical,,,
v3-full,T4+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,54.839504957427536,42.21934190569555,105.63029606702177
v3-full,T4+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,27.338591402358304,39.43681032637321,98.80968745935473,OptiTrack frame; Y is vertical,,,
v3-full,T4+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,-20.972137907181935,122.05793636142772,232.53450168684972,OptiTrack frame; Y is vertical,,,
v3-full,T4+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-7.564162635820959,27.154430935571813,45.20521425034945,OptiTrack frame; Y is vertical,,,
v3-full,T4+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,54.78790210797405,42.46027995176466,105.49417965018355
