pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,7881.4964892013595,7881.5025,-0.0060107986400907976,0.0060107986400907976
A-C,10743.78697589039,10745.39,-1.6030241096086684,1.6030241096086684
A-D,6313.434822813847,6313.265,0.169822813846622,0.169822813846622
A-E,1339.3143158637954,1339.3945,-0.0801841362047071,0.0801841362047071
A-F,7837.8769141525645,7838.199,-0.3220858474351189,0.3220858474351189
A-G,10815.147964863401,10813.039,2.1089648634006153,2.1089648634006153
A-H,6274.623071799075,6275.237,-0.6139282009253293,0.6139282009253293
B-C,8478.459136233327,8478.621,-0.16186376667246805,0.16186376667246805
B-D,11137.622572894908,11137.5165,0.10607289490872063,0.10607289490872063
B-E,7975.998967946362,7976.4125,-0.41353205363793677,0.41353205363793677
B-F,1429.5141694794374,1429.474,0.040169479437508926,0.040169479437508926
B-G,8805.982579254594,8806.135,-0.15242074540583417,0.15242074540583417
B-H,10885.666353738117,10885.2195,0.4468537381180795,0.4468537381180795
C-D,8407.9752806498,8407.515,0.46028064980055206,0.46028064980055206
C-E,10866.374921805485,10865.084,1.290921805484686,1.290921805484686
C-F,8613.490011176027,8613.1635,0.32651117602654267,0.32651117602654267
C-G,1425.164541950708,1425.344,-0.1794580492919522,0.1794580492919522
C-H,8239.636366557663,8239.8365,-0.2001334423366643,0.2001334423366643
D-E,6540.964719742822,6541.0205,-0.05578025717750279,0.05578025717750279
D-F,11119.923849926969,11120.2165,-0.29265007303183665,0.29265007303183665
D-G,8340.778569946968,8341.1425,-0.3639300530321634,0.3639300530321634
D-H,1467.8506552268748,1467.7395,0.111155226874871,0.111155226874871
E-F,7690.09966163672,7689.9305,0.16916163671976392,0.16916163671976392
E-G,10767.225701227335,10768.223,-0.9972987726650899,0.9972987726650899
E-H,6200.768635301987,6200.916,-0.147364698013007,0.147364698013007
F-G,8708.358347971143,8708.809,-0.4506520288559841,0.4506520288559841
F-H,10684.387727535683,10683.8775,0.5102275356821337,0.5102275356821337
G-H,7937.888490943695,7938.3555,-0.4670090563049598,0.4670090563049598
