phase,material,wall_count,walls,distance_cm,seed,metal_box_count,device,tag_points,trials,samples,range_bias_mean_m,range_sigma_mean_m,hor_err_p50_m,hor_err_p90_m,hor_err_p95_m,z_err_p50_m,z_err_p90_m,z_err_p95_m,pos_err_p50_m,pos_err_p90_m,pos_err_p95_m,failure_gt_0p5m_ratio,failure_gt_1p0m_ratio
phase3,light_drywall,4,x_min+x_max+y_min+y_max,55,,0,cuda:1,847,128,108416,0.008347220718860626,0.035217009484767914,0.024018146097660065,0.044405046850442886,0.0507635697722435,0.025881147012114525,0.06265297532081604,0.07413515448570251,0.0406276136636734,0.07061292976140976,0.08099093288183212,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,60,,0,cuda:1,847,128,108416,0.007236021105200052,0.034522511065006256,0.023314911872148514,0.04294885694980621,0.049184978008270264,0.024572089314460754,0.059735387563705444,0.07106456160545349,0.03905719146132469,0.06788654625415802,0.07775650918483734,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,65,,0,cuda:1,847,128,108416,0.006272745784372091,0.03392046317458153,0.02267131209373474,0.041636668145656586,0.04771148040890694,0.023573637008666992,0.05749163404107094,0.06868070363998413,0.03761717677116394,0.06554239243268967,0.07527230679988861,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,70,,0,cuda:1,847,128,108416,0.0054377042688429356,0.03339856490492821,0.022153908386826515,0.04068108648061752,0.04647435247898102,0.02283630147576332,0.055901847779750824,0.06640678644180298,0.03669019043445587,0.06381945312023163,0.07310424745082855,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,75,,0,cuda:1,847,128,108416,0.004713826812803745,0.0329461395740509,0.021732337772846222,0.04003812000155449,0.045856405049562454,0.02220204472541809,0.05428934097290039,0.06456469744443893,0.03577548265457153,0.06227941811084747,0.07146928459405899,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,80,,0,cuda:1,847,128,108416,0.004086311906576157,0.03255394473671913,0.021337958052754402,0.039207883179187775,0.04483862966299057,0.021496279165148735,0.052669912576675415,0.06284129619598389,0.03491919860243797,0.06054624170064926,0.06943716108798981,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,85,,0,cuda:1,847,128,108416,0.003542333608493209,0.032213956117630005,0.0210457481443882,0.03864845633506775,0.044197626411914825,0.02109825424849987,0.051746100187301636,0.061819449067115784,0.034414857625961304,0.059685058891773224,0.06845908612012863,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,90,,0,cuda:1,847,128,108416,0.0030707698315382004,0.03191922977566719,0.020759422332048416,0.038083262741565704,0.04347674921154976,0.02082299441099167,0.05116240680217743,0.061257198452949524,0.03380666673183441,0.059032000601291656,0.06770545244216919,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,95,,0,cuda:1,847,128,108416,0.0026619830168783665,0.03166373819112778,0.02056267485022545,0.03771334886550903,0.04319177567958832,0.020490961149334908,0.0502723753452301,0.059963468462228775,0.033387430012226105,0.05809371918439865,0.0665697306394577,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,100,,0,cuda:1,847,128,108416,0.0023076143115758896,0.03144225478172302,0.020412424579262733,0.03750233352184296,0.04303796589374542,0.020216219127178192,0.0498209223151207,0.0596090666949749,0.033175911754369736,0.057518795132637024,0.0660666823387146,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,105,,0,cuda:1,847,128,108416,0.0020004191901534796,0.03125026077032089,0.020240817219018936,0.03729414939880371,0.042717523872852325,0.020093541592359543,0.0493779331445694,0.058682069182395935,0.03289937973022461,0.057065900415182114,0.0652504712343216,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,110,,0,cuda:1,847,128,108416,0.0017341200727969408,0.03108382411301136,0.020131990313529968,0.036947667598724365,0.042254023253917694,0.02003817819058895,0.04901493340730667,0.058476924896240234,0.03269368037581444,0.056699544191360474,0.0650615468621254,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,115,,0,cuda:1,847,128,108416,0.001503269886597991,0.03093954175710678,0.02004658803343773,0.03685332089662552,0.04203226417303085,0.019742777571082115,0.04854082316160202,0.05803457275032997,0.03237259015440941,0.05627068877220154,0.06458093225955963,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,120,,0,cuda:1,847,128,108416,0.0013031517155468464,0.03081446886062622,0.01999237760901451,0.03662492707371712,0.04188309609889984,0.0197361558675766,0.04849112406373024,0.057991448789834976,0.03233027085661888,0.05616988241672516,0.0644037202000618,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,125,,0,cuda:1,847,128,108416,0.0011296732118353248,0.030706042423844337,0.01984279975295067,0.03642925247550011,0.041670411825180054,0.019833337515592575,0.048161037266254425,0.057575199753046036,0.032198287546634674,0.05582889914512634,0.06421440094709396,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,130,,0,cuda:1,847,128,108416,0.0009792887140065432,0.030612053349614143,0.019760724157094955,0.03624998778104782,0.041433535516262054,0.019620725885033607,0.04804845526814461,0.057515699416399,0.032094720751047134,0.05564351752400398,0.06370735168457031,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,135,,0,cuda:1,847,128,108416,0.0008489239262416959,0.030530575662851334,0.01968284696340561,0.03617687523365021,0.04134736582636833,0.019359253346920013,0.047680970281362534,0.05684684216976166,0.03184565529227257,0.05526655167341232,0.06341075897216797,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,140,,0,cuda:1,847,128,108416,0.0007359131705015898,0.030459942296147346,0.01965945214033127,0.03605256229639053,0.04130011796951294,0.019366830587387085,0.0476999394595623,0.057195622473955154,0.03179216757416725,0.05529166758060455,0.06347782164812088,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,145,,0,cuda:1,847,128,108416,0.0006379471160471439,0.030398713424801826,0.019580569118261337,0.035974711179733276,0.041272617876529694,0.019398219883441925,0.047395527362823486,0.05690727382898331,0.031719282269477844,0.05498369038105011,0.06332122534513474,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,150,,0,cuda:1,847,128,108416,0.0005530223133973777,0.03034563735127449,0.019593091681599617,0.03609231114387512,0.0412646047770977,0.01938251033425331,0.047423385083675385,0.05703053995966911,0.0317416712641716,0.0550953634083271,0.0633644238114357,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,155,,0,cuda:1,847,128,108416,0.00047940260265022516,0.030299626290798187,0.019564133137464523,0.03584275394678116,0.04098580777645111,0.019383633509278297,0.04747831076383591,0.056719135493040085,0.03167431056499481,0.05500873178243637,0.06302843987941742,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,160,,0,cuda:1,847,128,108416,0.0004155836359132081,0.030259737744927406,0.019573600962758064,0.035860732197761536,0.041046008467674255,0.019324826076626778,0.04770907014608383,0.05681273341178894,0.031689852476119995,0.05514977127313614,0.06319519877433777,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,165,,0,cuda:1,847,128,108416,0.0003602601063903421,0.030225161463022232,0.01956973224878311,0.0358797088265419,0.04104715213179588,0.019269458949565887,0.046996161341667175,0.056354764848947525,0.03158972039818764,0.05462023615837097,0.06272527575492859,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,170,,0,cuda:1,847,128,108416,0.00031230165041051805,0.030195187777280807,0.019479326903820038,0.035724084824323654,0.04084786772727966,0.01925034448504448,0.0473826602101326,0.05638570338487625,0.031514305621385574,0.054743409156799316,0.06270278990268707,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,175,,0,cuda:1,847,128,108416,0.00027072738157585263,0.030169202014803886,0.019462749361991882,0.035604022443294525,0.04073876142501831,0.019164755940437317,0.047402285039424896,0.05645468458533287,0.03145444393157959,0.05466889217495918,0.06272237002849579,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,180,,0,cuda:1,847,128,108416,0.0002346874971408397,0.030146677047014236,0.019415512681007385,0.035625286400318146,0.04066803306341171,0.019175944849848747,0.0472208634018898,0.05649298056960106,0.03143356740474701,0.054555412381887436,0.06267256289720535,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,185,,0,cuda:1,847,128,108416,0.00020344546646811068,0.030127154663205147,0.019529540091753006,0.035734713077545166,0.040857356041669846,0.019183699041604996,0.04734243452548981,0.05660344660282135,0.03152690455317497,0.05486898869276047,0.06287853419780731,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,190,,0,cuda:1,847,128,108416,0.00017636234406381845,0.030110225081443787,0.01945217326283455,0.035646952688694,0.04082576557993889,0.019281357526779175,0.04722457379102707,0.05663708969950676,0.031466156244277954,0.054777372628450394,0.06293688714504242,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,195,,0,cuda:1,847,128,108416,0.00015288467693608254,0.030095551162958145,0.01941540464758873,0.03568403050303459,0.04074515029788017,0.019204895943403244,0.0473480224609375,0.05676688253879547,0.03144024312496185,0.05477667227387428,0.06291183829307556,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,200,,0,cuda:1,847,128,108416,0.00013253231009002775,0.030082833021879196,0.019457995891571045,0.035756681114435196,0.0409119613468647,0.01922065205872059,0.04724132642149925,0.05635129660367966,0.031441301107406616,0.05476975068449974,0.0627797544002533,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,205,,0,cuda:1,847,128,108416,0.0001148893206845969,0.0300718042999506,0.019395876675844193,0.03573482111096382,0.04085122421383858,0.019035499542951584,0.04711633920669556,0.056196242570877075,0.031396251171827316,0.05460532382130623,0.06249496340751648,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,210,,0,cuda:1,847,128,108416,9.959504677681252e-05,0.030062245205044746,0.019418373703956604,0.03549323230981827,0.04068024456501007,0.019268523901700974,0.047022074460983276,0.056360773742198944,0.03139801323413849,0.05458918958902359,0.06263544410467148,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,215,,0,cuda:1,847,128,108416,8.633670950075611e-05,0.030053958296775818,0.019419478252530098,0.035534247756004333,0.04074059799313545,0.01907145045697689,0.047037601470947266,0.05632781982421875,0.03128432482481003,0.054470084607601166,0.06253921240568161,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,220,,0,cuda:1,847,128,108416,7.4843417678494e-05,0.030046775937080383,0.01948762685060501,0.03571043163537979,0.040889251977205276,0.019157346338033676,0.04707517847418785,0.05646175891160965,0.03138560801744461,0.054592788219451904,0.062696173787117,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,225,,0,cuda:1,847,128,108416,6.488008511951193e-05,0.030040549114346504,0.019360940903425217,0.03560777008533478,0.04081293195486069,0.01911420375108719,0.04689174145460129,0.056239694356918335,0.031303875148296356,0.05433269590139389,0.062440335750579834,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,230,,0,cuda:1,847,128,108416,5.624310142593458e-05,0.030035151168704033,0.01941533014178276,0.03552183881402016,0.04053840413689613,0.019191119819879532,0.04697378724813461,0.05617561191320419,0.03136704862117767,0.05440938472747803,0.0622311607003212,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,235,,0,cuda:1,847,128,108416,4.875593731412664e-05,0.030030472204089165,0.019449958577752113,0.035686396062374115,0.04093408212065697,0.019193917512893677,0.04686109349131584,0.05608443170785904,0.03136543184518814,0.054401498287916183,0.06245765835046768,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,240,,0,cuda:1,847,128,108416,4.2265408410457894e-05,0.03002641350030899,0.019366510212421417,0.035571224987506866,0.040581487119197845,0.019133925437927246,0.04697800427675247,0.05595708638429642,0.0313376747071743,0.054320335388183594,0.06231803074479103,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,245,,0,cuda:1,847,128,108416,3.663897223304957e-05,0.030022896826267242,0.01945696771144867,0.03556983172893524,0.04072185978293419,0.019058238714933395,0.04710192233324051,0.05640784651041031,0.031287603080272675,0.05451973155140877,0.0627162829041481,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,250,,0,cuda:1,847,128,108416,3.1761504942551255e-05,0.0300198495388031,0.019411735236644745,0.03549497574567795,0.04064938426017761,0.019236495718359947,0.046989377588033676,0.05627354234457016,0.031405337154865265,0.05441569536924362,0.06256474554538727,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,255,,0,cuda:1,847,128,108416,2.7533342290553264e-05,0.03001720830798149,0.019339732825756073,0.035445936024188995,0.040674544870853424,0.019136350601911545,0.046981267631053925,0.056196991354227066,0.03128770738840103,0.05442904308438301,0.06251790374517441,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,260,,0,cuda:1,847,128,108416,2.3868060452514328e-05,0.030014915391802788,0.0194130539894104,0.03551224619150162,0.04068838432431221,0.01897577755153179,0.04716937988996506,0.05630391836166382,0.03128786012530327,0.05456766486167908,0.06257067620754242,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,265,,0,cuda:1,847,128,108416,2.0690675228252076e-05,0.030012929812073708,0.019380750134587288,0.035522498190402985,0.040715791285037994,0.019109085202217102,0.046888552606105804,0.056200481951236725,0.03131306916475296,0.0544251874089241,0.06248285621404648,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,270,,0,cuda:1,847,128,108416,1.793630508473143e-05,0.030011208727955818,0.019432999193668365,0.0355478972196579,0.040511563420295715,0.019150691106915474,0.04713715985417366,0.056336745619773865,0.03138300031423569,0.05455051362514496,0.06257836520671844,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,275,,0,cuda:1,847,128,108416,1.554858317831531e-05,0.030009716749191284,0.01929960772395134,0.03537018597126007,0.040518030524253845,0.01909942366182804,0.04687323421239853,0.05616642162203789,0.03125103563070297,0.05432906001806259,0.06226382032036781,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,280,,0,cuda:1,847,128,108416,1.3478717846737709e-05,0.03000842034816742,0.019389867782592773,0.03553040325641632,0.04057241231203079,0.01912500709295273,0.04716039448976517,0.05642364174127579,0.03129670023918152,0.05456291511654854,0.06266967952251434,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,285,,0,cuda:1,847,128,108416,1.1684414857882075e-05,0.030007299035787582,0.019386284053325653,0.035453878343105316,0.040642060339450836,0.018958305940032005,0.04681289941072464,0.05611760541796684,0.031273648142814636,0.05433760583400726,0.062286362051963806,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,290,,0,cuda:1,847,128,108416,1.0128947906196117e-05,0.030006328597664833,0.019419975578784943,0.035471588373184204,0.04052164778113365,0.019110769033432007,0.04688072204589844,0.05628350377082825,0.03135862201452255,0.054481640458106995,0.062498610466718674,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,295,,0,cuda:1,847,128,108416,8.780569260125048e-06,0.03000548481941223,0.01937912218272686,0.035517558455467224,0.04055514186620712,0.0189736969769001,0.046916306018829346,0.055991291999816895,0.03121662512421608,0.05428905040025711,0.062173012644052505,0.0,0.0
phase3,light_drywall,4,x_min+x_max+y_min+y_max,300,,0,cuda:1,847,128,108416,7.611681667185621e-06,0.030004754662513733,0.019320089370012283,0.035664141178131104,0.040776073932647705,0.01903747022151947,0.04696979373693466,0.05638300999999046,0.03131958097219467,0.054511308670043945,0.06255282461643219,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,0,,0,cuda:1,847,128,108416,0.07599540054798126,0.06799770146608353,0.08357681334018707,0.15664242208003998,0.1803804337978363,0.14357873797416687,0.27535480260849,0.3119051456451416,0.1814197599887848,0.2934091091156006,0.3273044526576996,0.000544200127478689,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,5,,0,cuda:1,847,128,108416,0.06587874889373779,0.0629393681883812,0.07401111721992493,0.13796351850032806,0.15834125876426697,0.12494270503520966,0.24176079034805298,0.2742463946342468,0.1589077115058899,0.25802451372146606,0.2877178490161896,0.00014757968892809004,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,10,,0,cuda:1,847,128,108416,0.05710882693529129,0.05855441093444824,0.06553336977958679,0.12239311635494232,0.1405079960823059,0.10804250836372375,0.21331210434436798,0.24205297231674194,0.13887299597263336,0.22761091589927673,0.25435248017311096,2.767119076452218e-05,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,15,,0,cuda:1,847,128,108416,0.04950636625289917,0.05475318059325218,0.05825181305408478,0.10911227762699127,0.1247837245464325,0.09392610192298889,0.18755297362804413,0.21468979120254517,0.12215764820575714,0.20092451572418213,0.225422665476799,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,20,,0,cuda:1,847,128,108416,0.04291597753763199,0.05145798623561859,0.05198486149311066,0.09726058691740036,0.11160919070243835,0.08182273805141449,0.1667337715625763,0.19033847749233246,0.10758152604103088,0.17850461602210999,0.20058834552764893,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,25,,0,cuda:1,847,128,108416,0.03720291703939438,0.048601455986499786,0.046693719923496246,0.08722558617591858,0.10036265850067139,0.07178829610347748,0.14773789048194885,0.16934147477149963,0.09511522203683853,0.15881595015525818,0.1786344349384308,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,30,,0,cuda:1,847,128,108416,0.032250385731458664,0.04612519219517708,0.04246830940246582,0.07897478342056274,0.09074563533067703,0.0627494603395462,0.131838858127594,0.15138716995716095,0.0846686065196991,0.14211022853851318,0.15987616777420044,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,35,,0,cuda:1,847,128,108416,0.02795715257525444,0.043978575617074966,0.03858049958944321,0.0716855525970459,0.08234353363513947,0.0554763525724411,0.1181977391242981,0.13634073734283447,0.07564815878868103,0.1277320683002472,0.14467120170593262,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,40,,0,cuda:1,847,128,108416,0.024235429242253304,0.04211771488189697,0.035346850752830505,0.06561028957366943,0.07541727274656296,0.049133796244859695,0.10718213766813278,0.12406840920448303,0.06822310388088226,0.11634739488363266,0.13152408599853516,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,45,,0,cuda:1,847,128,108416,0.021009158343076706,0.0405045822262764,0.03257238119840622,0.060589127242565155,0.06950373947620392,0.043115854263305664,0.09691154956817627,0.11254830658435822,0.06150894612073898,0.10559099912643433,0.11979414522647858,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,50,,0,cuda:1,847,128,108416,0.01821237802505493,0.03910618647933006,0.03048059344291687,0.05645429342985153,0.06461146473884583,0.03891708701848984,0.08854642510414124,0.10320709645748138,0.05622556805610657,0.09706071019172668,0.11014848202466965,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,55,,0,cuda:1,847,128,108416,0.01578790694475174,0.03789395093917847,0.028630804270505905,0.05296299234032631,0.060743749141693115,0.03540210798382759,0.08167819678783417,0.09587061405181885,0.05196913331747055,0.08997891843318939,0.10248119384050369,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,60,,0,cuda:1,847,128,108416,0.01368618756532669,0.03684309124946594,0.02703922428190708,0.049942515790462494,0.05727042630314827,0.032199617475271225,0.07526848465204239,0.08862094581127167,0.04794992879033089,0.08339908719062805,0.09531226754188538,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,65,,0,cuda:1,847,128,108416,0.0118642533197999,0.03593212366104126,0.025698918849229813,0.04735063761472702,0.05444779247045517,0.029780760407447815,0.07015423476696014,0.0828254297375679,0.044996343553066254,0.0782613456249237,0.08950218558311462,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,70,,0,cuda:1,847,128,108416,0.01028485782444477,0.03514242544770241,0.024657990783452988,0.045397982001304626,0.05189581960439682,0.02779316157102585,0.06605371087789536,0.07801134884357452,0.04265076667070389,0.07405555248260498,0.08451785147190094,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,75,,0,cuda:1,847,128,108416,0.008915717713534832,0.03445785865187645,0.02376139536499977,0.04376446455717087,0.050032537430524826,0.02598455920815468,0.06241912022233009,0.07420825213193893,0.04053346440196037,0.07029815018177032,0.08071364462375641,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,80,,0,cuda:1,847,128,108416,0.007728838827461004,0.03386441618204117,0.023098494857549667,0.042460910975933075,0.04863366112112999,0.024574212729930878,0.05936121568083763,0.07083053886890411,0.03881385177373886,0.06743977963924408,0.07762961089611053,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,85,,0,cuda:1,847,128,108416,0.00669995928183198,0.03334997966885567,0.02247556671500206,0.04147205129265785,0.047352783381938934,0.023790227249264717,0.05738943815231323,0.06825824081897736,0.03773217648267746,0.06540463864803314,0.07480499893426895,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,90,,0,cuda:1,847,128,108416,0.005808045156300068,0.032904017716646194,0.021868575364351273,0.04026174545288086,0.04607485234737396,0.022781968116760254,0.05555259436368942,0.06614828109741211,0.03632514178752899,0.06341222673654556,0.07272914052009583,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,95,,0,cuda:1,847,128,108416,0.005034866742789745,0.032517433166503906,0.021517720073461533,0.03970398008823395,0.04531306028366089,0.022187089547514915,0.05396585166454315,0.06445353478193283,0.035602305084466934,0.06182466447353363,0.07103783637285233,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,100,,0,cuda:1,847,128,108416,0.004364614840596914,0.03218230605125427,0.021171459928154945,0.03906231373548508,0.04470666125416756,0.021587736904621124,0.0530567467212677,0.0630340725183487,0.034860335290431976,0.06076771765947342,0.06959265470504761,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,105,,0,cuda:1,847,128,108416,0.0037835866678506136,0.03189179301261902,0.020857516676187515,0.03846372663974762,0.043966833502054214,0.021215729415416718,0.05175759643316269,0.061798013746738434,0.03424360230565071,0.05938754230737686,0.06823302805423737,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,110,,0,cuda:1,847,128,108416,0.0032799094915390015,0.0316399522125721,0.020578930154442787,0.03794088959693909,0.04346756637096405,0.020880412310361862,0.05130080133676529,0.061025891453027725,0.03377890959382057,0.05900674685835838,0.06761548668146133,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,115,,0,cuda:1,847,128,108416,0.0028432803228497505,0.031421639025211334,0.020431241020560265,0.03741756081581116,0.042856089770793915,0.02048943005502224,0.05015117675065994,0.05995386838912964,0.03331447392702103,0.05780442804098129,0.06648018211126328,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,120,,0,cuda:1,847,128,108416,0.002464777324348688,0.031232386827468872,0.020270399749279022,0.03724529594182968,0.04259949550032616,0.020308474078774452,0.049556609243154526,0.059317149221897125,0.03303717076778412,0.057244621217250824,0.06574655324220657,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,125,,0,cuda:1,847,128,108416,0.0021366605069488287,0.031068330630660057,0.02021460048854351,0.03690066933631897,0.04224836081266403,0.02003779634833336,0.049170564860105515,0.05890670418739319,0.0326661542057991,0.056799959391355515,0.06528841704130173,0.0,0.0
phase3,gypsum_block,4,x_min+x_max+y_min+y_max,130,,0,cuda:1,847,128,108416,0.0018522236496210098,0.030926110222935677,0.020096274092793465,0.036810360848903656,0.04204894229769707,0.019888095557689667,0.04853889346122742,0.05814485624432564,0.032565902918577194,0.05640446022152901,0.064530149102211,0.0,0.0
