version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v1-old,solve,A-B,2895.163,2869.960834332821,-25.202165667179088,25.202165667179088
v1-old,solve,A-C,3719.243,3675.7396028470444,-43.503397152955586,43.503397152955586
v1-old,solve,A-D,2429.3915,2320.3741315128646,-109.01736848713563,109.01736848713563
v1-old,solve,A-E,1551.919,1471.5914717362755,-80.32752826372462,80.32752826372462
v1-old,solve,A-F,3322.793,3266.4312479445966,-56.361752055403485,56.361752055403485
v1-old,solve,A-G,4017.6255,4012.3844396181266,-5.241060381873467,5.241060381873467
v1-old,solve,A-H,2688.1415,2687.3199542228313,-0.8215457771689216,0.8215457771689216
v1-old,solve,B-C,2407.464,2242.348537807256,-165.11546219274396,165.11546219274396
v1-old,solve,B-D,3670.1915,3595.1241283931704,-75.06737160682951,75.06737160682951
v1-old,solve,B-E,3135.808,3054.0609838456576,-81.74701615434242,81.74701615434242
v1-old,solve,B-F,1619.525,1427.1989020765866,-192.3260979234135,192.3260979234135
v1-old,solve,B-G,2745.963,2744.4276328421743,-1.535367157825931,1.535367157825931
v1-old,solve,B-H,3901.561,3893.0863739847205,-8.474626015279682,8.474626015279682
v1-old,solve,C-D,2887.5275,2796.0029585310936,-91.52454146890659,91.52454146890659
v1-old,solve,C-E,3884.774,3878.3521809012727,-6.4218190987271555,6.4218190987271555
v1-old,solve,C-F,2672.164,2627.8786513176165,-44.285348682383756,44.285348682383756
v1-old,solve,C-G,1617.31,1449.3637610525009,-167.94623894749907,167.94623894749907
v1-old,solve,C-H,3346.326,3278.6335000523136,-67.69249994768643,67.69249994768643
v1-old,solve,D-E,2791.8875,2751.203415097217,-40.684084902782615,40.684084902782615
v1-old,solve,D-F,3852.1275,3845.2357760762243,-6.891723923775771,6.891723923775771
v1-old,solve,D-G,3161.4735,3095.9111378996754,-65.56236210032466,65.56236210032466
v1-old,solve,D-H,1660.9065,1470.9994584932722,-189.90704150672786,189.90704150672786
v1-old,solve,E-F,2762.9715,2755.2002138160833,-7.7712861839168,7.7712861839168
v1-old,solve,E-G,3711.6555,3664.6994347390696,-46.956065260930245,46.956065260930245
v1-old,solve,E-H,2333.7785,2268.3864039684195,-65.39209603158042,65.39209603158042
v1-old,solve,F-G,2374.067,2297.4825042902385,-76.58449570976154,76.58449570976154
v1-old,solve,F-H,3659.21,3587.7998745322334,-71.41012546776665,71.41012546776665
v1-old,solve,G-H,2879.6625,2884.2565860686263,4.594086068626439,4.594086068626439
v1-old,all1000,A-B,2895.163,2869.960834332821,-25.202165667179088,25.202165667179088
v1-old,all1000,A-C,3719.243,3675.7396028470444,-43.503397152955586,43.503397152955586
v1-old,all1000,A-D,2429.3915,2320.3741315128646,-109.01736848713563,109.01736848713563
v1-old,all1000,A-E,1551.919,1471.5914717362755,-80.32752826372462,80.32752826372462
v1-old,all1000,A-F,3322.793,3266.4312479445966,-56.361752055403485,56.361752055403485
v1-old,all1000,A-G,4017.6255,4012.3844396181266,-5.241060381873467,5.241060381873467
v1-old,all1000,A-H,2688.1415,2687.3199542228313,-0.8215457771689216,0.8215457771689216
v1-old,all1000,B-C,2407.464,2242.348537807256,-165.11546219274396,165.11546219274396
v1-old,all1000,B-D,3670.1915,3595.1241283931704,-75.06737160682951,75.06737160682951
v1-old,all1000,B-E,3135.808,3054.0609838456576,-81.74701615434242,81.74701615434242
v1-old,all1000,B-F,1619.525,1427.1989020765866,-192.3260979234135,192.3260979234135
v1-old,all1000,B-G,2745.963,2744.4276328421743,-1.535367157825931,1.535367157825931
v1-old,all1000,B-H,3901.561,3893.0863739847205,-8.474626015279682,8.474626015279682
v1-old,all1000,C-D,2887.5275,2796.0029585310936,-91.52454146890659,91.52454146890659
v1-old,all1000,C-E,3884.774,3878.3521809012727,-6.4218190987271555,6.4218190987271555
v1-old,all1000,C-F,2672.164,2627.8786513176165,-44.285348682383756,44.285348682383756
