version,ID,tilt,facing,inner_radius_mm,outer_radius_mm,deltaR_mm,deltaR_error_mm,abs_deltaR_error_mm,inner_radius_bias_mm,outer_radius_bias_mm,inner_outer_center_sep_mm,inner_turn_center_rms_3d_mm,outer_turn_center_rms_3d_mm,inner_turn_center_p95_3d_mm,outer_turn_center_p95_3d_mm,inner_turn_count,outer_turn_count,inner_circle_thickness_rms_diagnostic,outer_circle_thickness_rms_diagnostic
v2,ID36,high,ADHE,483.73636773008957,601.3497929872015,117.61342525711189,-2.386574742888115,2.386574742888115,43.73636773008957,41.349792987201454,43.36644648224106,19.551809150681517,16.542175910395397,37.705709105616826,26.678722507714188,23,23,86.33164851262032,84.78128695253226
v2,ID37,high-extra,suspect,492.1316732197378,583.1132809480358,90.981607728298,-29.018392271701998,29.018392271701998,52.13167321973782,23.113280948035822,24.255385276294422,12.854393997305442,11.409272845266225,21.725498212714555,17.41136958873501,23,23,74.44586244705312,58.79541538912834
v2,ID38,vertical,ABEF,474.24651388055054,582.4505195577258,108.20400567717525,-11.795994322824754,11.795994322824754,34.24651388055054,22.450519557725784,16.409357835027407,26.39444759750458,13.134595738916822,45.93232849008556,24.279150329966356,23,23,76.97770332692066,58.73848707054636
v2,ID39,vertical,BCGF,458.3449262731031,559.7606612314225,101.41573495831943,-18.584265041680567,18.584265041680567,18.344926273103113,-0.23933876857745418,20.35206216635554,14.090246288646917,10.32537701227437,28.296248469548498,15.362935810753681,22,22,67.81368057127436,57.961756742099936
v2,ID40,vertical,CDHG,478.3282816233248,584.0021255236816,105.67384390035676,-14.326156099643242,14.326156099643242,38.32828162332481,24.00212552368157,29.631380310664206,21.044477277600755,13.990005399937877,31.124080663945403,25.50120846078535,23,23,80.1710269502929,61.91036373002891
v2,ID41,vertical,ADHE,486.8349356797251,570.9637484648879,84.12881278516278,-35.87118721483722,35.87118721483722,46.834935679725106,10.963748464887885,18.690595879839282,14.132061872187089,15.322140746043404,23.59688695858752,33.45537866310001,23,23,71.41694045980658,56.94711993526439
v3-full,ID25,planar,none,508.04974734888447,616.0015601550131,107.9518128061286,-12.0481871938714,12.0481871938714,68.04974734888447,56.00156015501307,83.32509214360438,25.099175973415498,22.596800236484317,48.5108303261606,37.96448846108015,31,31,148.84863190608223,116.11814590694573
v3-full,ID26,small,BCGF,524.8991004441463,595.3155705472042,70.41647010305792,-49.58352989694208,49.58352989694208,84.89910044414626,35.315570547204175,54.74852870729525,42.97625396620616,12.701461386419618,62.238818296242584,19.149074656540254,28,28,151.86272606832463,103.75952965966522
v3-full,ID27,small,CDHG,534.451673092334,603.5051397980066,69.05346670567258,-50.94653329432742,50.94653329432742,94.45167309233398,43.50513979800655,47.735784313509114,25.044851643699303,17.41673954462187,43.48721216897468,27.500892705829106,29,29,123.74187457838867,101.75630178747112
v3-full,ID28,small,ADHE,516.8729088945556,624.8867391221311,108.01383022757545,-11.986169772424546,11.986169772424546,76.87290889455562,64.88673912213108,48.27922187661714,23.06220701574579,26.486643662774902,44.55558254954435,36.736576451344554,28,28,140.26666229986478,117.04407332437387
v3-full,ID29,mid,ABEF,565.9261312223116,652.594394866226,86.66826364391443,-33.33173635608557,33.33173635608557,125.9261312223116,92.59439486622603,42.170738829403156,34.90236779059493,16.822332471285478,61.14942816335841,24.88763317878405,29,29,124.91348567810782,86.53037199612076
v3-full,ID30,mid,BCGF,536.3679607359522,598.8975523162519,62.529591580299666,-57.470408419700334,57.470408419700334,96.36796073595224,38.897552316251904,27.46835858961141,22.42841397632917,13.686700365096137,38.90905854734258,23.222780893190333,24,24,122.65092551171588,88.38084254348244
v3-full,ID31,mid,CDHG,524.8201986404216,598.8945181415671,74.07431950114551,-45.92568049885449,45.92568049885449,84.82019864042161,38.89451814156712,48.67230358410509,18.848670138620086,11.566382211009602,27.193560409880266,17.05039830904935,23,23,94.60654650296192,70.23810326895547
v3-full,ID32,mid,ADHE,532.6588921338799,625.9989335015183,93.34004136763838,-26.659958632361622,26.659958632361622,92.65889213387993,65.99893350151831,38.35690414003993,21.111983424412962,14.977781628569101,29.208976815072692,24.480584663028285,24,24,119.79712988989886,83.44955064174022
v3-full,ID33,high,ABEF,570.8279374386995,654.1371593694108,83.30922193071137,-36.690778069288626,36.690778069288626,130.82793743869945,94.13715936941082,70.96685170542399,18.96654492357844,11.054895139929345,28.11031514870468,17.95743408951619,24,24,123.99769270871879,85.94636297060589
v3-full,ID34,high,BCGF,528.432519708144,613.4418135081314,85.0092937999874,-34.990706200012596,34.990706200012596,88.43251970814401,53.44181350813142,25.591167043338338,18.548994490894113,11.744231341864918,30.751846266019893,16.971775169740223,23,23,91.74882289885414,69.27708545657629
v3-full,ID35,high,CDHG,515.3394219512704,597.6734459307374,82.33402397946702,-37.66597602053298,37.66597602053298,75.33942195127042,37.673445930737444,27.501901083712763,14.426340480686688,10.765012938971784,21.529392356142072,18.086915550774766,23,23,81.16962097973239,62.03722127853165
v3-full,ID36,high,ADHE,518.3372461808721,620.6830912862699,102.34584510539787,-17.65415489460213,17.65415489460213,78.33724618087206,60.68309128626993,39.46246321755086,21.631952902170397,21.62558991403945,35.759640975040995,40.214695821495745,23,23,85.12164175678684,80.71443610074752
v3-full,ID37,high-extra,suspect,526.6914923024373,607.0439371380093,80.35244483557199,-39.64755516442801,39.64755516442801,86.69149230243727,47.043937138009255,29.792845677536533,14.307960809393636,10.64937829616161,23.085612284076895,15.865552284237573,23,23,78.82964028511785,58.823157530458154
v3-full,ID38,vertical,ABEF,507.03427206967206,611.1227780389954,104.08850596932336,-15.911494030676636,15.911494030676636,67.03427206967206,51.12277803899542,15.926734249706954,27.50497824198547,12.342406643932689,46.91731816447859,18.011718049723797,23,23,79.47471372548972,64.68386187856434
v3-full,ID39,vertical,BCGF,490.1605624628857,583.1213765601503,92.96081409726463,-27.03918590273537,27.03918590273537,50.16056246288571,23.12137656015034,10.599310845428457,12.48676514329786,11.298635037579027,17.90713111322541,16.59012424980737,22,22,66.72181402307962,59.770008857027115
v3-full,ID40,vertical,CDHG,512.7327021082572,604.9415382727647,92.20883616450749,-27.79116383549251,27.79116383549251,72.73270210825717,44.94153827276466,23.601400371782773,20.39514837340986,14.615413449060723,33.76526233988001,22.32008825377056,23,23,79.85931702325006,59.926686013322595
v3-full,ID41,vertical,ADHE,523.2548187947667,598.6304361687785,75.37561737401177,-44.62438262598823,44.62438262598823,83.25481879476672,38.63043616877849,24.543016177636922,13.98523957531148,15.227613790786785,25.049396665552912,30.584764216471537,23,23,75.3679913844096,59.59616941403719
v3-lite,ID25,planar,none,502.87559513919064,613.9444230744965,111.06882793530588,-8.931172064694124,8.931172064694124,62.87559513919064,53.94442307449651,74.59921341423671,17.779346257700823,18.080410477031396,31.15153761507716,30.13521485020786,31,31,123.38950287354089,102.43710687853539
v3-lite,ID26,small,BCGF,507.48544738762416,602.198199265144,94.71275187751985,-25.28724812248015,25.28724812248015,67.48544738762416,42.19819926514401,46.045152956390275,27.696915314111475,10.453439821793305,48.14610552175894,17.402450489745622,28,28,127.27859046843281,99.25139865827137
v3-lite,ID27,small,CDHG,527.8738046297227,605.4087829965257,77.53497836680299,-42.46502163319701,42.46502163319701,87.87380462972271,45.4087829965257,40.78789468386469,18.72471279459954,13.136441959295817,31.56100836585329,19.8045366084123,29,29,102.35918282531705,78.86259667861835
v3-lite,ID28,small,ADHE,506.23238840668756,606.545586179237,100.31319777254947,-19.686802227450528,19.686802227450528,66.23238840668756,46.545586179237034,44.803995637134605,20.51736707340959,17.09198805183833,35.22572830439347,27.658047636817646,28,28,115.15391203614584,99.11734550691752
v3-lite,ID29,mid,ABEF,534.2172118348799,622.1949682005372,87.97775636565734,-32.02224363434266,32.02224363434266,94.21721183487989,62.19496820053723,42.79131748075698,25.739648631949855,13.422855960842137,49.81648116884181,19.74146550808472,29,29,114.55891106809581,72.30080519707263
v3-lite,ID30,mid,BCGF,513.1613967704794,597.5457372380688,84.38434046758937,-35.61565953241063,35.61565953241063,73.16139677047943,37.545737238068796,18.513701477166144,18.452233828472284,15.069829698752548,31.49951816245885,21.636403175457946,24,24,108.45751440864865,86.99810538405805
v3-lite,ID31,mid,CDHG,509.4839815208897,593.3606039659857,83.87662244509596,-36.12337755490404,36.12337755490404,69.4839815208897,33.36060396598566,40.022595911688384,15.167475696687035,11.103122234953041,22.502552544505598,18.161548074220892,23,23,86.06433059036306,63.23974260102835
v3-lite,ID32,mid,ADHE,505.2652478131449,596.2009879192219,90.93574010607699,-29.06425989392301,29.06425989392301,65.26524781314492,36.200987919221916,41.692249273350946,17.38216910073425,14.365928228900517,29.031107120290976,27.814418090681254,24,24,106.62330499326634,80.75465754625432
v3-lite,ID33,high,ABEF,535.3488364890999,618.2743331791739,82.92549669007406,-37.074503309925944,37.074503309925944,95.34883648909988,58.27433317917394,57.53493604849457,17.376780310471503,12.581838565985032,26.244997789229306,17.432440862744258,24,24,130.43079342465984,86.82401084233162
v3-lite,ID34,high,BCGF,504.54724245127085,585.2409690004718,80.6937265492009,-39.3062734507991,39.3062734507991,64.54724245127085,25.24096900047175,23.087570874455295,16.514842263840915,11.491136874842505,25.314565276153694,18.01993772072707,23,23,87.78052602727514,69.03213485541866
v3-lite,ID35,high,CDHG,482.43966545497017,570.1144850632887,87.67481960831856,-32.32518039168144,32.32518039168144,42.43966545497017,10.114485063288726,26.910955883620893,13.139792497771348,11.013330033044324,18.932613362572486,15.186163010042353,23,23,69.248387471866,56.3971972559608
v3-lite,ID36,high,ADHE,483.5213166183261,601.0506857416149,117.52936912328875,-2.4706308767112546,2.4706308767112546,43.521316618326125,41.05068574161487,43.18443668848863,19.557983094068895,16.68660907430241,37.67286977528655,26.831972901054474,23,23,86.28700155275632,84.6985674463028
v3-lite,ID37,high-extra,suspect,492.28394725344504,583.2341552956559,90.95020804221087,-29.049791957789125,29.049791957789125,52.283947253445035,23.23415529565591,24.384644012625664,12.863038849656268,11.407021276097007,21.844231400320027,17.458636789179987,23,23,74.55427091581463,58.900701997904854
v3-lite,ID38,vertical,ABEF,474.0114484326086,582.2941498343872,108.28270140177864,-11.717298598221362,11.717298598221362,34.011448432608574,22.294149834387213,16.576917350908747,26.341721208987924,13.120159077419432,45.91684834771478,24.19470922128968,23,23,76.99270779359166,58.829997666186536
v3-lite,ID39,vertical,BCGF,458.2643355741194,559.7294249810335,101.4650894069141,-18.534910593085897,18.534910593085897,18.2643355741194,-0.2705750189664968,20.420670899769586,14.096585365848917,10.31656575648261,28.481506943633057,15.32533808358928,22,22,67.78124502339462,57.982832695214505
v3-lite,ID40,vertical,CDHG,478.1817057402077,583.7934495663586,105.61174382615093,-14.388256173849072,14.388256173849072,38.18170574020769,23.793449566358618,29.70061982197603,20.9964749936239,13.931113841220103,31.067782966313654,25.450316906353905,23,23,80.12674108562757,61.91497828802883
v3-lite,ID41,vertical,ADHE,486.9757535510708,571.0244567961769,84.04870324510608,-35.95129675489392,35.95129675489392,46.975753551070795,11.024456796176878,18.70094845143645,14.134688411013768,15.316783117482583,23.547890559742036,33.30896502701534,23,23,71.430052252371,57.03381714053265
v4-io,ID25,planar,none,503.7560692787882,612.0789739397078,108.32290466091962,-11.677095339080381,11.677095339080381,63.756069278788175,52.078973939707794,88.26532439980743,18.242983043728046,19.425784953217637,34.12277356707992,31.18945560269635,31,31,128.55330516061974,103.78923682835106
v4-io,ID26,small,BCGF,515.9000427841484,603.9179326039853,88.01788981983691,-31.98211018016309,31.98211018016309,75.90004278414835,43.917932603985264,54.74170314999243,27.69609973781575,10.597059915560546,41.69312497731871,17.707322942852375,28,28,132.09351719595236,102.31878296286492
v4-io,ID27,small,CDHG,531.2344212963184,603.9838704971997,72.74944920088137,-47.25055079911863,47.25055079911863,91.23442129631837,43.983870497199746,41.583080810971595,19.896858219571605,13.773265849625298,31.65982599945556,20.67762544981926,29,29,104.49308358373298,79.91084475349948
v4-io,ID28,small,ADHE,513.59956610048,610.7537266662803,97.15416056580023,-22.845839434199775,22.845839434199775,73.59956610048005,50.75372666628027,52.205188915698585,22.603817231042026,17.360836913503654,37.235186245668885,27.717372819729675,28,28,118.49548442212358,97.33383902773575
v4-io,ID29,mid,ABEF,540.8113625599777,627.482824131441,86.67146157146328,-33.32853842853672,33.32853842853672,100.81136255997774,67.48282413144102,46.95082000678254,27.91067016056443,13.830545186936662,52.2090128597423,19.989589021384116,29,29,117.65682490958372,73.7034523382306
v4-io,ID30,mid,BCGF,526.2098997378928,604.792703121425,78.58280338353222,-41.41719661646778,41.41719661646778,86.20989973789278,44.792703121425006,23.632995212699168,18.350759919406492,13.85651040805408,30.632893328284126,21.16963163054842,24,24,115.91716843868323,87.33725124614044
v4-io,ID31,mid,CDHG,516.0474179103196,594.6812043348198,78.63378642450016,-41.36621357549984,41.36621357549984,76.04741791031961,34.68120433481977,46.164452315995085,14.905645735845,11.114031158980767,21.21165517056472,19.20810832501068,23,23,91.72798745398919,67.63736227524768
v4-io,ID32,mid,ADHE,516.706230068597,603.1065675998827,86.40033753128569,-33.599662468714314,33.599662468714314,76.70623006859705,43.10656759988274,42.833070915678434,16.603240921303186,13.491422132794403,27.772569679623683,27.357489375565,24,24,108.81969900957634,78.6585796048142
v4-io,ID33,high,ABEF,542.1721860702119,627.6333070376129,85.46112096740103,-34.53887903259897,34.53887903259897,102.17218607021186,67.6333070376129,64.820350403082,17.51472077917209,12.560384373061897,28.987282872716772,17.3326103844854,24,24,131.89606149089278,87.6938509337115
v4-io,ID34,high,BCGF,516.8761971223448,596.7285234006961,79.85232627835126,-40.147673721648744,40.147673721648744,76.87619712234482,36.728523400696076,21.43535526330431,15.31646704595358,10.82132154809024,22.99189823277108,17.032657079159698,23,23,86.7236964127261,67.88031808076278
v4-io,ID35,high,CDHG,493.6490757533428,575.4717439523077,81.82266819896495,-38.17733180103505,38.17733180103505,53.6490757533428,15.471743952307747,26.281761378635693,12.870555023095408,11.050702973570054,20.800344214205516,16.444716703536997,23,23,71.6135095895252,56.05520122286925
v4-io,ID36,high,ADHE,498.0736032916708,607.8942125762032,109.82060928453245,-10.179390715467548,10.179390715467548,58.07360329167079,47.894212576203245,36.09080665560083,19.661129263748503,15.05147513672229,35.49134230269693,25.094444080470943,23,23,86.0486984750447,78.54071804508939
v4-io,ID37,high-extra,suspect,502.907939857137,590.6932808504322,87.78534099329516,-32.214659006704835,32.214659006704835,62.90793985713702,30.69328085043219,29.36577059783053,12.996601676683198,11.255477664079294,20.34490281419665,18.343983396717405,23,23,76.7331324681054,59.03837655448427
v4-io,ID38,vertical,ABEF,487.03346873202406,589.5025133255033,102.46904459347923,-17.530955406520775,17.530955406520775,47.03346873202406,29.502513325503287,12.082859422811548,24.493281765026225,12.50376662604005,45.29725452064923,23.814040697545803,23,23,75.16346000233503,57.396564090497144
v4-io,ID39,vertical,BCGF,469.5817300508466,567.0615137957149,97.47978374486826,-22.520216255131743,22.520216255131743,29.581730050846602,7.061513795714859,18.220627703041963,13.254615864686512,10.437215315815893,24.245991107552335,15.758250496814059,22,22,66.7044234689556,56.34091114952099
v4-io,ID40,vertical,CDHG,489.7000508027857,588.2486509694568,98.54860016667106,-21.451399833328935,21.451399833328935,49.70005080278571,28.248650969456776,28.26625051281141,20.59608667906387,12.659588514548657,30.26083830978334,23.253882402960226,23,23,80.13347730324831,58.496470706167266
v4-io,ID41,vertical,ADHE,498.67973477777537,578.4366665672501,79.75693178947472,-40.24306821052528,40.24306821052528,58.679734777775366,18.436666567250086,17.224497679756006,13.156889454570043,14.772473472265858,19.20182422041811,30.18145401234605,23,23,69.85055786163532,56.28488636574694
