version,label,meaning,tag_delay_mm,autopos_rms,autopos_p95,static_n,static_median,static_p95,static_max,roto_n,roto_deltaR_mean,roto_deltaR_rms,roto_abs_deltaR_median,roto_abs_deltaR_p95,roto_turn_center_median,roto_turn_center_p95
v1-old,V1,"simple bidirectional mean, no delay",0.0,85.2463578425899,182.22076061099776,24,62.90848464100333,94.64023875377576,108.52693852126994,17,-40.3471806426172,42.89735397171129,40.25055816510326,59.87813499997549,18.08947442085983,33.31152961538773
v2,V2,"weighted/IVW pair fusion, no delay",0.0,52.3579326922222,87.23606188418795,24,61.72376751975852,89.0684617972022,116.0891383610776,17,-26.425567638121574,28.801410333821412,29.018392271701998,39.849803674401095,14.98636835817704,25.962224209949127
v3-lite,V3-lite,"MAD/MVUE robust pair fusion, no delay",0.0,52.29109680475433,87.90975655994784,24,61.929379411895184,89.44629158579723,116.04551505460213,17,-26.471407457079955,28.848852758641982,29.06425989392301,39.93802308727868,15.118652697719792,25.950374033913178
v3-full,V3-full,robust pair fusion plus per-anchor delay,0.0,102.49657601163851,258.59489870056893,24,64.30244496121148,95.08627484242199,97.1804029355771,17,-33.52750592990145,36.13499248953618,34.990706200012596,52.251308319402,17.119536007953673,30.094064583998765
v4-io,V4-io,current production inter-anchor solver,0.0,48.168758821052705,108.78846050661649,24,58.603243414574436,88.19886400901106,114.91491280285274,17,-30.615928283808376,32.42899743202175,33.32853842853672,42.58386745299794,14.314491940159968,25.614268055502553
