experiment_id,seed_id,wall_time_s,status
X_A0_L0_I0_T11,S00,0.1319865299999492,ok
X_A0_L0_I0_T12,S00,0.26027054799988036,ok
X_A0_L0_I1_T11,S00,0.13779463499986377,ok
X_A0_L0_I1_T12,S00,0.21415625899999213,ok
X_A0_L0_I2_T11,S00,0.1361532939999961,ok
X_A0_L0_I2_T12,S00,0.24186204199986605,ok
X_A0_L0_I3_T11,S00,0.14406996000002437,ok
X_A0_L0_I3_T12,S00,0.21704592099990805,ok
X_A0_L0_I4_T11,S00,0.13636734399983652,ok
X_A0_L0_I4_T12,S00,0.2721407269998508,ok
X_A0_L0_I5_T11,S00,0.19276328099999773,ok
X_A0_L0_I5_T12,S00,0.22135544499997195,ok
X_A0_L0_I6_T11,S00,0.18513890500003072,ok
X_A0_L0_I6_T12,S00,0.26244926899994425,ok
X_A0_L0_I7_T11,S00,0.13370239100004255,ok
X_A0_L0_I7_T12,S00,0.22249273600004926,ok
X_A0_L0_I8_T11,S00,0.1286975570001232,ok
X_A0_L0_I8_T12,S00,0.21394339900007253,ok
X_A1_L0_I0_T11,S00,0.18137667199994212,ok
X_A1_L0_I0_T12,S00,0.27760169200018936,ok
X_A1_L0_I1_T11,S00,0.13115663999997196,ok
X_A1_L0_I1_T12,S00,0.22181177499987825,ok
X_A1_L0_I2_T11,S00,0.13719003500000326,ok
X_A1_L0_I2_T12,S00,0.2072486330000629,ok
X_A1_L0_I3_T11,S00,0.13544732299988027,ok
X_A1_L0_I3_T12,S00,0.18465166400005728,ok
X_A1_L0_I4_T11,S00,0.12728459599998132,ok
X_A1_L0_I4_T12,S00,0.22000308399992718,ok
X_A1_L0_I5_T11,S00,0.10404612699994686,ok
X_A1_L0_I5_T12,S00,0.21096841600001426,ok
X_A1_L0_I6_T11,S00,0.14110994800012122,ok
X_A1_L0_I6_T12,S00,0.20716855299997405,ok
X_A1_L0_I7_T11,S00,0.13109553899994353,ok
X_A1_L0_I7_T12,S00,0.2137479779999012,ok
X_A1_L0_I8_T11,S00,0.14213449799990485,ok
X_A1_L0_I8_T12,S00,0.20331456899998557,ok
X_A2_L0_I0_T11,S00,0.12409233299990774,ok
X_A2_L0_I0_T12,S00,0.18892472699985774,ok
X_A2_L0_I1_T11,S00,0.11996192099991276,ok
