timestamp,id,type,path,notes
2026-06-23T14:31:41+02:00,"CODEX_SW20",sweep,"/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun2_backend_20260623_142842/sweep_CODEX_SW20_20_prewarm2_20260623_142845","sw_sets=20; prewarm=2; rc=0"
2026-06-23T14:32:47+02:00,"CODEX_STATIC_OFF","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun2_backend_20260623_142842/static_CODEX_STATIC_OFF_BSF66F_25s_20260623_143143","duration_s=25; targets=BSF66F; cir=off; rc=0"
2026-06-23T14:33:54+02:00,"CODEX_STATIC_COMPACT","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun2_backend_20260623_142842/static_CODEX_STATIC_COMPACT_BSF66F_25s_20260623_143250","duration_s=25; targets=BSF66F; cir=compact; rc=0"
2026-06-23T14:35:32+02:00,"CODEX_STATIC_FULL_BASE","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun2_backend_20260623_142842/static_CODEX_STATIC_FULL_BASE_BSF66F_25s_20260623_143428","duration_s=25; targets=BSF66F; cir=off; rc=0"
2026-06-23T14:37:59+02:00,"CODEX_STATIC_FULL_CIR","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun2_backend_20260623_142842/static_CODEX_STATIC_FULL_CIR_BSF66F_25s_20260623_143658","duration_s=25; targets=BSF66F; cir=full; rc=0"
2026-06-23T14:38:05+02:00,CIRRAW_BSF66F_20260623_143657,cir_raw_full,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_cleanrun2_backend_20260623_142842/CIRRAW_BSF66F_20260623_143657,target=BSF66F; duration_s=75; frames=330
