chunk_id,stage,rows,row_count,max_tracks,max_frames,estimated_cost,status,attempts,gpu_device,message,started_utc,child_run_id,wall_time_s,log_path,finished_utc
agreement_0000,agreement,"['R2:L0:I0:T6', 'R2:L2:I3:T6']",2,2,200,2,failed,1,cuda:0,returncode=1,2026-06-07T00:13:02.227990+00:00,phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z_agreement_0000_cuda0,5.6858942180006125,runs/phase4_algorithm_factory/phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z/logs/agreement_0000_cuda0.log,2026-06-07T00:13:07.915442+00:00
agreement_0001,agreement,"['R4:L8:I1+I2+I3+I8:T8', 'R4:L14:I1+I2+I3+I8:T8']",2,2,200,2,failed,1,cuda:0,returncode=1,2026-06-07T00:13:02.229382+00:00,phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z_agreement_0001_cuda0,4.7836639679990185,runs/phase4_algorithm_factory/phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z/logs/agreement_0001_cuda0.log,2026-06-07T00:13:07.016239+00:00
partial_raw_0000,partial_raw,"['R2:L0:I0:T6', 'R2:L0:I0:T8', 'R2:L0:I1:T6', 'R2:L0:I1:T8', 'R2:L0:I3:T6', 'R2:L0:I3:T8', 'R2:L0:I4:T6', 'R2:L0:I4:T8']",8,0,0,64,failed,1,cuda:0,returncode=1,2026-06-07T00:13:02.232416+00:00,phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z_partial_raw_0000_cuda0,6.098893643998963,runs/phase4_algorithm_factory/phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z/logs/partial_raw_0000_cuda0.log,2026-06-07T00:13:08.332342+00:00
partial_raw_0001,partial_raw,"['R2:L0:I7:T6', 'R2:L0:I7:T8', 'R2:L0:I8:T6', 'R2:L0:I8:T8', 'R2:L0:I1+I3+I7:T6', 'R2:L0:I1+I3+I7:T8', 'R2:L0:I1+I2+I3+I8:T6', 'R2:L0:I1+I2+I3+I8:T8']",8,0,0,64,failed,1,cuda:0,returncode=1,2026-06-07T00:13:02.233328+00:00,phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z_partial_raw_0001_cuda0,4.686982410999917,runs/phase4_algorithm_factory/phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z/logs/partial_raw_0001_cuda0.log,2026-06-07T00:13:06.921439+00:00
partial_raw_0002,partial_raw,"['R2:L1:I0:T6', 'R2:L1:I0:T8', 'R2:L1:I1:T6', 'R2:L1:I1:T8', 'R2:L1:I3:T6', 'R2:L1:I3:T8', 'R2:L1:I4:T6', 'R2:L1:I4:T8']",8,0,0,64,failed,1,cuda:0,returncode=1,2026-06-07T00:13:02.234274+00:00,phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z_partial_raw_0002_cuda0,7.20518170700052,runs/phase4_algorithm_factory/phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z/logs/partial_raw_0002_cuda0.log,2026-06-07T00:13:09.440559+00:00
partial_raw_0003,partial_raw,"['R2:L1:I7:T6', 'R2:L1:I7:T8', 'R2:L1:I8:T6', 'R2:L1:I8:T8', 'R2:L1:I1+I3+I7:T6', 'R2:L1:I1+I3+I7:T8', 'R2:L1:I1+I2+I3+I8:T6', 'R2:L1:I1+I2+I3+I8:T8']",8,0,0,64,failed,1,cuda:0,returncode=1,2026-06-07T00:13:02.235251+00:00,phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z_partial_raw_0003_cuda0,6.989420025998697,runs/phase4_algorithm_factory/phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z/logs/partial_raw_0003_cuda0.log,2026-06-07T00:13:09.225733+00:00
partial_raw_0004,partial_raw,"['R2:L2:I0:T6', 'R2:L2:I0:T8', 'R2:L2:I1:T6', 'R2:L2:I1:T8', 'R2:L2:I3:T6', 'R2:L2:I3:T8', 'R2:L2:I4:T6', 'R2:L2:I4:T8']",8,0,0,64,failed,1,cuda:0,returncode=1,2026-06-07T00:13:02.236168+00:00,phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z_partial_raw_0004_cuda0,5.536487636998572,runs/phase4_algorithm_factory/phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z/logs/partial_raw_0004_cuda0.log,2026-06-07T00:13:07.773685+00:00
partial_raw_0005,partial_raw,"['R2:L2:I7:T6', 'R2:L2:I7:T8', 'R2:L2:I8:T6', 'R2:L2:I8:T8', 'R2:L2:I1+I3+I7:T6', 'R2:L2:I1+I3+I7:T8', 'R2:L2:I1+I2+I3+I8:T6', 'R2:L2:I1+I2+I3+I8:T8']",8,0,0,64,failed,1,cuda:0,returncode=1,2026-06-07T00:13:02.237073+00:00,phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z_partial_raw_0005_cuda0,5.738414911998916,runs/phase4_algorithm_factory/phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z/logs/partial_raw_0005_cuda0.log,2026-06-07T00:13:07.976504+00:00
partial_raw_0006,partial_raw,"['R2:L3:I0:T6', 'R2:L3:I0:T8', 'R2:L3:I1:T6', 'R2:L3:I1:T8', 'R2:L3:I3:T6', 'R2:L3:I3:T8', 'R2:L3:I4:T6', 'R2:L3:I4:T8']",8,0,0,64,failed,1,cuda:0,returncode=1,2026-06-07T00:13:02.237960+00:00,phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z_partial_raw_0006_cuda0,5.487133492999419,runs/phase4_algorithm_factory/phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z/logs/partial_raw_0006_cuda0.log,2026-06-07T00:13:07.726183+00:00
partial_raw_0007,partial_raw,"['R2:L3:I7:T6', 'R2:L3:I7:T8', 'R2:L3:I8:T6', 'R2:L3:I8:T8', 'R2:L3:I1+I3+I7:T6', 'R2:L3:I1+I3+I7:T8', 'R2:L3:I1+I2+I3+I8:T6', 'R2:L3:I1+I2+I3+I8:T8']",8,0,0,64,failed,1,cuda:0,returncode=1,2026-06-07T00:13:02.239746+00:00,phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z_partial_raw_0007_cuda0,5.889764755000215,runs/phase4_algorithm_factory/phase4_BALANCE_CUDA_R3_S04_5090D_20260606T221157Z/logs/partial_raw_0007_cuda0.log,2026-06-07T00:13:08.130880+00:00
