capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004552139336967406,0.0008219061435458775,0.0012502144302940679,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R01,BSDC91,1200,1200,0.00045049877223409896,0.0008634817733672157,0.0018692569894551315,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R02,BS2DCE,1201,1201,0.00046248636375121797,0.0008100803589986138,0.0012445420572119337,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R02,BSDC91,1200,1200,0.0005397485278726807,0.0009595779725620507,0.002337176314096088,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R03,BS2DCE,1200,1200,0.00040389303058227695,0.0007199001759487692,0.0010601253578533154,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R03,BSDC91,1200,1200,0.0004512935158681146,0.0008099266635949935,0.0013571930778114396,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R04,BS2DCE,1200,1200,0.0004412655001082991,0.0007826417996536228,0.001122216229083422,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R04,BSDC91,1200,1200,0.0005076432670006269,0.0009397922047013511,0.0015335421621827413,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R05,BS2DCE,1200,1200,0.00040969487767876907,0.0007191003560261229,0.0010961849817644452,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R05,BSDC91,1201,1201,0.0004216871214627907,0.0007740754590842217,0.0014207868281156683,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R06,BS2DCE,1200,1200,0.00045108967324252526,0.0008388760543914219,0.0011418613114672082,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R06,BSDC91,1201,1201,0.0004487088113381921,0.0008240963997370302,0.0012870160214024623,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R07,BS2DCE,1200,1200,0.00048106646378579367,0.0008334701567145726,0.0013378801406733365,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R07,BSDC91,1201,1201,0.0006551639185613532,0.0013927943697382985,0.002367124607508318,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R08,BS2DCE,1201,1201,0.00031560190240914826,0.0005195778320000049,0.000762308512320089,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R08,BSDC91,1200,1200,0.00033567433895967787,0.0005269497807367257,0.0009612294366861032,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R09,BS2DCE,1200,1200,0.00033849102164196704,0.000576236281543127,0.0009149974565227142,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
R09,BSDC91,1200,1200,0.00041988645569449213,0.0007165499188046159,0.0011073537885689822,1.0,1.0,R2:L2:I4:T6,R2,L2,I4,T6,94.33125000000001,1.0,False
