host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen,imu_valid,imu_n,acc_norm_mean_mg,acc_norm_std_mg,acc_norm_min_mg,acc_norm_max_mg,imu_skip_count
4.6e-05,1782249372.488045,2828,,BSF66F,,f,0,0,2110,2110,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.6e-05,1782249372.488045,2828,,BSF66F,,f,0,1,3694,3694,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.6e-05,1782249372.488045,2828,,BSF66F,,f,0,2,3606,3606,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.6e-05,1782249372.488045,2828,,BSF66F,,f,0,3,2484,2484,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.6e-05,1782249372.488045,2828,,BSF66F,,f,0,4,2009,2009,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.6e-05,1782249372.488045,2828,,BSF66F,,f,0,5,2997,2997,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.6e-05,1782249372.488045,2828,,BSF66F,,f,0,6,3546,3546,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
4.6e-05,1782249372.488045,2828,,BSF66F,,f,0,7,2083,2083,60,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104143,1782249372.592142,2829,,BSF66F,,f,0,0,2145,2145,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104143,1782249372.592142,2829,,BSF66F,,f,0,1,3626,3626,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104143,1782249372.592142,2829,,BSF66F,,f,0,2,3579,3579,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104143,1782249372.592142,2829,,BSF66F,,f,0,3,2470,2470,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104143,1782249372.592142,2829,,BSF66F,,f,0,4,2063,2063,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104143,1782249372.592142,2829,,BSF66F,,f,0,5,3071,3071,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104143,1782249372.592142,2829,,BSF66F,,f,0,6,3582,3582,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104143,1782249372.592142,2829,,BSF66F,,f,0,7,2054,2054,66,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201707,1782249372.689706,2830,,BSF66F,,f,0,0,2137,2137,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201707,1782249372.689706,2830,,BSF66F,,f,0,1,3666,3666,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201707,1782249372.689706,2830,,BSF66F,,f,0,2,3576,3576,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201707,1782249372.689706,2830,,BSF66F,,f,0,3,2496,2496,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201707,1782249372.689706,2830,,BSF66F,,f,0,4,1999,1999,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201707,1782249372.689706,2830,,BSF66F,,f,0,5,3152,3152,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201707,1782249372.689706,2830,,BSF66F,,f,0,6,3553,3553,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.201707,1782249372.689706,2830,,BSF66F,,f,0,7,0,2054,57,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.299775,1782249372.787774,2831,,BSF66F,,f,0,0,2178,2178,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299775,1782249372.787774,2831,,BSF66F,,f,0,1,3691,3691,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299775,1782249372.787774,2831,,BSF66F,,f,0,2,3598,3598,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299775,1782249372.787774,2831,,BSF66F,,f,0,3,2483,2483,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299775,1782249372.787774,2831,,BSF66F,,f,0,4,2190,2190,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299775,1782249372.787774,2831,,BSF66F,,f,0,5,3049,3049,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299775,1782249372.787774,2831,,BSF66F,,f,0,6,3552,3552,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.299775,1782249372.787774,2831,,BSF66F,,f,0,7,2038,2038,62,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.404222,1782249372.892221,2832,,BSF66F,,f,0,0,2167,2167,88,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.404222,1782249372.892221,2832,,BSF66F,,f,0,1,3598,3598,88,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.404222,1782249372.892221,2832,,BSF66F,,f,0,2,3570,3570,88,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.404222,1782249372.892221,2832,,BSF66F,,f,0,3,2449,2449,88,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.404222,1782249372.892221,2832,,BSF66F,,f,0,4,2147,2147,88,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.404222,1782249372.892221,2832,,BSF66F,,f,0,5,3003,3003,88,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.404222,1782249372.892221,2832,,BSF66F,,f,0,6,3593,3593,88,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.404222,1782249372.892221,2832,,BSF66F,,f,0,7,2117,2117,66,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.501695,1782249372.989694,2833,,BSF66F,,f,0,0,2118,2118,90,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.501695,1782249372.989694,2833,,BSF66F,,f,0,1,3704,3704,90,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.501695,1782249372.989694,2833,,BSF66F,,f,0,2,3560,3560,90,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.501695,1782249372.989694,2833,,BSF66F,,f,0,3,2471,2471,90,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.501695,1782249372.989694,2833,,BSF66F,,f,0,4,2025,2025,90,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.501695,1782249372.989694,2833,,BSF66F,,f,0,5,2945,2945,90,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.501695,1782249372.989694,2833,,BSF66F,,f,0,6,3569,3569,90,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.501695,1782249372.989694,2833,,BSF66F,,f,0,7,2051,2051,70,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.642879,1782249373.130878,2834,,BSF66F,,f,0,0,2098,2098,90,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.642879,1782249373.130878,2834,,BSF66F,,f,0,1,3681,3681,90,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.642879,1782249373.130878,2834,,BSF66F,,f,0,2,3618,3618,90,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
