version,solver,solver_family,eval_set,n_positions,location,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v3-full,T2+F5,external_position_filter,all8,24,center,12,111.0097224979833,191.89503347218053,119.33439888808614
v3-full,T2+F5,external_position_filter,all8,24,edge,12,166.94196752401476,320.6705845422956,192.24479487820207
v3-full,T2+F5,external_position_filter,noG,24,center,12,95.18806899556438,252.95668053304172,140.94489937189692
v3-full,T2+F5,external_position_filter,noG,24,edge,12,167.94052341692884,319.0386400651177,190.2521253786024
v3-full,T3+F0,external_position_filter,all8,24,center,12,68.51744619119722,128.41542556143645,80.2262947539634
v3-full,T3+F0,external_position_filter,all8,24,edge,12,143.71373501783586,260.5099315573079,159.23888194713388
v3-full,T3+F0,external_position_filter,noG,24,center,12,91.08251247373164,278.3805860502946,140.77106805766434
v3-full,T3+F0,external_position_filter,noG,24,edge,12,163.22623519117792,272.37141425553745,173.84249448065086
v3-full,T3+F1,external_position_filter,all8,24,center,12,67.77018924376124,127.72777115035606,79.99994248413184
v3-full,T3+F1,external_position_filter,all8,24,edge,12,142.59868798820656,259.9967513034414,156.07782257912925
v3-full,T3+F1,external_position_filter,noG,24,center,12,90.14925905228986,272.5636903398626,139.00150048739073
v3-full,T3+F1,external_position_filter,noG,24,edge,12,153.59157391169427,268.426027513782,170.06800587294748
v3-full,T3+F2,external_position_filter,all8,24,center,12,67.77018924376124,127.72777115035606,79.99994248413184
v3-full,T3+F2,external_position_filter,all8,24,edge,12,142.59868798820656,259.9967513034414,156.07782257912925
v3-full,T3+F2,external_position_filter,noG,24,center,12,90.14925905228986,272.5636903398626,139.00270368028035
v3-full,T3+F2,external_position_filter,noG,24,edge,12,153.59157391169427,268.426027513782,170.06800587294748
v3-full,T3+F3,external_position_filter,all8,24,center,12,69.29692233159841,127.89188162622479,80.16396388581757
v3-full,T3+F3,external_position_filter,all8,24,edge,12,145.45019411166192,259.85401107561245,156.3861968361189
v3-full,T3+F3,external_position_filter,noG,24,center,12,90.79473356793952,273.01098757553933,139.26914981218601
v3-full,T3+F3,external_position_filter,noG,24,edge,12,155.8385226904346,269.252423140364,170.44539086025992
v3-full,T3+F4,external_position_filter,all8,24,center,12,67.6849201698871,127.69653787270282,80.02908070949624
v3-full,T3+F4,external_position_filter,all8,24,edge,12,142.53395834524648,260.4231427711894,156.01713833773675
v3-full,T3+F4,external_position_filter,noG,24,center,12,89.58936234899748,272.9289235087629,139.0520939912081
v3-full,T3+F4,external_position_filter,noG,24,edge,12,153.33118315239028,267.7981441096571,169.76263452105243
v3-full,T3+F5,external_position_filter,all8,24,center,12,67.49806634192726,127.6225490704825,80.20244845197564
v3-full,T3+F5,external_position_filter,all8,24,edge,12,142.9121214193072,260.6235268947679,156.15339389721439
v3-full,T3+F5,external_position_filter,noG,24,center,12,89.61576873285235,272.25528554115726,138.8733316619207
v3-full,T3+F5,external_position_filter,noG,24,edge,12,151.81386877876903,267.6381346711972,169.6019033821991
v3-full,T4+F0,external_position_filter,all8,24,center,12,79.87874896844946,141.65046727844754,94.88359808198716
v3-full,T4+F0,external_position_filter,all8,24,edge,12,156.16797974169003,248.56972042196062,160.644642032522
v3-full,T4+F0,external_position_filter,noG,24,center,12,91.08251247373164,278.3805860502946,140.77106805766434
v3-full,T4+F0,external_position_filter,noG,24,edge,12,163.22623519117792,272.37141425553745,173.84249448065086
v3-full,T4+F1,external_position_filter,all8,24,center,12,81.8899463569762,144.4078448259043,96.45626389271865
v3-full,T4+F1,external_position_filter,all8,24,edge,12,160.44414805133007,247.84286941193935,160.2956398112253
v3-full,T4+F1,external_position_filter,noG,24,center,12,90.14925905228986,272.5636903398626,139.00150048739073
v3-full,T4+F1,external_position_filter,noG,24,edge,12,153.59157391169427,268.426027513782,170.06800587294748
v3-full,T4+F2,external_position_filter,all8,24,center,12,81.8899463569762,144.4078448259043,96.45626389271865
v3-full,T4+F2,external_position_filter,all8,24,edge,12,160.44414805133007,247.84286941193935,160.2956398112253
v3-full,T4+F2,external_position_filter,noG,24,center,12,90.14925905228986,272.5636903398626,139.00270368028035
v3-full,T4+F2,external_position_filter,noG,24,edge,12,153.59157391169427,268.426027513782,170.06800587294748
v3-full,T4+F3,external_position_filter,all8,24,center,12,81.4329208996262,143.86223966903532,96.13538833849451
v3-full,T4+F3,external_position_filter,all8,24,edge,12,158.2924963256629,247.50628395512558,160.03386356532138
v3-full,T4+F3,external_position_filter,noG,24,center,12,90.79473356793952,273.01098757553933,139.26914981218601
v3-full,T4+F3,external_position_filter,noG,24,edge,12,155.8385226904346,269.252423140364,170.44539086025992
v3-full,T4+F4,external_position_filter,all8,24,center,12,81.25623579887385,143.8898510276734,96.22750281166314
v3-full,T4+F4,external_position_filter,all8,24,edge,12,160.21307573129235,248.09238947630155,160.25776313457192
v3-full,T4+F4,external_position_filter,noG,24,center,12,89.58936234899748,272.9289235087629,139.0520939912081
v3-full,T4+F4,external_position_filter,noG,24,edge,12,153.33118315239028,267.7981441096571,169.76263452105243
v3-full,T4+F5,external_position_filter,all8,24,center,12,81.76041482451188,144.00339615870305,96.29924353236976
v3-full,T4+F5,external_position_filter,all8,24,edge,12,160.99759711324208,248.1710419813725,160.41959636391664
v3-full,T4+F5,external_position_filter,noG,24,center,12,89.61576873285235,272.25528554115726,138.8733316619207
v3-full,T4+F5,external_position_filter,noG,24,edge,12,151.81386877876903,267.6381346711972,169.6019033821991
v3-full,T5a,native_range_filter,all8,24,center,12,130.1953274412358,281.71210006817955,161.81442882914868
v3-full,T5a,native_range_filter,all8,24,edge,12,182.47537847255288,282.40430230993974,190.98961140248943
v3-full,T5a,native_range_filter,noG,24,center,12,125.84088488654541,264.5155062905031,163.52349673993203
v3-full,T5a,native_range_filter,noG,24,edge,12,195.20649279826506,329.7577311392536,211.594279691159
v3-full,T5b,native_range_filter,all8,24,center,12,98.41006445341807,132.50082640051494,95.23107682324203
v3-full,T5b,native_range_filter,all8,24,edge,12,166.4651066615686,292.8491782194837,179.73816195787074
v3-full,T5b,native_range_filter,noG,24,center,12,114.66771122308397,223.02903898601303,133.38984690445068
v3-full,T5b,native_range_filter,noG,24,edge,12,169.4149801435005,283.9920239656375,179.23270450405926
v3-full,T5c,native_range_filter,all8,24,center,12,98.41006445341807,132.50082640051494,95.23107682324203
v3-full,T5c,native_range_filter,all8,24,edge,12,166.4651066615686,292.8491782194837,179.73816195787074
v3-full,T5c,native_range_filter,noG,24,center,12,114.66771122308397,223.02903898601303,133.38984690445068
v3-full,T5c,native_range_filter,noG,24,edge,12,169.4149801435005,283.9920239656375,179.23270450405926
v3-full,T5d,native_range_filter,all8,24,center,12,129.99500773474685,281.2506422266286,161.54760207736572
v3-full,T5d,native_range_filter,all8,24,edge,12,182.06044080241327,281.88841414110766,190.61931653891574
v3-full,T5d,native_range_filter,noG,24,center,12,125.54440341330547,264.10043073710136,163.23243845553102
v3-full,T5d,native_range_filter,noG,24,edge,12,194.75668586278846,329.22961917683637,211.19166019187185
v3-full,T5e,native_range_filter,all8,24,center,12,83.06636513826626,318.7478796352301,165.44916060997647
v3-full,T5e,native_range_filter,all8,24,edge,12,130.41959757515446,279.5699143803222,160.80411889209984
v3-full,T5e,native_range_filter,noG,24,center,12,105.08509936991379,285.80422337368,157.28856545614283
v3-full,T5e,native_range_filter,noG,24,edge,12,192.91939267248708,263.8210547018774,182.95078397247147
v3-lite,T1+F0,external_position_filter,all8,24,center,12,67.16915897490183,140.25721080975148,85.98090273650685
v3-lite,T1+F0,external_position_filter,all8,24,edge,12,123.33372585420945,306.8031165233281,167.59204005809275
v3-lite,T1+F0,external_position_filter,noG,24,center,12,80.8714861147798,214.16917442000172,114.38379030783574
v3-lite,T1+F0,external_position_filter,noG,24,edge,12,125.9649203147521,346.90805568533136,178.4243702614287
v3-lite,T1+F1,external_position_filter,all8,24,center,12,60.8244588271987,143.20366297609112,85.91293685509235
v3-lite,T1+F1,external_position_filter,all8,24,edge,12,124.03766841250773,303.9309613052309,166.47345305778106
v3-lite,T1+F1,external_position_filter,noG,24,center,12,78.17493407863465,205.9603414587618,111.10733175345787
v3-lite,T1+F1,external_position_filter,noG,24,edge,12,126.65091515135806,341.08462941094416,176.64888927070126
v3-lite,T1+F2,external_position_filter,all8,24,center,12,60.8244588271987,143.20366297609112,85.91293685509235
v3-lite,T1+F2,external_position_filter,all8,24,edge,12,124.03766841250773,303.9309613052309,166.47345305778106
v3-lite,T1+F2,external_position_filter,noG,24,center,12,78.17493407863465,206.22067754548655,111.20833855488956
v3-lite,T1+F2,external_position_filter,noG,24,edge,12,126.65091515135806,341.09228548947146,176.6508455093207
v3-lite,T1+F3,external_position_filter,all8,24,center,12,61.49901011125423,142.75767759950938,85.80627394645855
v3-lite,T1+F3,external_position_filter,all8,24,edge,12,124.22753967242443,304.00224164636097,166.84321836187382
v3-lite,T1+F3,external_position_filter,noG,24,center,12,79.15541013750027,207.23764501979525,111.71913990396065
v3-lite,T1+F3,external_position_filter,noG,24,edge,12,126.84231077530092,341.88740834172893,177.0233823487226
v3-lite,T1+F4,external_position_filter,all8,24,center,12,60.5780893294136,142.79023428495725,85.92350059602376
v3-lite,T1+F4,external_position_filter,all8,24,edge,12,123.93100043326363,303.9015182793888,165.99881363660575
v3-lite,T1+F4,external_position_filter,noG,24,center,12,78.69411413437868,207.54976224760236,111.6595101853946
v3-lite,T1+F4,external_position_filter,noG,24,edge,12,126.53981168546974,341.55947765691894,176.70736505823527
v3-lite,T1+F5,external_position_filter,all8,24,center,12,60.091280070874454,143.6501791945262,86.0233943239247
v3-lite,T1+F5,external_position_filter,all8,24,edge,12,123.76781620303161,303.0493886203299,165.36019910153965
v3-lite,T1+F5,external_position_filter,noG,24,center,12,79.24266407662068,205.93375705927878,110.9279704888237
v3-lite,T1+F5,external_position_filter,noG,24,edge,12,126.86106806938366,341.19262309888217,176.49185303755985
v3-lite,T2+F0,external_position_filter,all8,24,center,12,66.95237381459259,140.00672327044512,85.56607689161557
v3-lite,T2+F0,external_position_filter,all8,24,edge,12,123.80502076007855,306.46831029217026,167.3206398905609
v3-lite,T2+F0,external_position_filter,noG,24,center,12,80.95257849850587,214.50552306665293,114.60825433805212
v3-lite,T2+F0,external_position_filter,noG,24,edge,12,126.4374079931404,346.55524386775915,178.4645317454998
v3-lite,T2+F1,external_position_filter,all8,24,center,12,60.544032735961174,143.38848040737702,85.87249003985679
v3-lite,T2+F1,external_position_filter,all8,24,edge,12,124.13604394070083,303.8675263841054,166.24663550869593
v3-lite,T2+F1,external_position_filter,noG,24,center,12,78.27113101241304,206.03727793563073,111.19388938644359
v3-lite,T2+F1,external_position_filter,noG,24,edge,12,126.71613942006275,341.0837527606094,176.68258086496266
v3-lite,T2+F2,external_position_filter,all8,24,center,12,60.544032735961174,143.38848040737702,85.87249003985679
v3-lite,T2+F2,external_position_filter,all8,24,edge,12,124.13604394070083,303.8675263841054,166.24663550869593
v3-lite,T2+F2,external_position_filter,noG,24,center,12,78.27113101241304,206.17791182731753,111.24759151824561
v3-lite,T2+F2,external_position_filter,noG,24,edge,12,126.71613942006275,341.0837527606094,176.68228929847112
v3-lite,T2+F3,external_position_filter,all8,24,center,12,61.786730654519914,143.25444581141895,85.69995740985561
v3-lite,T2+F3,external_position_filter,all8,24,edge,12,124.59007045014349,303.93725131903676,166.42230420783366
v3-lite,T2+F3,external_position_filter,noG,24,center,12,79.16088916945026,207.22902394970455,111.72960906993943
v3-lite,T2+F3,external_position_filter,noG,24,edge,12,126.98554457830161,341.80875823173426,177.0803386342644
v3-lite,T2+F4,external_position_filter,all8,24,center,12,60.52735786707854,143.70268143317344,86.35774208837628
v3-lite,T2+F4,external_position_filter,all8,24,edge,12,123.53420843580585,303.74960748835986,165.62037704693782
v3-lite,T2+F4,external_position_filter,noG,24,center,12,78.77915379487325,207.73332643516744,111.76963900224314
v3-lite,T2+F4,external_position_filter,noG,24,edge,12,126.61882415535501,341.6211988433642,176.74787293891296
v3-lite,T2+F5,external_position_filter,all8,24,center,12,59.96595229906121,144.19344723473222,86.37877739456651
v3-lite,T2+F5,external_position_filter,all8,24,edge,12,123.53681305521347,302.89493361961195,165.0447110772582
v3-lite,T2+F5,external_position_filter,noG,24,center,12,79.40260429063748,206.1220691443047,111.01688449709627
v3-lite,T2+F5,external_position_filter,noG,24,edge,12,127.00090813114595,341.23811989071544,176.5716114695585
v3-lite,T3+F0,external_position_filter,all8,24,center,12,48.40689940155654,100.05421931803791,61.105032540851454
v3-lite,T3+F0,external_position_filter,all8,24,edge,12,105.93422572693942,215.62552933318915,128.45222157160669
v3-lite,T3+F0,external_position_filter,noG,24,center,12,82.05038887123138,224.86155770051693,117.00405790497598
v3-lite,T3+F0,external_position_filter,noG,24,edge,12,120.6258584139167,238.15536218844156,145.2729846781339
v3-lite,T3+F1,external_position_filter,all8,24,center,12,49.23193336077711,95.12427733738087,58.663780833834906
v3-lite,T3+F1,external_position_filter,all8,24,edge,12,108.00677010284059,212.4575907810938,126.66918479835397
v3-lite,T3+F1,external_position_filter,noG,24,center,12,77.0059557624269,224.83427142073873,114.93623275395616
v3-lite,T3+F1,external_position_filter,noG,24,edge,12,123.51202908397516,232.87713509870275,142.11646067877493
v3-lite,T3+F2,external_position_filter,all8,24,center,12,49.23193336077711,95.12427733738087,58.663780833834906
v3-lite,T3+F2,external_position_filter,all8,24,edge,12,108.00677010284059,212.4575907810938,126.66918479835397
v3-lite,T3+F2,external_position_filter,noG,24,center,12,77.0059557624269,224.90605288637892,114.96708127220192
v3-lite,T3+F2,external_position_filter,noG,24,edge,12,123.49302494482967,232.87713509870275,142.11402125547698
v3-lite,T3+F3,external_position_filter,all8,24,center,12,48.824710695221086,96.7499675907428,59.0374507743481
v3-lite,T3+F3,external_position_filter,all8,24,edge,12,108.1579495800668,213.2953974549713,126.99750279591166
v3-lite,T3+F3,external_position_filter,noG,24,center,12,77.79390497222326,223.8535972120037,115.12178714972563
v3-lite,T3+F3,external_position_filter,noG,24,edge,12,123.66480233779515,233.6637675127099,142.6771183058632
v3-lite,T3+F4,external_position_filter,all8,24,center,12,49.41672560117436,95.0739830178089,58.39890924666675
v3-lite,T3+F4,external_position_filter,all8,24,edge,12,105.22866301719407,213.01405327502982,126.34218002288235
v3-lite,T3+F4,external_position_filter,noG,24,center,12,76.81113325937227,227.3279159066448,115.6320973346533
v3-lite,T3+F4,external_position_filter,noG,24,edge,12,124.35835433873325,233.64589254814334,142.85648424040198
v3-lite,T3+F5,external_position_filter,all8,24,center,12,49.40966319747352,94.81159171125174,58.19672209500717
v3-lite,T3+F5,external_position_filter,all8,24,edge,12,105.30574576751083,213.80351169804752,126.26458478949866
v3-lite,T3+F5,external_position_filter,noG,24,center,12,76.35471551606946,226.99916852593148,115.31796113186039
v3-lite,T3+F5,external_position_filter,noG,24,edge,12,124.38471639724524,233.2177001721679,142.66965922891262
v3-lite,T4+F0,external_position_filter,all8,24,center,12,65.08163440342537,111.97582864644852,70.80655753108871
v3-lite,T4+F0,external_position_filter,all8,24,edge,12,118.5246179328418,195.20119644123713,125.56837794763564
v3-lite,T4+F0,external_position_filter,noG,24,center,12,82.05038887123138,224.86155770051693,117.00405790497598
v3-lite,T4+F0,external_position_filter,noG,24,edge,12,120.6258584139167,238.15536218844156,145.2729846781339
v3-lite,T4+F1,external_position_filter,all8,24,center,12,61.52870181567614,114.28425352980977,70.47730899101259
v3-lite,T4+F1,external_position_filter,all8,24,edge,12,118.0076899632635,196.26002770114488,126.33694084388829
v3-lite,T4+F1,external_position_filter,noG,24,center,12,77.0059557624269,224.83427142073873,114.93623275395616
v3-lite,T4+F1,external_position_filter,noG,24,edge,12,123.51202908397516,232.87713509870275,142.11646067877493
v3-lite,T4+F2,external_position_filter,all8,24,center,12,61.52870181567614,114.28425352980977,70.47730899101259
v3-lite,T4+F2,external_position_filter,all8,24,edge,12,118.0076899632635,196.26002770114488,126.33694084388829
v3-lite,T4+F2,external_position_filter,noG,24,center,12,77.0059557624269,224.90605288637892,114.96708127220192
v3-lite,T4+F2,external_position_filter,noG,24,edge,12,123.49302494482967,232.87713509870275,142.11402125547698
v3-lite,T4+F3,external_position_filter,all8,24,center,12,62.229471945296865,114.67122121255113,70.75566193921158
v3-lite,T4+F3,external_position_filter,all8,24,edge,12,118.31321710235258,195.9526674694966,126.59357786543453
v3-lite,T4+F3,external_position_filter,noG,24,center,12,77.79390497222326,223.8535972120037,115.12178714972563
v3-lite,T4+F3,external_position_filter,noG,24,edge,12,123.66480233779515,233.6637675127099,142.6771183058632
v3-lite,T4+F4,external_position_filter,all8,24,center,12,61.348190834461455,114.23241229771145,70.16586529728544
v3-lite,T4+F4,external_position_filter,all8,24,edge,12,117.54969322370567,195.7412002344355,125.99793518632049
v3-lite,T4+F4,external_position_filter,noG,24,center,12,76.81113325937227,227.3279159066448,115.6320973346533
v3-lite,T4+F4,external_position_filter,noG,24,edge,12,124.35835433873325,233.64589254814334,142.85648424040198
v3-lite,T4+F5,external_position_filter,all8,24,center,12,60.773294369572625,114.96270289027976,70.13167480829293
v3-lite,T4+F5,external_position_filter,all8,24,edge,12,117.1735542414503,195.25802603486736,125.7547338352647
v3-lite,T4+F5,external_position_filter,noG,24,center,12,76.35471551606946,226.99916852593148,115.31796113186039
v3-lite,T4+F5,external_position_filter,noG,24,edge,12,124.38471639724524,233.2177001721679,142.66965922891262
v3-lite,T5a,native_range_filter,all8,24,center,12,94.03903029528774,244.6157859312012,134.4545543310287
v3-lite,T5a,native_range_filter,all8,24,edge,12,149.475658465682,244.64099524922534,155.60486781620259
v3-lite,T5a,native_range_filter,noG,24,center,12,102.26449169875772,229.0705661109328,138.89513773043274
v3-lite,T5a,native_range_filter,noG,24,edge,12,151.14165285454797,271.94081295474115,175.7781412453978
v3-lite,T5b,native_range_filter,all8,24,center,12,57.84952809491556,92.23425654430288,61.52107779932596
v3-lite,T5b,native_range_filter,all8,24,edge,12,118.33751186047553,278.8360963095548,157.00472223251694
v3-lite,T5b,native_range_filter,noG,24,center,12,77.4618323367085,173.73981399268885,102.58697237581497
v3-lite,T5b,native_range_filter,noG,24,edge,12,127.2878429367243,361.97483613927653,184.87398244021125
v3-lite,T5c,native_range_filter,all8,24,center,12,57.84952809491556,92.23425654430288,61.52107779932596
v3-lite,T5c,native_range_filter,all8,24,edge,12,118.33751186047553,278.8360963095548,157.00472223251694
v3-lite,T5c,native_range_filter,noG,24,center,12,77.4618323367085,173.73981399268885,102.58697237581497
v3-lite,T5c,native_range_filter,noG,24,edge,12,127.2878429367243,361.97483613927653,184.87398244021125
v3-lite,T5d,native_range_filter,all8,24,center,12,93.89507851379362,244.25536055309075,134.24974217501276
v3-lite,T5d,native_range_filter,all8,24,edge,12,149.13203544346493,244.27258623478846,155.3220000506301
v3-lite,T5d,native_range_filter,noG,24,center,12,102.10759659225839,228.68748316228132,138.66763203630455
v3-lite,T5d,native_range_filter,noG,24,edge,12,150.74709807154335,271.47825479720893,175.44240310655198
v3-lite,T5e,native_range_filter,all8,24,center,12,71.37252712102254,241.06479465704032,127.34288110500937
v3-lite,T5e,native_range_filter,all8,24,edge,12,88.56486106768071,213.62250982015692,122.7553207337701
v3-lite,T5e,native_range_filter,noG,24,center,12,79.32800560973206,217.8216299036476,120.37379212264918
v3-lite,T5e,native_range_filter,noG,24,edge,12,113.75127973715828,222.4344743336353,143.52297462514952
v4-io,T1+F0,external_position_filter,all8,24,center,12,68.01995728340705,158.1851131880366,90.40156570354033
v4-io,T1+F0,external_position_filter,all8,24,edge,12,126.83092471259734,324.51819401862156,173.1525925462116
v4-io,T1+F0,external_position_filter,noG,24,center,12,81.11655240424504,237.64851966516864,121.79467861806489
v4-io,T1+F0,external_position_filter,noG,24,edge,12,124.76163996153704,355.0215238537342,181.96954058276364
v4-io,T1+F1,external_position_filter,all8,24,center,12,59.77435572143942,157.93259054041897,90.8927772293196
v4-io,T1+F1,external_position_filter,all8,24,edge,12,127.98723342270576,319.8331459346177,172.01531335153538
v4-io,T1+F1,external_position_filter,noG,24,center,12,76.06715245643004,225.8896759862995,118.13048309458782
v4-io,T1+F1,external_position_filter,noG,24,edge,12,130.82138160582332,348.7452752909877,180.57696011555984
v4-io,T1+F2,external_position_filter,all8,24,center,12,59.77435572143942,157.79422720897904,90.84452790714384
v4-io,T1+F2,external_position_filter,all8,24,edge,12,127.98723342270576,319.8331459346177,172.01531335153538
v4-io,T1+F2,external_position_filter,noG,24,center,12,76.06715245643004,226.0191198665218,118.18504301014109
v4-io,T1+F2,external_position_filter,noG,24,edge,12,130.81487992020996,348.7452752909877,180.5762717623838
v4-io,T1+F3,external_position_filter,all8,24,center,12,60.39412303663637,158.44312465335534,91.14217940192827
v4-io,T1+F3,external_position_filter,all8,24,edge,12,128.197967857336,320.53745818145546,172.45093084388543
v4-io,T1+F3,external_position_filter,noG,24,center,12,75.4923880321279,227.59562222538466,118.57592040398913
v4-io,T1+F3,external_position_filter,noG,24,edge,12,129.96671318873703,349.9328061343915,180.93135159522626
v4-io,T1+F4,external_position_filter,all8,24,center,12,59.628453034721375,158.68461859599145,90.9200840782462
v4-io,T1+F4,external_position_filter,all8,24,edge,12,128.1401244493278,319.9424135028611,171.74606293277307
v4-io,T1+F4,external_position_filter,noG,24,center,12,76.06853651714513,226.28005313416907,118.25118859773362
v4-io,T1+F4,external_position_filter,noG,24,edge,12,130.96064887051278,348.8957837172726,180.60278413639878
v4-io,T1+F5,external_position_filter,all8,24,center,12,59.21733686604584,158.12229979210213,90.83152655393792
v4-io,T1+F5,external_position_filter,all8,24,edge,12,128.53379214685748,318.8618339811256,171.3026042854097
v4-io,T1+F5,external_position_filter,noG,24,center,12,75.74249442997063,224.6200568629253,117.49826893429368
v4-io,T1+F5,external_position_filter,noG,24,edge,12,131.78543495639775,348.44026022034984,180.47856943849183
v4-io,T2+F0,external_position_filter,all8,24,center,12,67.81268617533837,157.27603124883694,90.13991134006409
v4-io,T2+F0,external_position_filter,all8,24,edge,12,127.17701262989168,324.0903511559416,172.83819688243983
v4-io,T2+F0,external_position_filter,noG,24,center,12,81.24234643881181,237.14244511659,121.69093338839802
v4-io,T2+F0,external_position_filter,noG,24,edge,12,125.31180812446519,354.9183247920622,182.0140413535174
v4-io,T2+F1,external_position_filter,all8,24,center,12,60.06709219084094,158.05027402281013,90.90224750416165
v4-io,T2+F1,external_position_filter,all8,24,edge,12,128.10585583203724,320.17907794524166,171.99959447762612
v4-io,T2+F1,external_position_filter,noG,24,center,12,76.11399537376694,225.9122010522357,118.24043119400214
v4-io,T2+F1,external_position_filter,noG,24,edge,12,131.1148979116436,348.6802332390757,180.62929335069686
v4-io,T2+F2,external_position_filter,all8,24,center,12,60.06709219084094,158.04135981002162,90.89914298732702
v4-io,T2+F2,external_position_filter,all8,24,edge,12,128.10585583203724,320.17907794524166,171.99959447762612
v4-io,T2+F2,external_position_filter,noG,24,center,12,76.11399537376694,226.00782921061827,118.27658600458918
v4-io,T2+F2,external_position_filter,noG,24,edge,12,131.05462809203698,348.6802332390757,180.62290522255088
v4-io,T2+F3,external_position_filter,all8,24,center,12,60.53755060682704,157.59595975790432,90.89233943181063
v4-io,T2+F3,external_position_filter,all8,24,edge,12,128.3273241144512,320.70094270565863,172.21977101024555
v4-io,T2+F3,external_position_filter,noG,24,center,12,75.5361674988867,227.69404573970286,118.64252478749255
v4-io,T2+F3,external_position_filter,noG,24,edge,12,130.08817344652618,349.81517312679534,180.90721841825797
v4-io,T2+F4,external_position_filter,all8,24,center,12,59.615623833855516,159.42644765157056,91.12314032826806
v4-io,T2+F4,external_position_filter,all8,24,edge,12,128.04908489845812,320.02159127196205,171.59029487194135
v4-io,T2+F4,external_position_filter,noG,24,center,12,76.1458751718205,226.3257861176833,118.30477972633888
v4-io,T2+F4,external_position_filter,noG,24,edge,12,131.00876099029975,348.97641264830327,180.66151803654185
v4-io,T2+F5,external_position_filter,all8,24,center,12,59.08467537739078,159.157520957433,91.14856099035835
v4-io,T2+F5,external_position_filter,all8,24,edge,12,128.3504283545312,318.9488122200486,171.08169856810107
v4-io,T2+F5,external_position_filter,noG,24,center,12,75.88095096619048,224.6518075573021,117.52691463898601
v4-io,T2+F5,external_position_filter,noG,24,edge,12,131.86669864857603,348.44572933119093,180.51278039070795
v4-io,T3+F0,external_position_filter,all8,24,center,12,45.68251009877231,82.30985290968533,56.795167582712004
v4-io,T3+F0,external_position_filter,all8,24,edge,12,116.27461953896835,218.57629959314954,132.2926247683075
v4-io,T3+F0,external_position_filter,noG,24,center,12,75.53213742091523,253.78063306486808,124.9443721667751
v4-io,T3+F0,external_position_filter,noG,24,edge,12,118.31144307954128,257.5277290044002,151.28618912412648
v4-io,T3+F1,external_position_filter,all8,24,center,12,49.03450995876749,85.21480325927362,55.863592005025744
v4-io,T3+F1,external_position_filter,all8,24,edge,12,112.67915752483381,216.835180061943,131.1773415627481
v4-io,T3+F1,external_position_filter,noG,24,center,12,73.79670501094617,245.6658189502586,121.31566035084842
v4-io,T3+F1,external_position_filter,noG,24,edge,12,125.79676790766857,252.62918347328048,149.18073704879396
v4-io,T3+F2,external_position_filter,all8,24,center,12,49.03450995876749,85.21480325927362,55.863592005025744
v4-io,T3+F2,external_position_filter,all8,24,edge,12,112.67915752483381,216.835180061943,131.1773415627481
v4-io,T3+F2,external_position_filter,noG,24,center,12,73.79670501094617,245.67409574336884,121.31791766980169
v4-io,T3+F2,external_position_filter,noG,24,edge,12,125.72915870541141,252.62918347328048,149.1722454030168
v4-io,T3+F3,external_position_filter,all8,24,center,12,49.35182097763132,85.08138390969019,56.08748910189538
v4-io,T3+F3,external_position_filter,all8,24,edge,12,113.26784734569841,217.8523253455529,131.49614033464712
v4-io,T3+F3,external_position_filter,noG,24,center,12,74.92347866105646,246.17278719425906,121.61559795619071
v4-io,T3+F3,external_position_filter,noG,24,edge,12,125.71232028522047,253.2377060857944,149.55033465887436
v4-io,T3+F4,external_position_filter,all8,24,center,12,49.21922246147966,85.71597010623893,56.00661003525327
v4-io,T3+F4,external_position_filter,all8,24,edge,12,113.13897441174555,216.46009311258726,131.20874397361476
v4-io,T3+F4,external_position_filter,noG,24,center,12,73.20033560558147,245.85040154441577,121.2879135019275
v4-io,T3+F4,external_position_filter,noG,24,edge,12,125.59129396251275,253.08740670150905,149.80221041841935
v4-io,T3+F5,external_position_filter,all8,24,center,12,48.92788350533539,86.55654415402982,55.91258783971095
v4-io,T3+F5,external_position_filter,all8,24,edge,12,111.95660689700037,216.1987866981442,130.90951163671622
v4-io,T3+F5,external_position_filter,noG,24,center,12,71.93771539154045,245.072375156931,120.91405528757174
v4-io,T3+F5,external_position_filter,noG,24,edge,12,126.05522369838664,252.6480246898949,149.56166148179767
v4-io,T4+F0,external_position_filter,all8,24,center,12,61.000413159320416,117.39606839099483,69.62571069961645
v4-io,T4+F0,external_position_filter,all8,24,edge,12,123.23990044479574,221.12803313268068,134.3802900285079
v4-io,T4+F0,external_position_filter,noG,24,center,12,75.53213742091523,253.78063306486808,124.9443721667751
v4-io,T4+F0,external_position_filter,noG,24,edge,12,118.31144307954128,257.5277290044002,151.28618912412648
v4-io,T4+F1,external_position_filter,all8,24,center,12,57.07675848130805,124.22699053704126,71.2769160717089
v4-io,T4+F1,external_position_filter,all8,24,edge,12,124.97789245687066,220.77837509834586,135.41387130678473
v4-io,T4+F1,external_position_filter,noG,24,center,12,73.79670501094617,245.6658189502586,121.31566035084842
v4-io,T4+F1,external_position_filter,noG,24,edge,12,125.79676790766857,252.62918347328048,149.18073704879396
v4-io,T4+F2,external_position_filter,all8,24,center,12,57.07675848130805,124.22699053704126,71.2769160717089
v4-io,T4+F2,external_position_filter,all8,24,edge,12,124.97789245687066,220.77837509834586,135.41387130678473
