version,solver,solver_family,eval_set,n_positions,facing,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v1-old,T2+F2,external_position_filter,all8,24,ABEF,6,140.2876355879718,361.8993081367656,207.1139343720472
v1-old,T2+F2,external_position_filter,all8,24,ADHE,6,188.97021360557846,221.64385064445634,186.17323025190527
v1-old,T2+F2,external_position_filter,all8,24,BCGF,6,132.46240048614547,301.4961188333598,186.54179697084814
v1-old,T2+F2,external_position_filter,all8,24,CDHG,6,157.4237242878103,273.11088042470436,186.7094116800109
v1-old,T2+F2,external_position_filter,noG,24,ABEF,6,125.3497063799798,371.36398224065965,212.1694758240541
v1-old,T2+F2,external_position_filter,noG,24,ADHE,6,182.10471514478579,293.3786148310352,205.0907521563676
v1-old,T2+F2,external_position_filter,noG,24,BCGF,6,169.10319235868275,340.6204093490487,210.89474794971116
v1-old,T2+F2,external_position_filter,noG,24,CDHG,6,145.69494338698237,254.0595050380414,168.55491323366863
v1-old,T2+F3,external_position_filter,all8,24,ABEF,6,139.16516426051342,362.2524127819367,207.17312109260033
v1-old,T2+F3,external_position_filter,all8,24,ADHE,6,189.30620323538113,221.45819361181827,186.1195663600403
v1-old,T2+F3,external_position_filter,all8,24,BCGF,6,132.34774244864334,301.6060026512967,186.64692585939827
v1-old,T2+F3,external_position_filter,all8,24,CDHG,6,158.15054359578448,275.565742076901,188.17358250257197
v1-old,T2+F3,external_position_filter,noG,24,ABEF,6,125.04208194456498,371.4854651674374,212.05437396632516
v1-old,T2+F3,external_position_filter,noG,24,ADHE,6,182.13787121394193,293.7223174094632,205.33340314598544
v1-old,T2+F3,external_position_filter,noG,24,BCGF,6,168.31491884900143,341.039160427705,210.90501728389413
v1-old,T2+F3,external_position_filter,noG,24,CDHG,6,145.75425636948262,255.64166789825512,169.30046440850074
v1-old,T2+F4,external_position_filter,all8,24,ABEF,6,139.42466618736552,361.2642751513413,206.6765033648311
v1-old,T2+F4,external_position_filter,all8,24,ADHE,6,188.5214897592395,223.5170128975572,186.6625769924687
v1-old,T2+F4,external_position_filter,all8,24,BCGF,6,132.07536962010033,300.91456934814175,186.17957881070848
v1-old,T2+F4,external_position_filter,all8,24,CDHG,6,156.35549136437663,270.9659461653885,185.05073597893673
v1-old,T2+F4,external_position_filter,noG,24,ABEF,6,124.78858665788445,371.1698631878481,211.8817369643185
v1-old,T2+F4,external_position_filter,noG,24,ADHE,6,182.42611276361032,295.7287429755182,205.98584350240182
v1-old,T2+F4,external_position_filter,noG,24,BCGF,6,169.2584106042836,341.01712721800067,210.98472188677206
v1-old,T2+F4,external_position_filter,noG,24,CDHG,6,145.36615024709434,253.1269306076634,167.84440776466684
v1-old,T2+F5,external_position_filter,all8,24,ABEF,6,140.11904021305347,359.81186455672724,206.0727146914819
v1-old,T2+F5,external_position_filter,all8,24,ADHE,6,188.21977308458997,223.56187175528248,186.67083955967183
v1-old,T2+F5,external_position_filter,all8,24,BCGF,6,131.5530385359675,300.54610833551976,185.84501989348112
v1-old,T2+F5,external_position_filter,all8,24,CDHG,6,156.67525919623193,269.7932469929405,184.5379455912018
v1-old,T2+F5,external_position_filter,noG,24,ABEF,6,124.17665024377615,369.7529761432123,211.14550217577144
v1-old,T2+F5,external_position_filter,noG,24,ADHE,6,182.15765800649172,293.17611281220275,204.9636669729546
v1-old,T2+F5,external_position_filter,noG,24,BCGF,6,169.47969403128843,341.0731298195755,211.08079813336903
v1-old,T2+F5,external_position_filter,noG,24,CDHG,6,145.8997324131459,252.74585452889085,167.90726278521362
v1-old,T3+F0,external_position_filter,all8,24,ABEF,6,92.40064549804654,179.20931189804003,116.41380912950778
v1-old,T3+F0,external_position_filter,all8,24,ADHE,6,160.6304479714738,201.5617891961239,156.46710096652424
v1-old,T3+F0,external_position_filter,all8,24,BCGF,6,112.22692237903613,305.8681737424072,184.4004927261264
v1-old,T3+F0,external_position_filter,all8,24,CDHG,6,157.41633811695635,317.0966320766498,203.01918346375842
v1-old,T3+F0,external_position_filter,noG,24,ABEF,6,88.29845133808656,221.20291393546051,132.92471852884626
v1-old,T3+F0,external_position_filter,noG,24,ADHE,6,187.9947663919777,315.9175945934132,213.54026555996958
v1-old,T3+F0,external_position_filter,noG,24,BCGF,6,138.6649760679344,345.02728656860086,205.27500689684132
v1-old,T3+F0,external_position_filter,noG,24,CDHG,6,160.39039415119908,288.49883695048635,187.30525890586694
v1-old,T3+F1,external_position_filter,all8,24,ABEF,6,91.2730011455728,179.93156808477377,113.60379441028692
v1-old,T3+F1,external_position_filter,all8,24,ADHE,6,160.5231096328303,200.01863328348526,155.106000253747
v1-old,T3+F1,external_position_filter,all8,24,BCGF,6,114.86380053514199,304.10177175715916,183.7920366049276
v1-old,T3+F1,external_position_filter,all8,24,CDHG,6,153.57510836498062,306.12481944857774,196.9654689494605
v1-old,T3+F1,external_position_filter,noG,24,ABEF,6,83.01553780315501,220.84494951585538,131.7779073854488
v1-old,T3+F1,external_position_filter,noG,24,ADHE,6,186.26809617969724,313.31196587272035,212.04014989690592
v1-old,T3+F1,external_position_filter,noG,24,BCGF,6,141.9486905639693,340.3215586731633,203.68744184370385
v1-old,T3+F1,external_position_filter,noG,24,CDHG,6,158.6085045345957,276.14758114861996,180.28250894207227
v1-old,T3+F2,external_position_filter,all8,24,ABEF,6,91.2730011455728,179.93156808477377,113.60379441028692
v1-old,T3+F2,external_position_filter,all8,24,ADHE,6,160.5231096328303,200.01863328348526,155.106000253747
v1-old,T3+F2,external_position_filter,all8,24,BCGF,6,114.86380053514199,304.10177175715916,183.7920366049276
v1-old,T3+F2,external_position_filter,all8,24,CDHG,6,153.57510836498062,306.12481944857774,196.9654689494605
v1-old,T3+F2,external_position_filter,noG,24,ABEF,6,83.01553780315501,220.84494951585538,131.7885458658463
v1-old,T3+F2,external_position_filter,noG,24,ADHE,6,186.26809617969724,313.5260414838564,212.11794270231283
v1-old,T3+F2,external_position_filter,noG,24,BCGF,6,141.9486905639693,340.3215586731633,203.68744184370385
v1-old,T3+F2,external_position_filter,noG,24,CDHG,6,158.6085045345957,276.14753681067236,180.2745480467709
v1-old,T3+F3,external_position_filter,all8,24,ABEF,6,90.90591558620082,179.0745957579357,113.53897578022607
v1-old,T3+F3,external_position_filter,all8,24,ADHE,6,160.7163874639873,200.20174475732472,155.24630643289763
v1-old,T3+F3,external_position_filter,all8,24,BCGF,6,114.21910048526027,304.45751839260873,183.8878924343475
v1-old,T3+F3,external_position_filter,all8,24,CDHG,6,155.06661352179498,308.8396979720261,198.82516873629484
v1-old,T3+F3,external_position_filter,noG,24,ABEF,6,83.3546144640624,220.72333889214275,131.77188345965476
v1-old,T3+F3,external_position_filter,noG,24,ADHE,6,186.83949738749885,314.4265349915058,212.6176934095346
v1-old,T3+F3,external_position_filter,noG,24,BCGF,6,141.20759217312172,340.757791644739,203.7409838176489
v1-old,T3+F3,external_position_filter,noG,24,CDHG,6,160.29002047456447,277.0372569934912,181.29769503372916
v1-old,T3+F4,external_position_filter,all8,24,ABEF,6,91.30973417942212,178.82122032248327,113.1265222350449
v1-old,T3+F4,external_position_filter,all8,24,ADHE,6,160.88313034427065,199.83092248026742,154.94164618383655
v1-old,T3+F4,external_position_filter,all8,24,BCGF,6,114.46576622831323,304.3076970439625,183.68954021788366
v1-old,T3+F4,external_position_filter,all8,24,CDHG,6,154.21880498129303,304.79171037169647,196.38605182286324
v1-old,T3+F4,external_position_filter,noG,24,ABEF,6,82.07073033578891,220.2928199529045,131.11751168007004
v1-old,T3+F4,external_position_filter,noG,24,ADHE,6,186.5562139190694,314.3613777136204,212.52329169143658
v1-old,T3+F4,external_position_filter,noG,24,BCGF,6,142.28834314803072,341.24247529694435,204.13499440029284
v1-old,T3+F4,external_position_filter,noG,24,CDHG,6,159.7206384396112,275.30438415401557,180.2697801512064
v1-old,T3+F5,external_position_filter,all8,24,ABEF,6,92.40775482758585,178.8914614915269,113.01920452040403
v1-old,T3+F5,external_position_filter,all8,24,ADHE,6,161.10635635520012,199.73234940230415,154.71894344664318
v1-old,T3+F5,external_position_filter,all8,24,BCGF,6,114.1711780860912,303.4723361380214,183.09051507619589
v1-old,T3+F5,external_position_filter,all8,24,CDHG,6,154.04362303793968,303.56534606767866,195.83570882708395
v1-old,T3+F5,external_position_filter,noG,24,ABEF,6,81.39729103854226,219.31165641887642,130.50613132709603
v1-old,T3+F5,external_position_filter,noG,24,ADHE,6,186.33890042637108,313.99889856176145,212.2803315621456
v1-old,T3+F5,external_position_filter,noG,24,BCGF,6,142.43430765000693,340.72262604675984,203.91088374799736
v1-old,T3+F5,external_position_filter,noG,24,CDHG,6,159.7540735230743,275.16681811530333,180.06824987814696
v1-old,T4+F0,external_position_filter,all8,24,ABEF,6,106.66952968855843,220.67235647579218,141.6157304554453
v1-old,T4+F0,external_position_filter,all8,24,ADHE,6,167.99967835196435,196.27213926836748,161.48685669866697
v1-old,T4+F0,external_position_filter,all8,24,BCGF,6,123.9038244154664,294.3000618033842,181.7257826211041
v1-old,T4+F0,external_position_filter,all8,24,CDHG,6,137.59966258029817,210.44035533223126,154.79970543505493
v1-old,T4+F0,external_position_filter,noG,24,ABEF,6,88.29845133808656,221.20291393546051,132.92471852884626
v1-old,T4+F0,external_position_filter,noG,24,ADHE,6,187.9947663919777,315.9175945934132,213.54026555996958
v1-old,T4+F0,external_position_filter,noG,24,BCGF,6,138.6649760679344,345.02728656860086,205.27500689684132
v1-old,T4+F0,external_position_filter,noG,24,CDHG,6,160.39039415119908,288.49883695048635,187.30525890586694
v1-old,T4+F1,external_position_filter,all8,24,ABEF,6,110.75272549317393,224.0470692125977,142.13789036848738
v1-old,T4+F1,external_position_filter,all8,24,ADHE,6,166.85050370457347,196.9124089936273,161.7692052230875
v1-old,T4+F1,external_position_filter,all8,24,BCGF,6,123.41890386552691,293.4437408487114,181.04762216413334
v1-old,T4+F1,external_position_filter,all8,24,CDHG,6,137.83426575862688,214.9625216637617,156.90124455777453
v1-old,T4+F1,external_position_filter,noG,24,ABEF,6,83.01553780315501,220.84494951585538,131.7779073854488
v1-old,T4+F1,external_position_filter,noG,24,ADHE,6,186.26809617969724,313.31196587272035,212.04014989690592
v1-old,T4+F1,external_position_filter,noG,24,BCGF,6,141.9486905639693,340.3215586731633,203.68744184370385
v1-old,T4+F1,external_position_filter,noG,24,CDHG,6,158.6085045345957,276.14758114861996,180.28250894207227
v1-old,T4+F2,external_position_filter,all8,24,ABEF,6,110.75272549317393,224.0470692125977,142.13789036848738
v1-old,T4+F2,external_position_filter,all8,24,ADHE,6,166.85050370457347,196.9124089936273,161.7692052230875
v1-old,T4+F2,external_position_filter,all8,24,BCGF,6,123.41890386552691,293.4437408487114,181.04762216413334
v1-old,T4+F2,external_position_filter,all8,24,CDHG,6,137.83426575862688,214.9625216637617,156.90124455777453
v1-old,T4+F2,external_position_filter,noG,24,ABEF,6,83.01553780315501,220.84494951585538,131.7885458658463
v1-old,T4+F2,external_position_filter,noG,24,ADHE,6,186.26809617969724,313.5260414838564,212.11794270231283
v1-old,T4+F2,external_position_filter,noG,24,BCGF,6,141.9486905639693,340.3215586731633,203.68744184370385
v1-old,T4+F2,external_position_filter,noG,24,CDHG,6,158.6085045345957,276.14753681067236,180.2745480467709
v1-old,T4+F3,external_position_filter,all8,24,ABEF,6,110.40295734574133,223.54794382215437,142.07925278886117
v1-old,T4+F3,external_position_filter,all8,24,ADHE,6,166.80992533576904,196.91897887260583,161.9025961237504
v1-old,T4+F3,external_position_filter,all8,24,BCGF,6,123.59916184629333,293.25547374332587,181.13068364806082
v1-old,T4+F3,external_position_filter,all8,24,CDHG,6,136.59720373617017,216.26332902176864,157.48431683611076
v1-old,T4+F3,external_position_filter,noG,24,ABEF,6,83.3546144640624,220.72333889214275,131.77188345965476
v1-old,T4+F3,external_position_filter,noG,24,ADHE,6,186.83949738749885,314.4265349915058,212.6176934095346
v1-old,T4+F3,external_position_filter,noG,24,BCGF,6,141.20759217312172,340.757791644739,203.7409838176489
v1-old,T4+F3,external_position_filter,noG,24,CDHG,6,160.29002047456447,277.0372569934912,181.29769503372916
v1-old,T4+F4,external_position_filter,all8,24,ABEF,6,109.59505354012563,224.23188920797503,141.92284194875046
v1-old,T4+F4,external_position_filter,all8,24,ADHE,6,166.70963570834593,196.7435179131938,161.60064007444635
v1-old,T4+F4,external_position_filter,all8,24,BCGF,6,124.32323426141362,293.078288589888,181.1083081459078
v1-old,T4+F4,external_position_filter,all8,24,CDHG,6,138.04136272582264,213.18736239882398,156.15910624657573
v1-old,T4+F4,external_position_filter,noG,24,ABEF,6,82.07073033578891,220.2928199529045,131.11751168007004
v1-old,T4+F4,external_position_filter,noG,24,ADHE,6,186.5562139190694,314.3613777136204,212.52329169143658
v1-old,T4+F4,external_position_filter,noG,24,BCGF,6,142.28834314803072,341.24247529694435,204.13499440029284
v1-old,T4+F4,external_position_filter,noG,24,CDHG,6,159.7206384396112,275.30438415401557,180.2697801512064
