layout_delay_config,layout,delay_mode,tag_solver,ate_rmse_mm,ate_median_mm,ate_p95_mm,rpe_rmse_mm,rpe_median_mm,drift_abs_slope_median_mm_per_min,effective_packet_loss_median_pct,effective_update_rate_median_hz,n_samples,note
Original FULL raw replay v4-io/T4,AutoPos v4-io rigid no-scale,solver residual corrections,T4,141.2659848479643,102.63336074100664,256.9324074144989,134.45088282493288,87.66641052930386,1.2014276588650286,0.0,9.73274539397751,40661,"ROTO absolute trajectory against OptiTrack antenna markers; packet loss is inferred from solved-sample cadence, not raw radio logs"
Vicon truth anchors + delaycal/T4,OptiTrack/Vicon truth anchors,vicon_inter_anchor_delaycal,T4,125.39509954748621,104.47503409732244,206.1889222480439,112.789191439667,84.72228424237568,1.215714569406854,0.0,9.73274539397751,40661,"known-anchor dynamic control; packet loss is inferred from solved-sample cadence, not raw radio logs"
Full Sim(3) scale-to-Vicon + delaycal/T4,AutoPos v4-io similarity-scaled to Vicon,scaled_layout_inter_anchor_delaycal,T4,127.75628339746346,107.68179187688538,207.9621661865513,111.70832424921426,84.36593383114004,1.1750006613961794,0.0,9.73274539397751,40661,"global scale removed and residual delay re-estimated; packet loss is inferred from solved-sample cadence, not raw radio logs"
One-baseline E-H + delaycal/T4,AutoPos v4-io one-baseline E-H scale,one_baseline_layout_inter_anchor_delaycal,T4,126.68509529098873,104.39306196427792,207.44455636229569,113.35969229244698,83.64620770379504,1.4014385431109424,0.0,9.73274539397751,40661,"pre-registered one-baseline dynamic control; packet loss is inferred from solved-sample cadence, not raw radio logs"
