stress_id,L,P,I,T,n,p50_mean,p95_mean,p95_std,rmse_mean,horiz_xz_p95_mean,vertical_y_p95_mean,sameP_delta_p95_mean,sameP_improved_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,sensor_label,experiment_short,stress_rank
ST0_nominal,L16,P0,I3,T2,5,85.42262068482405,150.25089054769757,3.218491766091072,95.20404965087944,113.19952185994812,117.57162658939151,81.55124744778016,1.0,81.55124744778016,45.236280200729354,135.3723278452423,334.4781284352322,L16 ICM-45686,X_A0_U4_P0_L16_I3_T2,22
ST0_nominal,L16,P0,I3,T4,5,91.06269693172796,185.2370671201493,2.980445595496014,111.23311781380494,137.12517007846918,145.41678937296223,46.565070875328416,1.0,46.565070875328416,54.59087495817373,144.66365433550055,205.65380525248673,L16 ICM-45686,X_A0_U4_P0_L16_I3_T4,34
ST0_nominal,L16,P0,I5,T2,5,78.86547596791335,134.24257322606564,4.749683109217297,86.03396785775077,98.72680271267359,103.0056081486769,97.5595647694121,1.0,97.5595647694121,37.93994320780468,121.81609100565547,309.8318027469266,L16 ICM-45686,X_A0_U4_P0_L16_I5_T2,13
ST0_nominal,L16,P0,I5,T4,5,87.7634284890488,169.3195660297136,1.2754605723369024,104.5073834925234,125.4326378444878,134.48059058647817,62.48257196576412,1.0,62.48257196576412,52.616145091105274,139.67916362410395,249.33814216616125,L16 ICM-45686,X_A0_U4_P0_L16_I5_T4,29
ST0_nominal,L16,P4,I3,T2,5,72.88100786168914,123.22988809802409,3.526738456013319,80.09446617961636,83.66870431978197,100.76174968434911,15.656347845003392,1.0,108.57224989745364,19.79582121304739,119.66138364328614,450.58326972886834,L16 ICM-45686,X_A0_U4_P4_L16_I3_T2,4
ST0_nominal,L16,P4,I3,T4,5,75.26304524656378,132.25572431263512,0.8038421968773201,83.38686544064191,89.20917053638911,104.86965378627674,6.630511630392357,1.0,99.5464136828426,23.270333200331237,114.50866126272504,435.14511950942034,L16 ICM-45686,X_A0_U4_P4_L16_I3_T4,12
ST0_nominal,L16,P4,I5,T2,5,68.36267037975645,112.31625370956513,5.0745308529920425,75.28368496445468,79.073808703922,91.14516005780168,26.569982233462373,1.0,119.4858842859126,16.893753714556375,111.67089179810773,374.5186840495828,L16 ICM-45686,X_A0_U4_P4_L16_I5_T2,1
ST0_nominal,L16,P4,I5,T4,5,73.11031182433403,127.15897855578689,2.6748718308322768,79.88819295419216,85.13373909643846,100.80537822237241,11.727257387240599,1.0,104.64315943969083,22.66153122914635,105.73661472253363,431.44863565760335,L16 ICM-45686,X_A0_U4_P4_L16_I5_T4,5
ST0_nominal,L16,P5,I3,T2,5,86.17085427513499,139.22323237914512,4.350143612588723,94.55655864217752,107.40228523463145,104.66261062279747,17.51382705405773,1.0,92.57890561633262,46.480789257182366,108.49970303008254,368.7968948710703,L16 ICM-45686,X_A0_U4_P5_L16_I3_T2,17
ST0_nominal,L16,P5,I3,T4,5,90.31690498115488,151.69429343928113,1.24162337408822,100.27762294832841,118.37099248658997,112.14611837838645,5.04276599392171,1.0,80.1078445561966,55.19552059817634,106.8586409111128,528.0743473439215,L16 ICM-45686,X_A0_U4_P5_L16_I3_T4,24
ST0_nominal,L16,P5,I5,T2,5,81.61233195433297,130.04960838712032,3.937521723204563,89.2736329457628,97.094700690529,99.10443383579076,26.687451046082526,1.0,101.75252960835742,39.27002388002624,104.1301848216563,269.0998984837227,L16 ICM-45686,X_A0_U4_P5_L16_I5_T2,7
ST0_nominal,L16,P5,I5,T4,5,88.27930337494766,148.37045045489938,0.49341432111919303,98.07117611143316,113.56034515987017,110.08954524329394,8.366608978303447,1.0,83.43168754057834,53.72686577854955,103.6130652282988,488.87153484133586,L16 ICM-45686,X_A0_U4_P5_L16_I5_T4,19
ST0_nominal,L2,P0,I3,T2,5,92.73048694205548,172.26313935144594,6.377432830029258,105.66594865014852,130.8100293594285,130.41285097320355,59.53899864403178,1.0,59.53899864403178,50.14365008774789,142.36375803670856,266.56668195744453,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I3_T2,31
ST0_nominal,L2,P0,I3,T4,5,93.97162637354958,193.81044189556417,2.164636542358918,116.58526208777444,143.83234855788473,149.15765734502259,37.991696099913554,1.0,37.991696099913554,55.84534436874738,148.79553544810454,167.95101213185475,L2 MPU6050/JY61P-like,X_A0_U4_P0_L2_I3_T4,36
