version,solver,solver_family,eval_set,n_sessions,frames_solved_total,frames_input_total,err_3d_mean_mm,err_3d_median_mm,err_3d_p75_mm,err_3d_p90_mm,err_3d_p95_mm,err_3d_p99_mm,err_3d_max_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,d3_std_median_mm,radial_p95_median_mm,residual_rms_median_mm,filter_rejections_total
v4-io,T4+F0,external_position_filter,all8,24,28818,28818,92.76104090788267,72.6891193204547,135.0653913255154,156.81239273052086,171.49736845476423,254.4790603912795,278.85157441190233,109.84509967728258,37.4203480766745,61.870068315403614,67.05901820724404,120.37753685900829,79.59724289805993,0
v4-io,T4+F1,external_position_filter,all8,24,28818,28818,92.94505860425222,66.07723984359095,135.66240316434977,164.40742227404522,177.40301863706003,251.98583923625623,273.98909536936844,110.34937724487285,37.747784379267216,55.20456479859712,30.130205873313074,54.137972578664616,79.59724289805993,0
v4-io,T4+F2,external_position_filter,all8,24,28818,28818,92.94505860425222,66.07723984359095,135.66240316434977,164.40742227404522,177.40301863706003,251.98583923625623,273.98909536936844,110.34937724487285,37.747784379267216,55.20456479859712,30.130205873313074,54.137972578664616,79.59724289805993,0
v4-io,T4+F3,external_position_filter,all8,24,28818,28818,92.94336386587479,67.0825213095571,135.81027080477003,163.1286560339748,176.75976132689613,252.43398310022502,274.7270124045534,110.27383866257706,37.750257479320595,55.42526714871279,35.468975178764055,63.54035815196168,79.59724289805993,0
v4-io,T4+F4,external_position_filter,all8,24,28818,28818,92.94330183355366,66.07080406270047,135.66422540020886,164.38881919899544,177.39656520474006,251.98507347954848,273.9894383995857,110.34795435995504,37.74909252631895,55.21340925059428,21.329100674623906,37.345514680803504,79.59724289805993,0
v4-io,T4+F5,external_position_filter,all8,24,28818,28818,93.00578331653405,65.28755157574537,135.65525875031813,165.9726176487177,178.10759673920197,251.73579984321412,273.50261108956454,110.49396142460301,37.74761444731595,55.13217904249764,18.55047902653533,33.571466114120895,79.59724289805993,0
