version,solver,solver_family,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,point_estimator,frames_input,solve_fraction,status,frames_solved,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,filter_rejections,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v4-io,T4+F4,external_position_filter,all8,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,mean,1201,1.0,ok,1201,1511.308175329838,713.2386812874391,-877.3080088627418,1511.3081753298352,713.2386812874394,-877.3080088627404,1511.3426429203091,712.7467419982178,-877.3036402274006,8.067700949045792,10.640248080962364,13.969896257581704,19.325130769939253,15.2726392350876,33.81914180039214,8.0,8.0,99.91673605328893,95.67027477102414,58.31895545765461,132.23078394866351,0,-529.2535024035984,1063.404496493228,-229.65455361917589,-543.22998,1105.589,-259.92136,13.976477596401537,-42.18450350677199,30.266806380824107,33.33798875902698,42.18450350677199,53.76759089460739,-1.0000000000000009,1.0,0.9582672713308588,461.6346339824702,19.265272924268757,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
v4-io,T4+F5,external_position_filter,all8,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,mean,1201,1.0,ok,1201,1512.1683587867699,712.0951184324516,-878.7649446019201,1512.16835878677,712.0951184324517,-878.7649446019211,1512.3762649002292,711.8067991475726,-878.3749157255015,7.543242395101508,10.22004421444833,12.29284945402236,17.676650058079254,14.380186401678154,31.564514362170218,8.0,8.0,99.91673605328893,95.67027477102414,58.31895545765461,132.23078394866351,0,-530.4293207643859,1064.8822395759828,-228.87735358392956,-543.22998,1105.589,-259.92136,12.800659235614035,-40.70676042401715,31.04400641607043,33.579565381751635,40.70676042401715,52.76957035494662,-1.0000000000000009,1.0,0.9582672713308588,461.6346339824702,19.265272924268757,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
v4-io,T4+F0,external_position_filter,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,mean,1201,1.0,ok,1201,1477.5345222588148,665.7602740483853,-1611.0605166774897,1477.5345222588141,665.7602740483852,-1611.0605166774883,1484.6727774722976,664.2966183601717,-1614.2698330049088,39.54557326934373,51.569615795889696,60.035797199685334,88.47358127677694,59.18409514637455,183.37510590715826,8.0,8.0,100.0,92.2564529558701,136.97873174047163,192.1138821677738,0,-565.373583561396,1797.3671981992338,-271.8646680673269,-554.00287,1625.5614500000001,-256.2951,-11.370713561395974,171.80574819923368,-15.569568067326884,19.2796415085561,171.80574819923368,172.8841221483249,-1.0000000000000009,1.0,0.9582672713308588,813.3092827400905,33.94161562068607,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
v4-io,T4+F1,external_position_filter,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,mean,1201,1.0,ok,1201,1482.183318701133,663.7606004800185,-1616.6507078548361,1482.1833187011312,663.760600480018,-1616.6507078548386,1484.0471647963252,664.3055967000008,-1615.5105324098706,14.07924140541581,17.703113974929938,25.04437362901222,33.746791453868575,27.050455011312227,58.93432241886889,8.0,8.0,100.0,92.2564529558701,136.97873174047163,192.1138821677738,0,-567.5843927015547,1803.0197550406237,-267.3901665037936,-554.00287,1625.5614500000001,-256.2951,-13.581522701554718,177.4583050406236,-11.09506650379359,17.537339011846942,177.4583050406236,178.32276435583728,-1.0000000000000009,1.0,0.9582672713308588,813.3092827400905,33.94161562068607,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
v4-io,T4+F2,external_position_filter,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,mean,1201,1.0,ok,1201,1482.183318701133,663.7606004800185,-1616.6507078548361,1482.1833187011312,663.760600480018,-1616.6507078548386,1484.0471647963252,664.3055967000008,-1615.5105324098706,14.07924140541581,17.703113974929938,25.04437362901222,33.746791453868575,27.050455011312227,58.93432241886889,8.0,8.0,100.0,92.2564529558701,136.97873174047163,192.1138821677738,0,-567.5843927015547,1803.0197550406237,-267.3901665037936,-554.00287,1625.5614500000001,-256.2951,-13.581522701554718,177.4583050406236,-11.09506650379359,17.537339011846942,177.4583050406236,178.32276435583728,-1.0000000000000009,1.0,0.9582672713308588,813.3092827400905,33.94161562068607,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
v4-io,T4+F3,external_position_filter,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,mean,1201,1.0,ok,1201,1482.0290432331806,663.8401915453636,-1616.125525296011,1482.0290432331817,663.8401915453637,-1616.1255252960132,1484.2762097031186,663.8543668754321,-1614.5756542784625,16.685281293205044,20.522764488212594,30.862047437573395,40.64539883075388,32.192491578798354,72.15018764422268,8.0,8.0,100.0,92.2564529558701,136.97873174047163,192.1138821677738,0,-567.5020768364409,1802.4923800376728,-267.5352598613308,-554.00287,1625.5614500000001,-256.2951,-13.499206836440862,176.93093003767262,-11.240159861330824,17.566154357778036,176.93093003767262,177.80079803790838,-1.0000000000000009,1.0,0.9582672713308588,813.3092827400905,33.94161562068607,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
v4-io,T4+F4,external_position_filter,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,mean,1201,1.0,ok,1201,1482.177342362825,663.7580751672409,-1616.6456772739925,1482.1773423628244,663.7580751672419,-1616.6456772739923,1483.8510192872884,665.2394624262987,-1615.0250202289583,11.026979180416813,14.63481547074708,18.216931088319157,25.83851141193573,20.693689614049703,44.35541277594883,8.0,8.0,100.0,92.2564529558701,136.97873174047163,192.1138821677738,0,-567.5866095776183,1803.014705405053,-267.3962482148145,-554.00287,1625.5614500000001,-256.2951,-13.583739577618303,177.45325540505291,-11.101148214814486,17.54290376761592,177.45325540505291,178.3182865733371,-1.0000000000000009,1.0,0.9582672713308588,813.3092827400905,33.94161562068607,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
v4-io,T4+F5,external_position_filter,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,mean,1201,1.0,ok,1201,1482.3013906431247,663.6928688683412,-1617.194721158947,1482.3013906431254,663.6928688683419,-1617.1947211589484,1483.972066380668,665.5739168822417,-1614.6570635289809,9.74831070114182,13.343095494678046,14.573251475529178,22.032871294388915,17.023128167267334,40.133240012136746,8.0,8.0,100.0,92.2564529558701,136.97873174047163,192.1138821677738,0,-567.652416123175,1803.5655131069311,-267.28062209760424,-554.00287,1625.5614500000001,-256.2951,-13.649546123175014,178.00406310693097,-10.985522097604246,17.52118161328263,178.00406310693097,178.86430132282376,-1.0000000000000009,1.0,0.9582672713308588,813.3092827400905,33.94161562068607,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
v4-io,T4+F0,external_position_filter,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,mean,1201,1.0,ok,1201,2201.792586752164,1052.1720355521281,274.6106649241589,2201.7925867521594,1052.1720355521288,274.61066492415864,2201.205009039631,1054.9865521451566,273.0651800185729,19.228708972084704,24.7084155197068,46.747051039229696,56.26309471662543,35.2587272736596,118.77579867432993,8.0,8.0,100.0,93.83846794338052,79.1715929587363,108.64117551556745,0,-247.76452707107126,-86.6942641337082,489.09294699557586,-321.178815,182.16379,479.93381999999997,73.41428792892873,-268.8580541337082,9.159126995575889,73.98342570760519,268.8580541337082,278.85157441190233,-1.0000000000000009,1.0,0.9582672713308588,1047.8906733259494,43.731337144835564,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
v4-io,T4+F1,external_position_filter,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,mean,1201,1.0,ok,1201,2202.9393170167004,1051.8313763702497,269.6338796757076,2202.939317016703,1051.8313763702483,269.63387967570696,2201.654288015495,1053.3193117215214,271.1666474854721,11.398961693248111,13.303828042500792,27.823175998319154,32.879435684056546,20.309608704218896,64.16447347248997,8.0,8.0,100.0,93.83846794338052,79.1715929587363,108.64117551556745,0,-248.11248580642427,-81.7043189085469,490.17867336782,-321.178815,182.16379,479.93381999999997,73.06632919357571,-263.8681089085469,10.244853367820042,73.78106452438938,263.8681089085469,273.98909536936844,-1.0000000000000009,1.0,0.9582672713308588,1047.8906733259494,43.731337144835564,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
v4-io,T4+F2,external_position_filter,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,mean,1201,1.0,ok,1201,2202.9393170167004,1051.8313763702497,269.6338796757076,2202.939317016703,1051.8313763702483,269.63387967570696,2201.654288015495,1053.3193117215214,271.1666474854721,11.398961693248111,13.303828042500792,27.823175998319154,32.879435684056546,20.309608704218896,64.16447347248997,8.0,8.0,100.0,93.83846794338052,79.1715929587363,108.64117551556745,0,-248.11248580642427,-81.7043189085469,490.17867336782,-321.178815,182.16379,479.93381999999997,73.06632919357571,-263.8681089085469,10.244853367820042,73.78106452438938,263.8681089085469,273.98909536936844,-1.0000000000000009,1.0,0.9582672713308588,1047.8906733259494,43.731337144835564,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
v4-io,T4+F3,external_position_filter,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,mean,1201,1.0,ok,1201,2202.662388664348,1052.073886950472,270.33543812288866,2202.6623886643492,1052.073886950472,270.33543812288883,2201.69878441413,1053.8425706755702,271.8641589450701,12.654237511046247,14.931203605600887,29.737839522921217,35.60069757166135,22.74365536611891,68.00474526562378,8.0,8.0,100.0,93.83846794338052,79.1715929587363,108.64117551556745,0,-247.86225782913505,-82.41103838570012,489.9225123078172,-321.178815,182.16379,479.93381999999997,73.31655717086494,-264.57482838570013,9.988692307817246,73.9938614305873,264.57482838570013,274.7270124045534,-1.0000000000000009,1.0,0.9582672713308588,1047.8906733259494,43.731337144835564,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json
