version,solver,solver_family,eval_set,median_radial_signed_mm,median_tangential_mm,radially_outward_fraction,radial_slope_mm_per_m,radial_r2
v4-io,T4+F0,external_position_filter,all8,46.2338185773501,39.07646623767491,0.75,211.44432720125022,0.7120771217095927
v4-io,T4+F1,external_position_filter,all8,49.66144736800655,37.06343061595648,0.7916666666666666,202.83249759476035,0.6854733832961213
v4-io,T4+F2,external_position_filter,all8,49.66144736800655,37.06343061595648,0.7916666666666666,202.83249759476035,0.6854733832961213
v4-io,T4+F3,external_position_filter,all8,49.01564997117091,37.38533599659932,0.7916666666666666,203.79215794293398,0.687183998849678
v4-io,T4+F4,external_position_filter,all8,49.67354801972954,37.073555320455455,0.7916666666666666,202.8315260704367,0.6855098072450205
v4-io,T4+F5,external_position_filter,all8,50.65035234885356,36.84686925552071,0.7916666666666666,202.11249893289914,0.6834563862483236
