version,solver,solver_family,eval_set,ID,center_distance_mm,radial_signed_error_mm,tangential_error_mm,radially_outward
v4-io,T4+F1,external_position_filter,all8,ID09,825.5734294328124,22.05657884865589,20.425114788086617,True
v4-io,T4+F1,external_position_filter,all8,ID10,1063.4564290726642,114.20731038321817,38.61954514574888,True
v4-io,T4+F1,external_position_filter,all8,ID11,770.8923252279794,48.083753412626855,38.777377070433594,True
v4-io,T4+F1,external_position_filter,all8,ID12,972.8722083943702,99.23988241342099,90.16842967171314,True
v4-io,T4+F1,external_position_filter,all8,ID13,164.33330797041327,-61.6244851836031,16.841179414736768,False
v4-io,T4+F1,external_position_filter,all8,ID14,160.68776077464324,-52.348326081547626,26.654602224404904,False
v4-io,T4+F1,external_position_filter,all8,ID15,161.88022524167178,-72.4632884270402,22.428320038951707,False
v4-io,T4+F1,external_position_filter,all8,ID16,147.9126953292345,7.570378127775346,10.910551685209779,True
v4-io,T4+F1,external_position_filter,all8,ID17,780.0403542483501,51.23914132338624,20.11952129540145,True
v4-io,T4+F1,external_position_filter,all8,ID18,785.9969931308584,26.131824295495225,46.991707208870736,True
v4-io,T4+F1,external_position_filter,all8,ID19,779.8893538325998,141.86952135629548,35.507316086164074,True
v4-io,T4+F1,external_position_filter,all8,ID20,780.296291419316,88.83816609204621,30.90114585389444,True
v4-io,T4+F1,external_position_filter,all8,ID21,622.457440757399,47.799165498708696,35.49290224123689,True
v4-io,T4+F1,external_position_filter,all8,ID22,625.807129330668,-4.430996886105816,22.799890849985157,False
v4-io,T4+F1,external_position_filter,all8,ID23,625.4677339212478,80.92917578711155,74.31724051946765,True
v4-io,T4+F1,external_position_filter,all8,ID24,623.9880940820714,41.65282337670847,26.053647673008342,True
v4-io,T4+F2,external_position_filter,all8,ID01,904.8581057484208,82.54700725066695,116.30749153690262,True
v4-io,T4+F2,external_position_filter,all8,ID02,414.80151183802343,-29.90118656871675,44.690504657269464,False
v4-io,T4+F2,external_position_filter,all8,ID03,762.7501078007356,158.2057914132085,82.2796198996315,True
v4-io,T4+F2,external_position_filter,all8,ID04,1065.811558067375,192.368099182556,195.10135519317944,True
v4-io,T4+F2,external_position_filter,all8,ID05,692.4979819346567,41.11917363807913,31.81619375063584,True
v4-io,T4+F2,external_position_filter,all8,ID06,983.0246745750289,99.86325921586177,98.67939283401086,True
v4-io,T4+F2,external_position_filter,all8,ID07,954.6549679640887,141.91701975941743,97.51586258238555,True
v4-io,T4+F2,external_position_filter,all8,ID08,580.6086421076762,54.33654611323284,41.33229448887816,True
v4-io,T4+F2,external_position_filter,all8,ID09,825.5734294328124,22.05657884865589,20.425114788086617,True
v4-io,T4+F2,external_position_filter,all8,ID10,1063.4564290726642,114.20731038321817,38.61954514574888,True
v4-io,T4+F2,external_position_filter,all8,ID11,770.8923252279794,48.083753412626855,38.777377070433594,True
v4-io,T4+F2,external_position_filter,all8,ID12,972.8722083943702,99.23988241342099,90.16842967171314,True
v4-io,T4+F2,external_position_filter,all8,ID13,164.33330797041327,-61.6244851836031,16.841179414736768,False
v4-io,T4+F2,external_position_filter,all8,ID14,160.68776077464324,-52.348326081547626,26.654602224404904,False
v4-io,T4+F2,external_position_filter,all8,ID15,161.88022524167178,-72.4632884270402,22.428320038951707,False
v4-io,T4+F2,external_position_filter,all8,ID16,147.9126953292345,7.570378127775346,10.910551685209779,True
v4-io,T4+F2,external_position_filter,all8,ID17,780.0403542483501,51.23914132338624,20.11952129540145,True
v4-io,T4+F2,external_position_filter,all8,ID18,785.9969931308584,26.131824295495225,46.991707208870736,True
v4-io,T4+F2,external_position_filter,all8,ID19,779.8893538325998,141.86952135629548,35.507316086164074,True
v4-io,T4+F2,external_position_filter,all8,ID20,780.296291419316,88.83816609204621,30.90114585389444,True
v4-io,T4+F2,external_position_filter,all8,ID21,622.457440757399,47.799165498708696,35.49290224123689,True
v4-io,T4+F2,external_position_filter,all8,ID22,625.807129330668,-4.430996886105816,22.799890849985157,False
v4-io,T4+F2,external_position_filter,all8,ID23,625.4677339212478,80.92917578711155,74.31724051946765,True
v4-io,T4+F2,external_position_filter,all8,ID24,623.9880940820714,41.65282337670847,26.053647673008342,True
v4-io,T4+F3,external_position_filter,all8,ID01,904.8581057484208,81.60776569138227,115.71583306057019,True
v4-io,T4+F3,external_position_filter,all8,ID02,414.80151183802343,-31.57021868909775,45.20927496181258,False
v4-io,T4+F3,external_position_filter,all8,ID03,762.7501078007356,157.72506510305325,82.07269717241356,True
v4-io,T4+F3,external_position_filter,all8,ID04,1065.811558067375,192.69192462278914,195.81816445339533,True
v4-io,T4+F3,external_position_filter,all8,ID05,692.4979819346567,41.03704795424143,32.07755911387107,True
v4-io,T4+F3,external_position_filter,all8,ID06,983.0246745750289,99.62611689149927,98.89922745840526,True
v4-io,T4+F3,external_position_filter,all8,ID07,954.6549679640887,140.589158212939,97.09797766285733,True
v4-io,T4+F3,external_position_filter,all8,ID08,580.6086421076762,54.12980710972919,41.55795377827261,True
v4-io,T4+F3,external_position_filter,all8,ID09,825.5734294328124,21.7179485060252,21.351834347222937,True
v4-io,T4+F3,external_position_filter,all8,ID10,1063.4564290726642,114.34273287941636,38.59759053898634,True
v4-io,T4+F3,external_position_filter,all8,ID11,770.8923252279794,48.15092451243023,39.136181748527086,True
v4-io,T4+F3,external_position_filter,all8,ID12,972.8722083943702,99.48079500480046,90.20319726560172,True
v4-io,T4+F3,external_position_filter,all8,ID13,164.33330797041327,-63.78467357249793,16.650476689128027,False
v4-io,T4+F3,external_position_filter,all8,ID14,160.68776077464324,-52.10573752527471,26.81260555045297,False
v4-io,T4+F3,external_position_filter,all8,ID15,161.88022524167178,-74.35827742707885,23.03822756119522,False
v4-io,T4+F3,external_position_filter,all8,ID16,147.9126953292345,7.5658813811034396,10.642474835654351,True
v4-io,T4+F3,external_position_filter,all8,ID17,780.0403542483501,49.88037542991159,19.550523706141213,True
v4-io,T4+F3,external_position_filter,all8,ID18,785.9969931308584,26.209078958744495,46.95786998772859,True
v4-io,T4+F3,external_position_filter,all8,ID19,779.8893538325998,140.63858865245567,35.6537256164805,True
v4-io,T4+F3,external_position_filter,all8,ID20,780.296291419316,88.82948353468466,30.972462535785027,True
v4-io,T4+F3,external_position_filter,all8,ID21,622.457440757399,46.645011987432554,36.1730814542123,True
v4-io,T4+F3,external_position_filter,all8,ID22,625.807129330668,-4.5436518861880035,22.662095331841332,False
v4-io,T4+F3,external_position_filter,all8,ID23,625.4677339212478,80.35791809474776,73.97390207016868,True
v4-io,T4+F3,external_position_filter,all8,ID24,623.9880940820714,41.36196826687492,26.323672691821262,True
v4-io,T4+F4,external_position_filter,all8,ID01,904.8581057484208,82.55359400624243,116.32388142854776,True
v4-io,T4+F4,external_position_filter,all8,ID02,414.80151183802343,-29.900362206322196,44.686935121359646,False
v4-io,T4+F4,external_position_filter,all8,ID03,762.7501078007356,158.2030782870082,82.27513200819268,True
v4-io,T4+F4,external_position_filter,all8,ID04,1065.811558067375,192.3727548210363,195.09724641082417,True
v4-io,T4+F4,external_position_filter,all8,ID05,692.4979819346567,41.11920324583188,31.824021367299586,True
v4-io,T4+F4,external_position_filter,all8,ID06,983.0246745750289,99.87059920008413,98.68214974690574,True
v4-io,T4+F4,external_position_filter,all8,ID07,954.6549679640887,141.90298165340477,97.5051287619153,True
v4-io,T4+F4,external_position_filter,all8,ID08,580.6086421076762,54.33853630516909,41.32579790506765,True
v4-io,T4+F4,external_position_filter,all8,ID09,825.5734294328124,22.055121283286304,20.40617113610879,True
v4-io,T4+F4,external_position_filter,all8,ID10,1063.4564290726642,114.21333439984187,38.62448006655615,True
v4-io,T4+F4,external_position_filter,all8,ID11,770.8923252279794,48.08100136313027,38.780058995835304,True
v4-io,T4+F4,external_position_filter,all8,ID12,972.8722083943702,99.23832758163215,90.17020539905384,True
v4-io,T4+F4,external_position_filter,all8,ID13,164.33330797041327,-61.61176318055087,16.847812266330724,False
v4-io,T4+F4,external_position_filter,all8,ID14,160.68776077464324,-52.349567407970845,26.650052845016386,False
v4-io,T4+F4,external_position_filter,all8,ID15,161.88022524167178,-72.4650739413606,22.42500322498096,False
v4-io,T4+F4,external_position_filter,all8,ID16,147.9126953292345,7.571371886765009,10.916977742337426,True
v4-io,T4+F4,external_position_filter,all8,ID17,780.0403542483501,51.26609467632881,20.129213432141533,True
v4-io,T4+F4,external_position_filter,all8,ID18,785.9969931308584,26.1305079595497,46.992750761338996,True
v4-io,T4+F4,external_position_filter,all8,ID19,779.8893538325998,141.84421462022567,35.52263057435475,True
v4-io,T4+F4,external_position_filter,all8,ID20,780.296291419316,88.83860124243243,30.899470123717975,True
v4-io,T4+F4,external_position_filter,all8,ID21,622.457440757399,47.79853076980754,35.49980726991496,True
v4-io,T4+F4,external_position_filter,all8,ID22,625.807129330668,-4.425223164257319,22.78977620384959,False
v4-io,T4+F4,external_position_filter,all8,ID23,625.4677339212478,80.92814989149811,74.31514619724594,True
v4-io,T4+F4,external_position_filter,all8,ID24,623.9880940820714,41.62634749288408,26.039177489860073,True
v4-io,T4+F5,external_position_filter,all8,ID01,904.8581057484208,83.12872349953113,116.73346885266005,True
v4-io,T4+F5,external_position_filter,all8,ID02,414.80151183802343,-28.44064425807607,44.449491668985665,False
v4-io,T4+F5,external_position_filter,all8,ID03,762.7501078007356,158.69685915243022,82.5090612166665,True
v4-io,T4+F5,external_position_filter,all8,ID04,1065.811558067375,192.06339542712175,194.71859287139137,True
v4-io,T4+F5,external_position_filter,all8,ID05,692.4979819346567,41.270032604800875,31.650250138004353,True
v4-io,T4+F5,external_position_filter,all8,ID06,983.0246745750289,100.22713147186994,98.55457288093403,True
v4-io,T4+F5,external_position_filter,all8,ID07,954.6549679640887,143.51312668628336,98.06751367169508,True
v4-io,T4+F5,external_position_filter,all8,ID08,580.6086421076762,54.495783461335265,41.21074755134134,True
v4-io,T4+F5,external_position_filter,all8,ID09,825.5734294328124,22.26015666646819,19.823864840919864,True
v4-io,T4+F5,external_position_filter,all8,ID10,1063.4564290726642,114.04286145625272,38.59065279614433,True
v4-io,T4+F5,external_position_filter,all8,ID11,770.8923252279794,47.93497244918362,38.50900059157406,True
v4-io,T4+F5,external_position_filter,all8,ID12,972.8722083943702,99.16530276961656,90.1513216140762,True
v4-io,T4+F5,external_position_filter,all8,ID13,164.33330797041327,-59.87634473828999,17.03148069253326,False
v4-io,T4+F5,external_position_filter,all8,ID14,160.68776077464324,-52.39479150035758,26.761059156479096,False
v4-io,T4+F5,external_position_filter,all8,ID15,161.88022524167178,-70.97302376972749,21.798504827726937,False
v4-io,T4+F5,external_position_filter,all8,ID16,147.9126953292345,7.610676988736733,10.992876826082725,True
v4-io,T4+F5,external_position_filter,all8,ID17,780.0403542483501,52.53956830224449,20.658243131281314,True
v4-io,T4+F5,external_position_filter,all8,ID18,785.9969931308584,26.187566780471002,46.901871041344364,True
v4-io,T4+F5,external_position_filter,all8,ID19,779.8893538325998,143.40986942158003,35.18473791946736,True
v4-io,T4+F5,external_position_filter,all8,ID20,780.296291419316,88.7510587920154,30.82908502525746,True
v4-io,T4+F5,external_position_filter,all8,ID21,622.457440757399,48.76113639546263,34.83472704037033,True
v4-io,T4+F5,external_position_filter,all8,ID22,625.807129330668,-4.373665337895009,22.87084641998633,False
v4-io,T4+F5,external_position_filter,all8,ID23,625.4677339212478,81.39889600923154,74.03440337551675,True
v4-io,T4+F5,external_position_filter,all8,ID24,623.9880940820714,42.21267357944596,25.922855923438963,True
