host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
3.488919,1777235284.510084,84087,,BS2DCE,,cal_roto,5,83,"A,C,G,H","ok,ok,ok,ok","57,92,92,92"
3.612707,1777235284.633872,84088,,BS2DCE,,cal_roto,5,84,"C,A,G,H","ok,ok,ok,ok","93,60,93,93"
3.82274,1777235284.843905,84089,,BS2DCE,,cal_roto,5,85,"C,A,G,H","ok,ok,ok,ok","93,62,93,93"
4.004999,1777235285.026164,84090,,BS2DCE,,cal_roto,5,86,"A,C,G,H","ok,ok,ok,ok","64,94,94,94"
4.210455,1777235285.23162,84091,,BS2DCE,,cal_roto,5,87,"A,C,G,H","ok,ok,ok,ok","66,94,94,94"
4.389305,1777235285.41047,84092,,BS2DCE,,cal_roto,5,87,"A,C,G,H","ok,ok,ok,ok","68,94,94,94"
4.597342,1777235285.618507,84093,,BS2DCE,,cal_roto,5,88,"A,C,G,H","ok,ok,ok,ok","70,95,95,95"
4.799969,1777235285.821134,84094,,BS2DCE,,cal_roto,5,89,"A,C,H,G","ok,ok,ok,ok","71,95,95,95"
4.981262,1777235286.002427,84095,,BS2DCE,,cal_roto,5,89,"A,C,G,H","ok,ok,ok,ok","72,95,95,95"
5.18759,1777235286.208755,84096,,BS2DCE,,cal_roto,5,89,"C,A,G,H","ok,ok,ok,ok","95,73,95,95"
5.415427,1777235286.436592,84097,,BS2DCE,,cal_roto,5,90,"C,A,G,H","ok,ok,ok,ok","95,75,95,95"
5.596316,1777235286.617481,84098,,BS2DCE,,cal_roto,5,91,"A,C,G,H","ok,ok,ok,ok","76,96,96,96"
5.804976,1777235286.826141,84099,,BS2DCE,,cal_roto,5,91,"A,C,G,H","ok,ok,ok,ok","76,96,96,96"
6.007405,1777235287.02857,84100,,BS2DCE,,cal_roto,5,91,"A,C,G,H","ok,ok,ok,ok","77,96,96,96"
6.188663,1777235287.209828,84101,,BS2DCE,,cal_roto,5,91,"A,C,G,H","ok,ok,ok,ok","78,96,96,96"
6.397406,1777235287.418571,84102,,BS2DCE,,cal_roto,5,91,"A,C,H,G","ok,ok,ok,ok","79,96,96,96"
6.629162,1777235287.650327,84103,,BS2DCE,,cal_roto,5,92,"A,C,G,H","ok,ok,ok,ok","80,96,96,96"
6.832276,1777235287.853441,84104,,BS2DCE,,cal_roto,5,92,"C,A,G,H","ok,ok,ok,ok","96,80,96,96"
6.989772,1777235288.010937,84105,,BS2DCE,,cal_roto,5,92,"C,A,G,H","ok,ok,ok,ok","96,81,96,96"
7.214925,1777235288.23609,84106,,BS2DCE,,cal_roto,5,95,"A,C,G,H","ok,ok,ok,ok","82,100,100,100"
7.396263,1777235288.417428,84107,,BS2DCE,,cal_roto,5,95,"A,C,G,H","ok,ok,ok,ok","83,100,100,100"
7.604837,1777235288.626002,84108,,BS2DCE,,cal_roto,5,96,"A,C,G,H","ok,ok,ok,ok","84,100,100,100"
7.807664,1777235288.828829,84109,,BS2DCE,,cal_roto,5,96,"A,C,G,H","ok,ok,ok,ok","85,100,100,100"
7.988889,1777235289.010054,84110,,BS2DCE,,cal_roto,5,96,"A,C,H,G","ok,ok,ok,ok","85,100,100,100"
8.200358,1777235289.221523,84111,,BS2DCE,,cal_roto,5,96,"A,C,G,H","ok,ok,ok,ok","86,100,100,100"
8.397697,1777235289.418862,84112,,BS2DCE,,cal_roto,5,96,"C,A,G,H","ok,ok,ok,ok","100,86,100,100"
8.581062,1777235289.602227,84113,,BS2DCE,,cal_roto,5,96,"C,A,G,H","ok,ok,ok,ok","100,87,100,100"
8.789864,1777235289.811029,84114,,BS2DCE,,cal_roto,5,97,"A,C,G,H","ok,ok,ok,ok","88,100,100,100"
9.014684,1777235290.035849,84115,,BS2DCE,,cal_roto,5,97,"A,C,G,H","ok,ok,ok,ok","88,100,100,100"
9.196192,1777235290.217357,84116,,BS2DCE,,cal_roto,5,97,"A,C,G,H","ok,ok,ok,ok","88,100,100,100"
9.404941,1777235290.426106,84117,,BS2DCE,,cal_roto,5,97,"A,C,G,H","ok,ok,ok,ok","89,100,100,100"
9.607307,1777235290.628472,84118,,BS2DCE,,cal_roto,5,97,"A,C,H,G","ok,ok,ok,ok","89,100,100,100"
9.788556,1777235290.809721,84119,,BS2DCE,,cal_roto,5,97,"A,C,G,H","ok,ok,ok,ok","90,100,100,100"
9.994992,1777235291.016157,84120,,BS2DCE,,cal_roto,5,97,"C,A,G,H","ok,ok,ok,ok","100,90,100,100"
10.228289,1777235291.249454,84121,,BS2DCE,,cal_roto,5,97,"C,A,G,H","ok,ok,ok,ok","100,90,100,100"
