pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,1589.3552083272098,1589.64,-0.2847916727903339,0.2847916727903339
A-C,2571.5454308999533,2573.063,-1.517569100046785,1.517569100046785
A-D,2038.5876154780044,2038.653,-0.06538452199561107,0.06538452199561107
A-E,1399.2600176566239,1400.2545,-0.9944823433761485,0.9944823433761485
A-F,2148.727158553445,2148.879,-0.15184144655495402,0.15184144655495402
A-G,3006.0952230037474,3004.107,1.9882230037474073,1.9882230037474073
A-H,2654.502157048853,2654.3205,0.1816570488531397,0.1816570488531397
B-C,1178.5214415820135,1179.12,-0.5985584179863963,0.5985584179863963
B-D,1034.2976761657833,1034.496,-0.19832383421680788,0.19832383421680788
B-E,2195.0524067983147,2195.455,-0.40259320168524937,0.40259320168524937
B-F,1480.674405116209,1480.209,0.4654051162090127,0.4654051162090127
B-G,1863.0813011879143,1863.1925,-0.11119881208583138,0.11119881208583138
B-H,1855.956509118552,1856.3055,-0.3489908814478895,0.3489908814478895
C-D,1931.5497834840942,1931.178,0.3717834840940668,0.3717834840940668
C-E,3086.284188833155,3084.0445,2.2396888331550144,2.2396888331550144
C-F,2009.6188190069706,2010.0245,-0.4056809930293639,0.4056809930293639
C-G,1541.5158079502855,1542.2095,-0.6936920497144001,0.6936920497144001
C-H,2604.721631348164,2604.598,0.12363134816405363,0.12363134816405363
D-E,2626.177398331582,2626.059,0.11839833158182955,0.11839833158182955
D-F,1947.315712751919,1947.113,0.20271275191885252,0.20271275191885252
D-G,2498.333173916778,2498.707,-0.37382608322195665,0.37382608322195665
D-H,1445.0419068455328,1445.0165,0.025406845532870648,0.025406845532870648
E-F,1665.2514586826924,1665.986,-0.7345413173077304,0.7345413173077304
E-G,2771.327336529363,2772.4715,-1.1441634706370678,1.1441634706370678
E-H,2431.9379288967816,2431.599,0.33892889678145366,0.33892889678145366
F-G,1255.397977307851,1256.0575,-0.659522692148812,0.659522692148812
F-H,1435.0662704744334,1435.757,-0.6907295255666668,0.6907295255666668
G-H,2226.762856346277,2226.215,0.547856346277058,0.547856346277058
