row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L5:I1+I3+I7:T6,simulate_imu_prior,0.6048133839940419,,,,
R4:L5:I1+I3+I7:T6,cpu_golden,21.122336742002517,,,,
R4:L5:I1+I3+I7:T6,torch_gpu,2.3201179829920875,0,1,2.3201179829920875,2.3201179829920875
R4:L5:I1+I3+I7:T8,simulate_imu_prior,0.588831476008636,,,,
R4:L5:I1+I3+I7:T8,cpu_golden,21.330232385007548,,,,
R4:L5:I1+I3+I7:T8,torch_gpu,2.4823816580028506,0,1,2.4823816580028506,2.4823816580028506
R4:L5:I1+I2+I3+I8:T6,simulate_imu_prior,0.5845545850024791,,,,
R4:L5:I1+I2+I3+I8:T6,cpu_golden,20.440792513996712,,,,
R4:L5:I1+I2+I3+I8:T6,torch_gpu,2.072399103999487,0,1,2.072399103999487,2.072399103999487
R4:L5:I1+I2+I3+I8:T8,simulate_imu_prior,0.5800890410027932,,,,
R4:L5:I1+I2+I3+I8:T8,cpu_golden,20.602470030993572,,,,
R4:L5:I1+I2+I3+I8:T8,torch_gpu,2.1855698189901887,0,1,2.1855698189901887,2.1855698189901887
