host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
0.686532,1777208479.309839,3950,,BS2DCE,,0,ok,2453,2453,100,4,0
0.689994,1777208479.313301,3950,,BS2DCE,,1,ok,3007,3007,100,4,0
0.689994,1777208479.313301,3950,,BS2DCE,,2,ok,3077,3077,100,4,0
0.689994,1777208479.313301,3950,,BS2DCE,,3,ok,2675,2675,75,3,1
0.691309,1777208479.314616,3950,,BS2DCE,,4,ok,2964,2964,75,3,1
0.691309,1777208479.314616,3950,,BS2DCE,,5,ok,3383,3383,100,4,0
0.691309,1777208479.314616,3950,,BS2DCE,,6,ok,3184,3184,100,4,0
1.504127,1777208480.127434,3951,,BS2DCE,,0,ok,2490,2490,100,5,0
1.504127,1777208480.127434,3951,,BS2DCE,,1,ok,3035,3035,100,5,0
1.559522,1777208480.182829,3951,,BS2DCE,,2,ok,3074,3074,100,5,0
1.559522,1777208480.182829,3951,,BS2DCE,,3,ok,2668,2668,80,4,1
1.559522,1777208480.182829,3951,,BS2DCE,,4,ok,3093,3093,80,4,1
1.559676,1777208480.182983,3951,,BS2DCE,,5,ok,3746,3746,100,5,0
1.559676,1777208480.182983,3951,,BS2DCE,,6,ok,3210,3210,100,5,0
1.559676,1777208480.182983,3951,,BS2DCE,,7,ok,2874,2874,100,5,0
2.457286,1777208481.080593,3952,,BS2DCE,,0,ok,2480,2480,100,6,0
2.457286,1777208481.080593,3952,,BS2DCE,,1,ok,2993,2993,100,6,0
2.457286,1777208481.080593,3952,,BS2DCE,,2,ok,3054,3054,100,6,0
2.459541,1777208481.082848,3952,,BS2DCE,,3,ok,2743,2743,83,5,1
2.459541,1777208481.082848,3952,,BS2DCE,,4,ok,3038,3038,83,5,1
2.459541,1777208481.082848,3952,,BS2DCE,,5,ok,3485,3485,100,6,0
2.74105,1777208481.364357,3953,,BS2DCE,,0,ok,2420,2420,100,7,0
2.746109,1777208481.369416,3953,,BS2DCE,,1,ok,2992,2992,100,7,0
2.746109,1777208481.369416,3953,,BS2DCE,,2,ok,3083,3083,100,7,0
2.746109,1777208481.369416,3953,,BS2DCE,,3,ok,2711,2711,85,6,1
2.746282,1777208481.369589,3953,,BS2DCE,,4,ok,3050,3050,85,6,1
2.746282,1777208481.369589,3953,,BS2DCE,,5,reject,2877,3485,85,6,1
2.746282,1777208481.369589,3953,,BS2DCE,,6,timeout,0,3222,85,6,1
3.693401,1777208482.316708,3954,,BS2DCE,,0,ok,2461,2461,100,8,0
3.693401,1777208482.316708,3954,,BS2DCE,,1,ok,2953,2953,100,8,0
3.6975,1777208482.320807,3954,,BS2DCE,,2,ok,3059,3059,100,8,0
3.6975,1777208482.320807,3954,,BS2DCE,,3,ok,2682,2682,87,7,1
3.6975,1777208482.320807,3954,,BS2DCE,,4,ok,3042,3042,87,7,1
3.698397,1777208482.321704,3954,,BS2DCE,,5,ok,3275,3275,87,7,1
3.698397,1777208482.321704,3954,,BS2DCE,,6,ok,3126,3126,87,7,1
3.698397,1777208482.321704,3954,,BS2DCE,,7,ok,2832,2832,100,8,0
3.822332,1777208482.445639,3955,,BS2DCE,,0,ok,2428,2428,100,9,0
3.822332,1777208482.445639,3955,,BS2DCE,,2,ok,3072,3072,100,9,0
3.822332,1777208482.445639,3955,,BS2DCE,,5,ok,3475,3475,88,8,1
4.024549,1777208482.647856,3956,,BS2DCE,,0,ok,2414,2414,100,10,0
4.024549,1777208482.647856,3956,,BS2DCE,,2,ok,3100,3100,100,10,0
4.256121,1777208482.879428,3957,,BS2DCE,,2,ok,3088,3088,100,11,0
4.259558,1777208482.882865,3957,,BS2DCE,,0,ok,2413,2413,100,11,0
4.259558,1777208482.882865,3957,,BS2DCE,,5,ok,3148,3148,90,10,1
4.259558,1777208482.882865,3957,,BS2DCE,,7,ok,2820,2820,100,11,0
4.415085,1777208483.038392,3958,,BS2DCE,,0,ok,2420,2420,100,12,0
4.415085,1777208483.038392,3958,,BS2DCE,,2,ok,3112,3112,100,12,0
4.415085,1777208483.038392,3958,,BS2DCE,,5,ok,2994,2994,91,11,1
4.564381,1777208483.187688,3959,,BS2DCE,,0,ok,2435,2435,100,13,0
4.564381,1777208483.187688,3959,,BS2DCE,,2,ok,3061,3061,100,13,0
4.773908,1777208483.397215,3960,,BS2DCE,,0,ok,2432,2432,100,14,0
4.777404,1777208483.400711,3960,,BS2DCE,,2,ok,3036,3036,100,14,0
4.777404,1777208483.400711,3960,,BS2DCE,,5,timeout,0,3025,85,12,2
4.777404,1777208483.400711,3960,,BS2DCE,,7,ok,2859,2859,100,14,0
4.902567,1777208483.525874,3961,,BS2DCE,,0,ok,2418,2418,100,15,0
4.902567,1777208483.525874,3961,,BS2DCE,,2,ok,3087,3087,100,15,0
4.902567,1777208483.525874,3961,,BS2DCE,,7,ok,2810,2810,100,15,0
5.007391,1777208483.630698,3962,,BS2DCE,,0,ok,2450,2450,100,16,0
5.007391,1777208483.630698,3962,,BS2DCE,,2,ok,3077,3077,100,16,0
5.208515,1777208483.831822,3963,,BS2DCE,,0,ok,2437,2437,100,17,0
5.212083,1777208483.83539,3963,,BS2DCE,,2,ok,3076,3076,100,17,0
5.212083,1777208483.83539,3963,,BS2DCE,,4,ok,3081,3081,90,10,1
5.212083,1777208483.83539,3963,,BS2DCE,,7,ok,2871,2871,100,17,0
5.420095,1777208484.043402,3964,,BS2DCE,,0,ok,2398,2398,100,18,0
5.420095,1777208484.043402,3964,,BS2DCE,,2,ok,3081,3081,100,18,0
5.420095,1777208484.043402,3964,,BS2DCE,,4,ok,2924,2924,91,11,1
5.64455,1777208484.267857,3965,,BS2DCE,,0,ok,2420,2420,100,19,0
5.64455,1777208484.267857,3965,,BS2DCE,,2,ok,3104,3104,100,19,0
5.853579,1777208484.476886,3966,,BS2DCE,,0,ok,2415,2415,100,20,0
5.857268,1777208484.480575,3966,,BS2DCE,,2,ok,3074,3074,100,20,0
5.857268,1777208484.480575,3966,,BS2DCE,,4,ok,3097,3097,92,13,1
5.857268,1777208484.480575,3966,,BS2DCE,,7,ok,2860,2860,100,20,0
5.958796,1777208484.582103,3967,,BS2DCE,,0,ok,2398,2398,100,21,0
5.958796,1777208484.582103,3967,,BS2DCE,,2,ok,3095,3095,100,21,0
5.958796,1777208484.582103,3967,,BS2DCE,,4,ok,2790,2790,93,14,1
6.214403,1777208484.83771,3968,,BS2DCE,,0,ok,2573,2573,100,22,0
6.214403,1777208484.83771,3968,,BS2DCE,,2,ok,3060,3060,100,22,0
6.416123,1777208485.03943,3969,,BS2DCE,,0,ok,2465,2465,100,23,0
6.41977,1777208485.043077,3969,,BS2DCE,,2,ok,3119,3119,100,23,0
6.41977,1777208485.043077,3969,,BS2DCE,,4,ok,3145,3145,94,16,1
6.41977,1777208485.043077,3969,,BS2DCE,,7,ok,2834,2834,100,23,0
6.574766,1777208485.198073,3970,,BS2DCE,,0,ok,2468,2468,100,24,0
6.574766,1777208485.198073,3970,,BS2DCE,,2,timeout,0,3119,95,23,1
6.574766,1777208485.198073,3970,,BS2DCE,,7,ok,2865,2865,100,24,0
6.702591,1777208485.325898,3971,,BS2DCE,,0,ok,2426,2426,100,25,0
6.702591,1777208485.325898,3971,,BS2DCE,,1,ok,2835,2835,100,9,0
6.806109,1777208485.429416,3972,,BS2DCE,,1,ok,2776,2776,100,10,0
6.809514,1777208485.432821,3972,,BS2DCE,,0,ok,2427,2427,100,26,0
6.809514,1777208485.432821,3972,,BS2DCE,,4,ok,3021,3021,95,19,1
6.809514,1777208485.432821,3972,,BS2DCE,,7,ok,2886,2886,100,26,0
7.009549,1777208485.632856,3973,,BS2DCE,,0,ok,2448,2448,100,27,0
7.009549,1777208485.632856,3973,,BS2DCE,,1,ok,2802,2802,100,11,0
7.009549,1777208485.632856,3973,,BS2DCE,,4,ok,3013,3013,95,20,1
7.219395,1777208485.842702,3974,,BS2DCE,,0,ok,2429,2429,100,28,0
7.219395,1777208485.842702,3974,,BS2DCE,,1,ok,3318,3318,100,12,0
7.368781,1777208485.992088,3975,,BS2DCE,,0,ok,2411,2411,100,29,0
7.371989,1777208485.995296,3975,,BS2DCE,,1,ok,3075,3075,100,13,0
7.371989,1777208485.995296,3975,,BS2DCE,,4,ok,2910,2910,95,22,1
