alpha,d_tag,position_median_3d,position_rmse_3d
0.28,25.0,106.4309310913086,129.40950626789362
0.28,26.0,104.92335510253906,128.3743990370549
0.28,27.0,103.42193603515625,127.34678293934245
0.28,28.0,101.92669677734375,126.32681759527547
0.28,29.0,100.43800354003906,125.31453006460384
0.28,30.0,98.95575714111328,124.31013933781709
0.28,31.0,97.48037719726562,123.3137631397546
0.28,32.0,96.01158142089844,122.32542966279539
0.28,33.0,94.5499038696289,121.3453032349728
0.28,34.0,93.09535217285156,120.37359244374366
0.28,35.0,91.64799499511719,119.41028192617041
0.28,36.0,90.2081527709961,118.45555601152695
0.28,37.0,88.77595520019531,117.50958654376885
0.28,38.0,87.35149383544922,116.57249873335263
0.28,39.0,85.9350814819336,115.64441137734455
0.28,40.0,84.5267105102539,114.72538968799583
0.28,41.0,83.12686157226562,113.81569188275402
0.28,42.0,81.73551940917969,112.91540061175225
0.28,43.0,80.35291290283203,112.02466856539903
0.28,44.0,78.97940063476562,111.14364210195517
0.28,45.0,77.61506652832031,110.27248300375076
0.28,46.0,76.43487548828125,109.41130201132103
0.28,47.0,76.06362915039062,108.56032759052682
0.28,48.0,75.70008850097656,107.71963845006397
0.28,49.0,75.34471130371094,106.88942245522941
0.28,50.0,74.99759674072266,106.06982425359014
0.28,51.0,74.658935546875,105.26102228507949
0.28,52.0,74.32908630371094,104.46316915993646
0.28,53.0,74.00846862792969,103.67644229765989
0.28,54.0,73.69696044921875,102.900954540337
0.28,55.0,73.39532470703125,102.13689496210466
0.28,56.0,73.52015686035156,101.3844689628298
0.28,57.0,74.20466613769531,100.64383073026633
0.28,58.0,74.89309692382812,99.9151251140812
0.28,59.0,75.58502197265625,99.19850679319724
0.28,60.0,76.28009033203125,98.4942098551991
0.28,61.0,76.97813415527344,97.8023507114604
0.28,62.0,77.67893981933594,97.12312980824908
0.28,63.0,78.3820571899414,96.45663695412566
0.28,64.0,78.73242950439453,95.80315308289701
0.28,65.0,78.93899536132812,95.16277173874245
0.28,66.0,79.11979675292969,94.53574885988898
0.28,67.0,78.48869323730469,93.92214923641548
0.28,68.0,77.57371520996094,93.3221957872965
0.28,69.0,76.677734375,92.73599540496667
0.28,70.0,75.80156707763672,92.16381051557059
0.28,71.0,74.9453353881836,91.60572252014336
0.28,72.0,74.49337005615234,91.06188336270286
0.28,73.0,74.40281677246094,90.53254982670597
0.28,74.0,74.32508850097656,90.01769845511632
0.28,75.0,74.26055908203125,89.51765549058605
0.28,76.0,74.20950317382812,89.0324538133778
0.28,77.0,74.17179870605469,88.5622932469358
0.28,78.0,74.19734191894531,88.1072677195247
0.28,79.0,74.50614929199219,87.66749315150257
0.28,80.0,74.81340026855469,87.24315260111392
0.28,81.0,75.11917877197266,86.83433456966345
0.28,82.0,75.42359924316406,86.44117174052536
0.28,83.0,75.72648620605469,86.06373399169797
0.28,84.0,75.72335815429688,85.7021464734475
0.28,85.0,75.30404663085938,85.35656771651347
0.28,86.0,74.88929748535156,85.02689429766473
0.28,87.0,74.47936248779297,84.7134329528455
0.28,88.0,74.07463073730469,84.4161097767704
0.28,89.0,74.22026062011719,84.13506394111197
0.28,90.0,74.53166198730469,83.87029315686664
0.28,91.0,74.84251403808594,83.62186151154643
0.28,92.0,75.36418151855469,83.38980085549281
0.28,93.0,76.0770034790039,83.1741953814027
0.28,94.0,76.79026794433594,82.97500564929176
0.28,95.0,77.503662109375,82.79227052445023
0.28,96.0,77.79158782958984,82.62594553165489
0.28,97.0,77.86896514892578,82.4760766686695
0.28,98.0,77.67868041992188,82.34262036701438
0.28,99.0,77.48957824707031,82.22555262147071
0.28,100.0,77.61570739746094,82.12480082262756
0.28,101.0,77.92098236083984,82.04037151667312
0.28,102.0,78.2258529663086,81.97219004885895
0.28,103.0,78.52995300292969,81.92017777900479
0.28,104.0,78.8335952758789,81.88429098047439
0.28,105.0,79.13658142089844,81.86438385372482
0.28,106.0,79.43907165527344,81.86041139112972
0.28,107.0,79.74079895019531,81.87223277766401
0.28,108.0,80.04206848144531,81.89976665011781
0.28,109.0,80.3426284790039,81.94286011739369
0.28,110.0,80.64263916015625,82.00136658064761
0.28,111.0,80.94190216064453,82.07524118053963
0.28,112.0,81.24082946777344,82.16427903900819
0.28,113.0,81.53894805908203,82.26831518630821
0.28,114.0,81.83651733398438,82.38717130775731
0.28,115.0,82.13348388671875,82.52071236210944
0.28,116.0,82.42985534667969,82.66877563411563
0.28,117.0,82.7255630493164,82.8311388222675
0.28,118.0,83.02056884765625,83.00764742630645
0.28,119.0,83.31504821777344,83.19807936578975
0.28,120.0,83.60877990722656,83.40230121319345
0.29,0.0,147.71365356445312,157.7069572815353
0.29,1.0,146.1555633544922,156.51293501856324
0.29,2.0,144.48121643066406,155.32425760324753
0.29,3.0,142.8094482421875,154.14093464870064
0.29,4.0,141.1405029296875,152.96310957425322
0.29,5.0,139.4742431640625,151.7908267258763
0.29,6.0,137.81051635742188,150.62408583747487
0.29,7.0,136.14974975585938,149.46305589718483
0.29,8.0,134.49179077148438,148.3077920133497
0.29,9.0,132.83644104003906,147.1582972622509
0.29,10.0,131.18402099609375,146.0147747768184
0.29,11.0,129.53427124023438,144.87716375649063
0.29,12.0,127.8875961303711,143.74564531447552
0.29,13.0,126.24398803710938,142.6202686003115
0.29,14.0,124.60310363769531,141.5010904330776
0.29,15.0,122.96522521972656,140.38826601384818
0.29,16.0,121.33047485351562,139.2817863743318
0.29,17.0,119.6987075805664,138.18186046836973
0.29,18.0,118.07009887695312,137.08851069883647
0.29,19.0,116.44448852539062,136.00177359826966
0.29,20.0,114.82203674316406,134.92190304718875
0.29,21.0,113.20292663574219,133.84884635989584
0.29,22.0,111.58684539794922,132.78272460348524
0.29,23.0,109.97419738769531,131.72371357788998
0.29,24.0,108.36482238769531,130.6718815392202
0.29,25.0,106.7646484375,129.62728270651593
0.29,26.0,105.25477600097656,128.59010854503933
0.29,27.0,103.75088500976562,127.56039087550845
0.29,28.0,102.25331115722656,126.53828086171197
0.29,29.0,100.76200866699219,125.52389043649221
0.29,30.0,99.27738952636719,124.51733767958781
0.29,31.0,97.79914855957031,123.51871141779492
0.29,32.0,96.327880859375,122.52817357780414
0.29,33.0,94.86351013183594,121.54579335712323
0.29,34.0,93.40615844726562,120.5717701529363
0.29,35.0,91.95599365234375,119.6061407547706
0.29,36.0,90.51344299316406,118.64910187186416
0.29,37.0,89.07817840576172,117.70075934334494
0.29,38.0,87.65074157714844,116.76127488384152
0.29,39.0,86.23141479492188,115.83072492192001
0.29,40.0,84.82009887695312,114.90927127521086
0.29,41.0,83.41697692871094,113.99709169124667
0.29,42.0,82.0224609375,113.09431558990929
0.29,43.0,80.63658905029297,112.20101328781527
0.29,44.0,79.25971984863281,111.31745233930077
0.29,45.0,77.89213562011719,110.44364990658131
0.29,46.0,76.5336685180664,109.57986171623872
0.29,47.0,76.14434814453125,108.72616926394721
0.29,48.0,75.7783203125,107.88279863902076
0.29,49.0,75.42003631591797,107.04987064302087
0.29,50.0,75.070068359375,106.22751600338775
0.29,51.0,74.72835540771484,105.41584321154008
0.29,52.0,74.39564514160156,104.61519424628288
0.29,53.0,74.07183837890625,103.82558899273097
0.29,54.0,73.75730895996094,103.04722919764752
0.29,55.0,73.45236206054688,102.28031908375628
0.29,56.0,73.39862823486328,101.52489207547822
0.29,57.0,74.01577758789062,100.78128391472298
0.29,58.0,74.70394897460938,100.04958243447346
0.29,59.0,75.39561462402344,99.32990328949283
0.29,60.0,76.09060668945312,98.62248986824709
0.29,61.0,76.78874206542969,97.92753319578974
0.29,62.0,77.48951721191406,97.2451848502665
0.29,63.0,78.19284057617188,96.57556040317603
0.29,64.0,78.62330627441406,95.91885506933713
0.29,65.0,78.8260269165039,95.27530011760656
0.29,66.0,79.0435791015625,94.64500387137453
0.29,67.0,78.64723205566406,94.0281135236292
0.29,68.0,77.72638702392578,93.4248632759235
0.29,69.0,76.82460021972656,92.83535072239454
0.29,70.0,75.94239044189453,92.25978627800143
0.29,71.0,75.08015441894531,91.69831544083839
0.29,72.0,74.48898315429688,91.15110758549508
0.29,73.0,74.39466094970703,90.61829177758484
0.29,74.0,74.31346130371094,90.10005289260378
0.29,75.0,74.24532318115234,89.5965212555362
0.29,76.0,74.19053649902344,89.10785303583658
0.29,77.0,74.1492691040039,88.63415359551729
0.29,78.0,74.12684631347656,88.17563649383968
0.29,79.0,74.43643188476562,87.73233941316195
0.29,80.0,74.74432373046875,87.30446064008557
0.29,81.0,75.05089569091797,86.89209588981612
0.29,82.0,75.35589599609375,86.49534003434087
0.29,83.0,75.65946960449219,86.11432943694679
0.29,84.0,75.81838989257812,85.74919426097397
0.29,85.0,75.39884948730469,85.40000091481264
0.29,86.0,74.98399353027344,85.06680221945427
0.29,87.0,74.57395935058594,84.74974649667101
0.29,88.0,74.16889953613281,84.4488450002426
0.29,89.0,74.15714263916016,84.16418977120703
0.29,90.0,74.46885681152344,83.8958530569673
0.29,91.0,74.78005981445312,83.64389267155134
0.29,92.0,75.1917724609375,83.4083048173262
0.29,93.0,75.9051513671875,83.18912881106371
0.29,94.0,76.61895751953125,82.98642996655387
0.29,95.0,77.33285522460938,82.80017596977073
0.29,96.0,77.68496704101562,82.63036574861569
0.29,97.0,77.86056518554688,82.47704166823486
0.29,98.0,77.66986846923828,82.34012978284798
0.29,99.0,77.48031616210938,82.21962299992624
0.29,100.0,77.55641174316406,82.11551921588118
0.29,101.0,77.862060546875,82.02773206742339
0.29,102.0,78.16725158691406,81.95622461964832
0.29,103.0,78.47181701660156,81.90092325773105
0.29,104.0,78.77568054199219,81.86175942557063
0.29,105.0,79.07908630371094,81.83862204725682
0.29,106.0,79.3817367553711,81.83145311400746
0.29,107.0,79.68389129638672,81.84011661465298
0.29,108.0,79.98548889160156,81.86455085994182
0.29,109.0,80.28648376464844,81.9045956767308
0.29,110.0,80.58673095703125,81.9601209478198
0.29,111.0,80.88650512695312,82.03099702341945
0.29,112.0,81.18574523925781,82.11711874759276
0.29,113.0,81.48422241210938,82.21826895526323
0.29,114.0,81.78201293945312,82.33428254397587
0.29,115.0,82.07937622070312,82.4650730991612
0.29,116.0,82.37604522705078,82.61042266925978
0.29,117.0,82.6719970703125,82.7701306707317
0.29,118.0,82.96748352050781,82.94405823731438
0.29,119.0,83.26226806640625,83.13194284915396
0.29,120.0,83.55646514892578,83.33367545502688
0.3,0.0,148.099853515625,157.9692909239008
0.3,1.0,146.52761840820312,156.77374720437092
0.3,2.0,144.85220336914062,155.58350978051948
0.3,3.0,143.17935180664062,154.39865076928297
0.3,4.0,141.50933837890625,153.21922483609882
0.3,5.0,139.84176635742188,152.04534556958657
0.3,6.0,138.177001953125,150.8769741482278
0.3,7.0,136.51492309570312,149.7143112731712
0.3,8.0,134.8557586669922,148.55735292934847
0.3,9.0,133.19915771484375,147.40616056283062
0.3,10.0,131.54550170898438,146.26093709104288
0.3,11.0,129.894775390625,145.1216286753115
0.3,12.0,128.24676513671875,143.9883689421649
0.3,13.0,126.60167694091797,142.86119930066735
0.3,14.0,124.95970916748047,141.74029260190977
0.3,15.0,123.32038879394531,140.62561805419736
0.3,16.0,121.6843032836914,139.51735303135234
0.3,17.0,120.05119323730469,138.41557388440796
0.3,18.0,118.42109680175781,137.32033005667807
0.3,19.0,116.79415893554688,136.23171465604108
0.3,20.0,115.17036437988281,135.14989508181276
0.3,21.0,113.54969787597656,134.0748901617115
0.3,22.0,111.9322509765625,133.00685044622702
0.3,23.0,110.31803894042969,131.94585626072157
0.3,24.0,108.70723724365234,130.89196702338154
0.3,25.0,107.09944915771484,129.84537077809128
0.3,26.0,105.58671569824219,128.8061391563888
0.3,27.0,104.0804214477539,127.77431810495996
0.3,28.0,102.58047485351562,126.75010401253128
0.3,29.0,101.08673858642578,125.73357792247661
0.3,30.0,99.59945678710938,124.72482602338036
0.3,31.0,98.11880493164062,123.7240621491531
0.3,32.0,96.64483642578125,122.7312429979119
0.3,33.0,95.17778015136719,121.74665116672614
0.3,34.0,93.71774291992188,120.77035849987156
0.3,35.0,92.26495361328125,119.80246192300265
0.3,36.0,90.81925964355469,118.84305975345174
0.3,37.0,89.38133239746094,117.89236351435152
0.3,38.0,87.95091247558594,116.95050619145476
0.3,39.0,86.52851867675781,116.01749682833405
0.3,40.0,85.11416625976562,115.09364393831659
0.3,41.0,83.70796966552734,114.17896879050231
0.3,42.0,82.31028747558594,113.27366353907028
0.3,43.0,80.92117309570312,112.37785035317235
0.3,44.0,79.54093170166016,111.4917010995101
0.3,45.0,78.16984558105469,110.61531119294698
0.3,46.0,76.80811309814453,109.74888328731413
0.3,47.0,76.22613525390625,108.89256549605442
0.3,48.0,75.85737609863281,108.04648070246203
0.3,49.0,75.4963607788086,107.21083929575404
0.3,50.0,75.14344787597656,106.38570836965133
0.3,51.0,74.79906463623047,105.57134824521519
0.3,52.0,74.46318054199219,104.76781900200795
0.3,53.0,74.13633728027344,103.97537174584903
0.3,54.0,73.81867218017578,103.19412929189576
0.3,55.0,73.5106201171875,102.42426699151915
0.3,56.0,73.33610534667969,101.66593290804201
0.3,57.0,73.82695007324219,100.91931918307317
0.3,58.0,74.51495361328125,100.18459037415634
0.3,59.0,75.20649719238281,99.46190677056971
0.3,60.0,75.90140533447266,98.75148337493468
0.3,61.0,76.599365234375,98.05340242216228
0.3,62.0,77.30026245117188,97.36790430661686
0.3,63.0,78.00361633300781,96.69512029602373
0.3,64.0,78.51541137695312,96.03526675621566
0.3,65.0,78.71444702148438,95.38846870003471
0.3,66.0,78.92814636230469,94.75493164111565
0.3,67.0,78.80726623535156,94.13479883423824
0.3,68.0,77.880615234375,93.52820116982096
0.3,69.0,76.97303771972656,92.93540368348599
0.3,70.0,76.08489227294922,92.35648177882535
0.3,71.0,75.21653747558594,91.7916554367144
0.3,72.0,74.48550415039062,91.24107940128997
0.3,73.0,74.38758087158203,90.70480860840566
0.3,74.0,74.30278015136719,90.18313344852102
0.3,75.0,74.23113250732422,89.67616163085789
0.3,76.0,74.1726303100586,89.18398238946133
0.3,77.0,74.12757110595703,88.70679791365343
0.3,78.0,74.09625244140625,88.24476569108788
0.3,79.0,74.36648559570312,87.79797199661704
0.3,80.0,74.67514038085938,87.36653884282586
0.3,81.0,74.98231506347656,86.95061064424016
0.3,82.0,75.28804016113281,86.5503460555979
0.3,83.0,75.5924072265625,86.16578485958769
0.3,84.0,75.89529418945312,85.7970528476576
0.3,85.0,75.49346923828125,85.44426637434486
0.3,86.0,75.07853698730469,85.10750324956666
0.3,87.0,74.66825866699219,84.78685074110106
0.3,88.0,74.26294708251953,84.48236224946601
0.3,89.0,74.09397888183594,84.19418994855732
0.3,90.0,74.40609741210938,83.9222575512599
0.3,91.0,74.717529296875,83.66671173378185
0.3,92.0,75.02861785888672,83.4276123588962
0.3,93.0,75.73331451416016,83.20488114343864
0.3,94.0,76.44752502441406,82.99865868645107
0.3,95.0,77.16201782226562,82.80885900014714
0.3,96.0,77.57881164550781,82.63559819983001
0.3,97.0,77.82456970214844,82.47877035088332
0.3,98.0,77.66114807128906,82.33841597998925
0.3,99.0,77.47122192382812,82.21447691765574
0.3,100.0,77.49697875976562,82.10697992463095
0.3,101.0,77.80316925048828,82.01583783788348
0.3,102.0,78.10861206054688,81.94100095018824
0.3,103.0,78.41339874267578,81.8823708514232
0.3,104.0,78.71775817871094,81.8399346428365
0.3,105.0,79.02151489257812,81.813583238627
0.3,106.0,79.32456970214844,81.80320981916755
0.3,107.0,79.62705993652344,81.80871899685418
0.3,108.0,79.92894744873047,81.83006579472334
0.3,109.0,80.23027801513672,81.86702907287372
0.3,110.0,80.53097534179688,81.91954894895358
0.3,111.0,80.8310775756836,81.98744663818968
0.3,112.0,81.1304931640625,82.070606630244
0.3,113.0,81.42939758300781,82.16886968025817
0.3,114.0,81.72772216796875,82.28212530392764
0.3,115.0,82.02519226074219,82.41011616357393
0.3,116.0,82.32222747802734,82.55271753173847
0.3,117.0,82.61861419677734,82.7097711881734
0.3,118.0,82.91433715820312,82.88105652831653
0.3,119.0,83.20947265625,83.06638852354031
0.3,120.0,83.50401306152344,83.26562353396508
0.31,0.0,148.4864501953125,158.23165252052132
0.31,1.0,146.89947509765625,157.03458640734212
0.31,2.0,145.22305297851562,155.84285078445208
0.31,3.0,143.54913330078125,154.6564173316937
0.31,4.0,141.8779296875,153.47538356158293
0.31,5.0,140.2093048095703,152.29986868017977
0.31,6.0,138.54335021972656,151.129891618518
0.31,7.0,136.88006591796875,149.96556896501278
0.31,8.0,135.21966552734375,148.80699407075932
0.31,9.0,133.56185913085938,147.6541964142909
0.31,10.0,131.9071044921875,146.5072190520829
0.31,11.0,130.25506591796875,145.36616616539422
0.31,12.0,128.60589599609375,144.2311580523605
0.31,13.0,126.9594497680664,143.10229077481603
0.31,14.0,125.31610107421875,141.9795732447101
0.31,15.0,123.67567443847656,140.8631247767669
0.31,16.0,122.03816223144531,139.75303272648503
0.31,17.0,120.4037094116211,138.6494356844809
0.31,18.0,118.7723388671875,137.55231959149216
0.31,19.0,117.14396667480469,136.46186223172393
0.31,20.0,115.51864624023438,135.3780874532507
0.31,21.0,113.89662170410156,134.3012006647744
0.31,22.0,112.27777099609375,133.23116365456696
0.31,23.0,110.6619873046875,132.16815017951564
0.31,24.0,109.04962158203125,131.11230872805191
0.31,25.0,107.44052124023438,130.06366379825306
0.31,26.0,105.91926574707031,129.0223227415512
0.31,27.0,104.41062927246094,127.9884943559381
0.31,28.0,102.90812683105469,126.96215064070276
0.31,29.0,101.41199493408203,125.94352885693452
0.31,30.0,99.92225646972656,124.93262637442831
0.31,31.0,98.43901062011719,123.92962421395661
0.31,32.0,96.96240234375,122.93466808507476
0.31,33.0,95.49275207519531,121.94778675856524
0.31,34.0,94.02996826171875,120.96925051562691
0.31,35.0,92.57434844970703,119.99902343352632
0.31,36.0,91.12600708007812,119.03734970588013
0.31,37.0,89.6851806640625,118.08432252658478
0.31,38.0,88.25187683105469,117.14002788463259
0.31,39.0,86.82638549804688,116.2046618578618
0.31,40.0,85.4089584350586,115.27834436565915
0.31,41.0,83.999755859375,114.3612141623527
0.31,42.0,82.59890747070312,113.45341227928097
0.31,43.0,81.20661163330078,112.55507332523932
0.31,44.0,79.82318878173828,111.66636009364011
0.31,45.0,78.44873046875,110.78739845420147
0.31,46.0,77.08346557617188,109.91836459391124
0.31,47.0,76.30902099609375,109.0593794324335
0.31,48.0,75.93754577636719,108.21062361200956
0.31,49.0,75.57377624511719,107.37223966911792
0.31,50.0,75.2181167602539,106.54437162515906
0.31,51.0,74.87067413330078,105.72723879605246
0.31,52.0,74.531982421875,104.92093377277006
0.31,53.0,74.20211791992188,104.1256518211891
0.31,54.0,73.88127899169922,103.34151040814866
0.31,55.0,73.57003784179688,102.5687793248389
0.31,56.0,73.27365112304688,101.8074929708025
0.31,57.0,73.638671875,101.0579389818039
0.31,58.0,74.32646179199219,100.32021485130751
0.31,59.0,75.01777648925781,99.59451482291834
0.31,60.0,75.7125015258789,98.88099993647667
0.31,61.0,76.410400390625,98.17985628267898
0.31,62.0,77.111328125,97.49124560056661
0.31,63.0,77.81473541259766,96.8153294050715
0.31,64.0,78.40867614746094,96.15226368890126
0.31,65.0,78.60400390625,95.50228543567688
0.31,66.0,78.81395721435547,94.86547835949071
0.31,67.0,78.93663024902344,94.2420887346121
0.31,68.0,78.03633117675781,93.63225939813692
0.31,69.0,77.12284851074219,93.03611005108446
0.31,70.0,76.22869110107422,92.45386835301971
0.31,71.0,75.35432434082031,91.88564457894117
0.31,72.0,74.5001220703125,91.33165759848826
0.31,73.0,74.38168334960938,90.79201743373423
0.31,74.0,74.2930908203125,90.26691377606886
0.31,75.0,74.21771240234375,89.75647663347894
0.31,76.0,74.15563201904297,89.26085368177922
0.31,77.0,74.1070556640625,88.78019127756625
0.31,78.0,74.07203674316406,88.31464246781928
0.31,79.0,74.2965087890625,87.86433078900676
0.31,80.0,74.60598754882812,87.42939394609373
0.31,81.0,74.91388702392578,87.00991940128867
0.31,82.0,75.22019958496094,86.60605853518562
0.31,83.0,75.52537536621094,86.21797695829594
0.31,84.0,75.82875061035156,85.84564124691335
0.31,85.0,75.58784484863281,85.48929426304647
0.31,86.0,75.172607421875,85.14895324242835
0.31,87.0,74.7623291015625,84.82476191758512
0.31,88.0,74.35684204101562,84.51667792605345
0.31,89.0,74.03063201904297,84.22491280790975
0.31,90.0,74.34303283691406,83.9494011481023
0.31,91.0,74.65495300292969,83.69028888183503
0.31,92.0,74.96629333496094,83.44762637520765
0.31,93.0,75.56175994873047,83.22136390468646
0.31,94.0,76.2765121459961,83.01160910435209
0.31,95.0,76.99148559570312,82.8183400063431
0.31,96.0,77.4729232788086,82.64154524208753
0.31,97.0,77.71826171875,82.4812478688338
0.31,98.0,77.65255737304688,82.33747307669971
0.31,99.0,77.46240234375,82.2101590675158
0.31,100.0,77.43772888183594,82.099227786411
0.31,101.0,77.74402618408203,82.00468319801162
0.31,102.0,78.04994201660156,81.92649561401824
0.31,103.0,78.35506439208984,81.86455384219259
0.31,104.0,78.65972900390625,81.81884106919536
0.31,105.0,78.96378326416016,81.7892770468339
0.31,106.0,79.26726531982422,81.7757121023336
0.31,107.0,79.57013702392578,81.7780765767559
0.31,108.0,79.87236785888672,81.79625566862
0.31,109.0,80.17402648925781,81.83018513494119
0.31,110.0,80.47505187988281,81.87967245732453
0.31,111.0,80.77545928955078,81.94459113098924
0.31,112.0,81.07533264160156,82.02479141241385
0.31,113.0,81.3745346069336,82.12021663676217
0.31,114.0,81.67317199707031,82.23058222062976
0.31,115.0,81.97109985351562,82.3558132767126
0.31,116.0,82.26838684082031,82.4956527026955
0.31,117.0,82.56504821777344,82.65002930277763
0.31,118.0,82.86117553710938,82.81870259790357
0.31,119.0,83.15673828125,83.00150601043333
0.31,120.0,83.45158386230469,83.19815859590884
0.32,0.0,148.87339782714844,158.4941343551868
0.32,1.0,147.27142333984375,157.29555182839724
0.32,2.0,145.5938720703125,156.10222386908842
0.32,3.0,143.9188690185547,154.9142656035912
0.32,4.0,142.24647521972656,153.73167446682874
0.32,5.0,140.5767822265625,152.55455607134454
0.32,6.0,138.90972900390625,151.38298002293718
0.32,7.0,137.2453155517578,150.21707599961798
0.32,8.0,135.58367919921875,149.0568067571052
0.32,9.0,133.92477416992188,147.90229170173464
0.32,10.0,132.26873779296875,146.75369325633682
0.32,11.0,130.615478515625,145.61095023426296
0.32,12.0,128.96511840820312,144.47423537606974
0.32,13.0,127.31745910644531,143.3435967134563
0.32,14.0,125.67269897460938,142.2190967640246
0.32,15.0,124.03095245361328,141.10087537379064
0.32,16.0,122.39224243164062,139.9889713848023
0.32,17.0,120.75636291503906,138.883487308157
0.32,18.0,119.12353515625,137.7845422321568
0.32,19.0,117.49385070800781,136.69220813793666
0.32,20.0,115.86723327636719,135.60651515736623
0.32,21.0,114.24375915527344,134.52771119039005
0.32,22.0,112.62339782714844,133.4557437762609
0.32,23.0,111.00621032714844,132.39077898167605
0.32,24.0,109.39239501953125,131.3329351067355
0.32,25.0,107.78174591064453,130.2822731730031
0.32,26.0,106.25220489501953,129.23893811464097
0.32,27.0,104.7413101196289,128.20297170161462
0.32,28.0,103.23635864257812,127.17455400944012
0.32,29.0,101.73776245117188,126.15378837083134
0.32,30.0,100.24539184570312,125.14075278586309
0.32,31.0,98.759765625,124.13558536812681
0.32,32.0,97.28056335449219,123.13840742356749
0.32,33.0,95.80816650390625,122.14933866992486
0.32,34.0,94.34269714355469,121.16849709185965
0.32,35.0,92.88456726074219,120.19604347559657
0.32,36.0,91.43330383300781,119.23203562932447
0.32,37.0,89.98963165283203,118.27667593533604
0.32,38.0,88.55363464355469,117.33001750537882
0.32,39.0,87.12510681152344,116.39225587023606
0.32,40.0,85.70472717285156,115.46352322405765
0.32,41.0,84.29237365722656,114.54388572862587
0.32,42.0,82.88822174072266,113.63361147235443
0.32,43.0,81.4927978515625,112.73276701036173
0.32,44.0,80.10606384277344,111.84152344808032
0.32,45.0,78.7283706665039,110.95998011670694
0.32,46.0,77.35975646972656,110.08833012489335
0.32,47.0,76.39283752441406,109.22669856627316
0.32,48.0,76.01860046386719,108.37528835025077
0.32,49.0,75.65216064453125,107.53418787762337
0.32,50.0,75.29379272460938,106.70360434253146
0.32,51.0,74.94353485107422,105.88370223239032
0.32,52.0,74.60174560546875,105.0745875333922
0.32,53.0,74.26896667480469,104.27647857678643
0.32,54.0,73.945068359375,103.4894931638594
0.32,55.0,73.630615234375,102.71385370137516
0.32,56.0,73.3258285522461,101.94967067902917
0.32,57.0,73.53898620605469,101.19711678359468
0.32,58.0,74.13789367675781,100.45645336879807
0.32,59.0,74.8291015625,99.72773972327107
0.32,60.0,75.52375793457031,99.01119037923188
0.32,61.0,76.2216567993164,98.3069521241377
0.32,62.0,76.92240905761719,97.61523638756401
0.32,63.0,77.62580871582031,96.93613494364473
0.32,64.0,78.30319213867188,96.26997053371575
0.32,65.0,78.49462890625,95.61676332990727
0.32,66.0,78.700927734375,94.97676010971053
0.32,67.0,78.88702392578125,94.35012606807953
0.32,68.0,78.19354248046875,93.73696263514462
0.32,69.0,77.2742691040039,93.13754110185646
0.32,70.0,76.37416076660156,92.5519649220777
0.32,71.0,75.49369812011719,91.9803923568768
0.32,72.0,74.63339233398438,91.42301128374355
0.32,73.0,74.37641906738281,90.87998073523949
0.32,74.0,74.284423828125,90.35146218379646
0.32,75.0,74.2054443359375,89.83755141660558
0.32,76.0,74.1397705078125,89.33846226482606
0.32,77.0,74.0875015258789,88.85434007407854
0.32,78.0,74.04876708984375,88.38526505094048
0.32,79.0,74.22644805908203,87.93142802864202
0.32,80.0,74.53654479980469,87.49296846747171
0.32,81.0,74.84516906738281,87.06999249885118
0.32,82.0,75.15243530273438,86.66257752773107
0.32,83.0,75.45803833007812,86.27090156612049
0.32,84.0,75.76219177246094,85.8950463319917
0.32,85.0,75.68218994140625,85.53509479392801
0.32,86.0,75.2668228149414,85.19119122597124
0.32,87.0,74.85604095458984,84.86337825440371
0.32,88.0,74.45046997070312,84.5517679581199
0.32,89.0,74.04994201660156,84.25642130573787
0.32,90.0,74.28010559082031,83.9773732546452
0.32,91.0,74.5924072265625,83.71471096546443
0.32,92.0,74.90418243408203,83.46847213076174
0.32,93.0,75.39020538330078,83.2386998477496
0.32,94.0,76.10545349121094,83.02539556421125
0.32,95.0,76.82096862792969,82.82861576679734
0.32,96.0,77.36729431152344,82.64833078793092
0.32,97.0,77.61215209960938,82.48454815050968
0.32,98.0,77.64408874511719,82.33732482048315
0.32,99.0,77.45362854003906,82.20652405774283
0.32,100.0,77.37825012207031,82.09220651860778
0.32,101.0,77.68502807617188,81.99431906769517
0.32,102.0,77.9912109375,81.91276562218492
0.32,103.0,78.29681396484375,81.84755026495905
0.32,104.0,78.60174560546875,81.79853299418028
0.32,105.0,78.90620422363281,81.76571905450352
0.32,106.0,79.2099838256836,81.74893383765779
0.32,107.0,79.51317596435547,81.74812748715563
0.32,108.0,79.81570434570312,81.76319596764641
0.32,109.0,80.11773681640625,81.79400514306504
0.32,110.0,80.4192886352539,81.8404596751738
0.32,111.0,80.7199478149414,81.9024017838839
0.32,112.0,81.02006530761719,81.97969510894909
0.32,113.0,81.31967163085938,82.07218621433208
0.32,114.0,81.61860656738281,82.17969604109186
0.32,115.0,81.91693115234375,82.3021509012295
0.32,116.0,82.21452331542969,82.43927985663903
0.32,117.0,82.5115966796875,82.59094478304658
0.32,118.0,82.80805969238281,82.75696545929684
0.32,119.0,83.10389709472656,82.93715853358493
0.32,120.0,83.39903259277344,83.13132024844788
0.33,0.0,149.2606201171875,158.75655129198606
0.33,1.0,147.64328002929688,157.5564692915686
0.33,2.0,145.96463012695312,156.3616351203197
0.33,3.0,144.28854370117188,155.17211336327478
