variant,naive_all_data_median,nested_cv_test_median,gap_mm
V4_CV4|p10|inverse_rms|fixed_0,84.8293985074233,77.74469036136009,-7.084708146063221
V4_CV4|p10|uniform|fixed_0,89.97844915784282,95.96967804012826,5.991228882285441
V4_CV4|p20|inverse_rms|range_residual_LOO_on_train,83.99795608596773,81.05174002127927,-2.946216064688457
V4_CV4|p50|inverse_rms|range_residual_LOO_on_train,81.38885157869004,97.4591601134434,16.070308534753366
V5_CV5|p50|inverse_rms|range_residual_LOO_on_train,89.54993929507435,113.39876195455811,23.84882265948376
