row_type,layout,method,d_tag_mm,capture_id,tag,n_points,frames_input,frames_solved,true_radius_mm,source_tr_all,alignment,status,n,radius_mm,radius_error_mm,radius_error_percent,center_x_mm,center_y_mm,center_z_mm,normal_x,normal_y,normal_z,in_plane_radial_rms_mm,in_plane_radial_p95_abs_mm,out_of_plane_rms_mm,out_of_plane_p95_abs_mm,n_tracks,radius_mm_median,radius_mm_mean,radius_mm_p25,radius_mm_p75,radius_error_mm_median,radius_error_percent_median,in_plane_radial_rms_mm_median,out_of_plane_rms_mm_median,note,radius_delta_mm,radius_delta_error_mm,radius_delta_error_percent,radius_BS2DCE_mm,radius_BSDC91_mm,n_pairs,radius_delta_mm_median,radius_delta_mm_mean,radius_delta_mm_p25,radius_delta_mm_p75,radius_delta_error_mm_median,radius_delta_error_percent_median
track,v4-io,T4,49.6,R16,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R16_BS2DCE_BSDC91_120s_20260528_134727/tag_capture_20260528_134728/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,455.59962375854434,335.59962375854434,279.66635313212026,1558.9277362116595,1253.3008785944062,-719.8652059609723,0.08961778494934679,-0.9954881544939943,-0.031176704170161385,52.13711940036731,105.34187046609713,44.61784965082663,87.27820262878298,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,49.6,R16,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R16_BS2DCE_BSDC91_120s_20260528_134727/tag_capture_20260528_134728/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,554.7830188566917,434.7830188566917,362.3191823805764,1550.3144273877872,1245.7500312880015,-725.1963026509469,-0.0796969443868957,0.9967879839953934,0.007881117800914661,52.34525677792667,100.77155729958676,43.78264390654035,84.73349231951282,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,49.6,R17,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R17_BS2DCE_BSDC91_120s_20260528_135050/tag_capture_20260528_135050/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,438.6506800483877,318.6506800483877,265.5422333736564,1507.6981026784854,1246.2242392566156,-710.4531939849354,0.9984512267056012,0.054732116296739707,0.009977140660541393,49.517001669276134,97.80585685262633,31.77706706022377,63.66011757757581,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,49.6,R17,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R17_BS2DCE_BSDC91_120s_20260528_135050/tag_capture_20260528_135050/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,539.1718705358242,419.17187053582416,349.30989211318683,1505.5636355633699,1232.8966151082584,-702.8442952631448,0.9980335229628787,0.06166744185421102,0.011234485189043502,47.71771127957559,95.2487547090946,29.70702022798686,59.70554043592969,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R01,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,448.72224531574085,328.72224531574085,273.93520442978405,1594.6068793117797,1098.3138387035474,-867.4281207235698,-0.07712777223960775,-0.021878572788295525,0.9967811368610977,62.05062735876991,138.33702836665242,131.69005096790212,314.1534182615515,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R01,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,582.8944868474565,462.8944868474565,385.7454057062138,1609.967514776978,1092.9036378328976,-857.586533933504,0.020492741725426797,0.047255179296067595,-0.9986726168100691,53.08049004787233,103.11196139848518,86.64160422264496,172.62631421532677,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R02,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,440.4190420429697,320.4190420429697,267.0158683691414,1587.7021679904187,1068.4923082609275,-896.6266230693773,-0.15501573009046646,0.26582649283703197,0.9514759057014963,60.2218885733335,109.84700603233165,77.67583708318617,165.4150908492695,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R02,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,562.6215740050227,442.6215740050227,368.8513116708522,1580.5283169206598,1068.8280821170063,-868.7221262092903,0.11102362965275582,-0.2631818832079653,-0.9583366057966467,67.26295299806772,129.05734258051265,59.65658255091684,122.57707508517571,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R03,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,452.998562493034,332.998562493034,277.49880207752835,1664.8691770466241,1141.0518836108697,-868.9936795485551,0.4049118337486798,0.09553011865989702,-0.9093516389819217,45.79978915306789,93.43893891614054,55.84949602013907,105.06953284882944,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R03,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R03_BS2DCE_BSDC91_120s_20260528_130023/tag_capture_20260528_130023/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,558.3287094145232,438.32870941452325,365.2739245121027,1655.1781658448413,1125.8644573883894,-846.4025751937875,-0.35998915217555777,-0.006017726436086446,0.9329370810962888,50.25229588304411,95.60423953989935,56.018065617353024,109.68404218822678,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R04,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,454.4941028431712,334.4941028431712,278.7450857026427,1590.7332687105745,1205.659605871493,-882.6061818646283,-0.012468989432785004,0.36086495610414626,-0.9325347220122572,58.06873342563086,115.1537000534169,66.97199909154851,130.91411322696862,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R04,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R04_BS2DCE_BSDC91_120s_20260528_130347/tag_capture_20260528_130347/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,563.6902597937801,443.6902597937801,369.7418831614835,1607.8781101873853,1180.8432595318056,-859.3864011452566,0.0012494548414129988,-0.30838563316439427,0.9512606057860248,65.55191292096613,126.30937644894155,60.41751654864579,126.94473044438891,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R05,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,471.98103925411885,351.98103925411885,293.31753271176575,1494.4696262248965,1177.4958157671501,-881.3195304865365,-0.3216953032347567,-0.03388994632260722,-0.9462365472834731,57.56818588212664,112.00907235735757,62.7630535048876,123.25191320882176,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R05,BSDC91,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R05_BS2DCE_BSDC91_120s_20260528_130811/tag_capture_20260528_130811/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,592.3320499771619,472.3320499771619,393.6100416476349,1522.067436340724,1174.9234504668727,-857.4205032338926,0.2805040095877762,-0.002613491897077047,0.959849295600765,51.62686586061123,106.1234279536825,52.14888494486646,103.39271119938428,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R06,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,445.363734917891,325.363734917891,271.1364457649092,1628.2996803524268,1003.7160693492243,-858.0525061346947,-0.005643906324684569,-0.7809736768354575,-0.6245384394987263,58.13151788889391,107.62658351344037,66.19520830223418,136.2025338392172,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R06,BSDC91,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R06_BS2DCE_BSDC91_120s_20260528_131147/tag_capture_20260528_131147/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,553.6365684231536,433.63656842315356,361.36380701929465,1644.8512880414087,1005.6237195700958,-848.8267477549562,-0.02599039367819296,0.7226453804024872,0.690730159772539,66.10904906884994,126.86843368031396,49.57250865461283,99.50367398367025,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R07,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,432.9710585206499,312.9710585206499,260.8092154338749,1748.3552370186019,1192.6571426709766,-858.923541346364,0.7335767562116033,0.005420510764667541,-0.6795849916008386,54.05259500561617,111.87290501871212,53.761590746096246,107.2830340977127,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R07,BSDC91,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R07_BS2DCE_BSDC91_120s_20260528_131506/tag_capture_20260528_131506/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,540.6916718503103,420.6916718503103,350.57639320859187,1735.3725081373625,1179.2849030990199,-850.5163823217426,-0.6805235548613824,0.04629448109444334,0.7312622732638564,53.799616586196066,105.08736103232638,47.987181623593195,94.23581131506705,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R08,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827/tag_capture_20260528_131827/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,442.1465364772198,322.1465364772198,268.4554470643498,1557.0362108762681,1271.416285631953,-859.6941883266182,-0.04849304161660144,0.7412353250352464,-0.6694913127402505,57.63405814014739,117.90008514037333,63.87198159013084,122.07669632064086,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R08,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R08_BS2DCE_BSDC91_120s_20260528_131827/tag_capture_20260528_131827/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,552.0571371907621,432.0571371907621,360.04761432563504,1580.9475802385589,1255.3824451995479,-869.584685423004,-0.03627804718648541,0.7057333343170922,-0.7075481355540517,49.27839055043509,100.23161078181884,66.55741562116164,129.73639025772536,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R09,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R09_BS2DCE_BSDC91_120s_20260528_132144/tag_capture_20260528_132144/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,462.5736788352961,342.5736788352961,285.4780656960801,1435.6415545277937,1092.821276547897,-850.0993270299891,-0.7181913865034347,-0.04066768753455696,-0.6946562254402284,67.45197858229226,130.24965772178945,69.4839994336439,140.11099943937234,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R09,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R09_BS2DCE_BSDC91_120s_20260528_132144/tag_capture_20260528_132144/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,572.7236347743906,452.7236347743906,377.2696956453255,1450.5535636522804,1088.6479672619364,-822.8983852805021,0.6683722434278413,0.03486749391837152,0.7430092880193941,62.69767377653731,124.63812328811771,52.30908293094174,100.91889190495272,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R10,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R10_BS2DCE_BSDC91_120s_20260528_132554/tag_capture_20260528_132555/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,446.79165803325134,326.79165803325134,272.32638169437615,1638.9614952606435,953.4470085116619,-754.2933558707081,-0.08239730265671429,0.9631229591055213,0.25613443766647714,49.00734771988683,94.96596436067296,48.72694094751646,93.7631727952167,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R10,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R10_BS2DCE_BSDC91_120s_20260528_132554/tag_capture_20260528_132555/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,550.0050162346266,430.0050162346266,358.3375135288555,1640.186074367984,960.4873531219151,-786.2391502440069,-0.08375911246969114,0.9560602612819417,0.28095050787602194,63.46549020055467,120.09315384569376,45.207238702629525,85.66901107823014,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R11,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R11_BS2DCE_BSDC91_120s_20260528_132910/tag_capture_20260528_132910/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,414.45748521131947,294.45748521131947,245.38123767609954,1803.1342599779891,1196.517618551995,-760.130442073507,-0.9462366508055987,-0.005768790277159541,0.3234237494850091,47.69387981906688,97.1047529162908,38.02254253104202,73.70819471928,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R11,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R11_BS2DCE_BSDC91_120s_20260528_132910/tag_capture_20260528_132910/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,518.1250304704755,398.1250304704755,331.77085872539624,1795.6434056815406,1177.965423604394,-782.3706478718085,0.9381904556467384,0.0659078679723677,-0.3397864356808581,55.937699565464875,108.51680040113847,33.444288835673056,65.46694203696416,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R12,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R12_BS2DCE_BSDC91_120s_20260528_133222/tag_capture_20260528_133222/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,456.18959911570545,336.18959911570545,280.15799926308785,1550.859258163169,1316.618468369662,-806.7869353313594,-0.07281968442583264,0.9657019653156479,-0.24923283841744626,62.260428363441086,121.91477914350693,54.82016285220587,107.03275834236304,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R12,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R12_BS2DCE_BSDC91_120s_20260528_133222/tag_capture_20260528_133222/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,556.5424958730412,436.54249587304116,363.78541322753426,1573.8788005277943,1311.8894339235042,-832.379813363091,-0.06764449334050976,0.9497255707554837,-0.305688669685149,67.61313001105309,131.49583830872106,54.14278655816139,109.53700998728468,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R13,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R13_BS2DCE_BSDC91_120s_20260528_133559/tag_capture_20260528_133559/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,425.86672661654626,305.86672661654626,254.88893884712186,1392.0713995153055,1117.484444925874,-766.1016766696381,-0.938301419363806,-0.057087508558504585,-0.34107398432957325,53.96552003616085,103.22614112724779,30.517835339264874,61.164676257912475,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R13,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R13_BS2DCE_BSDC91_120s_20260528_133559/tag_capture_20260528_133559/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,530.2548366595222,410.2548366595222,341.87903054960185,1401.9691739024363,1108.8140270438344,-759.8754444363244,0.9488561126541909,0.05123450357285303,0.3115238403756936,51.812546141512016,103.73122466706657,43.412723464252956,82.36596054908496,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R14,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R14_BS2DCE_BSDC91_120s_20260528_134048/tag_capture_20260528_134048/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,440.96829559197914,320.96829559197914,267.47357965998265,1366.2470342174852,1054.8455958801576,-747.5544367606981,0.12298136487658703,-0.9922210239037823,0.019313819312136604,51.19753698827575,99.50791165278821,42.382642266028704,85.03313993959519,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R14,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R14_BS2DCE_BSDC91_120s_20260528_134048/tag_capture_20260528_134048/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,549.3131709732828,429.3131709732828,357.76097581106904,1358.086410444678,1046.363567396557,-737.1641846652503,-0.130323109790599,0.9908690456007213,-0.034560404002603184,51.63137965804621,101.53216559305832,47.82008819691466,93.89921088653116,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R15,BS2DCE,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R15_BS2DCE_BSDC91_120s_20260528_134410/tag_capture_20260528_134410/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,400.719849911012,280.719849911012,233.93320825917664,1561.960970105161,1304.7096818611228,-719.8010583495476,-0.9991080749629399,-0.04027476471405892,0.012688493648813927,48.483234780286764,95.01417504645035,32.70505986087508,63.93315082246847,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R15,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R15_BS2DCE_BSDC91_120s_20260528_134410/tag_capture_20260528_134410/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,509.9207719092373,389.9207719092373,324.9339765910311,1563.8778595253846,1273.3966883081164,-734.474866150923,-0.9979016064996632,-0.0646078158009107,0.00426777258377677,52.69884503947049,105.938814613364,43.45134981287219,83.9138702866964,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R16,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R16_BS2DCE_BSDC91_120s_20260528_134727/tag_capture_20260528_134728/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,454.7949824074522,334.7949824074522,278.99581867287685,1552.9346155134908,1253.8021610749904,-731.8196427515859,0.09466013903127045,-0.995033132894816,-0.03079809279985951,54.49346557308352,107.79528876736657,43.77370858909696,85.36559098631399,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R16,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R16_BS2DCE_BSDC91_120s_20260528_134727/tag_capture_20260528_134728/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,540.183491682913,420.183491682913,350.1529097357608,1553.0557970147331,1250.67979376367,-728.2855319082064,-0.07646816373554578,0.996973186007519,0.014038743424219846,56.913729159951416,110.61781490395897,48.943991916186356,96.52334485130572,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R17,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R17_BS2DCE_BSDC91_120s_20260528_135050/tag_capture_20260528_135050/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,425.9421075780729,305.9421075780729,254.95175631506078,1506.695192143364,1239.9582511286706,-710.4678517564188,0.9986119034067058,0.052323888796530264,0.006039622144184955,48.09660764430667,93.94583366088574,30.948911478328032,59.039414963828385,,,,,,,,,,,,,,,,,,,,,,
track,v4-io,T4,75.0,R17,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R17_BS2DCE_BSDC91_120s_20260528_135050/tag_capture_20260528_135050/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,521.821426293051,401.821426293051,334.8511885775425,1500.0059136521766,1225.6780786771542,-700.8472962726938,0.9977428681777861,0.06545053121741962,0.01501322629290815,50.63020328048949,104.54530293165529,34.47227296423879,66.25398566408714,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R01,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,461.0829028569614,341.0829028569614,284.23575238080116,1472.0155173828903,1034.644915173554,-818.9162984117607,-0.10644171670821485,-0.14977215979407066,0.9829742932014183,65.57243099606998,145.4137386314057,169.21128019899643,409.91781729946354,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R01,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R01_BS2DCE_BSDC91_120s_20260528_125256/tag_capture_20260528_125256/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,593.8299945082289,473.8299945082289,394.85832875685736,1499.3897798362714,1051.3287695056565,-799.733803624221,0.04806886327168556,0.026593653916867965,-0.9984899408382233,46.41649355440745,98.17932213705639,97.85406463496989,207.64643149117657,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R02,BS2DCE,1201,1201,1201,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1201,459.15057888371877,339.15057888371877,282.625482403099,1495.686707939242,1015.2674589725552,-833.6516296342793,0.16367922025998702,-0.3273970402448909,-0.9306021120188627,61.59257829331501,122.64820341184827,113.45326429337277,234.658707224526,,,,,,,,,,,,,,,,,,,,,,
track,v5-commonmode,T4,49.6,R02,BSDC91,1200,1200,1200,120.0,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/roto_R02_BS2DCE_BSDC91_120s_20260528_125658/tag_capture_20260528_125658/tr_all.csv,self_cal_frame_no_sim3_no_vicon_alignment,ok,1200,574.5160742420196,454.5160742420196,378.763395201683,1478.8994071869706,1039.4139220141515,-803.1992605094681,0.14412436809884174,-0.28314703616671655,-0.9481855949286057,58.85538755264677,113.9280223717508,71.37440820951412,144.70257282811392,,,,,,,,,,,,,,,,,,,,,,
