variant,case,n_folds,heldout_median_3d_mm,heldout_p95_3d_mm,heldout_rmse_3d_mm,heldout_median_abs_vertical_mm,signed_vertical_slope_mm_per_m,signed_vertical_r2,d_tag_median_mm,d_tag_p25_mm,d_tag_p75_mm,d_tag_min_mm,d_tag_max_mm,gz_slope_missing_dtag_mm,gz_slope_r2,per_frame_joint_dtag_median_mm,proxy_oracle_dtag_mm,vicon_delaycal_tag_delay_from_interanchor_mm,physical_cores,logical_cores,workers,elapsed_s,cpu_percent_mean_live,cpu_percent_max_live,fold_layout_dir
deployable_v5_rigid_selfcal,loo_tag_delay,24,68.5189948861695,156.30530208718918,83.49024365598707,59.18348975187962,77.3842209397172,0.40812503113600396,49.621032516254864,48.57674117675603,50.37703728252997,47.93694671853872,50.77618461959965,-85.69981098119707,0.7335534688039156,46.7,91.153,91.15319085924492,6,12,6,7.346510264993412,34.28333333333333,76.8,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220
deployable_v5_rigid_selfcal,zero_tag,24,109.51538194751711,223.8592378045847,140.52524928793758,89.42072844017912,196.43517809599857,0.7693476326585748,49.621032516254864,48.57674117675603,50.37703728252997,47.93694671853872,50.77618461959965,-85.69981098119707,0.7335534688039156,46.7,91.153,91.15319085924492,6,12,6,7.346583535982063,34.28333333333333,76.8,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220
physical_sim3_vicon_delaycal,loo_tag_delay,24,85.59035051988495,165.09379196877325,105.0292689458787,65.24274004034896,56.76483658096993,0.2716629231258889,55.0069905440874,53.600633617155225,56.17230901888516,52.14788305825302,56.792360042820206,-85.69981098119707,0.7335534688039156,46.7,91.153,91.15319085924492,6,12,6,7.346623400982935,34.28333333333333,76.8,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220
physical_sim3_vicon_delaycal,zero_tag,24,137.11175313562615,236.6327102757888,154.47358242633322,122.7977215655138,175.17304485999094,0.6763454317342397,55.0069905440874,53.600633617155225,56.17230901888516,52.14788305825302,56.792360042820206,-85.69981098119707,0.7335534688039156,46.7,91.153,91.15319085924492,6,12,6,7.346657151996624,34.28333333333333,76.8,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL_4way_comparison/v5_loo_fold_layouts_20260617T171220
