pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2963.5113580749594,2963.4065,0.10485807495933841,0.10485807495933841
A-C,5284.291855935875,5285.6185,-1.3266440641245936,1.3266440641245936
A-D,3913.770915542086,3914.781,-1.010084457913763,1.010084457913763
A-E,1507.6394137403074,1508.063,-0.4235862596926836,0.4235862596926836
A-F,3166.665236100394,3167.3315,-0.6662638996058377,0.6662638996058377
A-G,5185.577468745742,5182.8835,2.6939687457424952,2.6939687457424952
A-H,3882.3954416922106,3882.3375,0.0579416922105338,0.0579416922105338
B-C,3827.195009937235,3826.259,0.9360099372352124,0.9360099372352124
B-D,4220.412628125681,4220.3235,0.08912812568087247,0.08912812568087247
B-E,2991.6241784366703,2991.503,0.12117843667010675,0.12117843667010675
B-F,1329.2383698794115,1328.918,0.3203698794116008,0.3203698794116008
B-G,3896.4512602319696,3897.2585,-0.8072397680302856,0.8072397680302856
B-H,4363.6912172828,4364.074,-0.3827827171999161,0.3827827171999161
C-D,2661.379245348816,2660.998,0.38124534881580985,0.38124534881580985
C-E,5324.0871897223415,5323.1895,0.897689722341056,0.897689722341056
C-F,3750.20378334806,3750.886,-0.6822166519400525,0.6822166519400525
C-G,1279.3508675938592,1279.3345,0.01636759385928599,0.01636759385928599
C-H,3168.1493080467317,3168.203,-0.053691953268298676,0.053691953268298676
D-E,4217.809861477285,4217.3285,0.4813614772856454,0.4813614772856454
D-F,4109.431542779892,4108.867,0.5645427798917808,0.5645427798917808
D-G,2729.088860119741,2730.0495,-0.9606398802588956,0.9606398802588956
D-H,1332.149480852237,1332.04,0.10948085223708404,0.10948085223708404
E-F,2563.965378386637,2564.0835,-0.1181216133632006,0.1181216133632006
E-G,4881.854070212097,4882.98,-1.1259297879023507,1.1259297879023507
E-H,3727.632122335764,3727.8125,-0.18037766423594803,0.18037766423594803
F-G,3377.567246224108,3377.8815,-0.31425377589175696,0.31425377589175696
F-H,3855.196977490054,3854.6645,0.5324774900541343,0.5324774900541343
G-H,2645.9005731110565,2645.978,-0.07742688894359162,0.07742688894359162
