pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,6227.165745740503,6226.780576643617,0.38516909688587475,0.38516909688587475
A-C,8648.028622586819,8649.329775697215,-1.3011531103966263,1.3011531103966263
A-D,9363.900424856376,9364.031464380101,-0.1310395237251214,0.1310395237251214
A-E,1361.2630029564243,1362.8906852075888,-1.627682251164515,1.627682251164515
A-F,6631.644630316441,6631.4395362785735,0.2050940378676387,0.2050940378676387
A-G,8379.384309241193,8378.868062012307,0.5162472288866411,0.5162472288866411
A-H,9687.713159749472,9687.3692504849,0.34390926457126625,0.34390926457126625
B-C,5027.621107402005,5027.834335698,-0.21322829599557735,0.21322829599557735
B-D,4378.040545599491,4378.702508464921,-0.661962865429814,0.661962865429814
B-E,6273.672113801896,6275.2009185895095,-1.528804787613808,1.528804787613808
B-F,1518.0800237281605,1519.658587890927,-1.5785641627664972,1.5785641627664972
B-G,5119.320359502799,5120.3100813901265,-0.9897218873275051,0.9897218873275051
B-H,4711.213321784394,4711.903645862537,-0.6903240781430213,0.6903240781430213
C-D,8756.500751559974,8755.483197890615,1.0175536693586764,1.0175536693586764
C-E,8916.439382840343,8914.171643720383,2.267739119959515,2.267739119959515
C-F,5179.524967828683,5180.433416630793,-0.9084488021098878,0.9084488021098878
C-G,1471.6251316678638,1473.2560498535026,-1.6309181856388477,1.6309181856388477
C-H,8892.358228462515,8892.876710193706,-0.5184817311910592,0.5184817311910592
D-E,9188.851595773243,9188.516200991358,0.3353947818850429,0.3353947818850429
D-F,4522.00752982126,4522.609116233934,-0.6015864126748056,0.6015864126748056
D-G,8899.659409075046,8899.658442224005,0.0009668510410847375,0.0009668510410847375
D-H,1347.335889070147,1348.8320515679318,-1.4961624977847805,1.4961624977847805
E-F,6378.616051011852,6379.11748666014,-0.5014356482879521,0.5014356482879521
E-G,8448.0486238114,8448.77872201862,-0.730098207219271,0.730098207219271
E-H,9336.301925115828,9335.93103941065,0.37088570517698827,0.37088570517698827
F-G,4874.329611034622,4874.25864708284,0.07096395178177772,0.07096395178177772
F-H,4403.260466972544,4403.530243624513,-0.2697766519686411,0.2697766519686411
G-H,8838.181468410037,8837.166012111877,1.0154562981606432,1.0154562981606432
