pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2033.2165247782177,2033.5095,-0.2929752217821715,0.2929752217821715
A-C,3974.5592730811177,3975.834,-1.274726918882152,1.274726918882152
A-D,4275.21093716213,4275.4675,-0.2565628378697511,0.2565628378697511
A-E,1556.0256395409283,1556.716,-0.6903604590715986,0.6903604590715986
A-F,2416.6340651851388,2416.7225,-0.0884348148611025,0.0884348148611025
A-G,4180.754164024532,4179.0505,1.703664024531463,1.703664024531463
A-H,4718.944484404035,4718.3745,0.5699844040354947,0.5699844040354947
B-C,1987.518949935742,1987.6225,-0.10355006425788815,0.10355006425788815
B-D,2614.93501102819,2615.1405,-0.2054889718101549,0.2054889718101549
B-E,2058.197722444284,2058.7745,-0.5767775557160348,0.5767775557160348
B-F,1534.6344622976728,1533.973,0.6614622976728697,0.6614622976728697
B-G,2379.6555564414484,2380.1995,-0.5439435585517458,0.5439435585517458
B-H,3058.139827391691,3058.0865,0.05332739169125489,0.05332739169125489
C-D,2481.46639034009,2480.8975,0.5688903400900926,0.5688903400900926
C-E,3746.1488553647428,3744.5245,1.6243553647427689,1.6243553647427689
C-F,2646.88181519618,2647.119,-0.23718480382012785,0.23718480382012785
C-G,1360.2159399088803,1360.3715,-0.15556009111969615,0.15556009111969615
C-H,2730.7568011758176,2731.428,-0.6711988241822837,0.6711988241822837
D-E,4094.6590416654826,4093.649,1.0100416654827313,1.0100416654827313
D-F,3304.9278939615247,3305.5785,-0.6506060384754164,0.6506060384754164
D-G,2975.3459668386845,2975.7705,-0.42453316131559404,0.42453316131559404
D-H,1414.6352166789322,1414.4865,0.14871667893226004,0.14871667893226004
E-F,1318.1104743752885,1319.12,-1.0095256247113866,1.0095256247113866
E-G,3436.245582574375,3436.522,-0.27641742562491345,0.27641742562491345
E-H,4049.0701028053218,4050.0045,-0.9343971946782403,0.9343971946782403
F-G,2136.4388269156484,2137.301,-0.8621730843515252,0.8621730843515252
F-H,3063.3126333246923,3062.9685,0.3441333246923932,0.3441333246923932
G-H,2537.750034203,2537.208,0.54203420299973,0.54203420299973
