timestamp,id,type,path,notes
2026-06-23T20:20:08+02:00,"CODX_STATIC_OFF_NOW","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_static_off_probe_20260623_now/static_CODX_STATIC_OFF_NOW_BSF66F_30s_20260623_201901","duration_s=30; targets=BSF66F; cir=off; rc=0"
