experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L18_I0_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,6972.475679925729,26528.308776469745,34175.66509665996,15618.636494883698,40661,5471.230116210232,22037.40316816825,29827.86970021648,13337.07420477315,40661,1943.9064665584256,13263.543319998083,18576.90228696408,8127.992225370764,7313.861622201825,26084.87148329177,12946.333571726267,19783.17265350675,10936.03219514283,27403.54298082966,26439.34484957247,2907.5860367034243,23463.337401751764,558.1479506322677,1022.0556897911347,29067.922923831837,22186.422753033607,242.23916131251713,nan,nan,nan,nan,nan,17,74447.3352079408,21409.51100487353,152680.65746822668,A0,L18,I0,T11,imu_only,S01,X_A0_L18_I0_T11__S01,,,
X_A0_L18_I0_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,6972.045016364403,26523.602521181398,34174.87162373902,15618.626968807996,40661,5471.415778603111,22039.26030798879,29827.6291165753,13337.066159336608,40661,1943.8168404017065,13264.311924822856,18579.766987807005,8127.987121806648,7313.928884730805,26084.838828501357,12946.326018029045,19782.10908564688,10935.972599537388,27468.03305155522,26506.957522191457,2907.6035018041916,23521.642554565624,557.0634381598076,1019.2519477732958,29067.922923831837,22186.422753033607,242.23916131251713,nan,nan,nan,nan,nan,17,74526.78398263486,21410.50083121853,152842.8574768908,A0,L18,I0,T12,imu_only,S01,X_A0_L18_I0_T12__S01,,,
X_A0_L18_I1_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,3542.521035488495,12715.450670463464,16670.275036604733,7564.25320502931,40661,2905.8687345295752,10726.317780038686,13531.434617537812,6424.18232696149,40661,997.9684264447164,6466.06873006688,9153.018563555826,3993.470668447665,3544.3796695226174,12486.969699278068,6019.940798351266,11235.697921396571,5268.335020197843,9847.407571623133,9775.517534111294,1509.9410127550773,8552.54480526181,575.1838329139059,1034.922073255091,13926.776294039073,12372.629096163571,120.73363775328974,nan,nan,nan,nan,nan,17,15207.14142812139,6867.145184474226,31046.98348889055,A0,L18,I1,T11,imu_only,S01,X_A0_L18_I1_T11__S01,,,
X_A0_L18_I1_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,3542.0793637488687,12714.477102952236,16669.75914301241,7564.248728431815,40661,2905.9040243459635,10728.46050428289,13531.50565009637,6424.178770996609,40661,997.3598461470672,6462.428163757018,9148.863213472436,3993.4679094564954,3544.691061469387,12488.178727300914,6019.935276892512,11234.812916115996,5269.13380420244,9875.016820448633,9797.479110924822,1510.083304067527,8583.700444319675,573.733010348077,1029.4902084395328,13926.776294039073,12372.629096163571,120.73363775328974,nan,nan,nan,nan,nan,17,15257.326502681088,6908.296295695245,31130.55403552552,A0,L18,I1,T12,imu_only,S01,X_A0_L18_I1_T12__S01,,,
X_A0_L18_I2_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,3405.388513855992,14871.998623685773,19610.211008838574,8703.703045478505,40661,2430.2959523301856,11283.327946930134,14978.861443913958,6689.730303396003,40661,1443.068925030181,9030.218920366857,12210.222009913443,5567.939939663233,3672.0862690088625,14521.279316538388,7006.0199013023275,10865.306063401616,8279.64711181505,8618.711583829869,8486.489908354944,1945.0486411552374,5816.581073097212,582.011455296064,1089.2390123351915,16590.295729415724,12327.559961503855,138.38823992128604,nan,nan,nan,nan,nan,17,20477.36974467964,9625.869963826732,39129.53789461692,A0,L18,I2,T11,imu_only,S01,X_A0_L18_I2_T11__S01,,,
X_A0_L18_I2_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,3404.623898225071,14872.26511450676,19610.493979321524,8703.69770772379,40661,2431.0365499504583,11285.280944941105,14972.030037508937,6689.725972710477,40661,1444.039455154596,9029.517678535012,12205.636200743911,5567.936798983913,3672.0786821335114,14518.562200819324,7006.014961842379,10865.328759931876,8280.89266521694,8619.889617609917,8487.551506763823,1946.8208879527238,5827.663922891614,580.315760706228,1084.1683172497467,16590.295729415724,12327.559961503855,138.38823992128604,nan,nan,nan,nan,nan,17,20522.607456401187,9651.940255199503,39211.09034751719,A0,L18,I2,T12,imu_only,S01,X_A0_L18_I2_T12__S01,,,
X_A0_L18_I3_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,2457.7226466280863,10508.956443674737,13235.002352535499,5908.289165522852,40661,1549.1986225337969,8336.461338568306,11152.253348135206,4746.687371278966,40661,824.29693920804,6117.409618151235,8219.334255781054,3518.0733168561896,3082.8126550453285,11284.77440074959,5327.577587152617,8178.480344358881,5230.48854284572,6527.868679849911,5736.092297213365,1328.6957082934748,4271.976923873065,398.6361370252296,757.7758839703727,12672.129279365367,9006.642159325198,105.69328827759148,nan,nan,nan,nan,nan,17,12435.82171465571,4778.7963828397515,27907.78773578675,A0,L18,I3,T11,imu_only,S01,X_A0_L18_I3_T11__S01,,,
X_A0_L18_I3_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,2456.5484581958726,10508.288660164939,13235.504319010057,5908.285945774771,40661,1548.8732325273947,8335.932512910633,11152.871058962746,4746.684686869285,40661,823.9750839455733,6116.038977205496,8219.001162928475,3518.0715314615636,3082.3294777034857,11284.756128371077,5327.572522157608,8177.200400712147,5229.870611989152,6542.362427912483,5746.932285510188,1327.4677873299333,4266.37456131183,397.38391530305086,757.0611038647694,12672.129279365367,9006.642159325198,105.69328827759148,nan,nan,nan,nan,nan,17,12457.228388301595,4788.655729757528,27945.664110991645,A0,L18,I3,T12,imu_only,S01,X_A0_L18_I3_T12__S01,,,
X_A0_L18_I4_T11,imu_only_diagnostic_screening,Phase4 L18 single-I T11.,34,17,40661,2736.672939990359,9887.5601802196,12050.684296156222,5727.821083654878,40661,1978.861229227547,8693.818880236491,10909.332324654055,4935.643090105107,40661,1148.2096025255062,4827.903565728537,6483.515217644845,2906.4345259198685,3021.0334409796915,10933.527602491418,5424.08322854576,9584.819321075967,4180.100706234474,7994.569830859037,7806.526573627906,1304.5632271632599,4895.237862952743,483.9020140308037,971.9336675029643,11991.446052175266,10547.175587018644,99.97186297600109,nan,nan,nan,nan,nan,17,7605.19245454108,5173.9922158629715,13874.599033651202,A0,L18,I4,T11,imu_only,S01,X_A0_L18_I4_T11__S01,,,
X_A0_L18_I4_T12,imu_only_diagnostic_screening,Phase4 L18 single-I T12.,34,17,40661,2737.2990418279746,9888.666197732267,12050.663433076306,5727.818091376255,40661,1978.8009637768223,8693.850659584587,10909.21504099343,4935.640425228084,40661,1148.4467933531225,4827.460067023823,6483.834474884136,2906.4331543580133,3021.0812836908117,10934.757177930409,5424.083009074002,9585.946627897745,4181.218783575992,8013.298194395156,7825.581244746301,1303.8969295297406,4903.377190155059,482.96036679667105,966.3784441989192,11991.446052175266,10547.175587018644,99.97186297600109,nan,nan,nan,nan,nan,17,7625.273207853137,5201.614944912408,13927.645504134276,A0,L18,I4,T12,imu_only,S01,X_A0_L18_I4_T12__S01,,,
