row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L15:I3:T6,simulate_imu_prior,0.6224859229987487,,,,
R2:L15:I3:T6,cpu_golden,21.87827033600479,,,,
R2:L15:I3:T6,torch_gpu,2.54633658399689,0,1,2.54633658399689,2.54633658399689
R2:L15:I3:T8,simulate_imu_prior,0.626175580007839,,,,
R2:L15:I3:T8,cpu_golden,21.426148307000403,,,,
R2:L15:I3:T8,torch_gpu,2.146100010999362,0,1,2.146100010999362,2.146100010999362
R2:L15:I4:T6,simulate_imu_prior,0.638862497988157,,,,
R2:L15:I4:T6,cpu_golden,20.599433890994987,,,,
R2:L15:I4:T6,torch_gpu,1.9147285530052613,0,1,1.9147285530052613,1.9147285530052613
R2:L15:I4:T8,simulate_imu_prior,0.5728201099991566,,,,
R2:L15:I4:T8,cpu_golden,20.540872880999814,,,,
R2:L15:I4:T8,torch_gpu,2.3912997050065314,0,1,2.3912997050065314,2.3912997050065314
