row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L11:I0:T6,S00,simulate_imu_prior,L11:I0,0.8927765820000104,,,,
R2:L11:I0:T6,S00,build_track_tensors,L11:I0,13.349327047000088,,,,
R2:L11:I0:T6,S00,torch_gpu,,4.251176461,0,1,4.251176461,4.251176461
R2:L11:I0:T8,S00,torch_gpu,,15.654845248000015,0,1,15.654845248000015,15.654845248000015
R2:L11:I1:T6,S00,simulate_imu_prior,L11:I1,0.5510194600000204,,,,
R2:L11:I1:T6,S00,build_track_tensors,L11:I1,10.542054452999992,,,,
R2:L11:I1:T6,S00,torch_gpu,,5.159581990999982,0,1,5.159581990999982,5.159581990999982
R2:L11:I1:T8,S00,torch_gpu,,3.6935676680000142,0,1,3.6935676680000142,3.6935676680000142
R2:L11:I3:T6,S00,simulate_imu_prior,L11:I3,0.6362518390000105,,,,
R2:L11:I3:T6,S00,build_track_tensors,L11:I3,12.815721026000006,,,,
R2:L11:I3:T6,S00,torch_gpu,,15.427297959999919,0,1,15.427297959999919,15.427297959999919
R2:L11:I3:T8,S00,torch_gpu,,10.957146038000019,0,1,10.957146038000019,10.957146038000019
R2:L11:I4:T6,S00,simulate_imu_prior,L11:I4,0.552783049000027,,,,
R2:L11:I4:T6,S00,build_track_tensors,L11:I4,14.065078277999987,,,,
R2:L11:I4:T6,S00,torch_gpu,,15.853243324000005,0,1,15.853243324000005,15.853243324000005
R2:L11:I4:T8,S00,torch_gpu,,12.253406434999988,0,1,12.253406434999988,12.253406434999988
