capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004817324403195125,0.0008190952929999714,0.001375402134523173,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R01,BSDC91,1200,1200,0.0005001455830720404,0.0008889562973918244,0.0015891601381146892,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R02,BS2DCE,1201,1201,0.00038659609796256553,0.0006494279223131068,0.0009961434288040842,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R02,BSDC91,1200,1200,0.00043494067168937587,0.0007844883990108321,0.0012447514402892294,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R03,BS2DCE,1200,1200,0.00040715613651963635,0.0006625613507184935,0.0010297992364524517,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R03,BSDC91,1200,1200,0.0005546546266787858,0.000988959136672478,0.0015781858553679331,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R04,BS2DCE,1200,1200,0.000369454158718352,0.0005983569093667172,0.0008877699135371394,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R04,BSDC91,1200,1200,0.00042806308671503246,0.0007536791587782388,0.001115994221343237,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R05,BS2DCE,1200,1200,0.0004021922449274736,0.0006830990362559996,0.0010749574757070073,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R05,BSDC91,1201,1201,0.0004135290388416855,0.0007078594590323051,0.00109824037061088,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R06,BS2DCE,1200,1200,0.0004224545025368303,0.000803014044086597,0.0011481180409581276,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R06,BSDC91,1201,1201,0.00044775725369560057,0.0008268007368128084,0.0014579456074896972,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R07,BS2DCE,1200,1200,0.00047767963901020185,0.0008527357507674489,0.0012782869424645671,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R07,BSDC91,1201,1201,0.000466993195671484,0.000771692981136859,0.0015252200204174577,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R08,BS2DCE,1201,1201,0.0003977489653097696,0.0007552110849319842,0.0012654297820709668,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R08,BSDC91,1200,1200,0.00033718848361555346,0.0005419780563107791,0.001047893484406016,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R09,BS2DCE,1200,1200,0.00026775611868444326,0.00040998207829284105,0.0005737798244871026,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R09,BSDC91,1200,1200,0.00039093862432607317,0.0006530111923201148,0.0009233074534741664,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R10,BS2DCE,1200,1200,0.00039088939619189847,0.0006950927572727238,0.0010286746002248878,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R10,BSDC91,1200,1200,0.00040235523887422484,0.000727614936994861,0.0011491298711236804,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R11,BS2DCE,1201,1201,0.00032637221494970193,0.0005170045652937139,0.0007193270821542996,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R11,BSDC91,1200,1200,0.0004419422830000254,0.0007741830894451952,0.001369625470956912,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R12,BS2DCE,1200,1200,0.00040346572300970233,0.0007394400934017246,0.0014249429765911064,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R12,BSDC91,1200,1200,0.00029937514727777114,0.0004632675343357865,0.0008036218108708208,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R13,BS2DCE,1201,1201,22.265116813764823,0.009043243925153717,614.7378378072484,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R13,BSDC91,1200,1200,0.0002745546092874231,0.00042377780240848993,0.0007581855795140837,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R14,BS2DCE,1201,1201,0.0003951275596579147,0.0007123959145040458,0.0016023299837226938,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R14,BSDC91,1200,1200,0.0003738843853767061,0.0007340780769972476,0.001387491100235814,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R15,BS2DCE,1200,1200,0.00031423935807847525,0.0004335536201914755,0.0005476155293296599,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R15,BSDC91,1200,1200,0.0004717022298086781,0.0008744914649844582,0.0020008356021806446,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R16,BS2DCE,1201,1201,0.00027126287126792557,0.00041709080140231106,0.000647051526559871,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R16,BSDC91,1200,1200,0.00027865639806006176,0.00044277898894782116,0.0007840296030051583,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R17,BS2DCE,1201,1201,0.00030265250181400494,0.00045517875599637947,0.0006701536287383852,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R17,BSDC91,1200,1200,0.00031654471884647614,0.0005574581795599319,0.0009091863101720773,1.0,1.0,R4:L2:I3:T6,S01,R4,L2,I3,T6,100.88000000000001,1.35,True
R01,BS2DCE,1201,1201,0.0004918687826724674,0.0008619312290225052,0.0014317493138257921,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R01,BSDC91,1200,1200,0.0005159398128517856,0.0009664462050476027,0.001577084738251027,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R02,BS2DCE,1201,1201,0.0004126577819196453,0.0007469626477604329,0.001017849543841685,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R02,BSDC91,1200,1200,0.00047268587081687925,0.0008413390027592124,0.0011648144672082468,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R03,BS2DCE,1200,1200,0.00038468759130855495,0.0006296891353620917,0.0009915779283087667,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R03,BSDC91,1200,1200,0.000515866801883178,0.0009743923463835966,0.001575767315183987,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R04,BS2DCE,1200,1200,0.0003544659208992265,0.0005804448321344249,0.0009639271972703187,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R04,BSDC91,1200,1200,0.0003971390956623234,0.0007228786707927257,0.0011044514040807732,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R05,BS2DCE,1200,1200,0.0004361705383417695,0.0007707552763068805,0.0012732129970497677,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R05,BSDC91,1201,1201,0.0005230466921385094,0.0009143744446936119,0.0012350807477781445,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R06,BS2DCE,1200,1200,0.0004526844701680402,0.0008872284630517313,0.00145399562942154,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R06,BSDC91,1201,1201,0.0005439535315076491,0.0011190239962843155,0.0016592004863414677,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R07,BS2DCE,1200,1200,0.0004657111150786619,0.0008429628321569881,0.0015538065255185523,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R07,BSDC91,1201,1201,0.0005026973679948176,0.0009948612819395198,0.001683000241703609,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R08,BS2DCE,1201,1201,0.00037945686963549965,0.0006902544688969578,0.0012262372044358177,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R08,BSDC91,1200,1200,0.0003012234084237431,0.00046642013175052287,0.0007562851775916201,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R09,BS2DCE,1200,1200,0.00029846233235621627,0.0005188944968606867,0.0006771505222261032,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R09,BSDC91,1200,1200,0.0004892709717527446,0.0008876354283322876,0.0011796190872482,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R10,BS2DCE,1200,1200,0.00041464902945129346,0.0008059823850383899,0.0012449595759850263,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R10,BSDC91,1200,1200,0.0004044138219761646,0.0007720014252777539,0.0014425136955390154,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R11,BS2DCE,1201,1201,0.00033584060807370414,0.000556639898323844,0.000833592937183904,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R11,BSDC91,1200,1200,0.00046028802366900257,0.0008011463708010488,0.0015062204461579781,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R12,BS2DCE,1200,1200,0.0003696216577016483,0.0006663645593827583,0.0013357942258142566,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R12,BSDC91,1200,1200,0.00028093391093326385,0.0004407136553595414,0.0007191383219382892,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R13,BS2DCE,1201,1201,14.590492360775741,0.0007386840591786876,456.39649461442576,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R13,BSDC91,1200,1200,0.00027687056936315176,0.000418796966344563,0.0006637805763972203,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R14,BS2DCE,1201,1201,0.00035997352411739296,0.0006549605947099647,0.0014827959859297927,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R14,BSDC91,1200,1200,0.0003523608303197364,0.0006782725329755814,0.0014111088362011826,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R15,BS2DCE,1200,1200,0.0003116360114643964,0.0004287854980983376,0.0005751478184224767,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R15,BSDC91,1200,1200,0.0004439010545481891,0.0007730468472863835,0.002023182723805515,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R16,BS2DCE,1201,1201,0.00027325742865850247,0.0003933348103500356,0.0005390129958449387,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R16,BSDC91,1200,1200,0.00026334311551815903,0.0004019489738001724,0.0007084242673519542,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
R17,BS2DCE,1201,1201,0.0002956699955678302,0.0004372566147740753,0.000601809392775458,1.0,1.0,R4:L2:I3:T8,S01,R4,L2,I3,T8,147.44,1.35,True
