version,ID,path,location,height,facing,status,N_frames,mean_x,mean_y,mean_z,X_std,Y_std,Z_std,D3_std,radial_p50,radial_p75,radial_p95,radial_max,median_anchors,pct_ge7,pct_ge8
v4-io,ID01,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID01_static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,ok,1201,1339.0175007439827,766.8834986068538,129.2331742499558,18.871576662859844,30.44991545407159,49.42659909757243,61.04361109284453,47.103263395138875,67.19105909203046,115.10885345732359,215.4131106579164,8.0,99.75020815986679,91.75686927560366
v4-io,ID02,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID02_static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,ok,1201,1507.0711124056868,716.4300850182786,-868.6103357405455,23.835312009239434,30.078912672037983,42.14634374367844,57.00155591797634,44.960069352414216,64.00612715283754,101.46588053410309,235.28679442912087,8.0,99.91673605328893,95.67027477102414
v4-io,ID03,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID03_static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,ok,1201,1491.619118581302,655.9971491365872,-1798.1047371148002,27.475660113206455,40.36746063158042,37.69963035525703,61.69040367368053,42.92909566573943,59.332249834629756,115.56446212698347,276.02178705668354,8.0,100.0,92.2564529558701
v4-io,ID04,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID04_static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,ok,1201,2201.277217666929,1050.5786420763402,295.73289825998944,19.210994161327264,24.010546183291996,49.788934975261455,58.51928460479811,37.17644233032038,54.460641703185466,108.77067421221275,273.68133166530794,8.0,100.0,93.83846794338052
v4-io,ID05,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID05_static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,ok,1200,2240.371048649451,1125.6909974307723,-902.2277856767339,19.351671143845742,26.052996787688336,41.069231076274036,52.34431735036043,41.1120902104393,57.71346666981984,92.9528493350123,188.80603029568195,8.0,99.75,91.5
v4-io,ID06,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID06_static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,ok,1201,2214.562607525611,1091.593316936203,-1671.1105257891245,31.368966961182437,40.340496482079004,51.98545228001137,72.89619327090902,49.211442470918456,69.3849618420983,149.01037659410417,299.30149884468113,8.0,99.83347210657784,92.83930058284763
v4-io,ID07,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID07_static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,ok,1201,1767.346487139338,1616.57187591758,140.61404512006774,18.490183901251164,26.944381405718374,71.44594077323464,78.56468063329388,63.273631745660104,85.76240712813066,142.19247577249772,273.84890778637924,8.0,100.0,90.84096586178185
v4-io,ID08,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID08_static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,ok,1201,1584.357224519253,1708.1238792672357,-953.384806564461,29.70132921462366,46.4275136771892,66.87707127903374,86.66155806481906,63.75775255064776,89.01560157932602,149.6550058641465,375.88303674060563,8.0,100.0,90.25811823480433
v4-io,ID09,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID09_static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,ok,1201,1615.989722214035,1698.2488648858077,-1385.5367770269222,28.362162113984706,33.24562011974521,39.17274828238994,58.68720222435076,45.45511223374386,65.32690840476845,101.40452454866414,234.1671403813585,8.0,99.91673605328893,93.42214820982515
v4-io,ID10,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID10_static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,ok,1201,703.3502828016352,1299.5397297098211,44.516674968173554,23.114039685279263,21.090418337397015,36.90541802186785,48.38465103302788,35.43961568811399,50.92175783479152,89.18581012874685,207.78311374017946,8.0,99.91673605328893,90.75770191507078
v4-io,ID11,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID11_static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,ok,1201,705.7250145406726,1091.165468050263,-971.8269565202185,20.455184329868963,24.51001151291474,33.4107553755032,46.210754214726315,34.17605968193672,47.771428664977144,82.23537267240161,206.68165847881812,8.0,100.0,91.84013322231473
v4-io,ID12,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID12_static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,ok,1201,711.3026756298295,1229.9314954331069,-1525.6999630850255,28.701303733900687,23.564761494233117,27.080610070180697,45.96109509225042,36.62218951047938,50.04022823517791,80.4570476336421,199.88407175265695,8.0,100.0,91.3405495420483
v4-io,ID13,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID13_static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,ok,1200,1525.3772925082587,1084.9599717274798,-888.8486984598887,32.66065435898778,37.582534212832,57.028101677193014,75.70580956518607,66.20145463706379,88.04512911069443,129.35301641611318,201.6417653173179,8.0,99.83333333333333,91.66666666666666
v4-io,ID14,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID14_static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,ok,1201,1544.141978313697,1067.0701924047007,-898.230295390281,18.89117259128234,21.360376557379976,32.71000382430338,43.39454388206687,30.685814693887455,41.97877356702705,72.22045437214963,189.27579326025287,8.0,99.91673605328893,91.9233971690258
v4-io,ID15,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID15_static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,ok,1201,1501.1107914784156,1075.307267215994,-880.1568814353286,21.757587272558776,28.291233625011795,40.034643303274066,53.6335638231173,45.7890807810306,61.65918096970588,91.79708064770448,154.2310846362368,8.0,99.91673605328893,95.58701082431307
v4-io,ID16,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID16_static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,ok,1201,1544.5546210976731,1060.9555672643671,-947.6684799873599,18.40978247656746,20.51306588341725,32.0317007816036,42.25796750595243,31.256138777023875,42.939855609233675,73.17561402236818,221.44962784140088,8.0,99.91673605328893,89.75853455453789
v4-io,ID17,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID17_static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,ok,1199,1380.5200175577754,1081.025698467634,24.809441588108047,18.630356433383817,24.678897253462054,55.222389546412835,63.29020822921685,50.27683936824963,72.40509136529047,111.70623027627965,218.8178338031835,8.0,99.83319432860718,92.49374478732277
v4-io,ID18,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID18_static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,ok,1199,1455.2468479812926,924.1520545772048,-0.02059338870455233,15.815136811296231,21.08593411063337,32.37894099122514,41.75082022417319,34.39502280609955,46.73845918642169,75.1893906698287,143.3311081475926,8.0,99.83319432860718,92.91075896580485
v4-io,ID19,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID19_static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,ok,1201,1651.1845802515975,1066.5794167760464,119.58967211377588,23.93301322640092,22.98207845973416,110.02032599507596,114.91491280285274,68.67653716686593,110.55592074547666,217.46153630377552,480.20104393443444,8.0,99.91673605328893,89.84179850124896
v4-io,ID20,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID20_static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,ok,1201,1469.8598522746754,1211.1129536321525,160.84592107231205,20.102161118180106,23.65951943548789,82.84381861187353,88.47015329328023,58.168665737745215,93.1476290153074,185.9268578972658,352.83973191225596,8.0,100.0,91.42381348875936
v4-io,ID21,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID21_static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,ok,1201,1498.2269138185507,1051.0521127720717,-1478.9149026795692,24.654974122514666,30.512303146458464,39.601308789898056,55.74165453371566,44.240385867702905,63.800879570618115,97.70277988293402,242.35532997738136,8.0,99.91673605328893,91.3405495420483
v4-io,ID22,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID22_static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,ok,1201,1479.5657250256318,1022.7501608879636,-1416.1742827184464,18.671333731235016,23.783669401827023,28.04899823687405,41.24351992265841,34.316213883850985,46.77823630681846,70.24702567172382,168.75007924057186,8.0,99.83347210657784,92.67277268942547
v4-io,ID23,/home/zekaixiao/Desktop/28052026_Erlangen_Official/solver/work/field_dataset_staged/Static_Test/ID23_static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,ok,1201,1455.432405849321,1045.466187836488,-1540.5174101218654,38.769785101469196,44.12075609162307,54.39354731349733,80.05245370540662,69.23799960003534,96.3089175554125,129.18611830283794,196.61900893747972,8.0,100.0,93.75520399666945
