capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.00041918549329968336,0.0008040223784703877,0.0011526863249518113,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R01,BSDC91,1200,1200,0.0005121358803995748,0.0010652921030522829,0.0019985185926753232,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R02,BS2DCE,1201,1201,0.0004442196934819778,0.0009248047217261211,0.0013479033296344355,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R02,BSDC91,1200,1200,0.0005683695846885755,0.0011066728782569448,0.0020339511936884854,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R03,BS2DCE,1200,1200,0.00033637826093291717,0.0005625276343599781,0.0008406402415863727,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R03,BSDC91,1200,1200,0.0004317805107949267,0.0008851770267140078,0.0018839592527721937,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R04,BS2DCE,1200,1200,0.0003231632592044406,0.0005255945228825675,0.0007549081649285675,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R04,BSDC91,1200,1200,0.0003300575313262825,0.0005682809523003601,0.000799361326569433,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R05,BS2DCE,1200,1200,0.0005155623774379556,0.0009115902468186049,0.0014171800564929866,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R05,BSDC91,1201,1201,0.0006528185705310423,0.0012998455570072663,0.002708784344895137,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R06,BS2DCE,1200,1200,0.00045239725267497805,0.0010050357793884989,0.0014397856331075432,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R06,BSDC91,1201,1201,0.0006181079983127951,0.0013726365454004535,0.0024668960352542857,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R07,BS2DCE,1200,1200,0.0003718646325285926,0.0006443521086152492,0.0011015203370532433,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R07,BSDC91,1201,1201,0.0004604348188195337,0.0009158912359821436,0.0021191516564900872,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R08,BS2DCE,1201,1201,0.00033138541372411997,0.0005349955666227412,0.0009305260631132321,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R08,BSDC91,1200,1200,0.0003197875582949877,0.0005226192856076001,0.0010196761389219264,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R09,BS2DCE,1200,1200,0.0003244898981710914,0.0005855221605690872,0.0008576809333253851,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R09,BSDC91,1200,1200,0.000628218056369348,0.001205487866565354,0.0017125274139508705,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R10,BS2DCE,1200,1200,0.00044476656497653894,0.000885529763766585,0.0014553107242576643,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R10,BSDC91,1200,1200,0.00044827395412557494,0.0009681643638721446,0.0014228369084623238,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R11,BS2DCE,1201,1201,0.0003923042880380344,0.0006578417514237795,0.0009527606161323049,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R11,BSDC91,1200,1200,0.0004308093825552686,0.0007856615250769677,0.0018702958213864963,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R12,BS2DCE,1200,1200,0.00034363495595595496,0.0005864914567648236,0.0010436004391009741,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R12,BSDC91,1200,1200,0.00032636576535572016,0.0005260585777197111,0.0008863032069243646,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R13,BS2DCE,1201,1201,6.785622529179873,0.0005109944445984787,230.35409358781448,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R13,BSDC91,1200,1200,0.0002620987230186382,0.0004391917847890458,0.0006835137091652861,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R14,BS2DCE,1201,1201,0.0003311257349232114,0.000618081512784898,0.0016204762229904803,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R14,BSDC91,1200,1200,0.00035111669402095806,0.0006806120550575102,0.0012696542049411362,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R15,BS2DCE,1200,1200,0.00035400074739045696,0.0005501810582208616,0.0008194312131504457,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R15,BSDC91,1200,1200,0.00039453428200025094,0.0006093218585985224,0.0012237047250920074,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R16,BS2DCE,1201,1201,0.0002900578681989471,0.0004434419285891381,0.0006565033371791366,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R16,BSDC91,1200,1200,0.00027365631332845026,0.0004408199574944639,0.0008991465805798745,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R17,BS2DCE,1201,1201,0.0002856757693714616,0.00046714284870821886,0.0007500996335910529,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R17,BSDC91,1200,1200,0.0003609026376207477,0.0006458838519223213,0.0013099558573912327,1.0,1.0,R2:L15:I0:T6,,R2,L15,I0,T6,184.275,1.0,False
R01,BS2DCE,1201,1201,0.0003949661384636306,0.0007635581095173932,0.0011944902039622489,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R01,BSDC91,1200,1200,0.0004661652137992353,0.0010042318486438474,0.0015704900154014992,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R02,BS2DCE,1201,1201,0.00043658427731418676,0.0009229289586765243,0.0018677716602912378,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R02,BSDC91,1200,1200,0.0005411012331990499,0.0011397464192837018,0.001975670664549161,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R03,BS2DCE,1200,1200,0.0003190742052232343,0.0005278637559994768,0.0007524682032912354,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R03,BSDC91,1200,1200,0.0003724145076962404,0.0007192346035344498,0.0013942925604699529,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R04,BS2DCE,1200,1200,0.0003066520690774845,0.0004705325910004107,0.0006531087063136498,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R04,BSDC91,1200,1200,0.0003043199217434112,0.0005040099539475811,0.0007071764846039354,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R05,BS2DCE,1200,1200,0.0005350048607617276,0.001055440845209807,0.001429066510639032,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R05,BSDC91,1201,1201,0.0006463332897458265,0.0014203908879948405,0.0026487364212141548,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R06,BS2DCE,1200,1200,0.0004985292851301421,0.0011797261663835466,0.0018917488705106496,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R06,BSDC91,1201,1201,0.0006447403689711785,0.0015589167170045614,0.0023623127941282715,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R07,BS2DCE,1200,1200,0.00037134419399925293,0.0006337852799033859,0.0010510362498769553,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R07,BSDC91,1201,1201,0.00043672159800025266,0.0009088162632374709,0.0014709913775058311,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R08,BS2DCE,1201,1201,0.0003139908115599711,0.0005069155912097653,0.0008687232176795782,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R08,BSDC91,1200,1200,0.00029967639021165365,0.00047515380412994977,0.0008943904663112197,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R09,BS2DCE,1200,1200,0.00035595480066495763,0.0006988193009131872,0.0009172077178922251,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R09,BSDC91,1200,1200,0.0007712268552579459,0.0015504410882937914,0.0026573175821402897,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R10,BS2DCE,1200,1200,0.0004201755283160273,0.0008759295499229505,0.0014982798575821638,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R10,BSDC91,1200,1200,0.0004968149655806486,0.0011742391371186572,0.0020051539886612223,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R11,BS2DCE,1201,1201,0.00039498464645765463,0.0006721388811810374,0.00096824167333579,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R11,BSDC91,1200,1200,0.0003944568187143041,0.0007222441235576118,0.0012417252750809614,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R12,BS2DCE,1200,1200,0.00032543091471847233,0.0005167455653622476,0.0008634460254285492,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R12,BSDC91,1200,1200,0.00030871303512982267,0.0004839352516307358,0.0007542474593544898,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R13,BS2DCE,1201,1201,4.142490080458152,0.0004980435268686635,142.16313555876198,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R13,BSDC91,1200,1200,0.00026394617726112785,0.00043398429857616547,0.0006212670832884418,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R14,BS2DCE,1201,1201,0.00031356238551231383,0.0005696529698722748,0.0013064473948486374,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R14,BSDC91,1200,1200,0.0003207721518379092,0.0006136002345357246,0.0012349050287565144,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R15,BS2DCE,1200,1200,0.0003439220938988109,0.0005403151636949168,0.0007722576235389668,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R15,BSDC91,1200,1200,0.00036735919502838894,0.0005869995421904598,0.001013209166790907,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R16,BS2DCE,1201,1201,0.00029327088248505475,0.00044472036354954096,0.00065122546811473,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R16,BSDC91,1200,1200,0.00027168697248136083,0.0004498644054797744,0.0007178042114285384,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R17,BS2DCE,1201,1201,0.0002933103832221567,0.0004595663892237763,0.0008439487350394118,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
R17,BSDC91,1200,1200,0.0003397630425664991,0.0006130354126730204,0.0011943909301290975,1.0,1.0,R2:L15:I0:T8,,R2,L15,I0,T8,269.325,1.0,True
