host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
3.2e-05,1777922662.13107,2069,,BSF66F,,f,0,0,2952,2952,100,1,O,100,0,671,8
3.2e-05,1777922662.13107,2069,,BSF66F,,f,0,1,2459,2459,100,1,O,100,0,671,8
3.2e-05,1777922662.13107,2069,,BSF66F,,f,0,2,2470,2470,100,1,O,100,0,671,8
3.2e-05,1777922662.13107,2069,,BSF66F,,f,0,3,3167,3167,100,1,O,100,0,671,8
3.2e-05,1777922662.13107,2069,,BSF66F,,f,0,4,3199,3199,100,1,O,100,0,671,8
3.2e-05,1777922662.13107,2069,,BSF66F,,f,0,5,2973,2973,100,1,O,100,0,671,8
3.2e-05,1777922662.13107,2069,,BSF66F,,f,0,6,2875,2875,100,1,O,100,0,671,8
3.2e-05,1777922662.13107,2069,,BSF66F,,f,0,7,0,3329,50,0,T,100,0,671,8
0.128959,1777922662.259997,2070,,BSF66F,,f,0,0,2952,2952,100,1,O,100,0,671,8
0.128959,1777922662.259997,2070,,BSF66F,,f,0,1,2464,2464,100,1,O,100,0,671,8
0.128959,1777922662.259997,2070,,BSF66F,,f,0,2,2490,2490,100,1,O,100,0,671,8
0.128959,1777922662.259997,2070,,BSF66F,,f,0,3,3191,3191,100,1,O,100,0,671,8
0.128959,1777922662.259997,2070,,BSF66F,,f,0,4,3277,3277,100,1,O,100,0,671,8
0.128959,1777922662.259997,2070,,BSF66F,,f,0,5,2944,2944,100,1,O,100,0,671,8
0.128959,1777922662.259997,2070,,BSF66F,,f,0,6,2855,2855,100,1,O,100,0,671,8
0.128959,1777922662.259997,2070,,BSF66F,,f,0,7,0,3329,42,0,T,100,0,671,8
0.189101,1777922662.320139,2071,,BSF66F,,f,0,0,2899,2899,100,1,O,93,0,671,8
0.189101,1777922662.320139,2071,,BSF66F,,f,0,1,2434,2434,100,1,O,93,0,671,8
0.189101,1777922662.320139,2071,,BSF66F,,f,0,2,2436,2436,100,1,O,93,0,671,8
0.189101,1777922662.320139,2071,,BSF66F,,f,0,3,3209,3209,100,1,O,93,0,671,8
0.189101,1777922662.320139,2071,,BSF66F,,f,0,4,3242,3242,100,1,O,93,0,671,8
0.189101,1777922662.320139,2071,,BSF66F,,f,0,5,2958,2958,100,1,O,93,0,671,8
0.189101,1777922662.320139,2071,,BSF66F,,f,0,6,2836,2836,100,1,O,93,0,671,8
0.189101,1777922662.320139,2071,,BSF66F,,f,0,7,3138,3138,50,1,O,93,0,671,8
0.271523,1777922662.40256,2072,,BSF66F,,f,0,0,2959,2959,100,1,O,94,0,701,8
0.271523,1777922662.40256,2072,,BSF66F,,f,0,1,2429,2429,100,1,O,94,0,701,8
0.271523,1777922662.40256,2072,,BSF66F,,f,0,2,2470,2470,100,1,O,94,0,701,8
0.271523,1777922662.40256,2072,,BSF66F,,f,0,3,3146,3146,100,1,O,94,0,701,8
0.271523,1777922662.40256,2072,,BSF66F,,f,0,4,3251,3251,100,1,O,94,0,701,8
0.271523,1777922662.40256,2072,,BSF66F,,f,0,5,2989,2989,100,1,O,94,0,701,8
0.271523,1777922662.40256,2072,,BSF66F,,f,0,6,2855,2855,100,1,O,94,0,701,8
0.271523,1777922662.40256,2072,,BSF66F,,f,0,7,3380,3380,55,1,O,94,0,701,8
0.376117,1777922662.507155,2073,,BSF66F,,f,0,0,2963,2963,100,1,O,100,0,671,8
0.376117,1777922662.507155,2073,,BSF66F,,f,0,1,2444,2444,100,1,O,100,0,671,8
0.376117,1777922662.507155,2073,,BSF66F,,f,0,2,2506,2506,100,1,O,100,0,671,8
