experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L11_I0_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,14689.322774962802,59419.20666376702,73878.5823466184,34234.192903536794,40661,8575.987511710578,45814.56464182884,58889.204662112556,26197.94064735978,40661,6648.474970228061,37461.416704830146,48691.66690401129,22037.419758083823,16501.508582512284,67225.81806425902,31460.692571840267,44912.5546027543,37119.576576431136,88213.6238556793,87406.97560419774,10040.251761100624,86540.21869423769,559.8212072080295,1011.0657415766691,75281.00728106781,50121.42917636439,627.8519456950044,nan,nan,nan,nan,nan,17,165520.27659156465,79917.92352786516,319184.70926914783,A0,L11,I0,T11,imu_only,S02,X_A0_L11_I0_T11__S02,,,
X_A0_L11_I0_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,14688.056756712867,59413.77096879706,73880.18086546812,34234.16853612058,40661,8574.534658322666,45812.24567797124,58888.711441992615,26197.922133510543,40661,6646.915514627711,37460.657622199484,48699.60016128767,22037.403913483697,16499.81206985486,67226.31249803357,31460.66969207819,44908.854211986705,37119.41744232128,88385.56085114469,87579.81864777344,10041.010092761237,86715.7818876869,558.0669189814236,1007.7857168335904,75281.00728106781,50121.42917636439,627.8519456950044,nan,nan,nan,nan,nan,17,165727.600280687,79868.71044799099,319502.5285568451,A0,L11,I0,T12,imu_only,S02,X_A0_L11_I0_T12__S02,,,
X_A0_L11_I1_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,7291.966530538303,29062.60420168805,36594.0473254755,16711.275555586384,40661,5127.850028647787,23881.59874159948,32002.70509722811,14069.224477882408,40661,2625.4090568142606,16624.444896176115,21342.80489846705,9017.962812392474,7702.187873852373,31159.472134398147,15423.255962967107,21598.474796591814,18715.141506559215,32072.648609557822,31905.6479759054,3545.8294972499007,31078.357107380696,477.94243776674966,867.3551026070897,35092.20579324274,23848.478977999934,292.7195212075484,nan,nan,nan,nan,nan,17,60238.97899555714,40274.74060788149,115273.8831329889,A0,L11,I1,T11,imu_only,S02,X_A0_L11_I1_T11__S02,,,
X_A0_L11_I1_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,7290.9421726316,29060.700674522595,36593.95515178092,16711.264651879697,40661,5127.309742699288,23882.271216061443,32002.259982997573,14069.215520850896,40661,2626.14154984615,16624.430251950493,21344.690506462062,9017.956580789916,7700.34127887634,31161.021963010262,15423.249184545977,21598.806700374545,18714.639657136973,32113.19436247057,32014.861904996418,3546.5397239232416,31116.781512396967,475.7245244068546,865.7909303632339,35092.20579324274,23848.478977999934,292.7195212075484,nan,nan,nan,nan,nan,17,60377.6519770431,40401.37786844572,115649.59009473716,A0,L11,I1,T12,imu_only,S02,X_A0_L11_I1_T12__S02,,,
X_A0_L11_I2_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,8265.853588653807,33263.23871663561,41861.42889841292,18755.10048368485,40661,5123.702797620529,26149.48088716986,33657.30959973641,14625.084833671342,40661,3749.072444825886,20458.100583437044,27253.408730374118,11741.40910457651,9674.2773671299,34173.2963029782,17506.041206789254,26227.04578135853,17823.017656048207,34438.447175645735,34060.49957457108,4048.026275114126,33170.74831137614,537.6607597132925,1006.5270651263369,37527.45346327024,29800.129700543046,312.86831205231965,nan,nan,nan,nan,nan,17,56593.38140658881,28456.74974307872,105388.23534664736,A0,L11,I2,T11,imu_only,S02,X_A0_L11_I2_T11__S02,,,
X_A0_L11_I2_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,8266.005744293843,33263.002911466596,41863.76156705023,18755.087536433894,40661,5123.543155274759,26147.369343700615,33657.64356264555,14625.074921734275,40661,3747.932616650102,20458.43125615999,27253.046198328473,11741.400769625287,9673.923517787332,34173.867722161674,17506.03226158942,26230.422573093987,17822.31431373608,34564.715808516354,34188.4304594766,4049.1251626804674,33268.683567273234,536.2852985142417,1002.9805084960557,37527.45346327024,29800.129700543046,312.86831205231965,nan,nan,nan,nan,nan,17,56675.07076645175,28593.379278941433,105545.66814805275,A0,L11,I2,T12,imu_only,S02,X_A0_L11_I2_T12__S02,,,
X_A0_L11_I3_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,3926.4013431005383,16267.297232854236,20566.06901161396,9371.22892687038,40661,2992.9318477332135,14255.553610713867,17972.596251890332,8116.152179316873,40661,1132.8624730928898,7825.850284077565,11680.692671299625,4684.869838318047,4125.532393445706,17509.589198725735,8385.95806912933,15530.6867340116,5266.89958918567,11809.421579493172,11786.414637560123,1348.8881413431454,11092.23414959222,542.6775218686073,1011.0591957167014,20173.461843857447,17064.766330630442,168.20009105005755,nan,nan,nan,nan,nan,17,21777.04620985051,11686.054963734428,43146.37474101137,A0,L11,I3,T11,imu_only,S02,X_A0_L11_I3_T11__S02,,,
X_A0_L11_I3_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,3926.212788658011,16267.01020024596,20566.711082163867,9371.221451562062,40661,2993.020304012639,14256.61143902652,17974.74433355294,8116.146368797279,40661,1133.6277644679576,7826.1913101518,11681.77833867495,4684.864951572851,4126.532858105432,17510.129461815854,8385.95120319747,15532.111984473899,5266.305795446353,11821.053325410561,11798.051184470944,1348.2486163624583,11104.782145390758,541.5774873369477,1007.7968920505575,20173.461843857447,17064.766330630442,168.20009105005755,nan,nan,nan,nan,nan,17,21799.547212746395,11673.546233484056,43201.8481053451,A0,L11,I3,T12,imu_only,S02,X_A0_L11_I3_T12__S02,,,
X_A0_L11_I4_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,5769.914999157021,23126.903592028764,30276.045799386025,13217.63112607826,40661,3722.233958802155,18892.84356134869,26238.709171202343,11094.409483488978,40661,2434.6582109514757,12196.593697366954,15527.691759079626,7184.695595343107,6117.857258133099,22385.59787792562,10717.584132643413,16024.683944882556,12245.261934625858,14959.72930960859,14666.581886457101,3075.237206397249,13575.55183496126,596.6053725847194,1148.360138264302,24912.215848403917,18434.143803634997,207.80625788152776,nan,nan,nan,nan,nan,17,39626.41275209623,21635.99706907835,72366.98377251065,A0,L11,I4,T11,imu_only,S02,X_A0_L11_I4_T11__S02,,,
X_A0_L11_I4_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,5770.809031768179,23126.30244474956,30278.907196245473,13217.621830414826,40661,3723.8936879798457,18887.73524055242,26239.293429000692,11094.401659622918,40661,2434.9416570612275,12198.06332256112,15527.225509262755,7184.690575579078,6118.375606318741,22385.658086544012,10717.574976346232,16026.114526231344,12247.324036510534,14996.164547914275,14703.852488974355,3074.4255614826648,13614.745780276617,594.8205510098525,1144.7264231312492,24912.215848403917,18434.143803634997,207.80625788152776,nan,nan,nan,nan,nan,17,39766.68692559137,21673.145838082593,72756.82045991991,A0,L11,I4,T12,imu_only,S02,X_A0_L11_I4_T12__S02,,,
