pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,1298.1278314006283,1298.63,-0.502168599371771,0.502168599371771
A-C,2482.2287161244826,2483.192,-0.9632838755173907,0.9632838755173907
A-D,2521.240561237839,2521.398,-0.15743876216129138,0.15743876216129138
A-E,1433.6094089051169,1434.416,-0.8065910948830606,0.8065910948830606
A-F,1953.2654697685853,1953.3525,-0.08703023141470112,0.08703023141470112
A-G,2988.1436478453156,2986.6145,1.5291478453154923,1.5291478453154923
A-H,2864.036797945618,2863.7265,0.3102979456180037,0.3102979456180037
B-C,1403.1984509687725,1402.989,0.20945096877244396,0.20945096877244396
B-D,1423.5924795763951,1424.2215,-0.6290204236049703,0.6290204236049703
B-E,2013.1436699738483,2013.06,0.08366997384837305,0.08366997384837305
B-F,1521.5764550763388,1521.5575,0.018955076338897925,0.018955076338897925
B-G,2052.641574309074,2053.377,-0.7354256909261494,0.7354256909261494
B-H,1969.6653919257071,1969.119,0.5463919257072121,0.5463919257072121
C-D,2012.1451358868237,2011.9505,0.1946358868237894,0.1946358868237894
C-E,2926.7552329371943,2925.8565,0.8987329371943815,0.8987329371943815
C-F,2062.0046909990806,2062.0695,-0.06480900091946751,0.06480900091946751
C-G,1407.1112062895772,1407.355,-0.24379371042277853,0.24379371042277853
C-H,2396.1159494732124,2396.3575,-0.24155052678770517,0.24155052678770517
D-E,3054.55096870727,3053.883,0.6679687072701199,0.6679687072701199
D-F,2198.6387378715435,2198.518,0.12073787154349702,0.12073787154349702
D-G,2434.531294954882,2434.492,0.039294954881825106,0.039294954881825106
D-H,1482.0304318855442,1482.4415,-0.411068114455702,0.411068114455702
E-F,1350.372602574853,1350.2685,0.10410257485318652,0.10410257485318652
E-G,2725.387568920261,2726.315,-0.9274310797391081,0.9274310797391081
E-H,2634.713199938813,2635.233,-0.5198000611871976,0.5198000611871976
F-G,1520.667373940588,1520.5885,0.07887394058798236,0.07887394058798236
F-H,1476.994817011999,1477.0535,-0.05868298800101002,0.05868298800101002
G-H,1874.316879530086,1874.258,0.05887953008596014,0.05887953008596014
