row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I1+I3+I7:T6,simulate_imu_prior,0.10696160700172186,,,,
R2:L0:I1+I3+I7:T6,cpu_golden,18.310281932994258,,,,
R2:L0:I1+I3+I7:T6,torch_gpu,2.046638632993563,0,1,2.046638632993563,2.046638632993563
R2:L0:I1+I3+I7:T8,simulate_imu_prior,0.09972558300069068,,,,
R2:L0:I1+I3+I7:T8,cpu_golden,18.816437253000913,,,,
R2:L0:I1+I3+I7:T8,torch_gpu,2.0294461310113547,0,1,2.0294461310113547,2.0294461310113547
R2:L0:I1+I2+I3+I8:T6,simulate_imu_prior,0.10114733900991268,,,,
R2:L0:I1+I2+I3+I8:T6,cpu_golden,18.325406296004076,,,,
R2:L0:I1+I2+I3+I8:T6,torch_gpu,2.028263362997677,0,1,2.028263362997677,2.028263362997677
R2:L0:I1+I2+I3+I8:T8,simulate_imu_prior,0.11022811700240709,,,,
R2:L0:I1+I2+I3+I8:T8,cpu_golden,18.549544281995622,,,,
R2:L0:I1+I2+I3+I8:T8,torch_gpu,1.935606907994952,0,1,1.935606907994952,1.935606907994952
