sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-06T21:13:50.852244+00:00,0,0.0,1301.0,32607.0,33.0,6.09
2026-06-06T21:13:55.892783+00:00,0,2.0,2728.0,32607.0,34.0,40.68
2026-06-06T21:14:00.969764+00:00,0,0.0,1302.0,32607.0,34.0,40.3
2026-06-06T21:14:06.028762+00:00,0,0.0,1302.0,32607.0,33.0,4.7
2026-06-06T21:14:11.082349+00:00,0,100.0,2732.0,32607.0,35.0,47.75
2026-06-06T21:14:16.164963+00:00,0,98.0,22024.0,32607.0,38.0,145.28
2026-06-06T21:14:21.209736+00:00,0,98.0,24198.0,32607.0,39.0,144.55
2026-06-06T21:14:26.245864+00:00,0,98.0,24198.0,32607.0,39.0,144.41
2026-06-06T21:14:31.284001+00:00,0,98.0,24198.0,32607.0,39.0,143.76
2026-06-06T21:14:36.322498+00:00,0,98.0,24198.0,32607.0,39.0,143.16
2026-06-06T21:14:41.359235+00:00,0,98.0,24198.0,32607.0,39.0,143.95
2026-06-06T21:14:46.401956+00:00,0,98.0,24198.0,32607.0,39.0,143.4
2026-06-06T21:14:51.455782+00:00,0,0.0,24198.0,32607.0,35.0,57.29
2026-06-06T21:14:56.506113+00:00,0,97.0,24198.0,32607.0,39.0,139.62
2026-06-06T21:15:01.556771+00:00,0,98.0,24198.0,32607.0,39.0,144.1
2026-06-06T21:15:06.598738+00:00,0,98.0,24198.0,32607.0,40.0,144.49
2026-06-06T21:15:11.643747+00:00,0,98.0,24198.0,32607.0,40.0,144.14
2026-06-06T21:15:16.685737+00:00,0,98.0,24198.0,32607.0,40.0,144.3
2026-06-06T21:15:21.737771+00:00,0,98.0,24198.0,32607.0,40.0,143.74
2026-06-06T21:15:26.784750+00:00,0,98.0,24198.0,32607.0,40.0,144.43
2026-06-06T21:15:31.842777+00:00,0,94.0,24198.0,32607.0,40.0,136.67
2026-06-06T21:15:36.889737+00:00,0,97.0,24198.0,32607.0,39.0,106.66
2026-06-06T21:15:41.935755+00:00,0,97.0,24198.0,32607.0,38.0,74.52
2026-06-06T21:15:46.986814+00:00,0,96.0,24198.0,32607.0,40.0,138.02
2026-06-06T21:15:52.009775+00:00,0,0.0,24198.0,32607.0,36.0,59.46
2026-06-06T21:15:57.026796+00:00,0,0.0,24198.0,32607.0,35.0,56.83
2026-06-06T21:16:02.045418+00:00,0,0.0,24198.0,32607.0,35.0,57.22
2026-06-06T21:16:07.064314+00:00,0,0.0,24198.0,32607.0,35.0,57.23
2026-06-06T21:16:12.084146+00:00,0,0.0,24198.0,32607.0,35.0,57.01
2026-06-06T21:16:17.101563+00:00,0,0.0,24198.0,32607.0,35.0,57.16
2026-06-06T21:16:22.119246+00:00,0,0.0,24198.0,32607.0,35.0,56.94
2026-06-06T21:16:27.136291+00:00,0,0.0,24198.0,32607.0,35.0,56.78
2026-06-06T21:16:32.153600+00:00,0,0.0,24198.0,32607.0,35.0,57.09
2026-06-06T21:16:37.171129+00:00,0,0.0,24198.0,32607.0,35.0,57.01
2026-06-06T21:16:42.188124+00:00,0,0.0,24198.0,32607.0,35.0,56.72
2026-06-06T21:16:47.205602+00:00,0,0.0,24198.0,32607.0,35.0,56.76
2026-06-06T21:16:52.223175+00:00,0,0.0,24198.0,32607.0,35.0,56.69
2026-06-06T21:16:57.241687+00:00,0,0.0,24198.0,32607.0,35.0,57.01
2026-06-06T21:17:02.259243+00:00,0,0.0,24198.0,32607.0,35.0,56.73
2026-06-06T21:17:07.277030+00:00,0,0.0,24198.0,32607.0,35.0,56.91
2026-06-06T21:17:12.294807+00:00,0,0.0,24198.0,32607.0,35.0,56.57
2026-06-06T21:17:17.312323+00:00,0,0.0,24198.0,32607.0,35.0,57.19
2026-06-06T21:17:22.331520+00:00,0,0.0,24198.0,32607.0,35.0,57.3
2026-06-06T21:17:27.348592+00:00,0,0.0,24198.0,32607.0,35.0,57.08
2026-06-06T21:17:32.366001+00:00,0,0.0,24198.0,32607.0,35.0,57.6
2026-06-06T21:17:37.383804+00:00,0,0.0,24198.0,32607.0,35.0,57.09
2026-06-06T21:17:42.401374+00:00,0,0.0,24198.0,32607.0,35.0,57.18
2026-06-06T21:17:47.419313+00:00,0,0.0,24198.0,32607.0,35.0,57.2
2026-06-06T21:17:52.436871+00:00,0,0.0,24198.0,32607.0,35.0,56.72
2026-06-06T21:17:57.454279+00:00,0,0.0,24198.0,32607.0,35.0,57.24
2026-06-06T21:18:02.471686+00:00,0,0.0,24198.0,32607.0,35.0,56.95
2026-06-06T21:18:07.489523+00:00,0,0.0,24198.0,32607.0,35.0,57.11
2026-06-06T21:18:12.507778+00:00,0,0.0,24198.0,32607.0,35.0,57.0
2026-06-06T21:18:17.525670+00:00,0,0.0,24198.0,32607.0,35.0,57.22
2026-06-06T21:18:22.543618+00:00,0,0.0,24198.0,32607.0,35.0,57.4
2026-06-06T21:18:27.561803+00:00,0,0.0,24198.0,32607.0,35.0,56.88
2026-06-06T21:18:32.579754+00:00,0,0.0,24198.0,32607.0,35.0,57.02
2026-06-06T21:18:37.597466+00:00,0,0.0,24198.0,32607.0,35.0,56.8
2026-06-06T21:18:42.615465+00:00,0,0.0,24198.0,32607.0,35.0,56.81
2026-06-06T21:18:47.634403+00:00,0,0.0,24198.0,32607.0,35.0,56.5
2026-06-06T21:18:52.652191+00:00,0,0.0,24198.0,32607.0,35.0,56.65
2026-06-06T21:18:57.670659+00:00,0,0.0,24198.0,32607.0,35.0,56.93
2026-06-06T21:19:02.688616+00:00,0,0.0,24198.0,32607.0,35.0,56.96
2026-06-06T21:19:07.706958+00:00,0,0.0,24198.0,32607.0,35.0,56.9
2026-06-06T21:19:12.724902+00:00,0,0.0,24198.0,32607.0,35.0,56.95
2026-06-06T21:19:17.742600+00:00,0,0.0,24198.0,32607.0,35.0,56.83
2026-06-06T21:19:22.760461+00:00,0,0.0,24198.0,32607.0,35.0,57.07
2026-06-06T21:19:27.778265+00:00,0,0.0,24198.0,32607.0,35.0,57.09
2026-06-06T21:19:32.796320+00:00,0,0.0,24198.0,32607.0,35.0,56.93
2026-06-06T21:19:37.814345+00:00,0,0.0,24198.0,32607.0,35.0,57.37
2026-06-06T21:19:42.832276+00:00,0,0.0,24198.0,32607.0,35.0,57.06
2026-06-06T21:19:47.850146+00:00,0,0.0,24198.0,32607.0,35.0,56.87
2026-06-06T21:19:52.868132+00:00,0,0.0,24198.0,32607.0,35.0,57.09
