version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,56.631967136436934,147.26088354791548,83.41554220028918,31.825522928401,49.74759730359506,,,,,-1.0000000000000007,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,210.81963322469267,1543.0816202463075,526.2589699067415,2156.668053944217,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,74.65006864813627,160.13184201284326,87.79267538691066,34.35565355765684,57.899119375954,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
