host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
3.067815,1777235284.08898,88868,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,100,93"
3.277416,1777235284.298581,88869,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,100,93"
3.458876,1777235284.480041,88870,,BSDC91,,cal_roto,5,98,"C,B,E,G","ok,ok,ok,ok","100,100,100,94"
3.660363,1777235284.681528,88871,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,100,94"
3.867721,1777235284.888886,88872,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,100,94"
4.073854,1777235285.095019,88873,,BSDC91,,cal_roto,5,98,"B,C,G,E","ok,ok,ok,ok","100,100,95,100"
4.25235,1777235285.273515,88874,,BSDC91,,cal_roto,5,98,"B,C,G,E","ok,ok,ok,ok","100,100,95,100"
4.454814,1777235285.475979,88875,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,100,95"
4.689031,1777235285.710196,88876,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,100,95"
4.867381,1777235285.888546,88877,,BSDC91,,cal_roto,5,98,"B,C,E,G","ok,ok,ok,ok","100,100,100,95"
5.077312,1777235286.098477,88878,,BSDC91,,cal_roto,5,99,"C,B,E,G","ok,ok,ok,ok","100,100,100,96"
5.2588,1777235286.279965,88879,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,100,96"
5.458223,1777235286.479388,88880,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,100,96"
5.669809,1777235286.690974,88881,,BSDC91,,cal_roto,5,99,"B,C,G,E","ok,ok,ok,ok","100,100,96,100"
5.873676,1777235286.894841,88882,,BSDC91,,cal_roto,5,99,"B,C,G,E","ok,ok,ok,ok","100,100,96,100"
6.052359,1777235287.073524,88883,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,100,96"
6.254743,1777235287.275908,88884,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,100,96"
6.489133,1777235287.510298,88885,,BSDC91,,cal_roto,5,99,"B,C,E,G","ok,ok,ok,ok","100,100,100,96"
6.694787,1777235287.715952,88886,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
6.877337,1777235287.898502,88887,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
7.057743,1777235288.078908,88888,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
7.260013,1777235288.281178,88889,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
7.469778,1777235288.490943,88890,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
7.674191,1777235288.695356,88891,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
7.85243,1777235288.873595,88892,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
8.054763,1777235289.075928,88893,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
8.288556,1777235289.309721,88894,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
8.46769,1777235289.488855,88895,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
8.674997,1777235289.696162,88896,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
8.858546,1777235289.879711,88897,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
9.059855,1777235290.08102,88898,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
9.269772,1777235290.290937,88899,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
9.451084,1777235290.472249,88900,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
9.652171,1777235290.673336,88901,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
9.854671,1777235290.875836,88902,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
10.088462,1777235291.109627,88903,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
10.265008,1777235291.286173,88904,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
10.477369,1777235291.498534,88905,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
10.658605,1777235291.67977,88906,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
10.8596,1777235291.880765,88907,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
11.069707,1777235292.090872,88908,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
11.271352,1777235292.292517,88909,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
11.452274,1777235292.473439,88910,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
11.654734,1777235292.675899,88911,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
11.887393,1777235292.908558,88912,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
12.067094,1777235293.088259,88913,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
12.299719,1777235293.320884,88914,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
12.458609,1777235293.479774,88915,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
12.659666,1777235293.680831,88916,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
12.869589,1777235293.890754,88917,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
13.050975,1777235294.07214,88918,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
13.252082,1777235294.273247,88919,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
13.452643,1777235294.473808,88920,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
13.688547,1777235294.709712,88921,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
13.867103,1777235294.888268,88922,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
14.077087,1777235295.098252,88923,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
14.258581,1777235295.279746,88924,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
14.462346,1777235295.483511,88925,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
14.66955,1777235295.690715,88926,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
14.850922,1777235295.872087,88927,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
15.050187,1777235296.071352,88928,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
15.254677,1777235296.275842,88929,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
15.488534,1777235296.509699,88930,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
15.667625,1777235296.68879,88931,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
15.877442,1777235296.898607,88932,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
16.05858,1777235297.079745,88933,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
16.259544,1777235297.280709,88934,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
16.490364,1777235297.511529,88935,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
16.649814,1777235297.670979,88936,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
16.852159,1777235297.873324,88937,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
17.054677,1777235298.075842,88938,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
17.288474,1777235298.309639,88939,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
17.467104,1777235298.488269,88940,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
17.677152,1777235298.698317,88941,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
17.858449,1777235298.879614,88942,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
18.05953,1777235299.080695,88943,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
18.267398,1777235299.288563,88944,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
18.450962,1777235299.472127,88945,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
18.652201,1777235299.673366,88946,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
18.884107,1777235299.905272,88947,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
19.089347,1777235300.110512,88948,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
19.267277,1777235300.288442,88949,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
19.477188,1777235300.498353,88950,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
19.658489,1777235300.679654,88951,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
19.857817,1777235300.878982,88952,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
20.069645,1777235301.09081,88953,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
20.25108,1777235301.272245,88954,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
20.452199,1777235301.473364,88955,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
20.654733,1777235301.675898,88956,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
20.888637,1777235301.909802,88957,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
21.067163,1777235302.088328,88958,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
21.277219,1777235302.298384,88959,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
21.457281,1777235302.478446,88960,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
21.659817,1777235302.680982,88961,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
21.868685,1777235302.88985,88962,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
22.069544,1777235303.090709,88963,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
22.252266,1777235303.273431,88964,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
22.454666,1777235303.475831,88965,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
22.688388,1777235303.709553,88966,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
22.867127,1777235303.888292,88967,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
23.075409,1777235304.096574,88968,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
23.259074,1777235304.280239,88969,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
23.459798,1777235304.480963,88970,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
23.670026,1777235304.691191,88971,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
23.851101,1777235304.872266,88972,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
24.052171,1777235305.073336,88973,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
24.281292,1777235305.302457,88974,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
24.488729,1777235305.509894,88975,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
24.696249,1777235305.717414,88976,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
24.877241,1777235305.898406,88977,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
25.058588,1777235306.079753,88978,,BSDC91,,cal_roto,5,100,"B,C,G,E","ok,ok,ok,ok","100,100,100,100"
25.259765,1777235306.28093,88979,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
25.469698,1777235306.490863,88980,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
25.651073,1777235306.672238,88981,,BSDC91,,cal_roto,5,100,"B,C,E,G","ok,ok,ok,ok","100,100,100,100"
25.852169,1777235306.873334,88982,,BSDC91,,cal_roto,5,100,"C,B,E,G","ok,ok,ok,ok","100,100,100,100"
