layout_id,capture_id,source_group,solver_version,grid_mm,mask,stress_variant,table_family,n_rows,source_tables,binding_confidence,gdop_mean,gdop_median,gdop_p95,gdop_max,hdop_mean,hdop_median,hdop_p95,hdop_max,vdop_mean,vdop_median,vdop_p95,vdop_max,cond_mean,cond_median,cond_p95,cond_max,radial_p95_mean,radial_p95_median,radial_p95_p95,radial_p95_max,pct_ge8_mean,pct_ge8_median,pct_ge8_p95,pct_ge8_max,gdop_median_mean,gdop_median_median,gdop_median_p95,gdop_median_max,hdop_median_mean,hdop_median_median,hdop_median_p95,hdop_median_max,vdop_median_mean,vdop_median_median,vdop_median_p95,vdop_median_max,vdop_p90_mean,vdop_p90_median,vdop_p90_p95,vdop_p90_max,vdop_p95_mean,vdop_p95_median,vdop_p95_p95,vdop_p95_max,cond_p95_mean,cond_p95_median,cond_p95_p95,cond_p95_max,radial_p95_median_mean,radial_p95_median_median,radial_p95_median_p95,radial_p95_median_max,pct_ge8_median_mean,pct_ge8_median_median,pct_ge8_median_p95,pct_ge8_median_max,bad_gdop_gt_1p2_ratio,bad_vdop_gt_1p0_ratio,bad_cond_gt_5_ratio
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropAE,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.41652718,1.42303991,1.50074672,1.53036344,1.0247392,1.03733999,1.09023286,1.11567712,0.974443582,0.995241493,1.0783038,1.08909667,3.74352776,3.86424685,4.61774912,5.26900339,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.458333333,0.0416666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropAF,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.37182227,1.35032213,1.47444719,1.55681372,0.956400009,0.954634488,0.993401173,0.995820224,0.979262521,0.955983549,1.1431766,1.23670065,3.13484924,2.90867007,4.3740695,5.13675737,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.375,0.0416666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropAG,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.46799799,1.44410348,1.67929986,1.68761206,1.05150271,1.04613012,1.10699508,1.10913551,1.01976937,0.995130569,1.26277832,1.27194846,4.42286681,4.16914272,7.17500281,7.28231049,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5,0.291666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropAH,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.37047294,1.34729141,1.46380199,1.68247342,0.957328238,0.956237465,1.01475484,1.02175081,0.976514742,0.945116758,1.12136115,1.33669078,3.14282991,2.93391371,4.23908947,6.63508081,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.375,0.0416666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropB,rangebias,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_rangebias.csv,unique_capture_version,1.51560471,1.48625088,1.73742239,2.01296687,0.923833775,0.899421513,1.00939389,1.19278848,1.19935669,1.1967507,1.46369874,1.62150908,14.133304,12.0170226,21.5325258,37.8495255,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.916666667,1
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropBC,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.44721898,1.50292629,1.65361785,1.75507712,0.962209729,0.944409877,1.03403059,1.09043574,1.06369189,1.18536192,1.35363252,1.47028816,4.07376158,4.76763821,6.83064332,7.81129313,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.625,0.416666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropBD,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.41842967,1.4255749,1.46943145,1.4910351,1.00777033,0.953707159,1.16710394,1.18005419,0.979838346,1.082295,1.1404272,1.15260673,3.83457307,3.90474117,4.53153477,4.81968355,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.625,0
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropBE,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.36757948,1.35588121,1.44447255,1.50576353,0.960162468,0.95639807,1.00585189,1.04318655,0.969804456,0.958551168,1.10964131,1.1885854,3.11746862,2.98524868,4.08113136,4.63092375,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.291666667,0
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropBF,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.42618021,1.43327761,1.51410034,1.58752155,1.0288189,1.02445358,1.15647882,1.17432213,0.984142423,0.984345734,1.08631601,1.1024338,3.84386202,3.89184034,4.84145279,5.63871288,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.333333333,0.0416666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropBG,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.37798407,1.35753644,1.47930159,1.68854713,0.970759625,0.95791173,1.04321299,1.06799364,0.974414527,0.935562372,1.13021968,1.30789185,3.26322159,3.07239294,4.42760744,6.8425231,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.291666667,0.0416666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropBH,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.48145948,1.44421476,1.71782615,1.72804701,1.05019576,1.04099435,1.10971536,1.11498475,1.03973647,0.986645043,1.31134524,1.32021034,4.59544146,4.16380644,7.69243007,7.85483217,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5,0.291666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropC,rangebias,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_rangebias.csv,unique_capture_version,1.50482684,1.48609781,1.8230584,1.94955921,0.913524136,0.901505411,1.091634,1.13259113,1.19399072,1.19269454,1.4634523,1.58682656,13.9417994,11.9960346,27.3443541,34.5025635,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.916666667,1
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropCD,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.44413709,1.48528141,1.58735335,1.86210215,0.973459274,0.9729307,1.02965051,1.05366635,1.05068517,1.13231474,1.28216752,1.58656728,3.8670537,4.27938282,5.58081493,8.54623127,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.625,0.333333333
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropCE,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.45144104,1.4122588,1.62649657,1.62866616,1.0334836,1.03173262,1.06796357,1.06830275,1.01420914,0.977922589,1.22899105,1.24257898,4.21101397,3.76664281,6.50131595,6.52908659,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.416666667,0.333333333
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropCF,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.37064545,1.33477771,1.48551151,1.65229857,0.95601062,0.950957656,1.00036056,1.01416671,0.978306803,0.937436908,1.13841919,1.30443716,3.15834883,2.7744379,4.66460578,6.29479313,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.333333333,0.0416666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropCG,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.41194495,1.41246045,1.52692844,1.53642142,1.02296025,1.02253431,1.11392457,1.17968345,0.969041698,0.95960179,1.09627761,1.10663855,3.68730781,3.68325484,5.03299913,5.1143074,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.416666667,0.0833333333
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropCH,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.36752489,1.33845067,1.4581445,1.58342218,0.950701458,0.947361678,0.994776979,1.02235925,0.978136996,0.940551937,1.11574056,1.27121985,3.08620719,2.78698528,4.09593868,5.32148075,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.416666667,0.0416666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropD,rangebias,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_rangebias.csv,unique_capture_version,1.51520813,1.50714529,1.73694398,1.8414197,0.93019024,0.91272676,1.04177632,1.18658721,1.19388298,1.20743185,1.41291878,1.42899776,13.9958419,12.5020409,23.2031841,28.6284943,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.916666667,1
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropDE,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.38109203,1.36580139,1.47165526,1.69411397,0.973736289,0.968810827,1.01813987,1.07293177,0.975557817,0.951341063,1.11453188,1.31104529,3.30947422,3.18713248,4.43503153,6.98942137,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.375,0.0416666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropDF,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.49177676,1.44006705,1.71862398,1.74040997,1.06353344,1.04498738,1.13854605,1.16711926,1.04100359,0.981126934,1.29964908,1.31425154,4.73587242,4.12673712,7.76728339,8.06762981,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.458333333,0.375
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropDG,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.36914643,1.35008103,1.43585842,1.53570402,0.967789417,0.966337711,1.01882526,1.04442716,0.963935395,0.950264394,1.0873618,1.21296227,3.15430449,2.97612882,4.05130792,4.91679573,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.375,0
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropDH,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.4202234,1.42525512,1.51305631,1.57163298,1.02833395,1.03962427,1.12188923,1.14119828,0.974748703,0.965687007,1.10962572,1.15534747,3.81044815,3.86409891,4.84833624,5.54364014,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.416666667,0.0416666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropE,rangebias,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_rangebias.csv,unique_capture_version,1.50408874,1.52851236,1.67515811,1.86799634,0.92588635,0.910176814,1.05562207,1.09907687,1.182647,1.22143614,1.39156621,1.51044369,13.6292186,14.0908079,20.4704268,29.7063007,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.916666667,1
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropEF,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.39635978,1.39163321,1.66198878,1.67688179,0.971644878,0.974995464,1.04089394,1.07279193,0.994005541,1.0117349,1.32844998,1.35539687,3.33132515,3.33413577,6.17271006,6.42250633,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.541666667,0.166666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropEG,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.37515868,1.38014311,1.42016481,1.42762244,1.0080825,0.985120445,1.12110484,1.17677677,0.926097003,0.969079584,1.06560837,1.08109474,3.25102489,3.3048203,3.85824749,3.98049641,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.291666667,0
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropEH,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.39386153,1.37224013,1.59953804,1.89147091,0.961053332,0.955220014,1.03004397,1.04578388,0.997604204,1.00542307,1.28615767,1.62864494,3.45301128,3.23088145,6.04562309,9.60937595,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.541666667,0.166666667
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropF,rangebias,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_rangebias.csv,unique_capture_version,1.53078213,1.51314431,1.87929438,1.9268297,0.929355363,0.905474722,1.08678003,1.15996909,1.21356099,1.22507793,1.54089897,1.57795203,14.6102179,12.9757328,30.1451289,32.5922623,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.916666667,1
48d29ef0f4d28d2d,28052026_Erlangen_Official,28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check,v4-io,25.0,dropFG,pairdrop,by_session,24,28052026_Erlangen_Official/Analysis/official_extra_analysis/tables/dop_by_facing_group_grid25_pairdrop.csv,unique_capture_version,1.38571171,1.38619518,1.56238216,1.58106565,0.965013713,0.958087206,1.03249259,1.0694257,0.985462469,1.01614553,1.23109644,1.24908209,3.36062491,3.42637289,5.50734406,5.95894003,112.951557,105.118277,180.48608,217.461536,92.1785309,91.8817652,95.3247294,95.6702748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.583333333,0.166666667
